panel,gross,family,value,arm,cost_bps,mean_gross,gross_sd,match_err,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover_yr,fail4a,fail4b,adopted
U56,0.75,BAND,0.0,RAW,10,0.5191405075671773,0.15570274424705863,0.0,0.07328085094816883,1.1133699905987993,-0.10885889990329789,1.0702460867043875,1.154840127378972,0.9453721654438739,0.08308375330754836,1.2517458802981698,-0.108858899903298,3.293645200503715,"H1,H2",CAGR,False
U56,0.75,BAND,0.0,RAW,25,0.5191405075671773,0.15570274424705863,0.0,0.06799252928156596,1.0378303152067616,-0.10954613063459195,0.9955493324284626,1.0784709226684295,0.8701417449759121,0.07772278961933088,1.1759874773337595,-0.10954613063459173,3.293645200503715,"H1,H2",CAGR,False
U56,0.75,BAND,0.0,PAIR-DIAL,10,0.5191405075671773,0.15570274424705863,3.5495503636351344e-07,0.07328085094816883,1.1133699905987993,-0.10885889990329789,1.0702460867043875,1.154840127378972,0.9453721654438739,0.08308375330754836,1.2517458802981698,-0.108858899903298,3.293645200503715,"H1,H2",CAGR,False
U56,0.75,BAND,0.0,PAIR-DIAL,25,0.5191405075671773,0.15570274424705863,3.5495503636351344e-07,0.06799252928156596,1.0378303152067616,-0.10954613063459195,0.9955493324284626,1.0784709226684295,0.8701417449759121,0.07772278961933088,1.1759874773337595,-0.10954613063459173,3.293645200503715,"H1,H2",CAGR,False
U56,0.75,BAND,0.0,PAIR-CTRL,10,0.5191408625222137,0.15382515891429713,3.5495503636351344e-07,0.07790438632799823,1.1543895566587983,-0.10914450537144993,1.1241385558553445,1.1836502179677635,1.004031956149835,0.08726096970040254,1.2768644711191823,-0.10914450537144937,1.9383062222744836,"H1,H2",CAGR,False
U56,0.75,BAND,0.0,PAIR-CTRL,25,0.5191408625222137,0.15382515891429713,3.5495503636351344e-07,0.07477573018546657,1.1109285378184728,-0.10956803927777914,1.081079632312758,1.1397779155775691,0.9603250549064913,0.0840977260212532,1.2336288858995328,-0.10956803927777892,1.9383062222744836,"H1,H2",CAGR,False
U56,0.75,BAND,0.01,RAW,10,0.5199582897232512,0.15606694821204845,0.0,0.0753152644645878,1.1345907254589267,-0.10898842210755089,1.0914443591807452,1.1760923944387367,0.9706218982514911,0.0849483910069242,1.2697398845031969,-0.10898842210755066,2.772514257576318,"H1,H2",CAGR,False
U56,0.75,BAND,0.01,RAW,25,0.5199582897232512,0.15606694821204845,0.0,0.07085373376157622,1.0715037786502362,-0.10960736824105888,1.0297330680489927,1.1116747821124724,0.9081794815417193,0.08040102319186859,1.2061683623017154,-0.1096073682410591,2.772514257576318,"H1,H2",CAGR,False
U56,0.75,BAND,0.01,PAIR-DIAL,10,0.5196390507985432,0.15597115830735664,2.1470571076598333e-07,0.07526869785956913,1.1345908720780833,-0.10892345559220862,1.091443394472086,1.1760936071755386,0.9706209657529177,0.08489550969700721,1.2697409833185165,-0.1089234555922085,2.7708333193007566,"H1,H2",CAGR,False
U56,0.75,BAND,0.01,PAIR-DIAL,25,0.5196390507985432,0.15597115830735664,2.1470571076598333e-07,0.07081005894413184,1.0715033750156713,-0.10954205317719923,1.0297315096191408,1.1116754862295017,0.9081779515482828,0.08035111764747271,1.2061689494557442,-0.109542053177199,2.7708333193007566,"H1,H2",CAGR,False
