book,instr,floor,rung,CAGR,Sharpe,MaxDD,H1,H2,IS,OOS,OOS_CAGR,OOS_DD,pass4a,pass4b,v2_Sharpe,v2_OOS,spy_OOS,spy_CAGR,spy_DD
EWALL,DV,0.0,10.0,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,0.7737298887497327,0.6366624355474833,0.10089643214031607,-0.36166373582084044,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,0.0,25.0,0.09894356898141088,0.6620350100338488,-0.36426007858275133,0.779203812346195,0.5986138224529461,0.7571055453583596,0.6206770724346838,0.09782050310343715,-0.36426007858274967,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,250000.0,10.0,0.0812754743733346,0.5354608566988247,-0.3921749699031797,0.6040926394700914,0.4926660890176788,0.5708812938528435,0.5182705829824723,0.08128254379628719,-0.3921749699031791,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,250000.0,25.0,0.07770406237404792,0.5164725061306382,-0.39536231353119433,0.5828327815281641,0.4750602481523763,0.5510300072993892,0.49967697868105604,0.07760508707779734,-0.395362313531196,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,500000.0,10.0,0.07045625059054572,0.47498240414634274,-0.39241652355503975,0.5581059245219746,0.419838418724911,0.524954725851323,0.44973178467885805,0.06825213126411223,-0.39241652355504,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,500000.0,25.0,0.06664563407760427,0.45471269428291405,-0.39589036358415997,0.5353836263024758,0.4010804470358457,0.5037443360615521,0.4298958498505027,0.0643410068740109,-0.39589036358416163,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,1000000.0,10.0,0.05920368593779335,0.41275110225949035,-0.39946441775909314,0.50872462855133,0.3468040342012203,0.48206187034158254,0.3768866146075147,0.05429895663584716,-0.3994644177590926,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,1000000.0,25.0,0.055024150601964195,0.3904913554228852,-0.4031356626465593,0.4831446215807235,0.3266796170213731,0.457437984468803,0.35581685242320743,0.05016109310684014,-0.4031356626465582,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,2000000.0,10.0,0.042529926474035085,0.3227478042629175,-0.415931844852222,0.4502717310942048,0.23138443998658942,0.43551354746154197,0.26337261225576497,0.03227812979674183,-0.4159318448522228,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,2000000.0,25.0,0.03765060786465191,0.29646936696786197,-0.4199398487622952,0.41924623778274145,0.20824941518834983,0.4057362588529483,0.23886889053500598,0.02754218076768189,-0.4199398487622964,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,5000000.0,10.0,0.01643474057632366,0.18079588154182064,-0.47526556545794274,0.32427652526478046,0.0746873985486132,0.2875899655306005,0.12402919947935302,0.005436719608060914,-0.47526556545794374,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,5000000.0,25.0,0.010000369939590747,0.14583530192448504,-0.48767235574047385,0.28328068800381917,0.043723859482460325,0.24896200193571577,0.09091162167472734,-0.0008957509275369091,-0.4876723557404723,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,10000000.0,10.0,-0.005357241403744162,0.06426993072652883,-0.5836709430806718,0.3173344939164573,-0.1258356010932533,0.30051430184465655,-0.061793409616815315,-0.03074655208078403,-0.5836709430806721,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,10000000.0,25.0,-0.013406489778565844,0.020577870145458445,-0.5981014849943538,0.2669916797770143,-0.1652862851022007,0.25236255490754367,-0.10329187440664418,-0.03858082926754747,-0.5981014849943538,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,20000000.0,10.0,-0.04917126466613431,-0.16331130457767823,-0.6932907998168809,0.13267227025953307,-0.3977678252905664,0.15425533141716213,-0.33983861494126505,-0.08484747754425181,-0.6932907998168811,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,DV,20000000.0,25.0,-0.05848777823828377,-0.21406265795715626,-0.7105402537433267,0.0790285312527671,-0.4470303618569342,0.10539411108620998,-0.3918295945872792,-0.09437933886919725,-0.7092894300507293,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,0.0,10.0,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,0.7737298887497327,0.6366624355474833,0.10089643214031607,-0.36166373582084044,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,0.0,25.0,0.09894356898141088,0.6620350100338488,-0.36426007858275133,0.779203812346195,0.5986138224529461,0.7571055453583596,0.6206770724346838,0.09782050310343715,-0.36426007858274967,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,250000.0,10.0,0.09408097910165503,0.6040112327559579,-0.3852202437569031,0.6832221767165291,0.5554237424057972,0.6532505903442615,0.580040251998405,0.09357988335083256,-0.385220243756903,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,250000.0,25.0,0.09017635535584767,0.5834329518802921,-0.3888748444949408,0.6591872151558533,0.5370507673627555,0.6310310084153492,0.5602525536386368,0.08962366685115031,-0.3888748444949396,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,500000.0,10.0,0.08861248032481783,0.5681885043070574,-0.39456550685961544,0.6493397128372058,0.5162034971434857,0.6093077169009707,0.5479712561033697,0.08826207577473011,-0.3945655068596168,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,500000.0,25.0,0.0844797083503821,0.5466887343411118,-0.3981943679259953,0.6245999336609792,0.4967853205605727,0.5862288780742979,0.5272444415364577,0.08407614892447945,-0.3981943679259957,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,1000000.0,10.0,0.08487992434427505,0.5427376449874601,-0.40287954997800934,0.6260174754641633,0.4889519508993499,0.5799579820086466,0.5246319182100962,0.08472641849398,-0.40287954997800934,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,1000000.0,25.0,0.08014406321266443,0.5184109677820883,-0.40701780370083807,0.597453867043223,0.4674002078811788,0.5533544914227979,0.5014372744051525,0.07997789923732901,-0.4070178037008392,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,2000000.0,10.0,0.07924598686610773,0.5077893777746137,-0.4026261713518513,0.5871429539954858,0.4575031625200746,0.5528762433231279,0.4859099379663353,0.07813888912546485,-0.4026261713518504,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,2000000.0,25.0,0.07348161848110846,0.47854920580006255,-0.40789183571143506,0.5526491633764014,0.43165426435704274,0.5204205002323046,0.45825093597529015,0.07238975771410638,-0.4078918357114364,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,5000000.0,10.0,0.0628477077439844,0.4153026070309583,-0.4118284770920948,0.5123734626269694,0.3508043899852292,0.4578645863085287,0.3947448970139579,0.060990328412174444,-0.41182847709209436,0,0,0.5710244752159079,0.5664863714962137,0.8820107009842559,0.1412985547640384,-0.33717235283398306
EWALL,VOLSH,5000000.0,25.0,0.0554140723831158,0.3784556308527063,-0.4181850113251475,0.4676737644789616,0.31909139003005593,0.41547662673561037,0.36063958159138976,0.05372322020193043,-0.4181850113251466,0,0,0.5106440984380529,0.5055965085014015,0.8820107009842559,0.1412985547640384,-0.33717235283398306
