panel,book,cadence,IS_pick_gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,CAGR,Sharpe,MaxDD,SH_H1,SH_H2,turn_yr,drag_bp,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b,pass4a,OOS4b
U56,TOP5,D,1.0,0.8029374300659753,0.18807106009256258,0.8174873709256414,-0.2886428179511067,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.17654255006106934,0.8096603835797247,-0.288642817951107,0.8214530953055694,0.804386176181316,61.47712057645084,614.7712057645084,False,False,False,False,True,False,False,False
U56,TOP5,W,1.0,0.8818173739616632,0.2381052859178654,0.9619269550606213,-0.27908839282073816,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.2139022174393943,0.9262286200427939,-0.2790883928207394,0.8919612049120368,0.9616105196620562,24.75083181468039,247.5083181468039,False,True,True,False,True,False,False,False
U56,TOP5,M,1.0,1.2692630113799446,0.21307438445824234,0.8521981299702257,-0.34606700062524376,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.2515234495324947,1.0195051248114342,-0.34606700062524387,1.2486750794358494,0.8415393860161173,10.393833166448362,103.93833166448361,True,True,False,False,True,False,False,False
U56,TOP5,Q,1.0,1.3039655962935717,0.12397630670526527,0.5618601050345475,-0.38478757259184737,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.2073940064130626,0.8621856898434022,-0.3847875725918475,1.2957714858949654,0.5161236819179682,5.281081393225391,52.810813932253915,True,False,False,False,True,False,False,False
U56,TOP10,D,1.0,0.6336968370553953,0.1827317487096436,0.9518206983889423,-0.2595604612307054,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.14448345312249877,0.8163600903244118,-0.2595604612307051,0.7107733570381108,0.9112096429012672,47.76037680913125,477.60376809131253,False,True,True,False,True,False,False,False
U56,TOP10,W,1.0,0.8526547119244392,0.1979037048802159,0.9939970421875781,-0.22995300455370637,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.17322325132757865,0.9328841157109337,-0.22995300455370626,0.9053063898581049,0.9622512487426955,19.633233244954372,196.3323324495437,False,True,True,False,True,False,False,False
U56,TOP10,M,1.0,1.1699365549818692,0.24493338847281,1.144598578260798,-0.2979275261211184,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.23232626783924104,1.152246190853404,-0.2979275261211185,1.2176244047550033,1.1065837508843064,8.404774363556966,84.04774363556966,True,True,True,False,True,False,False,False
U56,TOP10,Q,1.0,1.1639344165148193,0.19423355134420328,0.8872008537228228,-0.31680146008431165,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.20698753090309907,0.9937043056587505,-0.31680146008431176,1.2436290403760788,0.8091990675083568,4.483143897366973,44.83143897366973,True,False,True,False,True,False,False,False
U56,TOP20,D,1.0,0.8332560528213783,0.1706349622666936,1.0414130264680248,-0.2386888141575768,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.14686024727094615,0.9516359634731408,-0.23868881415757648,0.9312379003503857,0.973936567667795,36.05940473806794,360.5940473806794,False,True,True,False,True,False,False,False
U56,TOP20,W,0.75,0.9765492862006129,0.14350879898610813,1.1245769117934892,-0.1830835190220359,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.12738365896638015,1.060346917860851,-0.183083519022036,1.0734337723127316,1.0560323242567615,11.004230847006149,110.04230847006149,True,True,True,True,True,True,False,True
U56,TOP20,M,1.0,1.0927505939781075,0.23625825619385976,1.3074921347420023,-0.25249909119302016,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.2054925307916291,1.2148262723870038,-0.2524990911930203,1.2079576548172424,1.2280627144715746,6.387151020980793,63.87151020980794,True,True,True,False,True,False,False,False
U56,TOP20,Q,1.0,1.0168906487212719,0.21565194822370848,1.090620761836479,-0.3500176472643126,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.19104866910252194,1.055693097216905,-0.3500176472643125,1.142960550182632,1.003242189022723,3.5765724642350185,35.765724642350186,True,True,True,False,True,False,False,False
U56,EWELIG,D,1.0,0.860271643057386,0.13831792889436656,1.0464063926907776,-0.22049434806023294,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.12409589301646484,0.9638901195841877,-0.22049434806023271,0.9755976856122746,0.9553098938351263,24.868889946619678,248.68889946619677,True,True,True,False,True,False,False,False
U56,EWELIG,W,1.0,0.9699546889398434,0.14999071066779202,1.1039086332719894,-0.2088028847075667,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.13799602142445888,1.0447956952835993,-0.2088028847075667,1.0739329505581816,1.0216373669904504,10.853623313017742,108.53623313017742,True,True,True,False,True,False,False,False
U56,EWELIG,M,1.0,1.0438776564805305,0.17411322225238623,1.2149235418653035,-0.2218181994889008,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.15797972716191278,1.139661949390042,-0.2218181994889007,1.1492362937552283,1.1348953649855513,4.808138206562276,48.08138206562276,True,True,True,False,True,False,False,False
U56,EWELIG,Q,1.0,1.1355179153860577,0.15307955127184147,1.0270538058980698,-0.2906923917212969,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.15403959583203664,1.072046866180317,-0.290692391721297,1.228635046497893,0.9465349382533327,2.5197200540795364,25.197200540795365,True,True,True,False,True,False,False,False
U56,BAND03,D,1.0,1.0665993283184587,0.12450934699106453,1.286813998631001,-0.14765297031002378,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.1119641775824034,1.1896000647947176,-0.14765297031002367,1.1988982372557966,1.1834200868507405,3.256102941084715,32.56102941084715,True,True,True,True,True,True,False,True
U56,BAND03,W,1.0,1.1047430247335037,0.1266852163572325,1.2755286548566704,-0.15910997512978242,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.11530267751423562,1.2005575943324631,-0.1591099751297821,1.2327298000774998,1.175212848927804,2.3535355897922297,23.535355897922297,True,True,True,True,True,True,False,True
U56,BAND03,M,1.0,1.1075899635697783,0.12811745110447625,1.2242967479324933,-0.18805272334496947,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.11894663570005903,1.1729283977188028,-0.1880527233449688,1.2190191302185007,1.1354892090423656,1.6417569494923718,16.41756949492372,True,True,True,True,True,True,False,True
U56,BAND03,Q,1.0,1.0313192719923165,0.11191532857119713,0.968486995605916,-0.260743425722605,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,0.10650519373331613,0.9900490982927892,-0.2607434257226049,1.1457943870680674,0.8809689627150883,1.1135638236178773,11.135638236178773,True,True,True,False,True,False,False,False
B136,TOP5,D,0.75,0.6304016679467946,0.11099987956182877,0.6137112436901871,-0.28023663546055577,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.10709893986560037,0.6194135909887777,-0.28023663546055666,0.740301638389103,0.5194150399170169,55.007904929119434,550.0790492911943,False,False,False,False,True,False,False,False
B136,TOP5,W,1.0,0.9684096291445983,0.206233078123504,0.8066757231488816,-0.308750150555806,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.215709155815329,0.8712308212505286,-0.30875015055580657,1.0181200645195627,0.7551245967029789,29.115638738896937,291.1563873889694,True,False,False,False,True,False,False,False
B136,TOP5,M,1.0,1.189405663762481,0.3589470741517471,1.1633478328910822,-0.3969539109926936,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.331748144472952,1.1676186153234858,-0.3969539109926934,1.2315811856177041,1.1318920997478834,12.644515663131246,126.44515663131246,True,True,True,False,True,False,False,False
B136,TOP5,Q,1.0,1.4297545383256458,0.23548721742784928,0.8591849580776798,-0.36611212470561416,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.29766825653567763,1.0845840853687003,-0.36611212470561405,1.490444014720477,0.7672802679935998,5.990344381384242,59.903443813842415,True,False,False,False,True,False,False,False
B136,TOP10,D,1.0,0.752411172620546,0.13838689504756285,0.6923081467136712,-0.28999591682933334,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.13907780632522715,0.7169725529607441,-0.2899959168293337,0.8538595665454422,0.6008805528397341,57.707215874245335,577.0721587424533,False,False,False,False,True,False,False,False
B136,TOP10,W,1.0,1.0582488881335932,0.16516251909392787,0.7778660224849776,-0.2794875252234523,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.18711921075314164,0.8939208993591112,-0.2794875252234523,1.1319894696073796,0.6973435832197487,23.83452672734007,238.34526727340068,True,False,False,False,True,False,False,False
B136,TOP10,M,1.0,1.216424641923598,0.243219591085857,1.0025784002425753,-0.35792666087771463,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.2504063310521272,1.0856155281979463,-0.3579266608777145,1.2921875164268297,0.9307477295560228,10.524629698601226,105.24629698601225,True,True,True,False,True,False,False,False
B136,TOP10,Q,1.0,1.37765866677567,0.18918715772578754,0.8068966984629515,-0.3719163932042403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.23766001775414414,1.0285549986033442,-0.3719163932042402,1.4488808944506226,0.7159359898591175,5.524909735877536,55.24909735877536,True,False,False,False,True,False,False,False
B136,TOP20,D,1.0,0.8297408502752185,0.11738304910461705,0.6839573886288108,-0.28838658625705893,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.12769441789692126,0.7473740560457482,-0.28838658625705915,0.9199375110323349,0.5930860871147097,45.058498559559546,450.58498559559547,False,False,False,False,True,False,False,False
B136,TOP20,W,1.0,1.0353324856153554,0.16263234250394354,0.8771756663043515,-0.261989351023341,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.17227741614671688,0.9449775888804264,-0.26198935102334087,1.125557738849884,0.7875948776036875,19.046404616958394,190.46404616958395,True,False,True,False,True,False,False,False
B136,TOP20,M,1.0,1.2121877763911766,0.21816721688297935,1.03879261320819,-0.33675172386421515,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.22183320371583148,1.1077517955728404,-0.33675172386421537,1.3118469474334749,0.9490420503834911,8.67524077753792,86.75240777537921,True,True,True,False,True,False,False,False
B136,TOP20,Q,1.0,1.162701818806176,0.16334337760014628,0.7824661790273338,-0.35319867374641223,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.18710944335639645,0.9296985351996615,-0.3531986737464121,1.2716476309864608,0.6783978971219108,4.802969604456942,48.02969604456942,True,False,False,False,True,False,False,False
B136,EWELIG,D,1.0,0.932282388805038,0.13194879629082146,0.9771582722871112,-0.24621188071063038,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.12988899384922248,0.9567428741993932,-0.2462118807106305,1.055219630420394,0.8636009097263518,24.178085777075573,241.78085777075574,True,True,True,False,True,False,False,False
B136,EWELIG,W,1.0,1.0350278985937884,0.1395703824198451,1.009404721817359,-0.23092049750109678,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.14196133962087365,1.021138121609721,-0.23092049750109667,1.151332159860732,0.8996312014959754,10.909586687911386,109.09586687911386,True,True,True,False,True,False,False,False
B136,EWELIG,M,1.0,1.0549110987125452,0.16095827926757345,1.0732533364465402,-0.2819058168125479,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.15601858654111278,1.0649750398396785,-0.2819058168125478,1.1694443422260834,0.9762379082431278,4.97148713568891,49.7148713568891,True,True,True,False,True,False,False,False
B136,EWELIG,Q,0.25,1.1167965352841835,0.03675297030528468,0.9831376510595219,-0.08383637971972713,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.03797461943941283,1.0411348697058092,-0.08383637971972757,1.23197411761991,0.8775747170872297,0.6717995162586422,6.717995162586422,True,True,True,True,False,False,False,False
B136,BAND03,D,1.0,1.0591597244245718,0.10506829540942109,1.132913826549131,-0.14721667648478254,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.10433614035061223,1.098196481565105,-0.14721667648478265,1.205461285774968,0.9904065940299362,3.6044596396988413,36.04459639698841,True,True,True,True,False,False,False,False
B136,BAND03,W,1.0,1.0927413254606884,0.1052418687479828,1.1048029424254948,-0.16157983013208965,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.10652976854836904,1.0991593874420873,-0.16157983013208965,1.2358770851587098,0.9647512348188001,2.666067752269463,26.66067752269463,True,True,True,True,True,True,False,False
B136,BAND03,M,1.0,1.0905043784951602,0.1103584979956771,1.0850147956378027,-0.20501364063176808,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.11168623276553302,1.0875879364734806,-0.20501364063176797,1.2215709074735326,0.9591765522097385,1.84926871673456,18.4926871673456,True,True,True,False,True,False,False,False
B136,BAND03,Q,1.0,1.0185108001557002,0.10145587255278521,0.8791505610352727,-0.287319084441905,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,0.10404076973432863,0.9369629235662861,-0.28731908444190546,1.1505778615020206,0.7644771395768212,1.196736608936274,11.967366089362741,True,False,True,False,False,False,False,False
