dial,book,parent,sel_point,mode_point,sel_OOS_Sharpe,mode_OOS_Sharpe,d
GROSS,U56,U56,0.8,1.0,1.1775842807296992,1.1778258965716302,0.0002416158419309422
GROSS,B136k20d04,B136,0.9,1.0,0.9286115988066876,0.9281441451879938,-0.00046745361869382496
GROSS,B136k40d13,B136,0.6,1.0,1.1708727232361584,1.1680735559658748,-0.00279916727028362
N,B136,B136,30,20,0.9082255006175552,0.8919165372280253,-0.016308963389529918
N,SMALL484,SMALL,15,20,0.5401619792101319,0.5220948760312024,-0.018067103178929456
N,B136k20d00,B136,15,20,1.2162742283113341,1.170910870993288,-0.04536335731804608
N,B136k20d02,B136,15,20,1.0045901058780582,0.9781061901587006,-0.026483915719357598
N,B136k20d03,B136,10,20,0.9599394727372664,1.0668705260449016,0.1069310533076352
N,B136k20d05,B136,15,20,0.9978481394019572,0.9211781030127644,-0.07667003638919279
N,B136k20d06,B136,15,20,0.976513814235791,0.9624470439981868,-0.014066770237604165
N,B136k20d07,B136,5,20,1.0802217686504523,1.159188869496253,0.07896710084580083
N,B136k20d08,B136,10,20,0.9702240312110821,1.051538398159395,0.08131436694831295
N,B136k20d10,B136,15,20,0.8747898564717734,0.8947717913925868,0.01998193492081335
N,B136k20d11,B136,15,20,1.0954488855622706,1.0683434156280938,-0.02710546993417684
N,B136k20d12,B136,5,20,0.8538067613549031,1.1606295105663909,0.3068227492114878
N,B136k40d00,B136,30,20,0.8508982484321225,0.8216449649402908,-0.02925328349183165
N,B136k40d01,B136,8,20,0.8380701962207173,1.0139247804945215,0.17585458427380418
N,B136k40d02,B136,8,20,0.8516935000719413,0.9917735064823126,0.14008000641037122
N,B136k40d04,B136,10,20,1.0599719208805385,1.1292171307584313,0.06924520987789284
N,B136k40d05,B136,25,20,1.023101527171426,0.9907560720613264,-0.032345455110099675
N,B136k40d06,B136,10,20,0.7436297458250564,1.06119370912107,0.31756396329601355
N,B136k40d07,B136,8,20,0.8018131613110229,0.9289447017913033,0.1271315404802804
N,B136k40d08,B136,25,20,0.9600440749817937,0.915955665005422,-0.044088409976371645
N,B136k40d09,B136,10,20,0.7854547953592539,0.9183903991891907,0.13293560382993685
N,B136k40d10,B136,30,20,0.9493930148602552,0.9810416978918647,0.031648683031609504
N,B136k40d11,B136,30,20,1.0281023314602469,0.9103896956846962,-0.11771263577555069
N,B136k40d12,B136,8,20,0.9013647983636986,0.9301343649455709,0.02876956658187224
N,B136k40d13,B136,5,20,0.8627012732624363,1.1699098018922007,0.30720852862976444
N,B136k40d14,B136,30,20,1.1348748595540725,1.1278760569096562,-0.006998802644416324
N,B136k80d00,B136,50,20,1.0760582056641668,0.9548663611923205,-0.12119184447184628
N,B136k80d01,B136,25,20,1.028487743343015,0.9674751651887015,-0.0610125781543136
N,B136k80d02,B136,50,20,1.2134578629955808,1.0256416667450505,-0.18781619625053025
N,B136k80d03,B136,8,20,0.8365643560105736,0.9677103957200238,0.13114603970945027
N,B136k80d04,B136,3,20,0.7116639942959027,0.8751524321333685,0.1634884378374658
N,B136k80d05,B136,50,20,1.0861006532715467,0.8463678248943236,-0.2397328283772231
N,B136k80d06,B136,15,20,0.9813890453641492,0.9628760191474773,-0.018513026216671835
N,B136k80d07,B136,10,20,0.9963141991083865,1.0092531608547628,0.01293896174637632
N,B136k80d08,B136,10,20,0.9536997529898864,0.9512818857570968,-0.0024178672327895834
N,B136k80d09,B136,5,20,0.860480253634434,0.9099044705658089,0.04942421693137489
N,B136k80d10,B136,15,20,0.8920920648335761,0.9682083347912537,0.07611626995767762
N,B136k80d11,B136,5,20,0.7815695773626291,0.8173991457218401,0.03582956835921103
N,B136k80d12,B136,30,20,0.9151891852330059,0.9237697376619615,0.008580552428955612
N,B136k80d14,B136,25,20,0.9495246030175448,0.8601513844999991,-0.08937321851754576
N,B136k80d15,B136,40,20,0.9997386947057146,0.9132930129617389,-0.08644568174397571
BAND,B136,B136,0.0,0.08,0.8919165372280253,0.8997106598936631,0.007794122665637726
BAND,BSTK100,B136,0.0,0.08,0.9203117832965341,0.9278402908498715,0.007528507553337449
BAND,B136k20d00,B136,0.05,0.08,1.1771690425742105,1.0997365152984664,-0.07743252727574412
BAND,B136k20d01,B136,0.03,0.08,1.1141696878875584,1.161041525117784,0.04687183723022548
BAND,B136k20d07,B136,0.02,0.08,1.2120072385688234,1.1021082296019777,-0.10989900896684568
BAND,B136k20d10,B136,0.02,0.08,0.8675010880264945,0.9265054256343259,0.059004337607831414
BAND,B136k20d14,B136,0.03,0.08,1.0668341323487005,1.1053722616444561,0.03853812929575562
BAND,B136k80d01,B136,0.02,0.08,0.9543762514033394,0.9896097219797072,0.03523347057636783
BAND,B136k80d13,B136,0.0,0.08,0.8077159140698605,0.8172405771183469,0.009524663048486315
BAND,B136k80d15,B136,0.03,0.08,0.8911148838880776,0.9006520941826309,0.009537210294553344
CADENCE,B136k20d02,B136,Q,M,0.9122344400139383,1.1271226479354768,0.2148882079215385
CADENCE,B136k20d08,B136,Q,M,0.7951236302610455,0.9757447352046417,0.18062110494359618
CADENCE,B136k20d10,B136,D,M,0.8770263574145984,0.9974370751004172,0.12041071768581879
CADENCE,B136k20d14,B136,W,M,1.076301317923454,1.12841194511713,0.052110627193675985
CADENCE,B136k40d01,B136,W,M,1.0139247804945215,1.0624679669376962,0.04854318644317468
CADENCE,B136k40d09,B136,Q,M,0.8141168890735591,1.0047550260797165,0.1906381370061574
CADENCE,B136k40d10,B136,Q,M,0.9220630059766889,1.0206415061088712,0.09857850013218228
CADENCE,B136k40d13,B136,Q,M,0.9010677041645526,1.1771717370631756,0.27610403289862295
CADENCE,B136k40d15,B136,Q,M,0.8294750541533841,1.0300179617635425,0.20054290761015847
