panel,n_names,c,G,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,mean_gross,in_band_share,turnover_yr,keep4a,keep4b,keep4a_oos,keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_DD,oleg_CAGR,oleg_H1,oleg_H2
U56,56,0.0,0.25,0.02703698137834376,1.166975068606546,-0.04092724724272878,1.1816482342751928,1.1565488888836355,0.02981645132378108,1.256118160720332,-0.040927247242729003,0.023666578615656242,1.0538127121647225,-0.029543777638223134,0.1775289750091132,0.6866890416238438,1.057335265575722,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.0,0.5,0.05426500353742858,1.1670951489634656,-0.08096504439189556,1.1823869388118824,1.1561391870874165,0.059941183460102465,1.2557895160142991,-0.08096504439189567,0.04740234015949518,1.054478524356202,-0.05855842390561039,0.3549652105095191,0.6866890416238438,2.0990760212360096,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.0,0.75,0.08165184515098312,1.1670966589694969,-0.12011689731741959,1.1830174875896016,1.1556033229629925,0.09033959987573437,1.2553310533773863,-0.12011689731741948,0.07117866491405711,1.0550389417143735,-0.0870459866934421,0.5323131825450128,0.6866890416238438,3.1327106349295484,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.0,1.0,0.1091617940232088,1.1669645630809804,-0.15838559366707283,1.1835202512742473,1.1549305397592597,0.12097324915722063,1.2547301218042366,-0.15838559366707283,0.0949637983124767,1.05547581994672,-0.11500966470690688,0.7095773795780793,0.6866890416238438,4.167052539107,False,True,False,True,True,True,True,True,True,True,True,True
U56,56,0.03,0.25,0.0284923857731747,1.2010657666396263,-0.04099165064261756,1.2264732583152165,1.1818773898741506,0.031167683525519463,1.277833837017394,-0.04099165064261778,0.02524792600737391,1.103225617612027,-0.02660762606106759,0.17770611531695749,0.6865766315519013,0.6062768481555028,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.03,0.5,0.05723186568691352,1.2011614169455693,-0.08117574860687349,1.2272550944806555,1.1814103503690312,0.06269702550393674,1.2774269388620811,-0.08117574860687304,0.05062276793225062,1.1039398344408173,-0.05290030372949739,0.3553132978191471,0.6865766315519013,1.1948263404935324,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.03,0.75,0.08618487105855244,1.20113235219264,-0.12054956914840886,1.2279248420922237,1.180810608358156,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.07609481030855947,1.1045450932922083,-0.0788720955261335,0.5328263552938667,0.6865766315519013,1.773555812069992,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.03,1.0,0.11531379250731555,1.2009615313933406,-0.1591100739598582,1.2284585623479782,1.1800675356486288,0.12669164118494414,1.2761886602286254,-0.1591100739598581,0.1016303032821213,1.105017234033576,-0.10451957756523977,0.7102501067593335,0.6865766315519013,2.351948163305852,False,True,False,True,True,True,True,True,True,True,True,True
U56,56,0.05,0.25,0.027481577852000783,1.1445648582818873,-0.042773905191070494,1.186714892718916,1.1112461259855826,0.029980619287810928,1.209760493102947,-0.042773905191070605,0.02445030634639389,1.0611938142093083,-0.026182627647457823,0.17158284699202453,0.6628420477903392,0.4886378581165952,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.05,0.5,0.055145533939391145,1.1447067322146078,-0.08466600953147763,1.187608937382724,1.1107920468746664,0.06023518701722774,1.2093529013278759,-0.0846660095314774,0.04898819610730065,1.0620286748614138,-0.05204993635769617,0.3430709684178604,0.6628420477903392,0.9580906109302644,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.05,0.75,0.08295678178586763,1.1447236139920502,-0.12567318985609943,1.1883900321472864,1.1102070678506089,0.09072478388405725,1.20880827150036,-0.12567318985609965,0.07358352505107746,1.0627538149646298,-0.07759815885365706,0.5144691830578064,0.6628420477903392,1.4160931866924855,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.05,1.0,0.11087619460728049,1.1445980048528355,-0.16579221131823252,1.1890337715745372,1.1094801646997101,0.121406412810519,1.2081149114893304,-0.16579221131823296,0.09820206454137925,1.0633441785778845,-0.10282653659561802,0.6857823254251225,0.6628420477903392,1.8720441104175396,False,True,False,True,True,True,True,True,True,True,True,True
U56,56,0.1,0.25,0.028977157414448618,1.1726573927417476,-0.04200007537319905,1.245353906188739,1.1085138173846574,0.029993070440167857,1.1955519070561473,-0.04200007537319883,0.027742910535999643,1.1442445442813596,-0.03124605768461486,0.17255519882494716,0.6660497494861254,0.35189405109931104,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.1,0.5,0.05819386160743978,1.172759074037731,-0.0831604473098303,1.2461131382327661,1.1080978570310973,0.06025707699451188,1.195166565931342,-0.0831604473098303,0.0556899003714193,1.1449543695187703,-0.06198879822520098,0.34501265661653796,0.6660497494861254,0.683622188043609,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.1,0.75,0.0876137006887876,1.1727374481314012,-0.12347909752914066,1.2467533128612505,1.107561071860285,0.09075364036102673,1.1946533009197908,-0.12347909752914088,0.0838069501897285,1.1455474709691496,-0.09222428910872682,0.5173773889861106,0.6660497494861254,1.0028320298349582,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.1,1.0,0.11719587244277263,1.172574806347033,-0.16295337966879686,1.247250259171688,1.1068922634578673,0.121440386476652,1.1940003173604503,-0.16295337966879642,0.11205515689625667,1.1459988193705315,-0.12195236906880214,0.6896544285483668,0.6660497494861254,1.3189246846238913,False,True,False,True,True,True,True,True,True,True,True,True
U56,56,0.15,0.25,0.028048124615773107,1.1164518724097723,-0.042405530193865726,1.2177167663950401,1.0261439128419385,0.02863723227281456,1.1250202810232,-0.04240553019386528,0.02733208115553909,1.105988909346332,-0.034899580088897486,0.16102888538995924,0.6221375578108942,0.2952614347660794,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.15,0.5,0.05628087687878591,1.1167844867875716,-0.0836334105709794,1.2183504479295724,1.0263000887029636,0.05747774551049667,1.1251143203906653,-0.08363341057097917,0.05482701915683097,1.1066252153564617,-0.0690922429294003,0.32197052068607274,0.6221375578108942,0.569093910869979,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.15,0.75,0.08466207118698699,1.117012075974005,-0.12370006985119286,1.2188796605326306,1.0263581088336815,0.0864843951478158,1.1251009377238705,-0.12370006985119242,0.0824498010707313,1.1071605008912335,-0.10257747909096904,0.4828294869501137,0.6221375578108942,0.8279699094611913,False,False,False,False,True,True,True,False,True,False,True,True
U56,56,0.15,1.0,0.11315100388506272,1.1171133897063301,-0.16262140234236722,1.2192758106445156,1.0263041369432737,0.11561600205971168,1.124964500949468,-0.16262140234236755,0.11016030608417493,1.1075666125785675,-0.13535885767712996,0.6436103860723931,0.6221375578108942,1.0804497954249233,False,True,False,True,True,True,True,True,True,True,True,True
ETF36,36,0.0,0.25,0.015044795710020598,0.7797077283530688,-0.03356247943513835,0.734846541154645,0.8233942225423404,0.017070906012544684,0.8955512209372144,-0.03356247943513857,0.012585991951865383,0.6435884620565742,-0.03167389020112088,0.1744342268344312,0.6804431454836131,1.0244386331946413,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.0,0.5,0.02993963305012337,0.7797986565244738,-0.06657286808789642,0.7356998062128987,0.8227374259732151,0.03404632066760627,0.8950063604729451,-0.0665728680878962,0.024966877260973908,0.6443925181029126,-0.06263180912768462,0.3488192599789392,0.6804431454836131,2.036045007798497,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.0,0.75,0.04466384652410116,0.7797761483362786,-0.09903117605464795,0.7364512136984868,0.8219561632746921,0.05090360777707925,0.894336949753364,-0.09903117605464806,0.03712469047442779,0.6450956089826886,-0.09288470029049978,0.5231583355409501,0.6804431454836131,3.0409520154130045,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.0,1.0,0.059195853104122786,0.779635670111688,-0.13093639799503176,0.737091341961627,0.8210506505241905,0.06761942034390933,0.8935437289473904,-0.13093639799503165,0.049040270441593536,0.6456869643137291,-0.1224434613232892,0.6974547000606358,0.6804431454836131,4.045633642397571,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.03,0.25,0.016055016184850057,0.8096928100639502,-0.035505731128969265,0.7789534387779226,0.8394424813766493,0.018008402253615108,0.9125319423319034,-0.0355057311289696,0.013684274705158428,0.6866647191809114,-0.029247824987673088,0.1748088765600829,0.6810863808952837,0.526311928443515,False,False,False,False,False,True,True,False,True,False,True,False
ETF36,36,0.03,0.5,0.031967449737088094,0.8096421912175209,-0.07046003929075739,0.7797055418067786,0.8386226822008677,0.035926420027721395,0.9118049371104433,-0.07046003929075728,0.027172764851306708,0.6873621313330046,-0.05797545273656013,0.3495644584643302,0.6810863808952837,1.0376653442857113,False,False,False,False,False,True,True,False,True,False,True,False
ETF36,36,0.03,0.75,0.04771457082437158,0.8094726317062133,-0.10485855038228764,0.7803530460428127,0.8376709864743784,0.053728881617677526,0.9109449814423659,-0.10485855038228775,0.0404459522685765,0.6879561989695103,-0.08637825473279281,0.5242702828427667,0.6810863808952837,1.5406073800395237,False,False,False,False,False,True,True,False,True,False,True,False
ETF36,36,0.03,1.0,0.06327229943589252,0.8091763527827073,-0.13869637350923647,0.7808800307833826,0.8365874101829986,0.0713897159279051,0.9099528097858214,-0.13869637350923647,0.05348239073386152,0.6884288768695221,-0.11442012536559965,0.6989298990556677,0.6810863808952837,2.0423224226001584,False,False,False,False,False,True,True,False,True,False,True,False
ETF36,36,0.05,0.25,0.015543744584430863,0.7798398936952095,-0.03602627425831484,0.7711381710722613,0.7886675872884679,0.01704651848959915,0.8569727437408253,-0.03602627425831484,0.013718998437696417,0.6868847423923988,-0.027050429653606045,0.16523307004853047,0.64353517186251,0.40737745482254356,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.05,0.5,0.030926604587935058,0.7798050170680614,-0.07151137828018539,0.771978176478538,0.787813332272935,0.0339627461674874,0.8562194661755554,-0.0715113782801855,0.027245931289358705,0.6876653512500047,-0.05386173865931165,0.33041443814666704,0.64353517186251,0.7983703420020012,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.05,0.75,0.04612612120697479,0.779656598518352,-0.10644904592829252,0.7727152558675996,0.7868367915590325,0.050723786040581365,0.8553425302996113,-0.10644904592829252,0.04056134830992297,0.6883437832687668,-0.08042463233339547,0.49554752788458795,0.64353517186251,1.1790812239283308,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.05,1.0,0.061118381398649335,0.7793851002006214,-0.14083246700929064,0.7733327363689967,0.7857352419521147,0.06730366216998185,0.854339636957195,-0.14083246700929053,0.053643866012491825,0.688901790858223,-0.10673128152930789,0.6606357763360003,0.64353517186251,1.556391475461337,False,False,False,False,False,False,True,False,True,False,True,False
ETF36,36,0.1,0.25,0.016048580345046082,0.7983314219866245,-0.032198355880071916,0.8137670019268233,0.7828405277819018,0.016371958623633054,0.8418392061233435,-0.03219835588007258,0.01565541239419077,0.7502837153867813,-0.03187163566589979,0.1634867562863917,0.6355478117505995,0.28402800840980874,False,False,False,False,False,False,True,False,True,False,False,False
ETF36,36,0.1,0.5,0.031957469036965946,0.7984857133577972,-0.06400938659428179,0.8145739177765615,0.7823473105422356,0.032626594909653805,0.8414169442169479,-0.06400938659428224,0.031144233610772343,0.7510529832260036,-0.06316528130476584,0.32692176355882546,0.6355478117505995,0.5516617021808587,False,False,False,False,False,False,True,False,True,False,False,False
ETF36,36,0.1,0.75,0.04770499735038691,0.7985423783833357,-0.09542808499743016,0.8152748060531845,0.7817660095681711,0.04874307213434781,0.8409028846431492,-0.09542808499743027,0.04644383073595182,0.751716975557776,-0.09388130321053167,0.49030836599943006,0.6355478117505995,0.8082699330570693,False,False,False,False,False,False,True,False,True,False,False,False
ETF36,36,0.1,1.0,0.06326763788122114,0.7984873617320672,-0.12644947479208635,0.8158559413931018,0.7810822877927419,0.0646987693939951,0.8402843313510172,-0.12644947479208601,0.06152962635994785,0.7522601060447073,-0.12402341249136117,0.653649921312957,0.6355478117505995,1.0603868371034704,False,False,False,False,False,False,True,False,True,False,False,False
