dial,book,arm,point,IS_Sharpe,IS_margin,OOS_Sharpe,OOS_margin,OOS_CAGR,OOS_MaxDD,fail4a,fail4b
GROSS,U56,CONST,0.75,1.0163842999145696,-0.07388289242805428,1.17749120356185,0.10001203539632986,0.14486778681551393,-0.18207063572861204,DD,-
GROSS,U56,SEL-SHARPE,0.8,1.0163933831996361,-0.07406700265561465,1.1775842807296992,0.04338497833254089,0.15467264025819638,-0.1935264825671692,DD,-
GROSS,U56,SEL-4B,0.7,1.016363114418858,-0.07371310528408381,1.1773868083415056,0.15705822959209118,0.13507505074368376,-0.17052999601828656,DD,-
GROSS,U56,RANDOM,0.2,1.0156341276843208,-0.7217534681017028,1.1758274926770405,-0.6475598999898904,0.03811816742632623,-0.0504372249536692,-,CAGR
GROSS,U56,ORACLE,1.0,1.0162940502666915,-0.16240902272367158,1.1778258965716302,-0.17896689396676316,0.19398011607584031,-0.23850902493128778,DD,DD
GROSS,B136,CONST,0.75,1.043837850225855,-0.03061089090473109,0.8919165372280253,-0.06744893057436163,0.12486792010130943,-0.2005204833110833,-,H2
GROSS,B136,SEL-SHARPE,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,B136,SEL-4B,0.6,1.0424199099549714,0.046828429902281844,0.8907314646521737,-0.0725677502473519,0.10030468193072295,-0.1623681822401819,-,"H2,CAGR"
GROSS,B136,RANDOM,0.2,1.0382643528113316,-0.6499202955462822,0.887193761697279,-0.68844508613559,0.0336956328049387,-0.05587412147013304,-,"H2,CAGR"
GROSS,B136,ORACLE,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,BSTK100,CONST,0.75,1.0906094788993188,-0.019778569084575388,0.9203117832965341,-0.014145421605246204,0.12876546477135853,-0.2036794604461657,-,"H2,DD"
GROSS,BSTK100,SEL-SHARPE,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,BSTK100,SEL-4B,0.6,1.0890164463384817,0.12721642143727754,0.9191435866774325,-0.04480203161869463,0.10330763074597948,-0.16491647624731587,-,H2
GROSS,BSTK100,RANDOM,0.5,1.0879098999972507,-0.0622128132324161,0.918314053656647,-0.2027612765449896,0.08622384718704579,-0.1385312008370888,-,"H2,CAGR"
GROSS,BSTK100,ORACLE,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,ETF36,CONST,0.75,0.6620954504264085,-0.4875790394661023,0.9418936547049168,-0.2535036231643575,0.08073733344914702,-0.15168285881703913,DD,"H1,CAGR"
GROSS,ETF36,SEL-SHARPE,1.0,0.6625391769142867,-0.35846823431487795,0.9405260943236975,-0.009497737978700686,0.10712779578373666,-0.19955486243010245,DD,"H1,CAGR"
GROSS,ETF36,SEL-4B,1.0,0.6625391769142867,-0.35846823431487795,0.9405260943236975,-0.009497737978700686,0.10712779578373666,-0.19955486243010245,DD,"H1,CAGR"
GROSS,ETF36,RANDOM,0.6,0.6616999471362183,-0.5868880597300812,0.9425772786029338,-0.40135880652210354,0.0647460525650505,-0.1223137712103205,-,"H1,CAGR"
GROSS,ETF36,ORACLE,0.2,0.6603290288005969,-0.8597033272548115,0.9440071275132091,-0.799488799216658,0.021686293705210913,-0.04162999658523503,-,"H1,CAGR"
GROSS,SMALL484,CONST,0.75,0.477615810076092,-1.1486456070971103,0.5220948760312024,-0.8490030395534628,0.07968668630723763,-0.26346801916687745,H2,"H1,H2,OOS,DD,CAGR"
GROSS,SMALL484,SEL-SHARPE,1.0,0.47827875936993114,-1.7764193869875926,0.5232222257334281,-0.8471677261710396,0.1002602465359137,-0.3521802072161645,"H2,DD","H1,H2,OOS,DD,CAGR"
GROSS,SMALL484,SEL-4B,0.6,0.47714612178877724,-0.8081338211018689,0.5213048228671652,-0.8502784105993219,0.06579247754382767,-0.20962240236044505,H2,"H1,H2,OOS,DD,CAGR"
GROSS,SMALL484,RANDOM,0.5,0.47680550913769626,-0.8085670494100594,0.5207368190565651,-0.8511966572554927,0.055923057311498825,-0.1737436703155536,H2,"H1,H2,OOS,CAGR"
GROSS,SMALL484,ORACLE,1.0,0.47827875936993114,-1.7764193869875926,0.5232222257334281,-0.8471677261710396,0.1002602465359137,-0.3521802072161645,"H2,DD","H1,H2,OOS,DD,CAGR"
GROSS,B136k20d00,CONST,0.75,1.149921543544096,-0.10436602421465467,1.170910870993288,-0.07807337085710776,0.09970923194045134,-0.1362950957681086,-,CAGR
GROSS,B136k20d00,SEL-SHARPE,1.0,1.150378943339001,-0.08379037244434287,1.170935201873759,0.11449273023268809,0.1334119134689462,-0.1791343305649905,-,-
GROSS,B136k20d00,SEL-4B,0.9,1.150215278846392,0.019319120324131467,1.1709478997522904,0.10872252554648186,0.11991178903259847,-0.16215089167308838,-,-
GROSS,B136k20d00,RANDOM,0.7,1.1498097886323335,-0.16460347030146416,1.1708823071159677,-0.14020286624715134,0.09298973380430531,-0.12757423433487958,-,CAGR
GROSS,B136k20d00,ORACLE,0.9,1.150215278846392,0.019319120324131467,1.1709478997522904,0.10872252554648186,0.11991178903259847,-0.16215089167308838,-,-
GROSS,B136k20d01,CONST,0.75,0.865378685327658,-0.4179165745206176,1.12062996919619,-0.19624599762611003,0.08692849486327492,-0.14484252174026468,-,CAGR
GROSS,B136k20d01,SEL-SHARPE,1.0,0.8662980277946557,-0.37754482070952505,1.118394557136935,0.05805360472544304,0.11593243421651667,-0.19055172408686472,-,CAGR
GROSS,B136k20d01,SEL-4B,1.0,0.8662980277946557,-0.37754482070952505,1.118394557136935,0.05805360472544304,0.11593243421651667,-0.19055172408686472,-,CAGR
GROSS,B136k20d01,RANDOM,0.3,0.863391537830376,-0.7659615342654211,1.124132701337145,-0.6791940234899683,0.034696163998929164,-0.05933450060795609,-,CAGR
GROSS,B136k20d01,ORACLE,0.2,0.8629032197514378,-0.8438305742170871,1.1248313643993801,-0.7862919016877609,0.023113195419876664,-0.039764011265183696,-,CAGR
GROSS,B136k20d02,CONST,0.75,0.8799370953581024,-0.32752454743204196,0.9781061901587006,-0.2694440557774548,0.07901189724358315,-0.12603049224851948,-,CAGR
GROSS,B136k20d02,SEL-SHARPE,1.0,0.8810794381832469,-0.13677384152938102,0.9776197546346315,-0.02796152594510566,0.10512898380502222,-0.16623403252816804,-,CAGR
GROSS,B136k20d02,SEL-4B,1.0,0.8810794381832469,-0.13677384152938102,0.9776197546346315,-0.02796152594510566,0.10512898380502222,-0.16623403252816804,-,CAGR
GROSS,B136k20d02,RANDOM,0.3,0.8775539801047679,-0.7295679273236033,0.978622174208379,-0.7071878415464888,0.03166854552120779,-0.05138107492905353,-,CAGR
GROSS,B136k20d02,ORACLE,0.2,0.8769749821530252,-0.8195466586343275,0.9786832738692567,-0.804759628932387,0.021115853287608122,-0.03439678155353021,-,CAGR
GROSS,B136k20d03,CONST,0.75,1.031265193857736,-0.27225549142982347,1.0668705260449016,-0.2505796761143899,0.08105213856841176,-0.12529978322542434,-,CAGR
GROSS,B136k20d03,SEL-SHARPE,1.0,1.0321614402298047,-0.029305667005284166,1.0656652617391273,-0.0009221290634811346,0.10805337866462872,-0.16521123755090994,-,CAGR
GROSS,B136k20d03,SEL-4B,1.0,1.0321614402298047,-0.029305667005284166,1.0656652617391273,-0.0009221290634811346,0.10805337866462872,-0.16521123755090994,-,CAGR
GROSS,B136k20d03,RANDOM,0.5,1.0302401001136328,-0.5152602633106331,1.0679383707377228,-0.5006085993090218,0.05401073298734915,-0.0844609615828632,-,CAGR
