cost,memo_set,H,scheme,cond,n_pairs,n_halvesPASS,n_books,p_PASS,p_FAIL,delta_REAL,base_rate,within_term,within_wsum,within_avg,n_books_ddef,n_books_dneg,noinfo_RAW,share_RAW,resid_RAW,noinfo_LOO,share_LOO,resid_LOO,noinfo_SHRUNK,share_SHRUNK,resid_SHRUNK,ident_err
0,MEMO8,756,OVERLAP21,NONE,1120,650,8,0.3630769230769231,0.4297872340425532,-0.06671031096563013,0.39107142857142857,-0.0015450081833060583,0.9266382978723404,-0.0016673260611541317,8,3,-0.06516530278232396,0.9768400392541692,-0.0015450081833061624,-0.06515418761553765,0.9766734208315382,-0.0015561233500924754,-0.06256108791006804,0.9378023727441502,-0.00414922305556209,1.0408340855860843e-16
0,MEMO8,756,OVERLAP21,OTHER3,434,302,8,0.48013245033112584,0.6893939393939394,-0.2092614890628136,0.543778801843318,-0.23932315830305032,0.9755197891280093,-0.2453288605421063,7,6,0.0300616692402369,-0.1436560036673224,-0.2393231583030505,0.03390194652341916,-0.1620075756664566,-0.24316343558623277,0.025590730326283895,-0.12229068253739882,-0.2348522193890975,1.942890293094024e-16
0,MEMO8,756,OVERLAP21,DDCAGR,434,302,8,0.48013245033112584,0.6893939393939394,-0.2092614890628136,0.543778801843318,-0.23932315830305032,0.9755197891280093,-0.2453288605421063,7,6,0.0300616692402369,-0.1436560036673224,-0.2393231583030505,0.03390194652341916,-0.1620075756664566,-0.24316343558623277,0.025590730326283895,-0.12229068253739882,-0.2348522193890975,1.942890293094024e-16
0,MEMO8,756,OVERLAP21,SHARPE,1026,650,8,0.3630769230769231,0.4734042553191489,-0.11032733224222585,0.40350877192982454,-0.040319625827011284,0.9424842256186147,-0.04278015984887901,8,4,-0.07000770641521448,0.6345454475552003,-0.040319625827011374,-0.06971803606813154,0.6319198937491229,-0.04060929617409431,-0.06722965723499685,0.6093653845213334,-0.043097675007229,9.020562075079397e-17
0,MEMO8,756,CHAIN,NONE,376,221,8,0.3891402714932127,0.4258064516129032,-0.03666618011969053,0.40425531914893614,0.028725733469566486,0.9117501094730696,0.03150614754098361,8,3,-0.065391913589257,1.7834394904458601,0.028725733469566472,-0.06601638605598675,1.8004707837164236,0.029350205936296225,-0.05803226205220774,1.582719057801256,0.02136608193251721,1.3877787807814457e-17
0,MEMO8,756,CHAIN,OTHER3,150,107,7,0.5233644859813084,0.6744186046511628,-0.1510541186698544,0.5666666666666667,-0.1808918487539812,0.9787448094227686,-0.18482023813813658,7,6,0.029837730084127045,-0.19753006635549425,-0.18089184875398145,0.03912441792793886,-0.2590092760956067,-0.19017853659779327,0.01669799147026474,-0.11054310612185331,-0.16775211014011915,2.498001805406602e-16
0,MEMO8,756,CHAIN,DDCAGR,150,107,7,0.5233644859813084,0.6744186046511628,-0.1510541186698544,0.5666666666666667,-0.1808918487539812,0.9787448094227686,-0.18482023813813658,7,6,0.029837730084127045,-0.19753006635549425,-0.18089184875398145,0.03912441792793886,-0.2590092760956067,-0.19017853659779327,0.01669799147026474,-0.11054310612185331,-0.16775211014011915,2.498001805406602e-16
0,MEMO8,756,CHAIN,SHARPE,343,221,8,0.3891402714932127,0.47540983606557374,-0.08626956457236107,0.4198250728862974,-0.013759678536457966,0.9321267608004793,-0.014761595863465624,8,3,-0.07250988603590325,0.8405036746775684,-0.01375967853645782,-0.07226714860312095,0.8376899658802011,-0.014002415969240123,-0.06470010746809046,0.7499760522590954,-0.021569457104270606,1.457167719820518e-16
0,MEMO8,756,DISJOINT,NONE,192,95,8,0.3894736842105263,0.4742268041237113,-0.08475311991318502,0.4322916666666667,0.034725990233315254,0.8377645143787303,0.04145077720207255,7,2,-0.1194791101465002,1.4097311139564654,0.034725990233315185,-0.1209889358088182,1.4275455102154415,0.03623581589563318,-0.10367513431536468,1.2232603876006218,0.018922014402179665,6.938893903907228e-17
0,MEMO8,756,DISJOINT,OTHER3,50,31,7,0.6129032258064516,0.8421052631578947,-0.22920203735144307,0.7,-0.20524066576698155,0.8460849186655638,-0.24257691070854326,6,4,-0.023961371584461655,0.10454257676479939,-0.2052406657669814,0.010308028134853209,-0.04497354497354475,-0.23951006548629628,-0.005825329068060214,0.025415694971018275,-0.22337670828338285,1.3877787807814457e-16
