panel,anchor,ladder,chooser,L,k_rungs,anchor_rung,pick_rung,pick_i,anchor_i,reached,is_margin,delta,SE_JOINT,SE_MARGINAL,corr_pick_anchor,P_pick,P_anchor,resolved,C_STRICT,C_PROX,C_ALL,SE_IID
U56,A,H,CH_ISSHARPE,63,4,126,252,3,2,False,0.009654230005583075,0.01960239530172747,0.08490175058549354,0.42178388788501986,0.9596111894730999,0.424,0.136,False,True,True,True,0.10356660514182896
U56,A,H,CH_ISSHARPE,126,4,126,252,3,2,False,0.009654230005583075,0.01960239530172747,0.08124363888881078,0.4186015879870434,0.964333086817224,0.474,0.076,False,True,True,True,0.10356660514182896
U56,A,H,CH_ISSHARPE,252,4,126,252,3,2,False,0.009654230005583075,0.01960239530172747,0.06799090855991208,0.3539241422577684,0.9662124477272351,0.467,0.071,False,True,True,True,0.10356660514182896
U56,A,H,CH_ISCAGR,21,4,126,252,3,2,False,0.0026572189032110227,0.0026572189032110227,0.012628327717369976,0.06002251852438417,0.9557596174171292,0.465,0.275,False,False,True,True,0.014365112079609492
U56,A,H,CH_ISCAGR,63,4,126,252,3,2,False,0.0026572189032110227,0.0026572189032110227,0.011833245990474413,0.05306166443061111,0.9507004517024348,0.527,0.248,False,False,True,True,0.014365112079609492
U56,A,H,CH_ISCAGR,126,4,126,252,3,2,False,0.0026572189032110227,0.0026572189032110227,0.0114184989009109,0.052111598541979026,0.9519886373274009,0.568,0.215,False,False,True,True,0.014365112079609492
U56,A,H,CH_ISCAGR,252,4,126,252,3,2,False,0.0026572189032110227,0.0026572189032110227,0.010706576495604024,0.04016751140781778,0.9290378350306564,0.67,0.177,False,False,True,True,0.014365112079609492
U56,A,H,CH_ISDD,21,4,126,21,0,2,False,0.00979552595790334,0.02126378692933828,0.021564443843156846,0.06564283626471021,0.8929459133603587,0.431,0.056,False,False,True,True,0.024524410401240336
U56,A,H,CH_ISDD,63,4,126,21,0,2,False,0.00979552595790334,0.02126378692933828,0.01950964574106617,0.047154623391999245,0.8440664087263402,0.523,0.042,False,False,True,True,0.024524410401240336
U56,A,H,CH_ISDD,126,4,126,21,0,2,False,0.00979552595790334,0.02126378692933828,0.017707614746687163,0.03920439613713279,0.8212774420425427,0.748,0.014,False,False,True,True,0.024524410401240336
U56,A,H,CH_ISDD,252,4,126,21,0,2,False,0.00979552595790334,0.02126378692933828,0.013824421320022904,0.02754139005964511,0.773338298858568,0.872,0.009,False,False,True,True,0.024524410401240336
U56,A,GROSS,CH_ISSHARPE,21,10,0.75,0.75,9,9,True,0.00010871918089216948,0.0,0.0,0.4636892119944376,1.0,0.635,0.635,False,True,True,True,0.0
U56,A,GROSS,CH_ISSHARPE,63,10,0.75,0.75,9,9,True,0.00010871918089216948,0.0,0.0,0.4188304211733349,1.0,0.767,0.767,False,True,True,True,0.0
U56,A,GROSS,CH_ISSHARPE,126,10,0.75,0.75,9,9,True,0.00010871918089216948,0.0,0.0,0.4046694683806474,1.0,0.724,0.724,False,True,True,True,0.0
U56,A,GROSS,CH_ISSHARPE,252,10,0.75,0.75,9,9,True,0.00010871918089216948,0.0,0.0,0.32682336178095467,1.0,0.828,0.828,False,True,True,True,0.0
U56,A,GROSS,CH_ISCAGR,21,10,0.75,0.75,9,9,True,0.009332336480988523,0.0,0.0,0.06106980979254874,1.0,1.0,1.0,True,False,True,True,0.0
U56,A,GROSS,CH_ISCAGR,63,10,0.75,0.75,9,9,True,0.009332336480988523,0.0,0.0,0.05317119898335465,1.0,1.0,1.0,True,False,True,True,0.0
U56,A,GROSS,CH_ISCAGR,126,10,0.75,0.75,9,9,True,0.009332336480988523,0.0,0.0,0.04752188324629003,1.0,1.0,1.0,True,False,True,True,0.0
U56,A,GROSS,CH_ISCAGR,252,10,0.75,0.75,9,9,True,0.009332336480988523,0.0,0.0,0.04089503243947394,1.0,1.0,1.0,True,False,True,True,0.0
U56,A,GROSS,CH_ISDD,21,10,0.75,0.3,0,9,False,0.009343501791207132,0.08268921188358824,0.024983077127811133,0.04884152239453314,0.9991028874591636,1.0,0.0,True,False,True,True,0.02906606725110389
U56,A,GROSS,CH_ISDD,63,10,0.75,0.3,0,9,False,0.009343501791207132,0.08268921188358824,0.020937331185295307,0.0399939900999252,0.9987113695245484,1.0,0.0,True,False,True,True,0.02906606725110389
U56,A,GROSS,CH_ISDD,126,10,0.75,0.3,0,9,False,0.009343501791207132,0.08268921188358824,0.01736979909569733,0.03259286873580411,0.9985609585049978,1.0,0.0,True,False,True,True,0.02906606725110389
U56,A,GROSS,CH_ISDD,252,10,0.75,0.3,0,9,False,0.009343501791207132,0.08268921188358824,0.013207115985589669,0.02457524680467101,0.9974836123892499,1.0,0.0,True,False,True,True,0.02906606725110389
U56,A,CADENCE,CH_ISSHARPE,21,4,W,W,1,1,True,0.00784528187974276,0.0,0.0,0.46650860702871544,1.0,0.28,0.28,False,True,True,True,0.0
U56,A,CADENCE,CH_ISSHARPE,63,4,W,W,1,1,True,0.00784528187974276,0.0,0.0,0.4319386166024994,1.0,0.274,0.274,False,True,True,True,0.0
U56,A,CADENCE,CH_ISSHARPE,126,4,W,W,1,1,True,0.00784528187974276,0.0,0.0,0.41411668409690605,1.0,0.247,0.247,False,True,True,True,0.0
U56,A,CADENCE,CH_ISSHARPE,252,4,W,W,1,1,True,0.00784528187974276,0.0,0.0,0.32432371308924157,1.0,0.241,0.241,False,True,True,True,0.0
U56,A,CADENCE,CH_ISCAGR,21,4,W,W,1,1,True,0.006201025909649882,0.0,0.0,0.06005742111818823,1.0,0.452,0.452,False,False,True,True,0.0
U56,A,CADENCE,CH_ISCAGR,63,4,W,W,1,1,True,0.006201025909649882,0.0,0.0,0.052125304438527885,1.0,0.487,0.487,False,False,True,True,0.0
U56,A,CADENCE,CH_ISCAGR,126,4,W,W,1,1,True,0.006201025909649882,0.0,0.0,0.049482412766413575,1.0,0.476,0.476,False,False,True,True,0.0
U56,A,CADENCE,CH_ISCAGR,252,4,W,W,1,1,True,0.006201025909649882,0.0,0.0,0.03791883046470257,1.0,0.438,0.438,False,False,True,True,0.0
U56,A,CADENCE,CH_ISDD,21,4,W,D,0,1,False,0.007450943987093783,0.008624895286908463,0.01445559829860745,0.06584288573148384,0.9518281553571744,0.165,0.139,False,False,True,True,0.017440277439214058
U56,A,CADENCE,CH_ISDD,63,4,W,D,0,1,False,0.007450943987093783,0.008624895286908463,0.01092625246019515,0.050722570349251025,0.9537905589319464,0.343,0.137,False,False,True,True,0.017440277439214058
U56,A,CADENCE,CH_ISDD,126,4,W,D,0,1,False,0.007450943987093783,0.008624895286908463,0.010748504152391218,0.04389504318676975,0.9451293552991347,0.456,0.142,False,False,True,True,0.017440277439214058
U56,A,CADENCE,CH_ISDD,252,4,W,D,0,1,False,0.007450943987093783,0.008624895286908463,0.009854863198519902,0.029739626836542524,0.8985309269768467,0.596,0.171,False,False,True,True,0.017440277439214058
U56,B,N,CH_ISSHARPE,21,9,12,10,2,3,False,0.009779610288575658,0.021793267339959677,0.051006226745007315,0.46909108477298483,0.9881874679331295,0.209,0.078,False,False,False,True,0.05072837089035391
U56,B,N,CH_ISSHARPE,63,9,12,10,2,3,False,0.009779610288575658,0.021793267339959677,0.048535752739398856,0.41806120635977245,0.9865660904131472,0.232,0.066,False,False,False,True,0.05072837089035391
U56,B,N,CH_ISSHARPE,126,9,12,10,2,3,False,0.009779610288575658,0.021793267339959677,0.04830050665091528,0.41622485903845224,0.9869468298500638,0.252,0.07,False,False,False,True,0.05072837089035391
U56,B,N,CH_ISSHARPE,252,9,12,10,2,3,False,0.009779610288575658,0.021793267339959677,0.0522355601817972,0.3322357541882654,0.9779073544759356,0.328,0.082,False,False,False,True,0.05072837089035391
U56,B,N,CH_ISCAGR,21,9,12,5,0,3,False,0.007780816866844509,0.017230977775307688,0.019841310270996223,0.05438956653749712,0.8894183040794035,0.636,0.008,False,False,False,True,0.02162270439306469
U56,B,N,CH_ISCAGR,63,9,12,5,0,3,False,0.007780816866844509,0.017230977775307688,0.01898342784018226,0.04903283205651172,0.8787637697828969,0.648,0.007,False,False,False,True,0.02162270439306469
U56,B,N,CH_ISCAGR,126,9,12,5,0,3,False,0.007780816866844509,0.017230977775307688,0.01926508263287489,0.04967719201647044,0.8986455277930147,0.664,0.007,False,False,False,True,0.02162270439306469
U56,B,N,CH_ISCAGR,252,9,12,5,0,3,False,0.007780816866844509,0.017230977775307688,0.016946891773039947,0.04102045915767608,0.8765661275880696,0.579,0.007,False,False,False,True,0.02162270439306469
U56,B,N,CH_ISDD,21,9,12,40,8,3,False,0.013117415607145522,0.023671105855259778,0.01871121923380012,0.05085459348564417,0.8818486191184187,0.797,0.005,False,False,False,True,0.022822761079565195
U56,B,N,CH_ISDD,63,9,12,40,8,3,False,0.013117415607145522,0.023671105855259778,0.013717887798622333,0.03826153355882083,0.8876988975915499,0.883,0.008,False,False,False,True,0.022822761079565195
U56,B,N,CH_ISDD,126,9,12,40,8,3,False,0.013117415607145522,0.023671105855259778,0.011528191836154254,0.030658221361239815,0.8819525059824666,0.92,0.003,True,False,False,True,0.022822761079565195
U56,B,N,CH_ISDD,252,9,12,40,8,3,False,0.013117415607145522,0.023671105855259778,0.008793081215022223,0.02177751474759678,0.8781175985991775,0.968,0.0,True,False,False,True,0.022822761079565195
U56,B,H,CH_ISSHARPE,21,4,63,252,3,1,False,0.022382630930116054,0.05596202044610954,0.14921195046922062,0.47432148061583496,0.9010403538416543,0.413,0.123,False,False,False,True,0.16245273501167765
U56,B,H,CH_ISSHARPE,63,4,63,252,3,1,False,0.022382630930116054,0.05596202044610954,0.1577973548570799,0.4357082673717686,0.8718098162617249,0.417,0.112,False,False,False,True,0.16245273501167765
U56,B,H,CH_ISSHARPE,126,4,63,252,3,1,False,0.022382630930116054,0.05596202044610954,0.1652843616118427,0.43253138664331964,0.8596743478000286,0.442,0.088,False,False,False,True,0.16245273501167765
U56,B,H,CH_ISSHARPE,252,4,63,252,3,1,False,0.022382630930116054,0.05596202044610954,0.1274105812177217,0.36524482657526053,0.8926786756830812,0.45,0.045,False,False,False,True,0.16245273501167765
U56,B,H,CH_ISCAGR,21,4,63,126,2,1,False,0.00014225878672347037,0.0023437622883817344,0.01265230495901597,0.047891976647863044,0.9308836618038031,0.269,0.152,False,False,False,True,0.011971752927326638
U56,B,H,CH_ISCAGR,63,4,63,126,2,1,False,0.00014225878672347037,0.0023437622883817344,0.013552473879134717,0.04031607495896771,0.8873175353276492,0.259,0.158,False,False,False,True,0.011971752927326638
U56,B,H,CH_ISCAGR,126,4,63,126,2,1,False,0.00014225878672347037,0.0023437622883817344,0.014715453705501437,0.04177903224650976,0.8791536521142342,0.307,0.138,False,False,False,True,0.011971752927326638
U56,B,H,CH_ISCAGR,252,4,63,126,2,1,False,0.00014225878672347037,0.0023437622883817344,0.014723687383780812,0.03902267288102687,0.8879344137021279,0.289,0.066,False,False,False,True,0.011971752927326638
U56,B,H,CH_ISDD,21,4,63,21,0,1,False,0.00011979770466619133,0.00011979770466619133,0.016468845880139617,0.0558247460545569,0.9130257466564964,0.247,0.133,False,False,False,True,0.019802563580521532
U56,B,H,CH_ISDD,63,4,63,21,0,1,False,0.00011979770466619133,0.00011979770466619133,0.014056813978803796,0.04071849973595664,0.8808925974827018,0.277,0.163,False,False,False,True,0.019802563580521532
U56,B,H,CH_ISDD,126,4,63,21,0,1,False,0.00011979770466619133,0.00011979770466619133,0.012596432453697168,0.03228496475066908,0.8584241672339223,0.396,0.132,False,False,False,True,0.019802563580521532
U56,B,H,CH_ISDD,252,4,63,21,0,1,False,0.00011979770466619133,0.00011979770466619133,0.011975215516220645,0.02379614426039892,0.7639802688627999,0.527,0.099,False,False,False,True,0.019802563580521532
U56,B,GROSS,CH_ISSHARPE,21,10,0.55,0.75,9,5,False,0.0009182347058054319,0.003703628895730615,0.002019150179439181,0.4563900193284015,0.9999823121068482,0.963,0.0,True,False,False,True,0.0030145478373821946
U56,B,GROSS,CH_ISSHARPE,63,10,0.55,0.75,9,5,False,0.0009182347058054319,0.003703628895730615,0.0016107858656211795,0.41374149094573304,0.9999888075782737,0.995,0.0,True,False,False,True,0.0030145478373821946
U56,B,GROSS,CH_ISSHARPE,126,10,0.55,0.75,9,5,False,0.0009182347058054319,0.003703628895730615,0.0014623385109488306,0.41393150647201804,0.9999906492556571,0.996,0.001,True,False,False,True,0.0030145478373821946
U56,B,GROSS,CH_ISSHARPE,252,10,0.55,0.75,9,5,False,0.0009182347058054319,0.003703628895730615,0.0012260794313837323,0.3359887122044966,0.9999902373176884,1.0,0.0,True,False,False,True,0.0030145478373821946
U56,B,GROSS,CH_ISCAGR,21,10,0.55,0.75,9,5,False,0.010112171000020709,0.040289683081074834,0.014247465192100567,0.05954659667048627,0.9999468916170638,0.998,0.0,True,False,False,True,0.01711304048877656
U56,B,GROSS,CH_ISCAGR,63,10,0.55,0.75,9,5,False,0.010112171000020709,0.040289683081074834,0.012180937220758118,0.05115133983756162,0.9999641934138502,1.0,0.0,True,False,False,True,0.01711304048877656
U56,B,GROSS,CH_ISCAGR,126,10,0.55,0.75,9,5,False,0.010112171000020709,0.040289683081074834,0.011765606230305651,0.04934748947757502,0.9999704072018887,1.0,0.0,True,False,False,True,0.01711304048877656
U56,B,GROSS,CH_ISCAGR,252,10,0.55,0.75,9,5,False,0.010112171000020709,0.040289683081074834,0.009381426359831318,0.03986378178150661,0.9999699134650817,1.0,0.0,True,False,False,True,0.01711304048877656
U56,B,GROSS,CH_ISDD,21,10,0.55,0.3,0,5,False,0.009739047905818365,0.048211162396897045,0.01643525115962182,0.04541981872174611,0.9997286539352831,1.0,0.0,True,False,False,True,0.018004994348742424
U56,B,GROSS,CH_ISDD,63,10,0.55,0.3,0,5,False,0.009739047905818365,0.048211162396897045,0.012494725807270625,0.03419238590685902,0.9997602590100436,1.0,0.0,True,False,False,True,0.018004994348742424
U56,B,GROSS,CH_ISDD,126,10,0.55,0.3,0,5,False,0.009739047905818365,0.048211162396897045,0.010108777594193095,0.0272095168919105,0.9996978503212606,1.0,0.0,True,False,False,True,0.018004994348742424
U56,B,GROSS,CH_ISDD,252,10,0.55,0.3,0,5,False,0.009739047905818365,0.048211162396897045,0.007711469548581976,0.0207523208917214,0.9995975902497256,1.0,0.0,True,False,False,True,0.018004994348742424
U56,B,CADENCE,CH_ISSHARPE,21,4,M,W,1,2,False,0.03312344404531342,0.09387455674674627,0.13373503677289086,0.47397921550579764,0.9203925356771444,0.528,0.152,False,False,False,True,0.12044281430841011
U56,B,CADENCE,CH_ISSHARPE,63,4,M,W,1,2,False,0.03312344404531342,0.09387455674674627,0.1306975560108414,0.424470288352851,0.9051930139649531,0.689,0.14,False,False,False,True,0.12044281430841011
U56,B,CADENCE,CH_ISSHARPE,126,4,M,W,1,2,False,0.03312344404531342,0.09387455674674627,0.11142434717181536,0.3992789845847724,0.9229128808957251,0.753,0.11,False,False,False,True,0.12044281430841011
U56,B,CADENCE,CH_ISSHARPE,252,4,M,W,1,2,False,0.03312344404531342,0.09387455674674627,0.10995092424094054,0.30944631553140106,0.877284034653593,0.77,0.095,False,False,False,True,0.12044281430841011
U56,B,CADENCE,CH_ISCAGR,21,4,M,W,1,2,False,0.004880030921019518,0.010836613595315514,0.015482254540526173,0.048308179854141695,0.8973889700622705,0.547,0.186,False,False,False,True,0.013253752405255977
U56,B,CADENCE,CH_ISCAGR,63,4,M,W,1,2,False,0.004880030921019518,0.010836613595315514,0.014428040761235581,0.04069941744829138,0.8745768811061558,0.714,0.13,False,False,False,True,0.013253752405255977
U56,B,CADENCE,CH_ISCAGR,126,4,M,W,1,2,False,0.004880030921019518,0.010836613595315514,0.011839856806446709,0.038589751576936844,0.9081237288523162,0.808,0.091,False,False,False,True,0.013253752405255977
U56,B,CADENCE,CH_ISCAGR,252,4,M,W,1,2,False,0.004880030921019518,0.010836613595315514,0.011245442761340253,0.03076405739052211,0.8710257018180633,0.814,0.08,False,False,False,True,0.013253752405255977
U56,B,CADENCE,CH_ISDD,21,4,M,W,1,2,False,0.002036747882469103,0.002036747882469103,0.01887198729224248,0.05290277550066199,0.8735865399615852,0.277,0.244,False,False,False,True,0.022043301702313212
U56,B,CADENCE,CH_ISDD,63,4,M,W,1,2,False,0.002036747882469103,0.002036747882469103,0.01562701550031677,0.04019312027403748,0.8506227992350308,0.236,0.226,False,False,False,True,0.022043301702313212
U56,B,CADENCE,CH_ISDD,126,4,M,W,1,2,False,0.002036747882469103,0.002036747882469103,0.011987584335688386,0.030830951522033394,0.8626394177657043,0.262,0.145,False,False,False,True,0.022043301702313212
U56,B,CADENCE,CH_ISDD,252,4,M,W,1,2,False,0.002036747882469103,0.002036747882469103,0.009775518218729755,0.02328544578140021,0.847372467563283,0.454,0.087,False,False,False,True,0.022043301702313212
B136,A,N,CH_ISSHARPE,21,9,20,8,1,5,False,0.009369302261435175,0.15090677311630185,0.13163887521210688,0.5069071654466114,0.9337532535242429,0.231,0.011,False,True,True,True,0.13582916871688078
B136,A,N,CH_ISSHARPE,63,9,20,8,1,5,False,0.009369302261435175,0.15090677311630185,0.1278510082224238,0.4993393996796716,0.9446743554424755,0.199,0.01,False,True,True,True,0.13582916871688078
B136,A,N,CH_ISSHARPE,126,9,20,8,1,5,False,0.009369302261435175,0.15090677311630185,0.12440297050478283,0.5067107094537866,0.9515457715434811,0.198,0.01,False,True,True,True,0.13582916871688078
B136,A,N,CH_ISSHARPE,252,9,20,8,1,5,False,0.009369302261435175,0.15090677311630185,0.10493728846852238,0.4199733958192035,0.9551899780074427,0.199,0.001,False,True,True,True,0.13582916871688078
B136,A,N,CH_ISCAGR,21,9,20,5,0,5,False,0.018795664533841183,0.07730095238139922,0.043148128535747586,0.09411086038373373,0.868477582523287,0.819,0.0,False,False,True,True,0.039283472745272975
B136,A,N,CH_ISCAGR,63,9,20,5,0,5,False,0.018795664533841183,0.07730095238139922,0.0450734521143468,0.0935272137320622,0.8849119220522829,0.758,0.0,False,False,True,True,0.039283472745272975
B136,A,N,CH_ISCAGR,126,9,20,5,0,5,False,0.018795664533841183,0.07730095238139922,0.04029329769550613,0.09169770013854495,0.920206150207644,0.787,0.0,False,False,True,True,0.039283472745272975
B136,A,N,CH_ISCAGR,252,9,20,5,0,5,False,0.018795664533841183,0.07730095238139922,0.030502189474026786,0.07415286769489234,0.9281059541879499,0.801,0.0,False,False,True,True,0.039283472745272975
B136,A,N,CH_ISDD,21,9,20,30,7,5,False,0.0007983238369267953,0.014522091977295037,0.01858895076707055,0.06691204432771793,0.9322295804532542,0.241,0.034,False,False,True,True,0.018876539141670288
B136,A,N,CH_ISDD,63,9,20,30,7,5,False,0.0007983238369267953,0.014522091977295037,0.016421044811031463,0.05370760852922928,0.9228964656814796,0.469,0.009,False,False,True,True,0.018876539141670288
B136,A,N,CH_ISDD,126,9,20,30,7,5,False,0.0007983238369267953,0.014522091977295037,0.01621664975251767,0.043661426933971875,0.8802667564790391,0.537,0.007,False,False,True,True,0.018876539141670288
B136,A,N,CH_ISDD,252,9,20,30,7,5,False,0.0007983238369267953,0.014522091977295037,0.011837674179887507,0.03164713226186566,0.8847228559171284,0.58,0.001,False,False,True,True,0.018876539141670288
B136,A,H,CH_ISSHARPE,21,4,126,63,1,2,False,0.0046360134424350274,0.0716018262801199,0.11294502162905777,0.47681142606118554,0.9457721656841396,0.352,0.136,False,True,True,True,0.10525728894409328
B136,A,H,CH_ISSHARPE,63,4,126,63,1,2,False,0.0046360134424350274,0.0716018262801199,0.10745127551198194,0.4255621790906318,0.9460150790385908,0.462,0.144,False,True,True,True,0.10525728894409328
B136,A,H,CH_ISSHARPE,126,4,126,63,1,2,False,0.0046360134424350274,0.0716018262801199,0.11208695998649426,0.41436423343252243,0.9418977703438347,0.431,0.166,False,True,True,True,0.10525728894409328
B136,A,H,CH_ISSHARPE,252,4,126,63,1,2,False,0.0046360134424350274,0.0716018262801199,0.09775018528803454,0.3386993920600685,0.9503169826641307,0.384,0.154,False,True,True,True,0.10525728894409328
B136,A,H,CH_ISCAGR,21,4,126,63,1,2,False,0.0035585605592283187,0.014559751096188567,0.018158521766036984,0.07212195477053548,0.9368443184756091,0.446,0.111,False,False,True,True,0.017013939468231327
B136,A,H,CH_ISCAGR,63,4,126,63,1,2,False,0.0035585605592283187,0.014559751096188567,0.01791135440839097,0.05991885637707439,0.9212355946529937,0.513,0.116,False,False,True,True,0.017013939468231327
B136,A,H,CH_ISCAGR,126,4,126,63,1,2,False,0.0035585605592283187,0.014559751096188567,0.017515657972490887,0.0594932674982839,0.9332823868431669,0.57,0.122,False,False,True,True,0.017013939468231327
B136,A,H,CH_ISCAGR,252,4,126,63,1,2,False,0.0035585605592283187,0.014559751096188567,0.015026977890292984,0.04802320275344938,0.9390217476772635,0.448,0.137,False,False,True,True,0.017013939468231327
B136,A,H,CH_ISDD,21,4,126,21,0,2,False,0.003247419789500161,0.013057002923771432,0.026353316581124695,0.06707509440843201,0.8479515299094321,0.307,0.088,False,False,True,True,0.03173046819740028
B136,A,H,CH_ISDD,63,4,126,21,0,2,False,0.003247419789500161,0.013057002923771432,0.020759396208206455,0.05512998161035323,0.8641808997318193,0.3,0.025,False,False,True,True,0.03173046819740028
B136,A,H,CH_ISDD,126,4,126,21,0,2,False,0.003247419789500161,0.013057002923771432,0.01744446699267405,0.042294577887228915,0.8441060308226626,0.391,0.018,False,False,True,True,0.03173046819740028
B136,A,H,CH_ISDD,252,4,126,21,0,2,False,0.003247419789500161,0.013057002923771432,0.013031809276705318,0.03153878010966605,0.8472160153572019,0.533,0.005,False,False,True,True,0.03173046819740028
B136,A,GROSS,CH_ISSHARPE,21,10,0.75,0.75,9,9,True,0.000332938823043083,0.0,0.0,0.48034143277258473,1.0,0.877,0.877,False,True,True,True,0.0
B136,A,GROSS,CH_ISSHARPE,63,10,0.75,0.75,9,9,True,0.000332938823043083,0.0,0.0,0.4600092487815241,1.0,0.941,0.941,True,True,True,True,0.0
B136,A,GROSS,CH_ISSHARPE,126,10,0.75,0.75,9,9,True,0.000332938823043083,0.0,0.0,0.4463569177396649,1.0,0.959,0.959,True,True,True,True,0.0
B136,A,GROSS,CH_ISSHARPE,252,10,0.75,0.75,9,9,True,0.000332938823043083,0.0,0.0,0.3782017659746496,1.0,0.991,0.991,True,True,True,True,0.0
B136,A,GROSS,CH_ISCAGR,21,10,0.75,0.75,9,9,True,0.01084004186969545,0.0,0.0,0.07402909247026655,1.0,0.999,0.999,True,False,True,True,0.0
B136,A,GROSS,CH_ISCAGR,63,10,0.75,0.75,9,9,True,0.01084004186969545,0.0,0.0,0.0638527316822847,1.0,1.0,1.0,True,False,True,True,0.0
B136,A,GROSS,CH_ISCAGR,126,10,0.75,0.75,9,9,True,0.01084004186969545,0.0,0.0,0.0626787733213465,1.0,1.0,1.0,True,False,True,True,0.0
B136,A,GROSS,CH_ISCAGR,252,10,0.75,0.75,9,9,True,0.01084004186969545,0.0,0.0,0.054361414879843376,1.0,1.0,1.0,True,False,True,True,0.0
B136,A,GROSS,CH_ISDD,21,10,0.75,0.3,0,9,False,0.009800324617187939,0.08685697914224566,0.02834659229088705,0.05658163390862877,0.998847932828466,1.0,0.0,True,False,True,True,0.029737158791519253
B136,A,GROSS,CH_ISDD,63,10,0.75,0.3,0,9,False,0.009800324617187939,0.08685697914224566,0.022820560021117403,0.044440358588998446,0.9987285651361734,1.0,0.0,True,False,True,True,0.029737158791519253
B136,A,GROSS,CH_ISDD,126,10,0.75,0.3,0,9,False,0.009800324617187939,0.08685697914224566,0.018586507064752796,0.035409502929264244,0.9980048140829543,1.0,0.0,True,False,True,True,0.029737158791519253
B136,A,GROSS,CH_ISDD,252,10,0.75,0.3,0,9,False,0.009800324617187939,0.08685697914224566,0.013681176625853898,0.026128995364572298,0.997559041752223,1.0,0.0,True,False,True,True,0.029737158791519253
B136,A,CADENCE,CH_ISSHARPE,21,4,W,W,1,1,True,0.02047292148834412,0.0,0.0,0.4986396422923699,1.0,0.416,0.416,False,True,True,True,0.0
B136,A,CADENCE,CH_ISSHARPE,63,4,W,W,1,1,True,0.02047292148834412,0.0,0.0,0.454613244756791,1.0,0.4,0.4,False,True,True,True,0.0
B136,A,CADENCE,CH_ISSHARPE,126,4,W,W,1,1,True,0.02047292148834412,0.0,0.0,0.46313119854275814,1.0,0.369,0.369,False,True,True,True,0.0
B136,A,CADENCE,CH_ISSHARPE,252,4,W,W,1,1,True,0.02047292148834412,0.0,0.0,0.3830059802863209,1.0,0.378,0.378,False,True,True,True,0.0
B136,A,CADENCE,CH_ISCAGR,21,4,W,W,1,1,True,0.000439770274247131,0.0,0.0,0.0708286618854294,1.0,0.423,0.423,False,False,True,True,0.0
B136,A,CADENCE,CH_ISCAGR,63,4,W,W,1,1,True,0.000439770274247131,0.0,0.0,0.06705141843850225,1.0,0.392,0.392,False,False,True,True,0.0
