kind,slope,asymptote,e3_abs
RAND,-0.0011099397360542543,0.27340039994355075,0.3153077326070103
BLOCK2,-0.515386496657899,0.0,0.00035041509125720684
SM_UNIF,-0.5392556223854195,0.0,0.00020719871739677978
SM_DOM,-0.47382498222037644,0.004993700913182373,0.0040341996197494024
SM_SPLIT2,-0.46850167945770854,0.006627928969410772,0.002383402797748242
