panel,key,klass,cost,pick_m,pick_dir,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,ctrl_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_vs_ctrl,pass4a,pass4b
broad,COMP,RATIO,0.0,0.2,POS,1.1438848772526287,0.14094092140032188,0.9907714255507483,-0.19983154054596775,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,False,True
broad,COMP,RATIO,10.0,0.2,POS,1.043837850225855,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,False,False
broad,COMP,RATIO,25.0,0.2,POS,0.8934202619944265,0.10117263278720867,0.7433679864583757,-0.20155317029654185,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,False,False
broad,DDTR,RATIO,0.0,0.5,NEG,1.3003251232707582,0.16886236931868703,1.082020393309717,-0.19743681908858612,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.09124896775896874,False,True
broad,DDTR,RATIO,10.0,0.5,NEG,1.1690605505336182,0.14693860681380788,0.9599468174819286,-0.19868629451363407,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.06803028025390323,False,True
broad,DDTR,RATIO,25.0,0.2,NEG,0.990474717689947,0.11545214993454667,0.7987526671247399,-0.2189567223769523,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.05538468066636426,False,False
broad,FROZEN,LEVEL,0.0,1.0,NEG,1.3649712858802165,0.18376585301997594,1.2240405056813723,-0.22538816796070338,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.23326908013062408,False,False
broad,FROZEN,LEVEL,10.0,1.0,NEG,1.2871797806356233,0.17131469423572154,1.1519955222093647,-0.23453497894439956,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.2600789849813394,False,False
broad,FROZEN,LEVEL,25.0,1.0,NEG,1.1701372518159143,0.1528769374513268,1.0436871003904606,-0.2480589133639366,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.300319113932085,False,False
broad,FWDRET,oracle,0.0,1.0,POS,1.3606648233459624,0.2937105900892565,1.8122633562317565,-0.20145205524349685,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8214919306810082,False,True
broad,FWDRET,oracle,10.0,1.0,POS,1.2871004343120085,0.28017703810196615,1.7411152040692754,-0.2021440604777851,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8491986668412501,False,True
broad,FWDRET,oracle,25.0,1.0,POS,1.1764377569638027,0.2601345185451913,1.6340548533966044,-0.20318141190874217,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.8906868669382287,False,False
broad,MOM,RATIO,0.0,1.0,POS,1.1768004850144977,0.14641622290237222,0.9795977693111556,-0.2135450874897079,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.011173656239592655,False,False
broad,MOM,RATIO,10.0,1.0,POS,1.0883286779262908,0.1321037046591267,0.8965204934304233,-0.21411345902720358,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.004603956202397952,False,False
broad,MOM,RATIO,25.0,1.0,POS,0.9552595638588868,0.11096171495044715,0.7717012674782889,-0.21496550328990072,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.02833328101991328,False,False
broad,PRICE,LEVEL,0.0,1.0,NEG,1.3789538354883453,0.18996222929639184,1.430732809952418,-0.21261086087585312,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.43996138440166965,False,False
broad,PRICE,LEVEL,10.0,1.0,NEG,1.295658686595631,0.17771308947585984,1.3493096091683485,-0.21364407428421672,0.8919165372280253,0.12486792010130943,-0.2005204833110833,1.1185082795688426,0.07983337481604336,-0.1224079386020801,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.4573930719403232,False,False
broad,PRICE,LEVEL,25.0,1.0,NEG,1.1703407557149403,0.1595695617201187,1.2268754794946617,-0.21519235814918947,0.7433679864583757,0.10117263278720867,-0.20155317029654185,1.0740236940215924,0.07643420182382155,-0.12284879701089024,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48350749303628604,False,False
broad,PXTERM,oracle,0.0,0.5,POS,1.1779441474057042,0.1514672705147888,1.0413897827421215,-0.20200130744832745,0.9907714255507483,0.14094092140032188,-0.19983154054596775,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0506183571913732,False,True
