leg,window,char,k,n_B,n_S,n_min,rep,n_overlap,reach_lo_B,reach_hi_B,reach_lo_S,reach_hi_S,reach_w_B,reach_w_S,abs_resid,mean_resid,abs_resid_sd_units,worst_rung
ANCHRS,FULL,momac,36,134,657,134,111,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.00590796860656323,-0.003214867252232023,0.06499425180863297,0.010180100923890656
ANCHRS,FULL,momac,36,134,657,134,112,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.006903692815159929,-0.005337572636166882,0.07594832997918917,0.011587764163388692
ANCHRS,FULL,momac,36,134,657,134,113,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.004722396570803256,-0.004722396570803256,0.051951635545598715,0.010356929079318622
ANCHRS,FULL,momac,36,134,657,134,114,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.0022792034329024713,-0.0022792034329024713,0.025073782835710892,0.004152226033608986
ANCHRS,FULL,momac,36,134,657,134,115,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.0056982859577806855,-0.0035596553915625273,0.06268750852977835,0.013569202692087834
ANCHRS,FULL,momac,36,134,657,134,116,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.006102211711713351,-0.001440756167307572,0.06713114286695593,0.011517851729539563
ANCHRS,FULL,momac,36,134,657,134,117,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.008670052293196923,-0.008071781638673642,0.09538025664389177,0.014199823751008811
ANCHRS,FULL,momac,36,134,657,134,118,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.004804925723145781,-0.003951249201606999,0.05285954837759046,0.006231675374362311
ANCHRS,FULL,momac,36,134,657,134,119,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005453457285245378,-0.005453457285245378,0.05999411974381631,0.009664279810001286
ANCHRS,FULL,momac,36,134,657,134,120,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.008458084478714184,-0.006595799987016954,0.09304837399060345,0.013464482589892968
ANCHRS,FULL,momac,36,134,657,134,121,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.010662935714082611,-0.0066230974891376415,0.11730419962801704,0.014581134368537807
ANCHRS,FULL,momac,36,134,657,134,122,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.004556952350558113,-0.003223332892803882,0.050131564379521404,0.009776994561480512
ANCHRS,FULL,momac,36,134,657,134,123,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.0055905296864243725,-0.0055905296864243725,0.06150206921875843,0.009734277181681739
ANCHRS,FULL,momac,36,134,657,134,124,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.008533461107861962,-0.007379606396803962,0.09387760108058396,0.014195171476864
ANCHRS,FULL,momac,36,134,657,134,125,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005086703583192381,-0.005086703583192381,0.05595941948550753,0.008472149599245693
ANCHRS,FULL,momac,36,134,657,134,126,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.009544178558185595,-0.009544178558185595,0.10499662165234817,0.013323890616193101
ANCHRS,FULL,momac,36,134,657,134,127,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.008623713737987038,-0.008623713737987038,0.09487048079260953,0.0144778543968902
ANCHRS,FULL,momac,36,134,657,134,128,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.00785931342606297,-0.006753381674167974,0.08646122379341041,0.01340797027342544
ANCHRS,FULL,momac,36,134,657,134,129,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005406846177739344,-0.005406846177739344,0.059481345512930765,0.012080361139595652
ANCHRS,FULL,momac,36,134,657,134,130,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.006933869016800598,-0.005354128910143585,0.07628030189350891,0.012290939014947155
ANCHRS,FULL,momac,36,134,657,134,131,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.006903992158787842,-0.006903992158787842,0.07595162309335844,0.011299671855011462
ANCHRS,FULL,momac,36,134,657,134,132,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.00468478921631077,-0.0032498458689749765,0.05153791265190801,0.006713746954065347
ANCHRS,FULL,momac,36,134,657,134,133,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.008007232765181366,-0.004364091486322469,0.08808850169792524,0.01048402468161258
ANCHRS,FULL,momac,36,134,657,134,134,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.0067967897838080715,-0.0067967897838080715,0.0747722772609892,0.007682933837765082
ANCHRS,FULL,momac,36,134,657,134,135,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005573892831548716,-0.005573892831548716,0.061319045237572936,0.00847313590959553
ANCHRS,FULL,momac,36,134,657,134,136,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.009084541169344401,-0.007245926916880169,0.0999400971207486,0.01489225908367997
ANCHRS,FULL,momac,36,134,657,134,137,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005860162902171867,-0.005860162902171867,0.06446833567806153,0.011192415574780568
ANCHRS,FULL,momac,36,134,657,134,138,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.00520049508048212,-0.00520049508048212,0.05721125302103354,0.008187710876834897
ANCHRS,FULL,momac,36,134,657,134,139,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.005947125530815167,-0.005526936085298306,0.06542502170000557,0.011300917670361121
ANCHRS,FULL,tpers,36,134,663,134,100,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016830194714482587,0.0016830194714482587,0.13102456809747623,0.0025935263572508527
ANCHRS,FULL,tpers,36,134,663,134,101,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0015256706949315912,0.0015256706949315912,0.11877482539781402,0.002400128189526285
ANCHRS,FULL,tpers,36,134,663,134,102,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012653372900655786,0.0012653372900655786,0.09850763745817444,0.0017657070182105494
ANCHRS,FULL,tpers,36,134,663,134,103,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016992953203953665,0.0016992953203953665,0.13229165746565774,0.002332295841276477
ANCHRS,FULL,tpers,36,134,663,134,104,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001298968681417841,0.001298968681417841,0.10112587129396927,0.0017555247152185594
ANCHRS,FULL,tpers,36,134,663,134,105,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0019030739464802233,0.0019030739464802233,0.148156005396992,0.002274634497294259
ANCHRS,FULL,tpers,36,134,663,134,106,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001576581424808025,0.001576581424808025,0.12273827116106886,0.0021844806898974056
ANCHRS,FULL,tpers,36,134,663,134,107,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012136791093044403,0.0012136791093044403,0.09448600197637866,0.0013410716018851243
ANCHRS,FULL,tpers,36,134,663,134,108,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0019943505861028297,0.0019943505861028297,0.15526197326416688,0.0023451389982211968
ANCHRS,FULL,tpers,36,134,663,134,109,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016610852919779484,0.0016610852919779484,0.12931697264749792,0.0018607763396774057
ANCHRS,FULL,tpers,36,134,663,134,110,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0013024103413459647,0.0013024103413459647,0.10139380759136264,0.0018873630057136825
ANCHRS,FULL,tpers,36,134,663,134,111,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016950160621113837,0.0016950160621113837,0.13195851338862938,0.001885927304334678
ANCHRS,FULL,tpers,36,134,663,134,112,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016434789331748467,0.0016434789331748467,0.12794630189942838,0.0016907309599362152
ANCHRS,FULL,tpers,36,134,663,134,113,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016967838642512056,0.0016967838642512056,0.13209613836313586,0.0023019751775819053
ANCHRS,FULL,tpers,36,134,663,134,114,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0010382697850634577,0.0010382697850634577,0.08083022951572624,0.001558265742328535
ANCHRS,FULL,tpers,36,134,663,134,115,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001955336938212704,0.001955336938212704,0.1522247259527546,0.0020148808961357734
ANCHRS,FULL,tpers,36,134,663,134,116,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001240149932376718,0.001240149932376718,0.09654677918012981,0.0014428972709896737
ANCHRS,FULL,tpers,36,134,663,134,117,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016014421200951645,0.0016014421200951645,0.12467369847956412,0.0022268501754707515
ANCHRS,FULL,tpers,36,134,663,134,118,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0014384568333645948,0.0014384568333645948,0.11198514842866072,0.002222165252911412
ANCHRS,FULL,tpers,36,134,663,134,119,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0015769838926557773,0.0015769838926557773,0.12276960364225488,0.002132143087508531
ANCHRS,FULL,tpers,36,134,663,134,120,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001207016538265863,0.001207016538265863,0.09396731487408556,0.002511202979661342
ANCHRS,FULL,tpers,36,134,663,134,121,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0011670503816598732,0.0011670503816598732,0.09085591390894415,0.001932286085115753
ANCHRS,FULL,tpers,36,134,663,134,122,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012736576238891277,0.0012736576238891277,0.09915538287297897,0.0021198966224821314
ANCHRS,FULL,tpers,36,134,663,134,123,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012248327996979465,0.0012248327996979465,0.0953543267291782,0.001700462033067951
ANCHRS,FULL,tpers,36,134,663,134,124,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012931332424048387,0.0012931332424048387,0.10067157715815643,0.0017708231644582018
ANCHRS,FULL,tpers,36,134,663,134,125,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016263791580179616,0.0016263791580179616,0.12661506914038795,0.002318662051013609
ANCHRS,FULL,tpers,36,134,663,134,126,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0014411994713984984,0.0014411994713984984,0.11219866524764957,0.0019347791212260823
ANCHRS,FULL,tpers,36,134,663,134,127,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001675001720376379,0.001675001720376379,0.13040037901997129,0.002007935804733907
ANCHRS,FULL,tpers,36,134,663,134,128,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001926598739849757,0.001926598739849757,0.14998743155878985,0.002578469670209582
ANCHRS,FULL,tpers,36,134,663,134,129,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0010717788949256013,0.0010717788949256013,0.08343894362836818,0.0014522438547567296
ANCHRS,FULL,tpers,36,134,663,134,130,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0015301807504329856,0.0015301807504329856,0.119125937244225,0.0017874562649695669
ANCHRS,FULL,tpers,36,134,663,134,131,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012515765311189586,0.0012515765311189586,0.0974363500914734,0.0014877068699923335
ANCHRS,FULL,tpers,36,134,663,134,132,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001670723772422537,0.001670723772422537,0.130067336953314,0.0023395973851364493
ANCHRS,FULL,tpers,36,134,663,134,133,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016175046765649255,0.0016175046765649255,0.1259241828380016,0.001919057431647886
ANCHRS,FULL,tpers,36,134,663,134,134,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0014561579702562961,0.0014561579702562961,0.11336319773552565,0.002275230522630123
ANCHRS,FULL,tpers,36,134,663,134,135,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016559097733682322,0.0016559097733682322,0.1289140539041188,0.002280259054026401
ANCHRS,FULL,tpers,36,134,663,134,136,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0016764290714262886,0.0016764290714262886,0.1305114995732451,0.0026431133317904587
ANCHRS,FULL,tpers,36,134,663,134,137,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012585957619509758,0.0012585957619509758,0.09798280347703651,0.0021361770567278615
ANCHRS,FULL,tpers,36,134,663,134,138,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.001294128592211378,0.001294128592211378,0.10074906602903413,0.0018046193634378982
ANCHRS,FULL,tpers,36,134,663,134,139,3,0.9583442041156969,0.9771879834657076,0.9284740596034141,0.9866554520366532,0.018843779350010692,0.058181392433239054,0.0012807145819600334,0.0012807145819600334,0.09970477335776448,0.0014710290450870023
