panel,band,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,oCAGR,oSharpe,oMaxDD,ann_turn,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,pass4b,O_Sharpe,O_DDcap,O_CAGRfloor
SMALL,0.04,10.0,0.047593723334863114,0.7296070429184018,-0.12564025158573278,0.8626447152027122,0.636467953246249,0.8824584318406822,0.0519779453296938,-0.07942200246406039,0.04490510224427324,0.6546011393079803,-0.12564025158573222,2.356440747520707,False,False,False,True,False,False,False,True,False
SMALL,0.04,25.0,0.04389766086417235,0.6766382956230262,-0.13040067854481763,0.8053309267842649,0.5860664637575402,0.8263995910559498,0.04849488242176725,-0.08145678273246693,0.04107891424456023,0.6029101396881398,-0.13040067854481696,2.356440747520707,False,False,False,True,False,False,False,True,False
SMALL,0.04,50.0,0.03776587598550707,0.5883066932855286,-0.13844044643629727,0.7098033252034165,0.5019908099003848,0.732958247636584,0.04271483633989637,-0.08483850420492811,0.03473235424720644,0.516692927761422,-0.13844044643629771,2.356440747520707,False,False,False,True,False,False,False,True,False
SMALL,0.06,0.0,0.05237384173323156,0.7904383911667306,-0.1279858029459403,0.9530933216764091,0.6735176997412486,0.9657238041169794,0.057970384038877,-0.0773107057369915,0.048944891288238646,0.7035252881579847,-0.12798580294594164,2.0052928219870836,True,False,False,True,False,False,False,True,False
SMALL,0.06,10.0,0.05026596187274923,0.7607057474131605,-0.1306472153900009,0.9214433266627278,0.6448579342408247,0.9347248231994307,0.056004024514764605,-0.07844818974163437,0.04675071402684594,0.6742819540573348,-0.13064721539000246,2.0052928219870836,True,False,False,True,False,False,False,True,False
SMALL,0.06,25.0,0.04711187639788372,0.7160860319908912,-0.1346243687398183,0.873955456855291,0.6018437303419665,0.8882122742083324,0.05306118519912095,-0.08015190539094841,0.043467853992861905,0.6303937866588467,-0.13462436873981865,2.0052928219870836,False,False,False,True,False,False,False,True,False
SMALL,0.06,50.0,0.04187562642186138,0.6416768575088219,-0.14121324609591002,0.7947888207762405,0.5300992156556105,0.81066722345456,0.048174266713358005,-0.0829847497152485,0.038018761697356185,0.5571969747469593,-0.14121324609591102,2.0052928219870836,False,False,False,True,False,False,False,True,False
SMALL,0.08,0.0,0.05272823842362384,0.7882531699271368,-0.1428544536429215,0.9794469527491824,0.6468898825929162,0.9920987375622744,0.06037782461090235,-0.07342830155358948,0.04804873330939663,0.6860681130099917,-0.14285445364292082,1.7734599256857866,True,False,False,True,False,False,False,True,False
SMALL,0.08,10.0,0.05086312373683666,0.7622041894266471,-0.14509203448678365,0.9519588091515967,0.6216247915896216,0.9651833853613911,0.05864651692983203,-0.07441181379210615,0.04610229999391202,0.6603268912026637,-0.14509203448678565,1.7734599256857866,True,False,False,True,False,False,False,True,False
SMALL,0.08,25.0,0.04807150349979672,0.7231160785472122,-0.148437639747373,0.910717382096096,0.5837099995839587,0.9248000884874857,0.0560547372604554,-0.07588521974280826,0.04318926835307235,0.621698926835516,-0.14843763974737212,1.7734599256857866,True,False,False,True,False,False,False,True,False
SMALL,0.08,50.0,0.04343489577289339,0.6579386088952985,-0.15401320931817108,0.8419663348323541,0.5204808781163187,0.8574760161911554,0.05174888682493095,-0.07833593785797732,0.03835181243686958,0.5572842344000494,-0.1540132093181713,1.7734599256857866,False,False,False,True,False,False,False,True,False
U56,0.0,0.0,0.08504841207279101,1.2121796642953708,-0.11966682914684035,1.2283678203306823,1.2003018448900367,1.100878411777284,0.07450759751351188,-0.08440478203518353,0.09379252863623488,1.299611932590493,-0.1196668291468399,3.132710759415104,True,True,True,True,False,False,True,True,False
U56,0.0,10.0,0.08165571844385644,1.1670180195548374,-0.12011675520212717,1.1827523012848233,1.155442906037326,1.0547764622767446,0.07117865220058173,-0.08704588218960063,0.09034672514497077,1.2551672826123985,-0.12011675520212695,3.132710759415104,True,True,True,True,False,False,True,True,False
U56,0.0,25.0,0.07658599492685614,1.0991695396128098,-0.12079145333856267,1.1142213718597693,1.0880498416889242,0.9855270504441827,0.06620399772277463,-0.09099390611404568,0.08519780115698139,1.1883880701676564,-0.12079145333856289,3.132710759415104,True,True,True,True,False,False,True,True,False
U56,0.0,50.0,0.06818771447732686,0.9858626974520102,-0.12191544106945951,0.9997767136748594,0.9755025106118979,0.8699164261367742,0.057962699793631334,-0.09753776794334224,0.07666874969962434,1.0768425977904468,-0.12191544106946017,3.132710759415104,True,True,True,True,False,False,True,True,False
U56,0.02,0.0,0.08704405420043049,1.2242395735444964,-0.11825627289190055,1.23593601992112,1.2168603476511308,1.1157820214272374,0.07632666364524843,-0.07412462002048836,0.09593583173498721,1.309193126060689,-0.11825627289190077,2.151590536075598,True,True,True,True,False,False,True,True,False
U56,0.02,10.0,0.08470860730709018,1.1936321069961249,-0.11858549373433769,1.205182224903458,1.186302806702033,1.0845474931472676,0.07404422632119534,-0.07565346104882631,0.09355618000647015,1.2790594696356083,-0.11858549373433769,2.151590536075598,True,True,True,True,False,False,True,True,False
U56,0.02,25.0,0.08121454871369882,1.1476618892637307,-0.11907923432375966,1.1589911208423866,1.1404085824874264,1.0376431957369976,0.07062935020355177,-0.07794227641528584,0.08999609370845962,1.2337956418805154,-0.11907923432375966,2.151590536075598,True,True,True,True,False,False,True,True,False
U56,0.02,50.0,0.07541533411771595,1.0709071021478342,-0.11990189352042568,1.0818657610423048,1.0637823991090805,0.9593509977362056,0.06496122555769146,-0.08174514103233543,0.08408757484908103,1.1582051781500087,-0.11990189352042602,2.151590536075598,True,True,True,True,False,False,True,True,False
U56,0.03,0.0,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000437,1.129958767242943,0.07798753978657458,-0.07741677613432474,0.09651574458861623,1.3012453352065745,-0.12029812214763846,1.7735559161867935,True,True,True,True,False,False,True,True,False
U56,0.03,10.0,0.08618880526313721,1.2010492960275752,-0.12054941914043871,1.227649981048117,1.1806425080695122,1.1042710247053533,0.07609486935133747,-0.07887196637752458,0.09455896847608769,1.2767122316543114,-0.12054941914043893,1.7735559161867935,True,True,True,True,False,False,True,True,False
U56,0.03,25.0,0.08330351576992978,1.1634688271693323,-0.1209263067137476,1.189790934573022,1.1432012948488115,1.065702404318384,0.07326187255099903,-0.08184511356050517,0.09163013641609163,1.2398733886368856,-0.12092630671374771,1.7735559161867935,True,True,True,True,False,False,True,True,False
U56,0.03,50.0,0.07851114701170392,1.1007438563030478,-0.12155429823435815,1.1265956369682928,1.0807131422584975,1.0013360271694092,0.06855619119780232,-0.08805456646688659,0.08676558828999292,1.1783814389985978,-0.1215542982343576,1.7735559161867935,True,True,True,True,False,False,True,True,False
U56,0.04,0.0,0.0858898019979526,1.1902279272468694,-0.12535711835668095,1.2110699561505622,1.1761767306309483,1.0838351313221475,0.0744182235700368,-0.07637834722685621,0.09541347481473128,1.272655856631538,-0.12535711835668117,1.5603041452024649,True,True,True,True,False,False,True,True,False
U56,0.04,10.0,0.08419714924587574,1.168333837865493,-0.12555171352980865,1.1888685009984374,1.1544729529396678,1.06120994534697,0.07276051476888479,-0.07849099145063132,0.09369167414499469,1.2512956560629334,-0.1255517135298091,1.5603041452024649,True,True,True,True,False,False,True,True,False
U56,0.04,25.0,0.08166293618957599,1.1354623731928144,-0.12584357433758042,1.155533923331904,1.1218885246750983,1.027243636784239,0.07027856943199562,-0.08165124269748802,0.0911138638175808,1.2192239211792444,-0.12584357433758042,1.5603041452024649,True,True,True,True,False,False,True,True,False
U56,0.04,50.0,0.07745192661094613,1.0806042352855527,-0.12632992381586983,1.0998990409414064,1.06751251056786,0.970566582735091,0.06615427878950664,-0.08689516993107715,0.08683052330782215,1.165695024208511,-0.12632992381587005,1.5603041452024649,True,True,True,True,False,False,True,True,False
U56,0.06,0.0,0.084364575326207,1.1555655376577574,-0.13457366768702916,1.2023632783758815,1.118392132143941,1.0735405489041923,0.07479074624283433,-0.08205900992462911,0.09230006667981128,1.21941754699002,-0.13457366768702905,1.2952189069024054,True,True,True,True,False,False,True,True,False
U56,0.06,10.0,0.08296113126463078,1.1376126976688306,-0.13472537092671766,1.1845301312658227,1.100269659290446,1.0554509176504199,0.07344604568779989,-0.08374940354756577,0.09084762148933767,1.2015510683305894,-0.13472537092671788,1.2952189069024054,True,True,True,True,False,False,True,True,False
U56,0.06,25.0,0.08085923720660881,1.1106634166477432,-0.13495289969767643,1.157760183248712,1.0730661991032007,1.0282988583705965,0.07143202775585933,-0.08629428596540212,0.08867243106112443,1.1747295294646092,-0.13495289969767654,1.2952189069024054,True,True,True,True,False,False,True,True,False
U56,0.06,50.0,0.07736478846488959,1.0656996332451543,-0.13533204474955962,1.1130945795310394,1.0276796450762893,0.9830035497988431,0.0680834033367177,-0.09052066598124198,0.08505636763722646,1.1299738412428293,-0.1353320447495593,1.2952189069024054,True,True,True,True,False,False,True,True,False
U56,0.08,0.0,0.08626769778907706,1.1602665903187042,-0.14455862774405104,1.2531064329787238,1.0841873418234156,1.1375013826480593,0.0805553528589249,-0.0842290762360215,0.09098702551368931,1.1790007645242058,-0.14455862774405104,1.1250631459711897,True,True,True,True,False,False,True,True,False
U56,0.08,10.0,0.08504618708254919,1.1449087260542687,-0.14466922672280613,1.237971018468203,1.068576399582661,1.1222416025335067,0.07940251448532187,-0.08467569266566033,0.08970853532120793,1.1635487684095094,-0.1446692267228057,1.1250631459711897,True,True,True,True,False,False,True,True,False
U56,0.08,25.0,0.08321638404802267,1.1218570363383906,-0.14483511013016925,1.2152511857315005,1.0451467390625622,1.099337334875608,0.07767546403462489,-0.08534529653566503,0.08779348560854605,1.140355651952073,-0.14483511013016903,1.1250631459711897,True,True,True,True,False,False,True,True,False
U56,0.08,50.0,0.08017326907786981,1.083401397372753,-0.14511154231540224,1.1773435869696802,1.006065712907165,1.0611280700085517,0.07480292263329802,-0.08646044804525921,0.08460888475903339,1.101663779398273,-0.14511154231540224,1.1250631459711897,True,True,True,True,False,False,True,True,False
