file,metric,n_rival,n_arms,pool_mean_d,cell
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.0|delta=0.5
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.0|delta=0.6
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.0|delta=0.7
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.5|delta=0.5
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.5|delta=0.6
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.5|delta=0.7
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.6|delta=0.5
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.6|delta=0.6
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.6|delta=0.7
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.7|delta=0.5
2026-09-05_cagr-floor-calibration_B.calibration.csv,OOS_Sharpe,16,17,-0.018586200897146465,panel=broad|book=EWall|cost=10.0|phi=0.7|delta=0.6
