kind,panel,mech,freq,hold,rule,seed,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b
NULL_HARD,U56,NULL,D,5,-,0,49.34140913609416,0.08778289246717907,0.7525547329238981,-0.24313080020769662,0.7202972841467022,0.7838321511422014,0.09761644769319378,0.8078238898042561,-0.2431308002076964,0.07595603002001239,0.6817803080319988,-0.14375760755430755,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,1,49.434475282998264,0.0845190770472306,0.7215750981369766,-0.23796893443741474,0.7275448925474896,0.7206561469244813,0.09227196809223748,0.7567982994452672,-0.23796893443741518,0.07517525235055733,0.6763419754085976,-0.14577209371709565,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,2,49.0289061502326,0.085871851398158,0.7369558878408303,-0.2464364878855364,0.8107205833098893,0.6792831283235969,0.09069163016104631,0.7479516476497501,-0.2464364878855364,0.08004567442930877,0.7239383814970523,-0.12763704269142528,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,3,49.18227262723617,0.07402505892455435,0.6469381648886541,-0.2618431410669546,0.7404833601388704,0.5720692553193213,0.07143889559050898,0.6077280680416377,-0.26184314106695517,0.07717499511747827,0.7005292339042637,-0.13598008910019277,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,4,49.212269852666935,0.07867290777743619,0.6814702178780581,-0.23160851582421293,0.6346526424084729,0.7251903449201005,0.0952794719606116,0.7843039519253704,-0.23160851582421327,0.05883844224767443,0.5476050521277811,-0.18142813406110636,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,5,48.775815260157515,0.08016586352852317,0.6904561700856654,-0.23591089740311755,0.6991951718807246,0.6871180758634585,0.09125662722904404,0.750003511876074,-0.23591089740311832,0.06684489281851169,0.6129005850011534,-0.14769913990290706,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,6,49.205710970662956,0.09313312937615126,0.7987657438641628,-0.21963144243028276,0.8549615785460926,0.7556206866931419,0.09692572350106743,0.8023618220411296,-0.21963144243028265,0.0885437165284384,0.7954217860085756,-0.1307786324398006,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,5,-,7,49.368269503833034,0.07653173410445668,0.6561504728376106,-0.2298208782808293,0.7301566582227206,0.5955746255923703,0.07847496174859314,0.6534830809435259,-0.22982087828082853,0.07417591083144748,0.6604843415627267,-0.1722832323345861,False,False,False,False,False,False
NULL_HARD,U56,NULL,D,21,-,0,13.120398111168916,0.11320098237862952,0.9415751492792621,-0.22038372005147921,1.0542841073768443,0.8474281665750789,0.11350119747374832,0.9221649603947122,-0.22038372005147966,0.11283640545762896,0.9673840692868584,-0.14542510889390903,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,1,12.901291039388296,0.12252195505154972,1.010765358192671,-0.22840648664488195,1.092077827667604,0.9444557301841948,0.12461288905611201,1.0030336698153983,-0.22840648664488195,0.11998722513694049,1.0214652488177947,-0.11731290634117553,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,2,12.897830348422886,0.11819060213171229,0.967916562896948,-0.2540739686317104,1.0354185033841141,0.9174508369792597,0.12637283354250384,0.9921023064780993,-0.25407396863171017,0.1083311624859038,0.9378220717225367,-0.1617138250892317,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,3,13.053545728710866,0.11739923442113231,0.987306212645749,-0.20223244037309385,0.9511985565858859,1.0225364779226538,0.13395422358203768,1.0895521428756005,-0.20223244037309396,0.09761386688665841,0.8574815949998723,-0.1358915300044492,False,True,True,True,True,False
NULL_HARD,U56,NULL,D,21,-,4,13.135433101101817,0.11320535978746449,0.9587090717439204,-0.20555123896497318,1.0286665490663824,0.8981700675305715,0.11673152180071922,0.9754320500035609,-0.20555123896497307,0.1089369342061115,0.9378067256313707,-0.12446317588024292,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,5,13.14954539226198,0.12182146724079645,1.0033830543680595,-0.2190901113321303,1.093310151668189,0.92626864337301,0.12176751561975308,0.9883774971847941,-0.21909011133212974,0.12188700837559918,1.022451413561766,-0.1617058549410587,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,6,13.10685721191399,0.12059378867106862,0.9979591910272555,-0.21690877733817548,1.0656816685481525,0.9441070226255729,0.12327750081525224,0.9918473873658146,-0.21690877733817526,0.11734237734154562,1.0069191216470694,-0.13905458970872797,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,21,-,7,12.929127536018912,0.1371930499268872,1.1132058962069036,-0.2304093667105208,1.2401985776085322,1.0111310850582245,0.13652655213150888,1.0763352662863608,-0.2304093667105208,0.13800320283996648,1.1631195552987186,-0.1362771992319679,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,63,-,0,5.45850070416796,0.12126595919472383,0.9941838312317843,-0.21399873441972017,1.0342739526968856,0.9593787846354199,0.12735628422589507,1.0320284083776905,-0.21399873441971995,0.11391198847763984,0.9473281543755542,-0.15558501875810626,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,63,-,1,5.466701947135301,0.12920923921532834,1.0579082344778028,-0.24260757885047135,1.096350722239828,1.0318289806118368,0.1381208543690542,1.0872918060735928,-0.24260757885047102,0.11847768177114948,1.020954777855875,-0.1339025224280599,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,63,-,2,5.467917851443009,0.11764774975393366,0.9690044623168099,-0.24095201064520322,1.0138257068964625,0.9327175854620391,0.12492495990160246,1.0058908510680242,-0.2409520106452031,0.10887106787068146,0.9225517398849078,-0.1731135131295919,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,63,-,3,5.429226295315515,0.126442469252541,1.045443238224779,-0.22777709243272504,1.1204923482162275,0.9884202343330809,0.13392001005212628,1.0622617936318282,-0.22777709243272537,0.11742543822285723,1.025332076244981,-0.13587654065571242,True,True,True,False,True,False
NULL_HARD,U56,NULL,D,63,-,4,5.406477595041965,0.11118648289171151,0.9190455414360985,-0.26289575559765177,1.0983779394695787,0.7859934122734791,0.10569402974721642,0.8358827893236561,-0.26289575559765177,0.11789514554185399,1.0404000222864236,-0.11799361674249842,True,False,False,False,True,False
NULL_HARD,U56,NULL,D,63,-,5,5.515842880338599,0.11778167816938212,0.9547916559503383,-0.24438745674554274,0.96274000033134,0.9498155681415561,0.12559276674640807,1.0008866822129816,-0.24438745674554319,0.10836605065187443,0.8973332462465046,-0.15017578757017302,True,True,True,False,True,False
