panel,book,cost,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
u56,SPY,,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.9586943616589273,0.8286721229522932,0.153780735432695,0.878646168321868,-0.3371728920067377
u56,v1,10.0,0.06419373995428534,0.6611011896775674,-0.13827804260512722,0.6428944530146987,0.6804042828966702,0.07657544479101164,0.7407821445671212,-0.13827804260512733
u56,v2,10.0,0.08644750633071019,1.2037308291391255,-0.12054947359101975,1.2308642464341357,1.182843123927143,0.0950629792087272,1.2816876607860581,-0.12054947359101964
u56,v1,25.0,0.027122009507437372,0.3131496194228154,-0.15629985151956372,0.2869194852080589,0.33728387262649606,0.037003695214789856,0.3917343981384174,-0.1417719578349732
u56,v2,25.0,0.08355862722433804,1.1661345483302161,-0.1209263608304102,1.1930457534454102,1.1453354631554875,0.09212739255649671,1.2448211067050887,-0.12092636083040953
broad136,SPY,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad136,v1,10.0,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.05941502665859644,0.5762505378038233,-0.2119126361153264
broad136,v2,10.0,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,0.07983337481604336,1.1185082795688426,-0.12240793860208021
broad136,v1,25.0,0.017877371243752993,0.21947520601685164,-0.2672108494702856,0.3350472612553231,0.11976494051872108,0.011143568780353386,0.15539928865606328,-0.26721084947028584
broad136,v2,25.0,0.07704992234239327,1.0639810341503695,-0.12284879701088991,1.1905864581466725,0.9393033946163348,0.07643420182382155,1.0740236940215924,-0.12284879701089035
small439,SPY,,0.14129862948357252,0.8615356138948208,-0.33717289200673795,0.8906621257199818,0.8577061667370872,0.15450723909089636,0.882010501050508,-0.3371728920067377
small439,v1,10.0,0.07414435422562682,0.5646748961694034,-0.36124389175040317,0.7433995237792635,0.4043805846233895,0.06352095995056883,0.49230664187769546,-0.36124389175040517
small439,v2,10.0,0.03813706916300896,0.5724733772674039,-0.14684660360056756,0.569874684659334,0.5770246736075461,0.038484818461982595,0.5680478271993786,-0.14684660360056612
small439,v1,25.0,0.023173222620177958,0.23023060104438461,-0.4542758927478814,0.38127665368267327,0.09402809825481222,0.013883341092421064,0.16733523655834648,-0.4542758927478835
small439,v2,25.0,0.03379307869868797,0.5121926161615398,-0.15247448676832176,0.5081394603046748,0.5177584352611833,0.034014705796481026,0.5072384594364331,-0.15247448676832187
