panel,key,klass,dir,m,cost,turnover_yr,dSharpe_F,dSharpe_IS,dSharpe_OOS,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,pass4a,pass4b
u56,CONTROL,control,-,0.0,0.0,9.630697602931692,0.0,0.0,0.0,0.13749194096574557,1.175461258961493,-0.18220028691098478,0.12642644504150846,1.177847685084903,-0.11314721051909327,0.148661081184573,1.1800059814362067,-0.1822002869109849,0.11710161550311682,1.082791482810578,-0.11314721051909327,0.15459899864183568,1.2467431261727437,-0.1822002869109849,False,True
u56,CONTROL,control,-,0.0,10.0,9.630697602931692,0.0,0.0,0.0,0.1265975390868721,1.092137077359415,-0.18308341209578138,0.11577407699210385,1.0882812215237692,-0.11653180298031729,0.13752104664785647,1.1015455469867488,-0.1830834120957816,0.10632634283430908,0.992899375033197,-0.11653180298031729,0.14360571775847442,1.1679914276771575,-0.1830834120957816,False,True
u56,CONTROL,control,-,0.0,25.0,9.630697602931692,0.0,0.0,0.0,0.11044653509348112,0.9668309297197248,-0.18440704734541324,0.09997948525188938,0.9535521528089735,-0.12545317280990742,0.12100840368676469,0.9835766120951388,-0.1844070473454137,0.09035323679189111,0.8577201295316533,-0.12545317280990742,0.1273070413346047,1.049560285782513,-0.18440704734541347,False,False
u56,RULESv2,comparand,-,0.0,0.0,,,,,0.08853001193364474,1.2306524494146924,-0.12029817082125338,0.08485827938290669,1.2511216287670823,-0.07741918631848133,0.09221250922843338,1.2157985127425868,-0.12029817082125294,0.07798691056713891,1.129945506757042,-0.07741918631848133,0.09730828776460765,1.3096108938377815,-0.12029817082125305,False,False
u56,RULESv2,comparand,-,0.0,10.0,,,,,0.08660060029784411,1.2056281407093048,-0.1205494676867116,0.08303540121861275,1.2259292260997596,-0.07887459337325664,0.09017592162731969,1.1908515172982777,-0.12054946768671171,0.07609423859009046,1.104257834694668,-0.07887459337325664,0.09534815248934558,1.285084661948574,-0.12054946768671182,False,False
u56,SPY,comparand,-,0.0,10.0,,,,,0.1522804498656667,0.889029707500376,-0.33717289200673795,0.15465191411899104,0.9566199074451132,-0.22061944945147516,0.14991492114628513,0.8340161745515712,-0.33717289200673795,0.14958794806217623,0.8986374164319121,-0.22061944945147516,0.15450717694493354,0.8820109845896832,-0.33717289200673795,False,False
u56,RULESv2,comparand,-,0.0,25.0,,,,,0.08371267641165203,1.1680530085974434,-0.12092635506895333,0.0803066203421352,1.1880997716532633,-0.08184915975838258,0.08712792978136918,1.1533940644925453,-0.12092635506895366,0.07326123949119756,1.0656893217788863,-0.08184915975838258,0.09241429872042128,1.2482558034007076,-0.12092635506895355,False,False
u56,COMP,RATIO,POS,0.2,0.0,9.62650587768102,0.00037343487690177923,0.0,0.0006489063011401175,0.13753782856422525,1.1758346938383948,-0.18161895506786596,0.12642644504150846,1.177847685084903,-0.11314721051909327,0.1487537385258273,1.1806971719570734,-0.18161895506786596,0.11710161550311682,1.082791482810578,-0.11314721051909327,0.15468401587776515,1.2473920324738839,-0.18161895506786607,False,True
u56,COMP,RATIO,POS,0.2,10.0,9.62650587768102,0.0004111279356304731,0.0,0.0007147508501088584,0.12664775598579503,1.0925482052950455,-0.18244175317372546,0.11577407699210385,1.0882812215237692,-0.11653180298031729,0.1376224336723859,1.1023068501714155,-0.18244175317372524,0.10632634283430908,0.992899375033197,-0.11653180298031729,0.1436987614583478,1.1687061785272663,-0.18244175317372546,False,True
u56,COMP,RATIO,POS,0.2,25.0,9.62650587768102,0.00046713141084142595,0.0,0.0008127857039494923,0.11050309047478124,0.9672980611305663,-0.1836750354940071,0.09997948525188938,0.9535521528089735,-0.12545317280990742,0.12112256747586514,0.9844422672377312,-0.18367503549400732,0.09035323679189111,0.8577201295316533,-0.12545317280990742,0.12741183841949,1.0503730714864625,-0.1836750354940072,False,False
