panel,refresh,target,is_CAGR,is_Sharpe,is_MaxDD,is_minslack,is_L1,is_L2,is_L4,is_L5,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_L3,oos_L4,oos_L5,oos_keep4b,oos_keep4a
B136,DRIFT,0.08,0.0926888123690166,1.0672699895261828,-0.10097426220156747,-0.0830362019549652,0.318263678632534,-0.0830362019549652,0.03137591037452317,-0.012029521644913749,0.11078703385113964,1.2648442241482898,-0.1044286257606385,0.3911720932470394,0.09786709408371955,0.003986764163498635,True,True
B136,DRIFT,0.10,0.11907374680758664,1.1535965678409215,-0.11218195745180215,0.014355412793656291,0.3124462903186692,0.0971802879444823,0.020168215124288486,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.4191157342889814,0.08422049627479958,0.02327192274128287,True,True
B136,DRIFT,0.12,0.1347746697284533,1.169754131794448,-0.13643917348374146,-0.004089000907650825,0.28328024037336286,0.1658639321113713,-0.004089000907650825,0.030056335714522958,0.14446561221722387,1.2941148407965892,-0.14475459034041427,0.42044270989533883,0.05754112950394377,0.03766534252958287,True,False
B136,DRIFT,0.16,0.16223895093019425,1.2219603010475069,-0.15932226663966487,-0.02697209406357423,0.3084833885972179,0.26545680324965937,-0.02697209406357423,0.057520616916263895,0.16248426302177732,1.265068873300137,-0.16947300351918781,0.39139674239888655,0.032822716325170226,0.05568399333413632,True,False
B136,DRIFT,0.20,0.1741299881906535,1.2105707492471085,-0.1780492143158614,-0.04569904173977077,0.28881055953308,0.28720123896250715,-0.04569904173977077,0.06941165417672315,0.1663263982092955,1.1924154910208364,-0.20341864426804412,0.31874336011958604,-0.0011229244236860836,0.05952612852165451,False,False
B136,DRIFT,MEDMULT_1.00,0.17424308430705882,1.2229454487748277,-0.16793283947598658,-0.03558266689989595,0.3571569265955793,0.24580953521163407,-0.03558266689989595,0.06952475029312846,0.14799554444388185,1.2844729304807592,-0.14680809711462128,0.41080079957950877,0.05548762272973676,0.04119527475624085,True,False
B136,D,0.08,0.08958382752487215,1.04616230988805,-0.0963082293679447,-0.08880865464038501,0.282404016223159,-0.08880865464038501,0.03604194320814594,-0.015134506489058203,0.1078438102250221,1.2545104937541078,-0.09888354071701067,0.38083836285285744,0.10341217912734738,0.0010435405373810935,True,True
B136,D,0.10,0.11415852288573514,1.1149734346193696,-0.11788392580457163,0.009440188871804783,0.2704449818968172,0.06175020695771072,0.014466246771519004,0.009440188871804783,0.1291492100441125,1.2830061894603262,-0.1167776035328697,0.4093340585590758,0.08551811631148834,0.022348940356471503,True,True
B136,D,0.12,0.13290378104834155,1.1535327909468447,-0.13735270877176187,-0.005002536195671231,0.2407115886145531,0.17886259355336076,-0.005002536195671231,0.0281854470344112,0.14455763849951841,1.2910978936787845,-0.1380367462008234,0.41742576277753407,0.06425897364353464,0.03775736881187741,True,False
B136,D,0.16,0.16120987337147352,1.2047849720305461,-0.1617559460181205,-0.029405773442029853,0.2763606501225263,0.2658534338602394,-0.029405773442029853,0.05649153935754317,0.1598786634236169,1.2434026928392012,-0.16879149882210476,0.36973056193795084,0.03350422102225328,0.05307839373597589,True,False
B136,D,0.20,0.17623300854988533,1.2127165492569985,-0.1761990777894331,-0.043848905213342476,0.28620863673953745,0.2919387208447155,-0.043848905213342476,0.07151467453595498,0.16761445898286076,1.2021965885433288,-0.19243097517323748,0.3285244576420784,0.009864744671120557,0.060814189295219756,True,False
B136,D,MEDMULT_1.00,0.17463031253761985,1.212839561651523,-0.16823556834546716,-0.03588539576937652,0.33347813160575657,0.2574508615216031,-0.03588539576937652,0.0699119785236895,0.14773748583842905,1.285495741557947,-0.1463586295626732,0.4118236106566967,0.05593709028168484,0.04093721615078805,True,False
