panel,dialset,dial,split,spacing,arm,x,z_IS_Sharpe,z_IS_CAGR
S4_M120,B,n,CAL,ORD,EWall,1.0,1.1375265241263868,0.9843194686583545
S4_M120,B,n,CAL,VAL,FWD5,-1.0,-1.6268428636054177,-1.7097165838617272
S4_M120,B,n,CAL,VAL,FWD10,-0.41972078914818745,0.053366924956272654,0.32821898433492636
S4_M120,B,n,CAL,VAL,FWD20,0.16055842170362467,-0.47540171624695254,-0.4801529514582022
S4_M120,B,n,CAL,VAL,FWD30,0.5,0.91135113076971,0.8773310823266477
S4_M120,B,n,CAL,VAL,EWall,1.0,1.1375265241263868,0.9843194686583545
S4_M120,B,trim,CAL,ORD,B0.00,-1.0,-1.5523007360723364,-1.538405458896934
S4_M120,B,trim,CAL,ORD,B0.01,-0.6,-0.8929129340474918,-0.8836394292185749
S4_M120,B,trim,CAL,ORD,B0.02,-0.19999999999999996,0.40212993720802576,0.33624409699446617
S4_M120,B,trim,CAL,ORD,B0.03,0.20000000000000018,-0.2249091694792598,-0.21910734775916474
S4_M120,B,trim,CAL,ORD,B0.05,0.6000000000000001,1.0673616500887317,1.0199378134135566
S4_M120,B,trim,CAL,ORD,B0.08,1.0,1.2006312523023295,1.2849703254666538
S4_M120,B,trim,CAL,VAL,B0.00,-1.0,-1.5523007360723364,-1.538405458896934
S4_M120,B,trim,CAL,VAL,B0.01,-0.75,-0.8929129340474918,-0.8836394292185749
S4_M120,B,trim,CAL,VAL,B0.02,-0.5,0.40212993720802576,0.33624409699446617
S4_M120,B,trim,CAL,VAL,B0.03,-0.25,-0.2249091694792598,-0.21910734775916474
S4_M120,B,trim,CAL,VAL,B0.05,0.25,1.0673616500887317,1.0199378134135566
S4_M120,B,trim,CAL,VAL,B0.08,1.0,1.2006312523023295,1.2849703254666538
S4_M120,B,volgate,CAL,ORD,V0.30,-1.0,0.9089117852858751,0.7164222152292491
S4_M120,B,volgate,CAL,ORD,V0.40,-0.6,1.695438229608426,1.791882371761675
S4_M120,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-0.010722958670138746,0.05516753556435592
S4_M120,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-0.8098737756538926,-0.8497234176939471
S4_M120,B,volgate,CAL,ORD,V0.80,0.6000000000000001,-1.053849136165696,-1.0597981312628897
S4_M120,B,volgate,CAL,ORD,V1.00,1.0,-0.7299041444045736,-0.6539505735984411
S4_M120,B,volgate,CAL,VAL,V0.30,-1.0,0.9089117852858751,0.7164222152292491
S4_M120,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,1.695438229608426,1.791882371761675
S4_M120,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-0.010722958670138746,0.05516753556435592
S4_M120,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-0.8098737756538926,-0.8497234176939471
S4_M120,B,volgate,CAL,VAL,V0.80,0.4285714285714286,-1.053849136165696,-1.0597981312628897
S4_M120,B,volgate,CAL,VAL,V1.00,1.0,-0.7299041444045736,-0.6539505735984411
S4_M120,C,band,CAL,ORD,B0.00,-1.0,-1.3180519145382332,-1.2756360701946448
S4_M120,C,band,CAL,ORD,B0.01,-0.6,-0.8789535983195735,-0.8637598559921204
S4_M120,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.43411775612031983,-0.4457403718993406
S4_M120,C,band,CAL,ORD,B0.05,0.20000000000000018,0.42642885882818116,0.3336727422178779
S4_M120,C,band,CAL,ORD,B0.08,0.6000000000000001,0.5151755080009792,0.5003896804173711
S4_M120,C,band,CAL,ORD,B0.12,1.0,1.689518902148969,1.7510738754508548
S4_M120,C,band,CAL,VAL,B0.00,-1.0,-1.3180519145382332,-1.2756360701946448
S4_M120,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.8789535983195735,-0.8637598559921204
S4_M120,C,band,CAL,VAL,B0.03,-0.5,-0.43411775612031983,-0.4457403718993406
S4_M120,C,band,CAL,VAL,B0.05,-0.16666666666666663,0.42642885882818116,0.3336727422178779
S4_M120,C,band,CAL,VAL,B0.08,0.3333333333333335,0.5151755080009792,0.5003896804173711
S4_M120,C,band,CAL,VAL,B0.12,1.0,1.689518902148969,1.7510738754508548
S4_M120,C,cadence,CAL,ORD,FREQ_D,-1.0,-1.0911155242537656,-1.116672154410868
S4_M120,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.5680068678717597,-0.6211071318679134
S4_M120,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,1.5747093540678607,1.5236150842200045
S4_M120,C,cadence,CAL,ORD,FREQ_Q,1.0,0.08441303805766631,0.21416420205877704
S4_M120,C,cadence,CAL,VAL,FREQ_D,-1.0,-1.0911155242537656,-1.116672154410868
S4_M120,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.5680068678717597,-0.6211071318679134
S4_M120,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,1.5747093540678607,1.5236150842200045
S4_M120,C,cadence,CAL,VAL,FREQ_Q,1.0,0.08441303805766631,0.21416420205877704
S4_M120,C,gross,CAL,ORD,G0.25,-1.0,-1.3563313790095972,-1.3574061165731344
S4_M120,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.43275981221981497,-0.43138504329930816
S4_M120,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.462885723739887,0.46342651359352127
S4_M120,C,gross,CAL,ORD,G1.00,1.0,1.3262054674895576,1.3253646462789213
S4_M120,C,gross,CAL,VAL,G0.25,-1.0,-1.3563313790095972,-1.3574061165731344
S4_M120,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.43275981221981497,-0.43138504329930816
S4_M120,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.462885723739887,0.46342651359352127
S4_M120,C,gross,CAL,VAL,G1.00,1.0,1.3262054674895576,1.3253646462789213
S4_M120,C,n,CAL,ORD,N5,-1.0,1.7990695368006688,1.850978541799807
S4_M120,C,n,CAL,ORD,N10,-0.5,0.3771460608032484,0.25921947865520284
S4_M120,C,n,CAL,ORD,N20,0.0,-0.8756533134862179,-0.8077972410529204
S4_M120,C,n,CAL,ORD,N30,0.5,-0.5846694139826121,-0.5963213320556661
S4_M120,C,n,CAL,ORD,N50,1.0,-0.7158928701350887,-0.7060794473464242
S4_M120,C,n,CAL,VAL,N5,-1.0,1.7990695368006688,1.850978541799807
S4_M120,C,n,CAL,VAL,N10,-0.7777777777777778,0.3771460608032484,0.25921947865520284
S4_M120,C,n,CAL,VAL,N20,-0.33333333333333337,-0.8756533134862179,-0.8077972410529204
S4_M120,C,n,CAL,VAL,N30,0.11111111111111116,-0.5846694139826121,-0.5963213320556661
S4_M120,C,n,CAL,VAL,N50,1.0,-0.7158928701350887,-0.7060794473464242
S4_M120,C,quantile,CAL,ORD,Q0.10,-1.0,1.0259808893140328,1.5285824297037536
S4_M120,C,quantile,CAL,ORD,Q0.25,-0.5,-0.9053107269878224,-0.8273391087156373
S4_M120,C,quantile,CAL,ORD,Q0.50,0.0,0.827351656604353,0.4551598178231988
S4_M120,C,quantile,CAL,ORD,Q0.75,0.5,0.5244609865070057,0.16447641778105188
S4_M120,C,quantile,CAL,ORD,Q1.00,1.0,-1.4724828054375703,-1.3208795565923674
S4_M120,C,quantile,CAL,VAL,Q0.10,-1.0,1.0259808893140328,1.5285824297037536
S4_M120,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-0.9053107269878224,-0.8273391087156373
S4_M120,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.827351656604353,0.4551598178231988
S4_M120,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.5244609865070057,0.16447641778105188
S4_M120,C,quantile,CAL,VAL,Q1.00,1.0,-1.4724828054375703,-1.3208795565923674
S4_M120,C,volcap,CAL,ORD,V0.30,-1.0,1.3222530415585565,1.1595478078993837
S4_M120,C,volcap,CAL,ORD,V0.45,-0.5,0.7276919120068067,0.7721509564132499
S4_M120,C,volcap,CAL,ORD,V0.60,0.0,-0.42714497210885055,-0.4250403893457915
S4_M120,C,volcap,CAL,ORD,V0.90,0.5,-0.029441341507105697,0.18036313863416936
S4_M120,C,volcap,CAL,ORD,V9.99,1.0,-1.593358639949404,-1.6870215136010107
S4_M120,C,volcap,CAL,VAL,V0.30,-1.0,1.3222530415585565,1.1595478078993837
S4_M120,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,0.7276919120068067,0.7721509564132499
S4_M120,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-0.42714497210885055,-0.4250403893457915
S4_M120,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,-0.029441341507105697,0.18036313863416936
S4_M120,C,volcap,CAL,VAL,V9.99,1.0,-1.593358639949404,-1.6870215136010107
S5_M120,B,cadence,CAL,ORD,FREQ_D,-1.0,-1.5363005134237573,-1.5039236542295193
S5_M120,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.23376218570809126,-0.3038554648894747
S5_M120,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.9814030091913303,0.9808727620922815
S5_M120,B,cadence,CAL,ORD,FREQ_Q,1.0,0.7886596899405198,0.8269063570267126
S5_M120,B,cadence,CAL,VAL,FREQ_D,-1.0,-1.5363005134237573,-1.5039236542295193
S5_M120,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.23376218570809126,-0.3038554648894747
S5_M120,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.9814030091913303,0.9808727620922815
S5_M120,B,cadence,CAL,VAL,FREQ_Q,1.0,0.7886596899405198,0.8269063570267126
S5_M120,B,gross,CAL,ORD,G0.25,-1.0,-1.4235071231243992,-1.4974801237254245
S5_M120,B,gross,CAL,ORD,G0.40,-0.6,-0.885761697505717,-0.8718365160205391
S5_M120,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.3252651509164327,-0.2653728464535186
S5_M120,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.26142809180804727,0.32083250325719964
S5_M120,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8710407674923535,0.8856988315480896
S5_M120,B,gross,CAL,ORD,G1.00,1.0,1.5020651122455155,1.4281581513941937
S5_M120,B,gross,CAL,VAL,G0.25,-1.0,-1.4235071231243992,-1.4974801237254245
S5_M120,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.885761697505717,-0.8718365160205391
S5_M120,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.3252651509164327,-0.2653728464535186
S5_M120,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.26142809180804727,0.32083250325719964
S5_M120,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8710407674923535,0.8856988315480896
S5_M120,B,gross,CAL,VAL,G1.00,1.0,1.5020651122455155,1.4281581513941937
S5_M120,B,n,CAL,ORD,FWD5,-1.0,-0.26388695223233,1.3581453647336927
S5_M120,B,n,CAL,ORD,FWD10,-0.33333333333333337,-0.9086209167327821,-0.7980416043195389
S5_M120,B,n,CAL,ORD,FWD20,0.33333333333333326,-0.5131514399641612,-1.1051920667246296
S5_M120,B,n,CAL,ORD,EWall,1.0,1.6856593089292742,0.5450883063104758
S5_M120,B,n,CAL,VAL,FWD5,-1.0,-0.26388695223233,1.3581453647336927
S5_M120,B,n,CAL,VAL,FWD10,-0.33333333333333315,-0.9086209167327821,-0.7980416043195389
S5_M120,B,n,CAL,VAL,FWD20,0.33333333333333304,-0.5131514399641612,-1.1051920667246296
S5_M120,B,n,CAL,VAL,EWall,1.0,1.6856593089292742,0.5450883063104758
S5_M120,B,trim,CAL,ORD,B0.00,-1.0,-1.2242406020612027,-1.8932935980146397
S5_M120,B,trim,CAL,ORD,B0.01,-0.6,0.9600313736282736,0.22526113180769644
S5_M120,B,trim,CAL,ORD,B0.02,-0.19999999999999996,0.1427799455841108,-0.09842433783871553
S5_M120,B,trim,CAL,ORD,B0.03,0.20000000000000018,1.525143522360828,1.0911549288437041
S5_M120,B,trim,CAL,ORD,B0.05,0.6000000000000001,-1.0539359462633693,-0.3465909910576606
S5_M120,B,trim,CAL,ORD,B0.08,1.0,-0.3497782932486999,1.0218928662596019
S5_M120,B,trim,CAL,VAL,B0.00,-1.0,-1.2242406020612027,-1.8932935980146397
S5_M120,B,trim,CAL,VAL,B0.01,-0.75,0.9600313736282736,0.22526113180769644
S5_M120,B,trim,CAL,VAL,B0.02,-0.5,0.1427799455841108,-0.09842433783871553
S5_M120,B,trim,CAL,VAL,B0.03,-0.25,1.525143522360828,1.0911549288437041
S5_M120,B,trim,CAL,VAL,B0.05,0.25,-1.0539359462633693,-0.3465909910576606
S5_M120,B,trim,CAL,VAL,B0.08,1.0,-0.3497782932486999,1.0218928662596019
S5_M120,B,volgate,CAL,ORD,V0.30,-1.0,1.2958660632227375,0.8107632554146147
S5_M120,B,volgate,CAL,ORD,V0.40,-0.6,1.1592442414315982,1.3697297874749244
S5_M120,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,0.35497741316241704,0.5555379126031245
S5_M120,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-1.286248603710853,-1.52902439076044
S5_M120,B,volgate,CAL,ORD,V0.80,0.6000000000000001,-0.8949546607890679,-0.8174341934569128
S5_M120,B,volgate,CAL,ORD,V1.00,1.0,-0.62888445331683,-0.3895723712753132
S5_M120,B,volgate,CAL,VAL,V0.30,-1.0,1.2958660632227375,0.8107632554146147
S5_M120,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,1.1592442414315982,1.3697297874749244
S5_M120,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,0.35497741316241704,0.5555379126031245
S5_M120,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-1.286248603710853,-1.52902439076044
S5_M120,B,volgate,CAL,VAL,V0.80,0.4285714285714286,-0.8949546607890679,-0.8174341934569128
S5_M120,B,volgate,CAL,VAL,V1.00,1.0,-0.62888445331683,-0.3895723712753132
S5_M120,C,band,CAL,ORD,B0.00,-1.0,-1.254930747574285,-1.376570979852474
S5_M120,C,band,CAL,ORD,B0.01,-0.6,0.6098246853486359,-0.2753222570029611
S5_M120,C,band,CAL,ORD,B0.03,-0.19999999999999996,1.0922719086286676,0.17477913744587886
S5_M120,C,band,CAL,ORD,B0.05,0.20000000000000018,-1.1095383533643868,-0.572577461742028
S5_M120,C,band,CAL,ORD,B0.08,0.6000000000000001,-0.5083852809870895,0.13877593352154022
S5_M120,C,band,CAL,ORD,B0.12,1.0,1.1707577879484274,1.910915627630051
S5_M120,C,band,CAL,VAL,B0.00,-1.0,-1.254930747574285,-1.376570979852474
S5_M120,C,band,CAL,VAL,B0.01,-0.8333333333333333,0.6098246853486359,-0.2753222570029611
S5_M120,C,band,CAL,VAL,B0.03,-0.5,1.0922719086286676,0.17477913744587886
S5_M120,C,band,CAL,VAL,B0.05,-0.16666666666666663,-1.1095383533643868,-0.572577461742028
S5_M120,C,band,CAL,VAL,B0.08,0.3333333333333335,-0.5083852809870895,0.13877593352154022
S5_M120,C,band,CAL,VAL,B0.12,1.0,1.1707577879484274,1.910915627630051
S5_M120,C,cadence,CAL,ORD,FREQ_D,-1.0,0.05024029782883185,-0.40962736376120207
S5_M120,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,0.7399800173854494,0.5182494745044988
S5_M120,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.8574235571198575,1.2794287100178923
S5_M120,C,cadence,CAL,ORD,FREQ_Q,1.0,-1.6476438723341373,-1.388050820761189
S5_M120,C,cadence,CAL,VAL,FREQ_D,-1.0,0.05024029782883185,-0.40962736376120207
S5_M120,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,0.7399800173854494,0.5182494745044988
S5_M120,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.8574235571198575,1.2794287100178923
S5_M120,C,cadence,CAL,VAL,FREQ_Q,1.0,-1.6476438723341373,-1.388050820761189
S5_M120,C,gross,CAL,ORD,G0.25,-1.0,-1.5539376998991536,-1.3478292241253793
S5_M120,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.17602138730707081,-0.44114651626649515
S5_M120,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.6948106946046466,0.4537333841585373
S5_M120,C,gross,CAL,ORD,G1.00,1.0,1.0351483926015779,1.335242356233337
S5_M120,C,gross,CAL,VAL,G0.25,-1.0,-1.5539376998991536,-1.3478292241253793
S5_M120,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.17602138730707081,-0.44114651626649515
S5_M120,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.6948106946046466,0.4537333841585373
S5_M120,C,gross,CAL,VAL,G1.00,1.0,1.0351483926015779,1.335242356233337
S5_M120,C,n,CAL,ORD,N5,-1.0,-0.5354158958268994,0.41224699282649746
S5_M120,C,n,CAL,ORD,N10,-0.5,1.655822574702343,1.5897566908381655
S5_M120,C,n,CAL,ORD,N20,0.0,-0.6254280418516778,-0.8357344717649067
S5_M120,C,n,CAL,ORD,N30,0.5,-1.1012806450409718,-1.2629073754221443
S5_M120,C,n,CAL,ORD,N50,1.0,0.6063020080172095,0.09663816352238529
S5_M120,C,n,CAL,VAL,N5,-1.0,-0.5354158958268994,0.41224699282649746
S5_M120,C,n,CAL,VAL,N10,-0.7777777777777778,1.655822574702343,1.5897566908381655
S5_M120,C,n,CAL,VAL,N20,-0.33333333333333337,-0.6254280418516778,-0.8357344717649067
S5_M120,C,n,CAL,VAL,N30,0.11111111111111116,-1.1012806450409718,-1.2629073754221443
S5_M120,C,n,CAL,VAL,N50,1.0,0.6063020080172095,0.09663816352238529
S5_M120,C,quantile,CAL,ORD,Q0.10,-1.0,-1.4813282696891075,-0.985605140129604
S5_M120,C,quantile,CAL,ORD,Q0.25,-0.5,0.8356586741502072,1.0691022472725407
S5_M120,C,quantile,CAL,ORD,Q0.50,0.0,1.1046041830711701,1.1078195007970637
S5_M120,C,quantile,CAL,ORD,Q0.75,0.5,0.39578475887438114,0.09308011375614188
S5_M120,C,quantile,CAL,ORD,Q1.00,1.0,-0.8547193464066519,-1.2843967216961416
S5_M120,C,quantile,CAL,VAL,Q0.10,-1.0,-1.4813282696891075,-0.985605140129604
S5_M120,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,0.8356586741502072,1.0691022472725407
S5_M120,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,1.1046041830711701,1.1078195007970637
S5_M120,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.39578475887438114,0.09308011375614188
S5_M120,C,quantile,CAL,VAL,Q1.00,1.0,-0.8547193464066519,-1.2843967216961416
S5_M120,C,volcap,CAL,ORD,V0.30,-1.0,1.8632235462197277,1.6479399450792722
S5_M120,C,volcap,CAL,ORD,V0.45,-0.5,-0.005142188457952663,-0.14448144337554295
S5_M120,C,volcap,CAL,ORD,V0.60,0.0,-1.0884870893038858,-1.4737973972580536
S5_M120,C,volcap,CAL,ORD,V0.90,0.5,-0.23080076721436812,0.19835996258629396
S5_M120,C,volcap,CAL,ORD,V9.99,1.0,-0.5387935012435267,-0.228021067031968
S5_M120,C,volcap,CAL,VAL,V0.30,-1.0,1.8632235462197277,1.6479399450792722
S5_M120,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,-0.005142188457952663,-0.14448144337554295
S5_M120,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-1.0884870893038858,-1.4737973972580536
S5_M120,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,-0.23080076721436812,0.19835996258629396
S5_M120,C,volcap,CAL,VAL,V9.99,1.0,-0.5387935012435267,-0.228021067031968
S6_M120,B,cadence,CAL,ORD,FREQ_D,-1.0,-1.2735360847617123,-1.2684076172792276
S6_M120,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.14854101430182884,-0.19349092211442126
S6_M120,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,1.5310659179895263,1.5325507011285249
S6_M120,B,cadence,CAL,ORD,FREQ_Q,1.0,-0.10898881892598723,-0.0706521617348759
S6_M120,B,cadence,CAL,VAL,FREQ_D,-1.0,-1.2735360847617123,-1.2684076172792276
S6_M120,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.14854101430182884,-0.19349092211442126
S6_M120,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,1.5310659179895263,1.5325507011285249
S6_M120,B,cadence,CAL,VAL,FREQ_Q,1.0,-0.10898881892598723,-0.0706521617348759
S6_M120,B,gross,CAL,ORD,G0.25,-1.0,-1.4549490023791796,-1.499025712120592
S6_M120,B,gross,CAL,ORD,G0.40,-0.6,-0.8802012022703498,-0.8714287847135794
S6_M120,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.2998046423829118,-0.26408921806996566
S6_M120,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.28580816273225484,0.3220102077482526
S6_M120,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8766177730300281,0.8859017339103288
S6_M120,B,gross,CAL,ORD,G1.00,1.0,1.472528911270269,1.4266317732455565
S6_M120,B,gross,CAL,VAL,G0.25,-1.0,-1.4549490023791796,-1.499025712120592
S6_M120,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.8802012022703498,-0.8714287847135794
S6_M120,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.2998046423829118,-0.26408921806996566
S6_M120,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.28580816273225484,0.3220102077482526
S6_M120,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8766177730300281,0.8859017339103288
S6_M120,B,gross,CAL,VAL,G1.00,1.0,1.472528911270269,1.4266317732455565
S6_M120,B,n,CAL,ORD,FWD5,-1.0,-1.721887842351241,-1.8100869603110605
S6_M120,B,n,CAL,ORD,FWD10,-0.5,-0.5111225673226679,-0.32309075222962136
S6_M120,B,n,CAL,ORD,FWD20,0.0,0.4827982910656006,0.6048610944914199
S6_M120,B,n,CAL,ORD,FWD30,0.5,0.9427099039393358,0.9708764453884194
S6_M120,B,n,CAL,ORD,EWall,1.0,0.8075022146689734,0.5574401726608431
S6_M120,B,n,CAL,VAL,FWD5,-1.0,-1.721887842351241,-1.8100869603110605
S6_M120,B,n,CAL,VAL,FWD10,-0.41972078914818745,-0.5111225673226679,-0.32309075222962136
S6_M120,B,n,CAL,VAL,FWD20,0.16055842170362467,0.4827982910656006,0.6048610944914199
S6_M120,B,n,CAL,VAL,FWD30,0.5,0.9427099039393358,0.9708764453884194
S6_M120,B,n,CAL,VAL,EWall,1.0,0.8075022146689734,0.5574401726608431
S6_M120,B,trim,CAL,ORD,B0.00,-1.0,-1.4210238903348213,-1.3893719052065836
S6_M120,B,trim,CAL,ORD,B0.01,-0.6,-1.061969724683814,-1.029735037236418
S6_M120,B,trim,CAL,ORD,B0.02,-0.19999999999999996,0.19639025766129667,0.13026017546289442
S6_M120,B,trim,CAL,ORD,B0.03,0.20000000000000018,-0.06115480971370214,-0.08881832616510316
S6_M120,B,trim,CAL,ORD,B0.05,0.6000000000000001,1.008624496045635,0.9079505373985274
S6_M120,B,trim,CAL,ORD,B0.08,1.0,1.3391336710254034,1.469714555746683
S6_M120,B,trim,CAL,VAL,B0.00,-1.0,-1.4210238903348213,-1.3893719052065836
S6_M120,B,trim,CAL,VAL,B0.01,-0.75,-1.061969724683814,-1.029735037236418
S6_M120,B,trim,CAL,VAL,B0.02,-0.5,0.19639025766129667,0.13026017546289442
S6_M120,B,trim,CAL,VAL,B0.03,-0.25,-0.06115480971370214,-0.08881832616510316
S6_M120,B,trim,CAL,VAL,B0.05,0.25,1.008624496045635,0.9079505373985274
S6_M120,B,trim,CAL,VAL,B0.08,1.0,1.3391336710254034,1.469714555746683
S6_M120,B,volgate,CAL,ORD,V0.30,-1.0,-0.16495708601833722,-0.9411289101273159
S6_M120,B,volgate,CAL,ORD,V0.40,-0.6,2.1305438481067656,2.1335388126823114
S6_M120,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-0.0035451234729739745,-0.002474113989437962
S6_M120,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-0.36871089555303105,-0.19554797630875045
S6_M120,B,volgate,CAL,ORD,V0.80,0.6000000000000001,-0.6777949583223593,-0.37545686073999535
S6_M120,B,volgate,CAL,ORD,V1.00,1.0,-0.9155357847400547,-0.6189309515168153
S6_M120,B,volgate,CAL,VAL,V0.30,-1.0,-0.16495708601833722,-0.9411289101273159
S6_M120,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,2.1305438481067656,2.1335388126823114
S6_M120,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-0.0035451234729739745,-0.002474113989437962
S6_M120,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-0.36871089555303105,-0.19554797630875045
S6_M120,B,volgate,CAL,VAL,V0.80,0.4285714285714286,-0.6777949583223593,-0.37545686073999535
S6_M120,B,volgate,CAL,VAL,V1.00,1.0,-0.9155357847400547,-0.6189309515168153
S6_M120,C,band,CAL,ORD,B0.00,-1.0,-1.1663825548546514,-1.1005250345664994
S6_M120,C,band,CAL,ORD,B0.01,-0.6,-0.9581477006806229,-0.9104217187092628
S6_M120,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.37772121406367487,-0.41305506180972346
S6_M120,C,band,CAL,ORD,B0.05,0.20000000000000018,0.24270143812666864,0.11383492913084653
S6_M120,C,band,CAL,ORD,B0.08,0.6000000000000001,0.4343815143912216,0.4107822449609051
S6_M120,C,band,CAL,ORD,B0.12,1.0,1.825168517081059,1.899384640993734
S6_M120,C,band,CAL,VAL,B0.00,-1.0,-1.1663825548546514,-1.1005250345664994
S6_M120,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.9581477006806229,-0.9104217187092628
S6_M120,C,band,CAL,VAL,B0.03,-0.5,-0.37772121406367487,-0.41305506180972346
S6_M120,C,band,CAL,VAL,B0.05,-0.16666666666666663,0.24270143812666864,0.11383492913084653
S6_M120,C,band,CAL,VAL,B0.08,0.3333333333333335,0.4343815143912216,0.4107822449609051
S6_M120,C,band,CAL,VAL,B0.12,1.0,1.825168517081059,1.899384640993734
S6_M120,C,cadence,CAL,ORD,FREQ_D,-1.0,-1.38344862574399,-1.3677330166729689
S6_M120,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.3348270873253665,-0.452361717871024
S6_M120,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,1.3579990639151844,1.2763142439821715
S6_M120,C,cadence,CAL,ORD,FREQ_Q,1.0,0.3602766491541736,0.5437804905618213
S6_M120,C,cadence,CAL,VAL,FREQ_D,-1.0,-1.38344862574399,-1.3677330166729689
S6_M120,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.3348270873253665,-0.452361717871024
S6_M120,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,1.3579990639151844,1.2763142439821715
S6_M120,C,cadence,CAL,VAL,FREQ_Q,1.0,0.3602766491541736,0.5437804905618213
S6_M120,C,gross,CAL,ORD,G0.25,-1.0,-1.358307022264691,-1.3549458872905968
S6_M120,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.4301063638886662,-0.43390104014071235
S6_M120,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.4636260797633052,0.460911719359814
S6_M120,C,gross,CAL,ORD,G1.00,1.0,1.3247873063900517,1.3279352080714952
S6_M120,C,gross,CAL,VAL,G0.25,-1.0,-1.358307022264691,-1.3549458872905968
S6_M120,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.4301063638886662,-0.43390104014071235
S6_M120,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.4636260797633052,0.460911719359814
S6_M120,C,gross,CAL,VAL,G1.00,1.0,1.3247873063900517,1.3279352080714952
