panel,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,pass4b,pass4b_oos,pass4a,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_OOS_Sharpe,best_possible_OOS_Sharpe
U56,C_ISSHARPE,40,0.13996738679597365,1.0983460997969055,-0.2298418885359632,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,1.1905670568487305
U56,C_ISDD,40,0.13996738679597365,1.0983460997969055,-0.2298418885359632,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,1.1905670568487305
U56,C_ISCAGR,5,0.1706185380438232,0.9002767132439443,-0.2585359630563616,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,1.1905670568487305
U56,C_ISEDGE,5,0.1706185380438232,0.9002767132439443,-0.2585359630563616,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,1.1905670568487305
U56_2010,C_ISSHARPE,30,0.1427605106569776,1.0791369204413312,-0.1828209729374406,0.13005633457033894,1.0648420971244243,-0.18282097293744104,1.1435933677455483,1.0226388640511512,True,True,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2745259649863157,1.1404862724184055
U56_2010,C_ISDD,30,0.1427605106569776,1.0791369204413312,-0.1828209729374406,0.13005633457033894,1.0648420971244243,-0.18282097293744104,1.1435933677455483,1.0226388640511512,True,True,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2745259649863157,1.1404862724184055
U56_2010,C_ISCAGR,5,0.19865079618692016,0.9997615286651848,-0.2289060088138395,0.17463532314260632,0.9492734722576373,-0.2740750176729939,0.989592294519647,0.9287687305390839,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2745259649863157,1.1404862724184055
U56_2010,C_ISEDGE,5,0.19865079618692016,0.9997615286651848,-0.2289060088138395,0.17463532314260632,0.9492734722576373,-0.2740750176729939,0.989592294519647,0.9287687305390839,False,False,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2745259649863157,1.1404862724184055
SMALL_F10,C_ISSHARPE,25,0.06169800421238092,0.4163581876404954,-0.35587150982337046,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.558963563640817,0.5054536127468342
SMALL_F10,C_ISDD,40,0.06134701812548604,0.42810230023996493,-0.3611659367125417,0.07315025898766603,0.5093623329860766,-0.3611659367125416,0.7127799063159106,0.364962762296151,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.558963563640817,0.5054536127468342
SMALL_F10,C_ISCAGR,25,0.06169800421238092,0.4163581876404954,-0.35587150982337046,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.558963563640817,0.5054536127468342
SMALL_F10,C_ISEDGE,25,0.06169800421238092,0.4163581876404954,-0.35587150982337046,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.558963563640817,0.5054536127468342
SMALL_RAW,C_ISSHARPE,25,0.09572618947106815,0.552763451374089,-0.35464756642382134,0.10170888383663623,0.6112732720777764,-0.3546475664238212,0.8870409297543447,0.3764207798876993,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6507969404071177,0.552763451374089
SMALL_RAW,C_ISDD,40,0.07730915540437722,0.5013999129031265,-0.360568523223171,0.08125059230962495,0.5444737139694591,-0.36056852322317057,0.8022831864505475,0.34287088984511965,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6507969404071177,0.552763451374089
SMALL_RAW,C_ISCAGR,25,0.09572618947106815,0.552763451374089,-0.35464756642382134,0.10170888383663623,0.6112732720777764,-0.3546475664238212,0.8870409297543447,0.3764207798876993,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6507969404071177,0.552763451374089
SMALL_RAW,C_ISEDGE,25,0.09572618947106815,0.552763451374089,-0.35464756642382134,0.10170888383663623,0.6112732720777764,-0.3546475664238212,0.8870409297543447,0.3764207798876993,False,False,False,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6507969404071177,0.552763451374089
