panel,book,gross,lam,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAP2,1.0,0.85,0.0,0.13128891816004273,1.2538558734142353,-0.17386185509800944,0.7551335402813487,1.2813219942897975,1.239667420082292,1.1569357217710152,1.0460574124513553,0.14773624282037545,1.3281099532454206,-0.17386185509800967,False,True,True,True,True,True,True
U56,CAP2,1.0,0.85,10.0,0.12714147157252786,1.2179283902943963,-0.17439513172205523,0.7290425501966501,1.2443258758171547,1.2043722052455812,1.1189875898580601,0.9808329573554908,0.1434626766201359,1.2935298973021272,-0.17439513172205512,False,True,True,True,True,True,True
U56,CAP2,1.0,0.85,25.0,0.12094771810575877,1.16395705757461,-0.17519479186778175,0.6903613789902907,1.1887453132835235,1.1513535646749646,1.0619895550521827,0.8761264544660536,0.1370810439686998,1.241577849533345,-0.17519479186778186,False,True,True,True,True,True,True
U56,CAP2,1.0,0.85,50.0,0.1106974926677522,1.0738305696837602,-0.17652687938186606,0.6270857619835302,1.0959257361042056,1.0628225922589816,0.9668383424187678,0.7096996321855868,0.12652112672509608,1.1548068069048192,-0.1765268793818663,False,True,True,True,True,True,True
U56,CAP2,1.0,0.7,0.0,0.13132112856063505,1.2461193956727628,-0.1779065367982453,0.7381467309970718,1.2752078628099417,1.231053814927996,1.1524319874918372,1.0324605934615287,0.14775908098460233,1.317993301360301,-0.1779065367982452,False,True,True,True,True,True,True
U56,CAP2,1.0,0.7,10.0,0.12748922697596,1.2131417265205315,-0.1788758788704956,0.7127245315633695,1.2411243207562368,1.1987488970772584,1.117449904727762,0.9732866833123742,0.14381851895118158,1.2863483369122135,-0.17887587887049572,False,True,True,True,True,True,True
U56,CAP2,1.0,0.7,25.0,0.1217648338487014,1.1636156517917957,-0.1803285821713958,0.6752386803161815,1.1899322102059824,1.1502368190604544,1.0649183912512636,0.8855462740552669,0.13793214641067109,1.2388211625812353,-0.1803285821713958,False,True,True,True,True,True,True
U56,CAP2,1.0,0.7,50.0,0.11228640831157932,1.0809416510063479,-0.18274626345245593,0.614438873825687,1.1044666476149985,1.069262908341821,0.9772448727491927,0.7288131378482471,0.12818643257248263,1.159474418027789,-0.18274626345245626,False,True,True,True,True,True,True
U56,CAP2,1.0,0.55,0.0,0.13136202201741987,1.2346706767358875,-0.18873372131733723,0.696017760369105,1.2683976506586823,1.216716989232009,1.147535577615233,1.023508086214723,0.14772974165190256,1.3018039921390154,-0.18873372131733723,False,True,True,True,True,True,True
U56,CAP2,1.0,0.55,10.0,0.12786854228609212,1.2049044885737952,-0.18955453966172275,0.6745738852484626,1.2375261420895993,1.1876234579092637,1.115838535546012,0.970807540678853,0.1441371626472896,1.273305615174101,-0.18955453966172275,False,True,True,True,True,True,True
U56,CAP2,1.0,0.55,25.0,0.12264786393183225,1.160212849074549,-0.19078479773961277,0.6428597319332786,1.191168529314099,1.1439460596308746,1.0682489409969336,0.8934266809336728,0.13876867616809574,1.230517010344597,-0.19078479773961288,False,True,True,True,True,True,True
U56,CAP2,1.0,0.55,50.0,0.11399859294972048,1.0856332201409138,-0.19283264402732592,0.591178913325308,1.1137942068063793,1.071068771144401,0.9888395121233735,0.7494690935580735,0.12987528576105678,1.1591099258579514,-0.19283264402732603,False,True,True,True,True,True,True
U56,CAP2,1.0,0.4,0.0,0.13156256299415214,1.2186544824671846,-0.2044011109503001,0.6436489624860279,1.2616102358300556,1.195049725197949,1.142945927515015,1.0240060492782537,0.14784398392665965,1.2777721118706318,-0.20440111095030022,False,False,True,True,True,False,True
U56,CAP2,1.0,0.4,10.0,0.12846177975460438,1.1926499602774003,-0.2050498355495166,0.6264905280725411,1.2343691244736201,1.1698116824886826,1.1149609171861978,0.9775705313660354,0.1446618332503955,1.2530448283641473,-0.20504983554951695,False,False,True,True,True,False,True
U56,CAP2,1.0,0.4,25.0,0.12382603150938465,1.153615020186113,-0.2060222989418511,0.6010321802317817,1.1934711766102657,1.1319315668893999,1.0729514932151611,0.8984400860416377,0.13990462802968406,1.2159280281056508,-0.20602229894185065,False,False,True,True,True,False,True
U56,CAP2,1.0,0.4,50.0,0.11614074592417478,1.0884936844637543,-0.20764140930325325,0.5593332578212044,1.1252254998825861,1.068747103155997,1.0028658633105287,0.7702751936793784,0.13201848959721518,1.1540078724575853,-0.20764140930325348,False,False,True,True,True,False,True
U56,CAP2,1.0,0.25,0.0,0.1320707207528582,1.1944688646343382,-0.225173604011064,0.586528431398064,1.2545239886593913,1.1611335415713246,1.1379235081937233,0.9875142927190577,0.14835546499347596,1.2409323102147023,-0.22517360401106423,False,False,True,True,True,False,True
U56,CAP2,1.0,0.25,10.0,0.12949291312324407,1.1734222026786454,-0.22561735043825493,0.5739492679605889,1.2319198102997018,1.141074339147926,1.114725227822017,0.9600402067543494,0.14572653850547534,1.2212326515012726,-0.22561735043825504,False,False,True,True,True,False,True
U56,CAP2,1.0,0.25,25.0,0.1256368835572701,1.1418357720963075,-0.22628266915068052,0.5552209721974294,1.1979901015958976,1.1109731298780599,1.0799070225924743,0.9028574055214402,0.14179410060464526,1.1916690726246468,-0.2262826691506803,False,False,True,True,True,False,True
U56,CAP2,1.0,0.25,50.0,0.11923855081609003,1.0891537274546028,-0.22739073145107325,0.5243773572263921,1.1413854997193877,1.0607762864553334,1.0218290961143168,0.7956412013740367,0.1352691373774897,1.1423636460503603,-0.22739073145107358,False,False,True,True,True,False,True
U56,CAP2,1.0,0.1,0.0,0.13337771809844834,1.153829475590372,-0.24752373587898002,0.5388481941936257,1.2434198236545795,1.1066905848878639,1.1268587084613582,0.9221236858356584,0.1503291347425879,1.183266289155408,-0.24752373587898024,False,False,True,True,True,False,True
U56,CAP2,1.0,0.1,10.0,0.13167865933566958,1.140652046359381,-0.2478089483643141,0.5313716885722923,1.2285827951101422,1.094534256706271,1.1116842832184102,0.9059858949901898,0.14861106817094072,1.1712613120535764,-0.24780894836431433,False,False,True,True,True,False,True
U56,CAP2,1.0,0.1,25.0,0.12913472088622902,1.1208795997130296,-0.2482366188803221,0.5202081847097927,1.2063170530230414,1.0762953894602334,1.0889134309829305,0.881981877017635,0.14603865234630908,1.1532489134575126,-0.24823661888032167,False,False,True,True,True,False,True
U56,CAP2,1.0,0.1,50.0,0.12490719330236844,1.0879099834434451,-0.2489490079633495,0.501738064048672,1.1691821322540905,1.0458865867282783,1.0509393776109268,0.8425077653777217,0.1417637539330181,1.1232160540303526,-0.24894900796334907,False,False,True,True,True,False,True
U56,CAND,0.75,1.0,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070737,0.7578150116855363,1.2807509256361371,1.2090273914491205,1.180358816360604,1.2430758214498436,0.143538533309864,1.2803390722324455,-0.17274816551070749,False,True,True,True,True,True,True
U56,CAND,0.75,1.0,10.0,0.12594978357199493,1.1933695908106958,-0.17392304314971851,0.7241696171540267,1.2364672466858726,1.167296002072809,1.1346044674593434,1.1398035382729557,0.13852464950781207,1.2397071765466103,-0.17392304314971785,False,True,True,True,True,True,True
U56,CAND,0.75,1.0,25.0,0.11854653945942473,1.1291912901285504,-0.1756836938565105,0.6747725805233097,1.1698898470709087,1.1046164389428828,1.065836403590113,1.0010733757351968,0.13104300062203,1.1786655678511138,-0.17568369385651061,False,True,True,True,True,True,True
U56,CAND,0.75,1.0,50.0,0.1063106078235736,1.0220208374642825,-0.17861367175230713,0.5951986025515451,1.0586218343412694,1.0000080650876033,0.9509640652165174,0.8048439043976513,0.11867736655768191,1.076754013234637,-0.17861367175230713,False,False,True,True,True,True,False
U56,CAND,0.75,0.85,0.0,0.13129152008246403,1.2383133274443274,-0.17484836941436865,0.7508878722873282,1.2802968990942252,1.213639266217231,1.1809524464758783,1.2436958324190766,0.14416184860967696,1.2837909306058952,-0.17484836941436865,False,True,True,True,True,True,True
U56,CAND,0.75,0.85,10.0,0.1268400290200229,1.2000715578204209,-0.1758644028256484,0.7212376523165511,1.240559631272312,1.1763410704600266,1.1399001689253645,1.1508020226715518,0.1396662117159695,1.24747027907363,-0.1758644028256484,False,True,True,True,True,True,True
U56,CAND,0.75,0.85,25.0,0.1201941125406445,1.1426234474619186,-0.17738717448678565,0.6775806249148992,1.1808379242488753,1.1203279008520337,1.0782174610586586,1.0246012207458786,0.13295432118463535,1.1929150703651314,-0.17738717448678598,False,True,True,True,True,True,True
U56,CAND,0.75,0.85,50.0,0.10920060675645038,1.046706909554663,-0.1799217195539381,0.6069339878875131,1.081060215906624,1.0268492718402356,0.9752060803358302,0.8432712978724519,0.12185150845423065,1.1018420740815842,-0.1799217195539381,False,True,True,True,True,True,True
U56,CAND,0.75,0.7,0.0,0.13165878933948716,1.239495091333682,-0.17725269372755093,0.742774547290409,1.2789750253324361,1.2171493686876764,1.1807804108088238,1.2386065408262121,0.14479684926727376,1.2859988402726288,-0.17725269372755137,False,True,True,True,True,True,True
U56,CAND,0.75,0.7,10.0,0.1276266297837625,1.2049602757670084,-0.1781181997309147,0.7165277325762869,1.2429180873943362,1.18359834164881,1.1435245004759533,1.1549234889851046,0.14073539966902238,1.253324574421846,-0.17811819973091436,False,True,True,True,True,True,True
U56,CAND,0.75,0.7,25.0,0.12160416887152548,1.1530919984064576,-0.17941549624500297,0.6777796311722565,1.1887441178496791,1.1332201338762296,1.0875606782174696,1.0400908721840068,0.13466905981654964,1.204255356654621,-0.17941549624500297,False,True,True,True,True,True,True
U56,CAND,0.75,0.7,50.0,0.111635102397174,1.0665082629026146,-0.18157509156667473,0.6148150687077107,1.0982641311176002,1.0491539752477812,0.9941232584613866,0.8727431053761545,0.12462701269288168,1.1223530923005547,-0.18157509156667484,False,True,True,True,True,True,True
U56,CAND,0.75,0.55,0.0,0.13200617686151173,1.2392867843915474,-0.18018005204311305,0.7326348026024857,1.2769493682031643,1.218856186928001,1.1799646324411686,1.2230779032372319,0.14542286718996134,1.2862978225037818,-0.18018005204311305,False,True,True,True,True,True,True
U56,CAND,0.75,0.55,10.0,0.12841164126094462,1.2086296185566066,-0.18089150191444736,0.7098821111103213,1.2448335476960346,1.1891475471191848,1.1467910940857962,1.1505125365116238,0.14180393157305105,1.257354685562122,-0.1808915019144477,False,True,True,True,True,True,True
U56,CAND,0.75,0.55,25.0,0.12304038918678373,1.1625944872470593,-0.18195800111892868,0.6762021369225962,1.19659452882266,1.1445452735716213,1.0969715981120063,1.049712096610087,0.1363960975611962,1.2138963308204025,-0.18195800111892868,False,True,True,True,True,True,True
U56,CAND,0.75,0.55,50.0,0.11414283840152972,1.0857629181453727,-0.18373369890301083,0.6212406275115777,1.1160517213730843,1.0701258930305728,1.0138126404918657,0.9002212217731288,0.12743762661972413,1.141371074939406,-0.18373369890301117,False,True,True,True,True,True,True
U56,CAND,0.75,0.4,0.0,0.13233506451106458,1.237076117661662,-0.1847138496275479,0.7164328217829984,1.2754956733850733,1.21671237790898,1.1797250620084565,1.1952353044927213,0.14592829843660482,1.2827852192173694,-0.1847138496275479,False,True,True,True,True,True,True
U56,CAND,0.75,0.4,10.0,0.12923927206740382,1.2108366533572026,-0.1852573176995126,0.6976203351763408,1.247891450988401,1.1913619787450125,1.1512420997080604,1.1359449994666895,0.14281022759370776,1.2580621240459366,-0.18525731769951248,False,True,True,True,True,True,True
U56,CAND,0.75,0.4,25.0,0.12461087777027768,1.1714426364574488,-0.18607211181574834,0.6696913178137593,1.2064397108519427,1.1533081664001235,1.1084761277005135,1.0523746582611178,0.13814843814199307,1.2209465099601842,-0.18607211181574856,False,True,True,True,True,True,True
U56,CAND,0.75,0.4,50.0,0.11693749965019595,1.1057074669540883,-0.18742901439324333,0.623902868127185,1.1372493010347797,1.0898226950008516,1.0371066150718307,0.9257740972132712,0.13041946214437128,1.1590168922436221,-0.18742901439324333,False,True,True,True,True,True,True
U56,CAND,0.75,0.25,0.0,0.1325541044701657,1.230175127360241,-0.1913060898411959,0.6928901457355565,1.2776446761963478,1.2036914687404103,1.183001715013604,1.1637149007500984,0.14582797291498428,1.2688690452879492,-0.1913060898411959,False,True,True,True,True,True,True
U56,CAND,0.75,0.25,10.0,0.13008668215020025,1.2094637710378369,-0.19166494117175303,0.6787192344875851,1.255580995415064,1.1838806647689952,1.1602959253732352,1.1192325722088705,0.14335188799101162,1.2494920554918933,-0.19166494117175326,False,True,True,True,True,True,True
U56,CAND,0.75,0.25,25.0,0.12639529937356908,1.178375931774904,-0.19220303408343242,0.6576134449506286,1.222457803826527,1.1541478088388257,1.1262116351335232,1.055514770593422,0.13964745663710687,1.2204084525192989,-0.1922030340834323,False,True,True,True,True,True,True
U56,CAND,0.75,0.25,50.0,0.12026890828504877,1.126513673847886,-0.19309936482888312,0.6228343029073463,1.1671862913292432,1.104554127786746,1.0693441876117566,0.9566456162866337,0.13349917349694151,1.171892772750507,-0.1930993648288829,False,True,True,True,True,True,True
U56,CAND,0.75,0.1,0.0,0.13224032483127623,1.2056400845929933,-0.2004868442940373,0.6595960213595382,1.2890980986905314,1.1543317056036915,1.1944872253149537,1.1003185260537505,0.1438349768491627,1.2203090482666972,-0.20048684429403707,False,True,True,True,True,True,True
U56,CAND,0.75,0.1,10.0,0.13073559294182036,1.1932793073589216,-0.20064038503037462,0.6515916171214908,1.275496424122142,1.142807729555763,1.1805882499051972,1.0789364096762888,0.14233904238268735,1.2089462842898864,-0.20064038503037462,False,True,True,True,True,True,True
U56,CAND,0.75,0.1,25.0,0.12848213943394682,1.1747313297831892,-0.2008706611316916,0.6396262087757725,1.2550837875501875,1.1255167980279301,1.1597303289847538,1.0474400864505866,0.14009870309816486,1.191896709901678,-0.20087066113169183,False,True,True,True,True,True,True
U56,CAND,0.75,0.1,50.0,0.12473608146449511,1.1438009983300506,-0.20129526404693732,0.6196672438125995,1.2210372149325242,1.0966862540569313,1.124943453915471,0.9964314734827971,0.1363742845417677,1.1634671813504722,-0.20129526404693765,False,True,True,True,True,True,True
U56,CAND,1.0,1.0,0.0,0.17030054382337712,1.201728416708261,-0.22996762296763962,0.7405413928522508,1.253745012528821,1.1677291870716016,1.153507222534832,1.1971134585475496,0.18588102761864778,1.240320117227432,-0.22996762296763973,False,False,True,True,True,False,True
U56,CAND,1.0,1.0,10.0,0.16366773747948593,1.1604224628583475,-0.23143958043721158,0.707172633005564,1.2109434519866837,1.1273737338276295,1.109249813530472,1.0997489520593347,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,False,True,True,True,False,True
U56,CAND,1.0,1.0,25.0,0.15378538419563648,1.0983626711241539,-0.233644788010835,0.6582016466316589,1.1465981187349947,1.0667672497930605,1.042735960286498,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,False,True,True,True,False,True
U56,CAND,1.0,1.0,50.0,0.13749156156446363,0.9947423463816243,-0.23731286202349566,0.5793683510961618,1.0390687184438803,0.9656343767375746,0.9316386920880465,0.7810158480772771,0.15272707929432072,1.0435965710638826,-0.23731286202349577,False,False,True,True,True,False,True
U56,CAND,1.0,0.85,0.0,0.17085803252858578,1.2038203852735772,-0.23282185049405846,0.733857377071857,1.2533615830900586,1.1720753714240382,1.1541868039126697,1.1974810737526411,0.18676533823559072,1.2434798920932553,-0.23282185049405846,False,False,True,True,True,False,True
U56,CAND,1.0,0.85,10.0,0.1648917430798722,1.1667639325027934,-0.23409841625940953,0.7043693234436583,1.2148741779137004,1.1359369840899478,1.1143949738624228,1.1098517676144735,0.18074009006448466,1.2083096805851654,-0.2340984162594093,False,False,True,True,True,False,True
U56,CAND,1.0,0.85,25.0,0.15599654705199106,1.111100923982176,-0.23601114344735885,0.660971108284916,1.1570340551741831,1.0816710436502535,1.0546096746099465,0.9902522606767602,0.17175674964830012,1.1554875566090195,-0.23601114344735885,False,False,True,True,True,False,True
U56,CAND,1.0,0.85,50.0,0.14131474207746408,1.0181756789658294,-0.2391933682335854,0.5907970740203069,1.0604070757010073,0.9911218687893446,0.9547751223513903,0.8172876160656686,0.1569288197888663,1.0673202567956879,-0.2391933682335854,False,False,True,True,True,False,True
U56,CAND,1.0,0.7,0.0,0.17139584551542342,1.2047763178902202,-0.23617250711915072,0.7257231064111666,1.2521582135490683,1.1751477977831835,1.154159397249741,1.1929444584814857,0.18765588233750274,1.2452089649842686,-0.23617250711915083,False,False,True,True,True,False,True
U56,CAND,1.0,0.7,10.0,0.165977873380323,1.171250585739899,-0.23725949117796485,0.6995626289016419,1.2171612371275509,1.1425877423563746,1.1179692967371775,1.1138376533053334,0.18219898657909495,1.213519467988077,-0.23725949117796508,False,False,True,True,True,False,True
U56,CAND,1.0,0.7,25.0,0.15789579167357415,1.1209013952129805,-0.23888836989691498,0.6609605638889381,1.1645821922577304,1.0937018656764872,1.0636091332140547,1.0048448367312488,0.17405850267184442,1.1659331962933153,-0.23888836989691498,False,False,True,True,True,False,True
U56,CAND,1.0,0.7,50.0,0.14454448400824416,1.0368621739445423,-0.24159891055144445,0.5982828468817364,1.0767715230346728,1.0121368895549907,0.972855405331006,0.8450902971641617,0.160609820370047,1.0865162932435453,-0.24159891055144467,False,False,True,True,True,False,True
U56,CAND,1.0,0.55,0.0,0.17190425200561954,1.204256291023639,-0.24114095687199832,0.712878700638437,1.2503490977017753,1.1762180202168988,1.1536022185667778,1.1796204494133085,0.1885206917623039,1.244807867222458,-0.24114095687199832,False,False,True,True,True,False,True
U56,CAND,1.0,0.55,10.0,0.1670621178666536,1.174445869120759,-0.24203274710551204,0.690245926902711,1.219113714817649,1.1473471829345139,1.12130974126492,1.110746187736713,0.1836460281904857,1.2166997179967594,-0.24203274710551137,False,False,True,True,True,False,True
U56,CAND,1.0,0.55,25.0,0.15983487965032328,1.1296847033611346,-0.24336931398402073,0.6567585577400189,1.172198742257536,1.104005808660653,1.0728152018206083,1.0147547013252354,0.17636993426156122,1.1744979821990107,-0.24336931398402073,False,False,True,True,True,False,True
U56,CAND,1.0,0.55,50.0,0.14788477676537615,1.054985549787689,-0.24559394441802995,0.6021515600305631,1.0938704133131485,1.0316980818239068,0.9918721326057419,0.8717109327218358,0.1643382475754256,1.104077109539788,-0.24559394441803006,False,False,True,True,True,False,True
U56,CAND,1.0,0.4,0.0,0.17238888496343385,1.2017312970911773,-0.24808718488392678,0.6948721879531581,1.2492910441878489,1.1733508078285066,1.153828037628822,1.1562786770209792,0.18921293645605286,1.2404621748238942,-0.24808718488392667,False,False,True,True,True,False,True
U56,CAND,1.0,0.4,10.0,0.1682099538808144,1.1761898876925325,-0.2487678582531988,0.6761723763751197,1.222398836652105,1.1486997271937518,1.1260498220238724,1.099597825362511,0.1850046661650675,1.2164407538184305,-0.24876785825319891,False,False,True,True,True,False,True
U56,CAND,1.0,0.4,25.0,0.16196843526336546,1.1378453551611167,-0.24978819193337465,0.6484231060312365,1.1820171621444264,1.1116975353138656,1.0843429888101288,1.019514273170623,0.17871910217701825,1.180380267569285,-0.2497881919333742,False,False,True,True,True,False,True
