panel,family,pick_stat,pick_window,IS_spread,oCAGR,oSharpe,oMaxDD,fixed_th,fx_oCAGR,fx_oSharpe,fx_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,v2_oCAGR,v2_oSharpe,v2_oMaxDD,p4a,f4b,beats_spy_oos,beats_v2_oos,beats_fixed_oos
U56,MA-DIST,SPREAD,TRAIL3Y,0.526114854788333,0.18014917778656536,1.1245283841395781,-0.301078721897044,-0.12,0.1213846372972458,1.10203795879487,-0.2009975894270234,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09477776188225273,1.2834365112057167,-0.1189656784685903,False,DD,True,False,True
U56,MOM12_1,SPREAD,TRAIL1Y,0.36118895499243386,0.1734634596250455,1.0836821021619494,-0.26521852250590217,-0.06,0.12511913207170355,1.0714469708536685,-0.21481135712055854,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09477776188225273,1.2834365112057167,-0.1189656784685903,False,DD,True,False,True
U56,LOWVOL,SPREAD,TRAIL3Y,0.2700467044745811,0.0811663148906463,0.9063239567439334,-0.17680006068877974,-0.8,0.1278346390505809,1.1152952199969708,-0.20830240630745112,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09477776188225273,1.2834365112057167,-0.1189656784685903,False,"H2,CAGR",True,False,False
B136,MA-DIST,EXCESS,FULL_IS,0.4701763559881952,0.22708950236438707,0.9050596595220318,-0.5133537413413118,-0.4,0.13784887333182372,1.0985848874211734,-0.2508160193074087,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983508528458505,1.12060446918127,-0.12178128651163989,False,DD,True,False,False
B136,MOM12_1,SPREAD,FULL_IS,0.22334834202110387,0.1883771366486322,1.06777191531314,-0.26814023186049685,-0.12,0.13154796148705006,1.0760015297423922,-0.25250104217771807,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983508528458505,1.12060446918127,-0.12178128651163989,False,DD,True,False,False
B136,LOWVOL,SPREAD,TRAIL3Y,0.3188091994945743,0.0798994175328347,0.8634692572197076,-0.2179142929705692,-0.2,0.060627713420090545,0.868766265817877,-0.11852758027508825,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983508528458505,1.12060446918127,-0.12178128651163989,False,"H2,OOS,DD,CAGR",False,False,False
SMALL439,MA-DIST,EXCESS,TRAIL1Y,0.5612903099728899,0.13654298764367723,0.7985156863218034,-0.29347803370294145,-0.4,0.08130539924796198,0.5506856757360068,-0.3556408721035229,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.03837588361212907,0.5664863714962136,-0.1470362580000889,False,"H1,H2,OOS,DD",False,True,True
SMALL439,MOM12_1,SPREAD,TRAIL3Y,0.2859669722945515,0.09006991723342583,0.5914671006203107,-0.382768124446746,-0.12,0.08445138325038903,0.5821137806987143,-0.37317547263890405,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.03837588361212907,0.5664863714962136,-0.1470362580000889,False,"H1,H2,OOS,DD,CAGR",False,True,True
SMALL439,LOWVOL,EXCESS,TRAIL3Y,0.2625774867061671,0.0028480625215927535,0.08070578184039877,-0.34814138431687813,-0.4,0.025526122862519207,0.2625469349246869,-0.30043574866825273,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.03837588361212907,0.5664863714962136,-0.1470362580000889,False,"H1,H2,OOS,DD,CAGR",False,False,False
