panel,family,pick_n,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,pass4a,pass4b,fail4b,note
U56,CAND,3,1.015829518792067,0.241686724869707,1.068510742158407,-0.2581036517775779,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153,False,False,DD,
U56,CANDrg,3,1.0499423522568372,0.2622637174057576,1.1150016845684612,-0.2686198990644344,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153,False,False,DD,
U56,EWmg,20,0.9913551089972303,0.11118216805198333,1.161458820475776,-0.15874704857478594,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153,False,False,CAGR,
U56,EWall,0,0.968007383650693,0.1123459548418313,1.1042635301191002,-0.15874704857478583,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153,False,False,,OOS legs at n=3
B136,CAND,30,1.0610268153566504,0.11536715176486134,0.9031992549593696,-0.20296607416739598,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801,False,False,H2+DD,
B136,CANDrg,10,1.0558595059015368,0.12766905137397444,0.7805933395341812,-0.21444792932259615,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801,False,False,H2+OOS+DD,
B136,EWmg,30,1.074947902856958,0.10493253249052703,1.032781214531448,-0.1746726203042701,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801,False,True,-,
B136,EWall,0,1.0324870696635413,0.10588426010291863,1.0190519497098376,-0.17687931105226407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801,False,False,,OOS legs at n=30
SMALL439,CAND,15,0.4427423680475786,0.08372067846077069,0.5283485755026582,-0.2769559463686564,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296,False,False,H1+H2+OOS+DD+CAGR,
SMALL439,CANDrg,15,0.4427423680475786,0.0818864365306673,0.5134564009040942,-0.31093550393330693,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296,False,False,H1+H2+OOS+DD+CAGR,
SMALL439,EWmg,3,0.4209323116900509,0.0303105564463364,0.2834501873954772,-0.40137459158423316,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296,False,False,H1+H2+OOS+DD+CAGR,
SMALL439,EWall,0,0.4209323116900509,0.03132899011005463,0.29047782548625795,-0.40137459158423316,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296,False,False,,OOS legs at n=15
