universe,book,conv,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,beats_ctrl,beats_v2,beats_v1,beats_spy,p4b,p4a
u56,v1,natural,C_CONV,X_HYG@f=0.75,0.0450246505501075,0.8722738276487993,-0.1155910237877008,0.8736953215830948,1,0,1,0,False,False
u56,v1,natural,C_RAW,S7f@f=0.25,0.0737496639607695,0.8373544048188029,-0.1253601656697166,0.6138683166757988,1,0,1,0,False,False
u56,v1,natural,C_DELTA,X_HYG@f=0.75,0.0450246505501075,0.8722738276487993,-0.1155910237877008,0.8736953215830948,1,0,1,0,False,False
u56,v1,natural,C_SHARPE,X_HYG@f=0.75,0.0450246505501075,0.8722738276487993,-0.1155910237877008,0.8736953215830948,1,0,1,0,False,False
u56,v1,natural,CTRL(no sleeve),-,0.0773030052292296,0.747063834691694,-0.1382779615448079,0.5534299312214817,0,0,0,0,False,False
u56,v1,matched,C_CONV,X_SLV@f=0.25,0.085097506398839,0.744656422726613,-0.1721466020616252,0.5474344699078422,0,0,0,0,False,False
u56,v1,matched,C_RAW,S5f@f=0.25,0.0724920605190686,0.8243011081575281,-0.1194550811713246,0.6138170186392813,1,0,1,0,False,False
u56,v1,matched,C_DELTA,X_QQQ@f=0.75,0.1329060273875384,0.9997588281605644,-0.1965129150723215,0.9484460461863484,1,0,1,1,True,False
u56,v1,matched,C_SHARPE,X_QQQ@f=1.00,0.1492780384195895,0.9467698274819872,-0.2793090744997539,1.01839057138051,1,0,1,1,False,False
u56,v1,matched,CTRL(no sleeve),-,0.0773030052292296,0.747063834691694,-0.1382779615448079,0.5534299312214817,0,0,0,0,False,False
u56,top20,natural,C_CONV,X_TLT@f=0.25,0.105621346848084,1.142865743539451,-0.1224818818604378,1.1312703089538745,0,0,1,1,False,False
u56,top20,natural,C_RAW,X_TLT@f=0.25,0.105621346848084,1.142865743539451,-0.1224818818604378,1.1312703089538745,0,0,1,1,False,False
u56,top20,natural,C_DELTA,X_TLT@f=0.25,0.105621346848084,1.142865743539451,-0.1224818818604378,1.1312703089538745,0,0,1,1,False,False
u56,top20,natural,C_SHARPE,X_TLT@f=0.25,0.105621346848084,1.142865743539451,-0.1224818818604378,1.1312703089538745,0,0,1,1,False,False
u56,top20,natural,CTRL(no sleeve),-,0.1436057127328029,1.167991233806965,-0.183083486978781,0.9928968404730496,0,0,1,1,True,False
u56,top20,matched,C_CONV,X_QQQ@f=0.75,0.1408832120508407,1.035718538998575,-0.2278530977304519,1.0311126366721182,0,0,1,1,False,False
u56,top20,matched,C_RAW,X_TLT@f=0.25,0.1098835733384393,1.0761118071644222,-0.1298210457067075,1.155598066516335,0,0,1,1,False,False
u56,top20,matched,C_DELTA,X_TLT@f=0.50,0.0736620208590741,0.8452837201755495,-0.1620925571386924,1.174197449841304,0,0,1,0,False,False
u56,top20,matched,C_SHARPE,X_TLT@f=0.50,0.0736620208590741,0.8452837201755495,-0.1620925571386924,1.174197449841304,0,0,1,0,False,False
u56,top20,matched,CTRL(no sleeve),-,0.1436057127328029,1.167991233806965,-0.183083486978781,0.9928968404730496,0,0,1,1,True,False
u56,ewall,natural,C_CONV,X_QQQ@f=0.25,0.1283329851574459,1.1246541834170385,-0.1826503441650145,0.9366727484673316,1,0,1,1,True,False
u56,ewall,natural,C_RAW,X_TLT@f=0.25,0.0832498839977586,1.0677813849827786,-0.1267026932604222,1.1170196867252589,0,0,1,1,False,False
u56,ewall,natural,C_DELTA,X_TLT@f=0.25,0.0832498839977586,1.0677813849827786,-0.1267026932604222,1.1170196867252589,0,0,1,1,False,False
u56,ewall,natural,C_SHARPE,X_TLT@f=0.25,0.0832498839977586,1.0677813849827786,-0.1267026932604222,1.1170196867252589,0,0,1,1,False,False
u56,ewall,natural,CTRL(no sleeve),-,0.1134132315149047,1.1132841948586054,-0.1587470484779449,0.968007922832548,0,0,1,1,False,False
u56,ewall,matched,C_CONV,X_TLT@f=0.25,0.0876735009490892,0.9940747101702372,-0.1652146460652006,1.1503923476314923,0,0,1,1,False,False
u56,ewall,matched,C_RAW,X_TLT@f=0.25,0.0876735009490892,0.9940747101702372,-0.1652146460652006,1.1503923476314923,0,0,1,1,False,False
u56,ewall,matched,C_DELTA,X_TLT@f=0.25,0.0876735009490892,0.9940747101702372,-0.1652146460652006,1.1503923476314923,0,0,1,1,False,False
u56,ewall,matched,C_SHARPE,X_TLT@f=0.25,0.0876735009490892,0.9940747101702372,-0.1652146460652006,1.1503923476314923,0,0,1,1,False,False
u56,ewall,matched,CTRL(no sleeve),-,0.1134132315149047,1.1132841948586054,-0.1587470484779449,0.968007922832548,0,0,1,1,False,False
broad,v1,natural,C_CONV,X_QQQ@f=0.50,0.1157459547545323,0.954237892954834,-0.1743015803287571,0.8134228834612027,1,0,1,1,False,False
broad,v1,natural,C_RAW,X_HYG@f=0.25,0.053764891897593,0.6392626444165281,-0.1671009674348703,0.8062003838540901,1,0,1,0,False,False
broad,v1,natural,C_DELTA,X_HYG@f=0.75,0.0405920415165461,0.7968373748940353,-0.1083856284630051,0.9370754287613768,1,0,1,0,False,False
broad,v1,natural,C_SHARPE,X_HYG@f=0.75,0.0405920415165461,0.7968373748940353,-0.1083856284630051,0.9370754287613768,1,0,1,0,False,False
broad,v1,natural,CTRL(no sleeve),-,0.0594150266585964,0.5762505378038233,-0.2119126361153264,0.714743531177852,0,0,0,0,False,False
broad,v1,matched,C_CONV,X_SLV@f=0.25,0.0680429335481729,0.6149279744789847,-0.234751642751359,0.7097787981850175,1,0,1,0,False,False
broad,v1,matched,C_RAW,S7f@f=0.25,0.0594507247571665,0.6617713611168502,-0.1802393472313914,0.7767317037507226,1,0,1,0,False,False
broad,v1,matched,C_DELTA,X_QQQ@f=0.75,0.1199268660559709,0.9213114114002406,-0.2526075238546792,1.0104759574741502,1,0,1,1,False,False
broad,v1,matched,C_SHARPE,X_QQQ@f=1.00,0.1497753318940262,0.949402449746634,-0.2792790243987924,1.0181722801686686,1,0,1,1,False,False
broad,v1,matched,CTRL(no sleeve),-,0.0594150266585964,0.5762505378038233,-0.2119126361153264,0.714743531177852,0,0,0,0,False,False
broad,top20,natural,C_CONV,X_TLT@f=0.25,0.0924442143992416,0.8774457592197181,-0.1524949605375151,1.1885278099066243,0,0,1,0,False,False
broad,top20,natural,C_RAW,X_TLT@f=0.25,0.0924442143992416,0.8774457592197181,-0.1524949605375151,1.1885278099066243,0,0,1,0,False,False
broad,top20,natural,C_DELTA,X_TLT@f=0.25,0.0924442143992416,0.8774457592197181,-0.1524949605375151,1.1885278099066243,0,0,1,0,False,False
broad,top20,natural,C_SHARPE,X_TLT@f=0.25,0.0924442143992416,0.8774457592197181,-0.1524949605375151,1.1885278099066243,0,0,1,0,False,False
broad,top20,natural,CTRL(no sleeve),-,0.1248679201013094,0.8919165372280256,-0.2005204833110832,1.043837850225855,0,0,1,1,False,False
broad,top20,matched,C_CONV,X_TLT@f=0.25,0.0938058110023229,0.8050440550278027,-0.1942049202132982,1.201829095425985,0,0,1,0,False,False
broad,top20,matched,C_RAW,X_TLT@f=0.25,0.0938058110023229,0.8050440550278027,-0.1942049202132982,1.201829095425985,0,0,1,0,False,False
broad,top20,matched,C_DELTA,X_TLT@f=0.50,0.0600544120157116,0.6147402307667921,-0.2164075371223429,1.2505376143816782,0,0,1,0,False,False
broad,top20,matched,C_SHARPE,X_TLT@f=0.50,0.0600544120157116,0.6147402307667921,-0.2164075371223429,1.2505376143816782,0,0,1,0,False,False
broad,top20,matched,CTRL(no sleeve),-,0.1248679201013094,0.8919165372280256,-0.2005204833110832,1.043837850225855,0,0,1,1,False,False
broad,ewall,natural,C_CONV,X_TLT@f=0.25,0.0778789808624902,0.9965534835649515,-0.1417354809724813,1.2220382594705457,0,0,1,1,False,False
broad,ewall,natural,C_RAW,X_TLT@f=0.25,0.0778789808624902,0.9965534835649515,-0.1417354809724813,1.2220382594705457,0,0,1,1,False,False
broad,ewall,natural,C_DELTA,X_TLT@f=0.25,0.0778789808624902,0.9965534835649515,-0.1417354809724813,1.2220382594705457,0,0,1,1,False,False
broad,ewall,natural,C_SHARPE,X_TLT@f=0.25,0.0778789808624902,0.9965534835649515,-0.1417354809724813,1.2220382594705457,0,0,1,1,False,False
broad,ewall,natural,CTRL(no sleeve),-,0.1058842601029186,1.0190519497098376,-0.176879311052264,1.032487069663541,0,0,1,1,True,False
broad,ewall,matched,C_CONV,X_TLT@f=0.25,0.0821118526843658,0.9378025293189312,-0.1845582074627157,1.2547577888553614,0,0,1,1,False,False
broad,ewall,matched,C_RAW,X_TLT@f=0.25,0.0821118526843658,0.9378025293189312,-0.1845582074627157,1.2547577888553614,0,0,1,1,False,False
broad,ewall,matched,C_DELTA,X_TLT@f=0.25,0.0821118526843658,0.9378025293189312,-0.1845582074627157,1.2547577888553614,0,0,1,1,False,False
broad,ewall,matched,C_SHARPE,X_TLT@f=0.25,0.0821118526843658,0.9378025293189312,-0.1845582074627157,1.2547577888553614,0,0,1,1,False,False
broad,ewall,matched,CTRL(no sleeve),-,0.1058842601029186,1.0190519497098376,-0.176879311052264,1.032487069663541,0,0,1,1,True,False
