variant,panel,book,family,bps,CAGR,Sharpe,MaxDD,H1,H2,gross,dSharpe_vs_EWALL,dCAGR_vs_EWALL,pass4a,pass4b,pass4b_plus_beats_EWALL
NATIVE,SMALL439,RULESV2,GATE,25,0.033685535423260804,0.5106440984380531,-0.15266921361150154,0.5063678391053696,0.5164065651303511,0.3771565135860125,-0.1513909115957952,-0.06525803355814985,False,False,False
NATIVE,SMALL439,MA200dg,GATE,10,0.035584750244263,0.5395195187479799,-0.14270715775313236,0.5239945844696815,0.5554248655384678,0.37789601225880287,-0.13861575091069767,-0.0662330280731882,False,False,False
NATIVE,SMALL439,MA200dg,GATE,25,0.02983452090183758,0.4590265837677621,-0.1500297687939044,0.43757341642483544,0.4796936747564501,0.37789601225880287,-0.20300842626608623,-0.06910904807957308,False,False,False
NATIVE,SMALL439,BAND6dg,GATE,10,0.04190424259941672,0.6161675947723485,-0.1500482435418673,0.6413854848390551,0.5963413995618353,0.3793757201800254,-0.06196767488632904,-0.05991353571803448,False,False,False
NATIVE,SMALL439,BAND6dg,GATE,25,0.03851852857252669,0.5700735038915242,-0.1543146387613371,0.5955486521238006,0.5498272925527108,0.3793757201800254,-0.09196150614232412,-0.06042504040888397,False,False,False
NATIVE,SMALL439,ABSdg,GATE,10,0.039701731462438605,0.5656526426171331,-0.1459263269532043,0.6271274829735682,0.5062749345152406,0.39024575333464107,-0.11248262704154444,-0.0621160468550126,False,False,False
NATIVE,SMALL439,ABSdg,GATE,25,0.034949957265207665,0.5033862510178075,-0.14728417409624406,0.5637386947195626,0.44505538123438587,0.39024575333464107,-0.1586487590160408,-0.06399361171620299,False,False,False
NATIVE,SMALL439,TOP5V1,RANKED,10,0.08176118300379476,0.6053338121885607,-0.3283573771619783,0.6893969211991023,0.5307593626350513,0.7469574872942956,-0.07280145747011679,-0.020056595313656445,False,False,False
NATIVE,SMALL439,TOP5V1,RANKED,25,0.028968247952425585,0.26690337534863995,-0.4303560644718786,0.3239957188596364,0.21584287026807872,0.7469574872942956,-0.3951316346852084,-0.06997532102898507,False,False,False
NATIVE,SMALL439,TOP10,RANKED,10,0.15439048561469937,0.7001916071271209,-0.3524159990016973,0.8855085192024778,0.5965779897233576,0.7502892276318518,0.022056337468443377,0.05257270729724817,False,False,False
NATIVE,SMALL439,TOP10,RANKED,25,0.12192320757324349,0.5859612186902363,-0.39158542717615474,0.7496400294643656,0.49336859431662233,0.7502892276318518,-0.07607379134361203,0.02297963859183283,False,False,False
NATIVE,SMALL439,TOP20,RANKED,10,0.14191496948698235,0.7487432843154089,-0.307927657233222,0.860297605324279,0.6959952382034481,0.7501324679081477,0.07060801465673139,0.04009719116953114,False,False,False
NATIVE,SMALL439,TOP20,RANKED,25,0.11427682867110955,0.6295391941351706,-0.30945295449365295,0.7215136131829357,0.5863895842546211,0.7501324679081477,-0.03249581589867778,0.015333259689698897,False,False,False
NATIVE,SMALL439,TOP40,RANKED,10,0.09487165384527141,0.6034261179230288,-0.2827430104194708,0.7410337535574707,0.5213884763596854,0.7489353493465787,-0.07470915173564874,-0.006946124472179793,False,False,False
NATIVE,SMALL439,TOP40,RANKED,25,0.07197627602776602,0.4832492441275462,-0.3020636530149998,0.6019645573137578,0.41144468518112204,0.7489353493465787,-0.17878576590630213,-0.02696729295364464,False,False,False
NATIVE,SMALL439,TOP20V,RANKED,10,0.055555665361421314,0.47731637335326454,-0.33329274130621045,0.7923577187002003,0.22782764407224793,0.7500397415499401,-0.200818896305413,-0.04626211295602989,False,False,False
NATIVE,SMALL439,TOP20V,RANKED,25,0.017146182353582784,0.19518789435537037,-0.375888045254995,0.48479042801257777,-0.03693653340854551,0.7500397415499401,-0.466847115678478,-0.08179738662782787,False,False,False
NATIVE,SMALL439,TOP20B3,RANKED,10,0.14269211694687267,0.752648670357939,-0.3055329302916988,0.860297605324279,0.7023796269239219,0.7499432816964346,0.07451340069926149,0.04087433862942147,False,False,False
NATIVE,SMALL439,TOP20B3,RANKED,25,0.11508850762146094,0.6335379686094348,-0.3070612165255797,0.7215136131829357,0.5929857719308406,0.7499432816964346,-0.02849704142441356,0.016144938640050288,False,False,False
NATIVE,SMALL439,LOWVOL20,RANKED,10,0.04722640531693045,0.5292885587046977,-0.25653580038549684,0.8383158617687342,0.29303224123118676,0.7500966453684995,-0.14884671095397983,-0.05459137300052075,False,False,False
NATIVE,SMALL439,LOWVOL20,RANKED,25,0.008857135944088768,0.1398249625864342,-0.29556405311880285,0.37973314171170575,-0.0473391290662902,0.7500966453684995,-0.5222100474474142,-0.09008643303732189,False,False,False
RESPREAD,U56,EWALL,CONTROL,10,0.12105234396227527,1.0691440674784338,-0.22525886731411893,1.049087392475229,1.105019849900098,0.7502094315319622,0.0,0.0,False,False,False
RESPREAD,U56,EWALL,CONTROL,25,0.11968155938663383,1.0582690399094403,-0.2254761395880328,1.0375254163843364,1.0944283410972857,0.7502094315319622,0.0,0.0,False,False,False
RESPREAD,U56,RULESV2,GATE,10,0.1176159696081649,1.1326970546510173,-0.17714792247155442,1.0890756021934156,1.1822843698925145,0.7502233405272428,0.06355298717258351,-0.003436374354110372,False,True,True
RESPREAD,U56,RULESV2,GATE,25,0.11063642987157563,1.0709713146208566,-0.17890571361844976,1.028273271119259,1.1189782839075069,0.7502233405272428,0.012702274711416273,-0.009045129515058203,False,True,True
RESPREAD,U56,MA200dg,GATE,10,0.10970770395830454,1.0521398406860516,-0.18647432308881817,1.0045975407405,1.1025917707350044,0.7502139935432862,-0.017004226792382227,-0.01134464000397073,False,True,False
RESPREAD,U56,MA200dg,GATE,25,0.09716283126780456,0.9419996390654207,-0.188987067596734,0.8896316406815222,0.9948717650040789,0.7502139935432862,-0.1162694008440196,-0.022518728118829268,False,False,False
RESPREAD,U56,BAND6dg,GATE,10,0.12182818975223575,1.1137394086742713,-0.1960130234055465,1.035903148228135,1.1891805806273987,0.7502309716271492,0.04459534119583752,0.0007758457899604831,False,True,True
RESPREAD,U56,BAND6dg,GATE,25,0.11658125048584012,1.0698207325109852,-0.1975955456607834,0.9939089837845239,1.1431842054674999,0.7502309716271492,0.011551692601544872,-0.0031003089007937135,False,True,True
RESPREAD,U56,ABSdg,GATE,10,0.11436599482708987,1.037339130781926,-0.19885942891708153,1.0945111196379143,1.006692102872269,0.7502284633256233,-0.03180493669650786,-0.006686349135185399,False,True,False
RESPREAD,U56,ABSdg,GATE,25,0.10576287978823284,0.9666549357521631,-0.20460906093917686,1.02521349668373,0.9339823118030308,0.7502284633256233,-0.09161410415727722,-0.013918679598400985,False,False,False
RESPREAD,U56,TOP5V1,RANKED,10,0.06295239157967791,0.6477424555003553,-0.13827812344296664,0.6660841407660448,0.6332490514334813,0.7494058099522928,-0.42140161197807857,-0.05809995238259735,False,False,False
RESPREAD,U56,TOP5V1,RANKED,25,0.025131766308520653,0.2933666531489301,-0.15629975338740554,0.2933103258103507,0.29421539345799036,0.7494058099522928,-0.7649023867605103,-0.09454979307811318,False,False,False
RESPREAD,U56,TOP10,RANKED,10,0.16168085265986565,1.053860377780453,-0.23275338724093508,1.1443864462130524,1.0068930956528641,0.7427823600326127,-0.015283689697980885,0.04062850869759038,False,False,False
RESPREAD,U56,TOP10,RANKED,25,0.13967330697842129,0.9291335110265265,-0.23392804938783385,1.0018743303608162,0.8928582986009816,0.7427823600326127,-0.1291355288829138,0.019991747591787457,False,False,False
RESPREAD,U56,TOP20,RANKED,10,0.14094746585336093,1.1419214662771038,-0.1938880679677374,1.1789640248979512,1.1295870526655623,0.7265087012981783,0.07277739879866996,0.019895121891085665,False,True,True
RESPREAD,U56,TOP20,RANKED,25,0.12549099185070522,1.029861917718105,-0.19551285280717734,1.0525931757702427,1.0268910713709654,0.7265087012981783,-0.028407122191335343,0.005809432464071396,False,True,False
RESPREAD,U56,TOP40,RANKED,10,0.10294215526597794,1.1424013227872343,-0.15386273005879725,1.0298574696087037,1.2447342187558301,0.6645170748780759,0.07325725530880045,-0.018110188696297325,False,True,True
RESPREAD,U56,TOP40,RANKED,25,0.09482206642261182,1.0595253197424988,-0.15484657504246224,0.9440324770723106,1.1636437505014667,0.6645170748780759,0.0012562798330584268,-0.024859492964022012,False,False,False
RESPREAD,U56,TOP20V,RANKED,10,0.10263761614096278,1.0125827271594052,-0.17889030766316016,0.9625572644791003,1.0618134833456625,0.7295959380185557,-0.0565613403190286,-0.018414727821312482,False,True,False
RESPREAD,U56,TOP20V,RANKED,25,0.085052507110978,0.8538702764843765,-0.18088166642305048,0.7929341609312502,0.9109662896772144,0.7295959380185557,-0.2043987634250638,-0.034629052275655825,False,False,False
RESPREAD,U56,TOP20B3,RANKED,10,0.1408215868885998,1.14613279213568,-0.1938880679677376,1.1808387350687446,1.1361627914498151,0.7198663867650756,0.07698872465724627,0.019769242926324537,False,True,True
RESPREAD,U56,TOP20B3,RANKED,25,0.1259909274610147,1.038082482646601,-0.19551285280717756,1.0579503726631547,1.0378619097526292,0.7198663867650756,-0.020186557262839244,0.006309368074380872,False,True,False
RESPREAD,U56,LOWVOL20,RANKED,10,0.061244010228951096,0.928115524681379,-0.14792995324730218,1.027938460914499,0.8669332476461465,0.7500958232069254,-0.1410285427970548,-0.05980833373332417,False,False,False
RESPREAD,U56,LOWVOL20,RANKED,25,0.04843679547425017,0.7441106497132219,-0.14966696152851866,0.8120961299922046,0.7041509403311939,0.7500958232069254,-0.3141583901962184,-0.07124476391238366,False,False,False
RESPREAD,B136,EWALL,CONTROL,10,0.13013195931766375,1.0870349833313289,-0.2537106610635028,1.161577975571284,1.047164047350967,0.7501936514416239,0.0,0.0,False,False,False
RESPREAD,B136,EWALL,CONTROL,25,0.1286921445970972,1.0762841340259877,-0.2539134786931575,1.1505412678545144,1.0364527901262777,0.7501936514416239,0.0,0.0,False,False,False
RESPREAD,B136,RULESV2,GATE,10,0.11453352391772187,1.0715490812160096,-0.18528570357900886,1.1607259375435919,1.0068093963261167,0.7501905181344097,-0.015485902115319305,-0.015598435399941879,False,True,False
RESPREAD,B136,RULESV2,GATE,25,0.10690316593796267,1.0063772226027545,-0.187453490902037,1.1014040258668878,0.9363059909831598,0.7501905181344097,-0.06990691142323313,-0.02178897865913454,False,True,False
RESPREAD,B136,MA200dg,GATE,10,0.11177831726078691,1.043054447436265,-0.20122396720949653,1.1020032524306471,1.0027465030997018,0.7501909805107637,-0.04398053589506379,-0.01835364205687684,False,True,False
RESPREAD,B136,MA200dg,GATE,25,0.09902296289033163,0.9345612374506805,-0.20423449713176212,0.9964121313341406,0.8909774485888043,0.7501909805107637,-0.14172289657530712,-0.02966918170676558,False,False,False
RESPREAD,B136,BAND6dg,GATE,10,0.11888766811598428,1.0840148845879463,-0.20280929412821702,1.1369394070701073,1.049109875826858,0.7501918019232493,-0.0030200987433826043,-0.011244291201679468,False,False,False
RESPREAD,B136,BAND6dg,GATE,25,0.11354759514773205,1.0395031646011388,-0.20478470668945425,1.0981666637251741,0.9995428259428368,0.7501918019232493,-0.036780969424848875,-0.015144549449365163,False,False,False
RESPREAD,B136,ABSdg,GATE,10,0.1210472396198119,1.0608261174952205,-0.22633974776376753,1.147491153602501,1.003266237001717,0.7502029330238142,-0.026208865836108375,-0.00908471969785185,False,False,False
RESPREAD,B136,ABSdg,GATE,25,0.112690442248643,0.9947553239466443,-0.22837336464263758,1.0857506534687587,0.9330220042470756,0.7502029330238142,-0.08152881007934332,-0.016001702348454216,False,False,False
RESPREAD,B136,TOP5V1,RANKED,10,0.0666304477859796,0.6556068845059574,-0.21191263611532785,0.8589032140792171,0.4679410110234199,0.749753928098334,-0.4314280988253715,-0.06350151153168415,False,False,False
RESPREAD,B136,TOP5V1,RANKED,25,0.019494002562064017,0.2333272563805424,-0.26721084947028617,0.4376530972679957,0.04403276957466381,0.749753928098334,-0.8429568776454452,-0.1091981420350332,False,False,False
RESPREAD,B136,TOP10,RANKED,10,0.16560127277355852,0.936843176623409,-0.26014890056084916,1.1593796953817552,0.8031975487303727,0.7474174619690125,-0.15019180670791987,0.03546931345589477,False,False,False
RESPREAD,B136,TOP10,RANKED,25,0.1381714240176002,0.8052654703370722,-0.26302619403159233,1.0014123931570615,0.6867272586882374,0.7474174619690125,-0.2710186636889155,0.009479279420502973,False,False,False
RESPREAD,B136,TOP20,RANKED,10,0.14237620423201336,0.9741863013057128,-0.24003217139106847,1.1327402643243598,0.867330689948549,0.7463289071200829,-0.11284868202561604,0.012244244914349611,False,False,False
RESPREAD,B136,TOP20,RANKED,25,0.12007524188827423,0.8404736653975294,-0.24152729611504187,0.9850811255638856,0.7421965314750927,0.7463289071200829,-0.23581046862845823,-0.008616902708822982,False,False,False
RESPREAD,B136,TOP40,RANKED,10,0.12947308025566584,1.0522302612461365,-0.19865904981775917,1.1618034966536228,0.9669922483693933,0.7395827428340132,-0.03480472208519236,-0.0006588790619979079,False,True,False
RESPREAD,B136,TOP40,RANKED,25,0.1129685277819843,0.9321161564333482,-0.19974891479959167,1.0302395197248528,0.8556147529094325,0.7395827428340132,-0.14416797759263944,-0.015723616815112917,False,False,False
RESPREAD,B136,TOP20V,RANKED,10,0.08487548302835246,0.8226783308779586,-0.1990841976493546,1.0300275928962825,0.6527809373262512,0.7490892660132358,-0.26435665245337026,-0.04525647628931129,False,False,False
RESPREAD,B136,TOP20V,RANKED,25,0.055831371234492,0.5655202452386265,-0.20142290624054593,0.7481750246789682,0.41456642822717055,0.7490892660132358,-0.5107638887873611,-0.07286077336260521,False,False,False
RESPREAD,B136,TOP20B3,RANKED,10,0.14356597030397888,0.9856303757849837,-0.22151787929685196,1.1360310486152818,0.8836330567287682,0.7461597722938432,-0.10140460754634517,0.013434010986315137,False,False,False
RESPREAD,B136,TOP20B3,RANKED,25,0.12132029628647678,0.8516322044977834,-0.22322379937138392,0.9883485208374585,0.7582054168452118,0.7461597722938432,-0.22465192952820423,-0.0073718483106204324,False,False,False
RESPREAD,B136,LOWVOL20,RANKED,10,0.05027262892107087,0.8152888130939466,-0.15157327919865626,0.9691639095505038,0.7187047424428221,0.7500829958514958,-0.27174617023738223,-0.07985933039659288,False,False,False
RESPREAD,B136,LOWVOL20,RANKED,25,0.02729217487343072,0.46008122006084556,-0.15430049716564742,0.549006983405507,0.40389898337934316,0.7500829958514958,-0.6162029139651422,-0.1013999697236665,False,False,False
RESPREAD,SMALL439,EWALL,CONTROL,10,0.1018177783174512,0.6781352696586775,-0.36166373582084066,0.7970199840580426,0.6139801956312058,0.7501008892339183,0.0,0.0,False,False,False
RESPREAD,SMALL439,EWALL,CONTROL,25,0.09894356898141066,0.6620350100338483,-0.36426007858275056,0.7792038123461951,0.5986138224529451,0.7501008892339183,0.0,0.0,False,False,False
RESPREAD,SMALL439,RULESV2,GATE,10,0.07311381628361135,0.5553394893681115,-0.37675263629148414,0.5560361846857755,0.5664139357040542,0.7501087536175585,-0.12279578029056604,-0.028703962033839847,False,False,False
RESPREAD,SMALL439,RULESV2,GATE,25,0.0607147700845625,0.47585664105223835,-0.3901491315949661,0.4747781170058842,0.4865343312243254,0.7501087536175585,-0.18617836898161,-0.03822879889684816,False,False,False
RESPREAD,SMALL439,MA200dg,GATE,10,0.06478682046825734,0.5033872943946724,-0.38239943767382545,0.49768164644656343,0.5177740654303228,0.7500917304181896,-0.1747479752640051,-0.03703095784919386,False,False,False
RESPREAD,SMALL439,MA200dg,GATE,25,0.04838985449679556,0.3969214765687315,-0.3994858296731093,0.3834472730438441,0.4148080120168411,0.7500917304181896,-0.26511353346511685,-0.0505537144846151,False,False,False
RESPREAD,SMALL439,BAND6dg,GATE,10,0.08433965406592736,0.6215666659087284,-0.38230348294338634,0.6632054892187051,0.606233860128531,0.7501189393974611,-0.0565686037499491,-0.01747812425152384,False,False,False
RESPREAD,SMALL439,BAND6dg,GATE,25,0.07485742985171351,0.5620289380833415,-0.3925521220944156,0.6041791911881057,0.54493256730093,0.7501189393974611,-0.10000607195050681,-0.02408613912969715,False,False,False
RESPREAD,SMALL439,ABSdg,GATE,10,0.08517183061080069,0.6202638436046973,-0.3511538585830283,0.7042783253054221,0.5718471908562419,0.750123100194862,-0.05787142605398021,-0.01664594770665051,False,False,False
RESPREAD,SMALL439,ABSdg,GATE,25,0.07256862586098012,0.5422447975323507,-0.3643082154748425,0.621853228394912,0.4953732449974362,0.750123100194862,-0.11979021250149768,-0.02637494312043054,False,False,False
RESPREAD,SMALL439,TOP5V1,RANKED,10,0.08176118300379476,0.6053338121885607,-0.3283573771619783,0.6893969211991023,0.5307593626350513,0.7469574872942956,-0.07280145747011679,-0.020056595313656445,False,False,False
RESPREAD,SMALL439,TOP5V1,RANKED,25,0.028968247952425585,0.26690337534863995,-0.4303560644718786,0.3239957188596364,0.21584287026807872,0.7469574872942956,-0.3951316346852084,-0.06997532102898507,False,False,False
RESPREAD,SMALL439,TOP10,RANKED,10,0.15439048561469937,0.7001916071271209,-0.3524159990016973,0.8855085192024778,0.5965779897233576,0.7502892276318518,0.022056337468443377,0.05257270729724817,False,False,False
RESPREAD,SMALL439,TOP10,RANKED,25,0.12192320757324349,0.5859612186902363,-0.39158542717615474,0.7496400294643656,0.49336859431662233,0.7502892276318518,-0.07607379134361203,0.02297963859183283,False,False,False
RESPREAD,SMALL439,TOP20,RANKED,10,0.14191496948698235,0.7487432843154089,-0.307927657233222,0.860297605324279,0.6959952382034481,0.7501324679081477,0.07060801465673139,0.04009719116953114,False,False,False
