k,draw,n,g,IS_margin,IS_pass,IS_fails,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_vol,OOS_margin,OOS_pass,OOS_fails,full_margin,full_pass,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_rel_H1,IS_rel_H1,OOS_rel_H2,IS_rel_H2,OOS_rel_OOS,IS_rel_OOS,OOS_rel_DD,IS_rel_DD,OOS_rel_CAGR,IS_rel_CAGR,pass4a,pass4b_full
20,0,5,0.2,-0.5664730848376826,False,CAGR,1.177503491941551,0.045398216305996275,-0.04207667865260101,0.03833167370985598,-0.7314197174982052,False,"H1,CAGR",-0.6584526799471282,False,0.03640837615435788,1.0390726626257274,-0.04843761181835071,0.029047792780972692,0.9106340783381778,-0.04843761181835071,-0.056249880890477034,0.49376152844074334,0.15197274973113836,0.03592565175322419,0.03243693733868693,0.3102816719443252,0.7605603724309266,0.6820806665105758,-0.7314197174982052,-0.5664730848376826,True,False
20,0,5,0.3,-0.34774250116595784,False,CAGR,1.178102393296907,0.06830331862599381,-0.06272473974202875,0.05749146731702237,-0.597691995099916,False,"H1,CAGR",-0.487344970159334,False,0.054648173380406506,1.0395854173614174,-0.0720881242225978,0.04351086182354469,0.9110742927142195,-0.07208812422259758,-0.055964871498803,0.4950401159697763,0.15274363661534637,0.035970741904795496,0.03293603307097311,0.31094810688451524,0.6436497802422086,0.5260698303512442,-0.597691995099916,-0.34774250116595784,True,False
20,0,5,0.4,-0.12787391172580354,False,CAGR,1.1786690932772583,0.09132759101415955,-0.0831130383104246,0.07664828816738635,-0.4644542713116178,False,"H1,CAGR",-0.316157420658597,False,0.07289648138704163,1.0400627294124873,-0.09536127057718868,0.05792093599265313,0.9114755793843506,-0.09536127057718935,-0.055712087319075246,0.49627269707406246,0.15345540448705106,0.035992279062838986,0.03339099427938861,0.3115787093437242,0.5286046059177216,0.3720216854070112,-0.4644542713116178,-0.12787391172580354,True,False
20,0,5,0.5,0.03599096833802015,True,-,1.1792054326461767,0.114456906352987,-0.10324125328699896,0.09580290657002927,-0.3317973639809902,False,"H1,CAGR",-0.14500156722378685,False,0.0911414106457753,1.04050407210965,-0.11825614433883025,0.07226819305564702,0.9118351043804512,-0.11825614433883025,-0.05549685546117267,0.49746263718000694,0.1541075016755058,0.03599096833802015,0.03379860793530206,0.3121755276545364,0.4154293307351536,0.21993865759681125,-0.3317973639809902,0.09299777761706451,True,False
20,0,5,0.6,0.0359707652633922,True,-,1.1797043594022287,0.13767565857779207,-0.12311091487403714,0.1149561324931503,-0.1998157645139059,False,"H1,CAGR",-0.051757962226563196,False,0.10937021860900487,1.0409047288857436,-0.1407742874025476,0.08654241347313274,0.912150413319172,-0.14077428740254705,-0.05532263333015436,0.4985900030528879,0.15469799325945938,0.0359707652633922,0.0341560913666299,0.31273071461455093,0.3041163327090867,0.06980918515041357,-0.1998157645139059,0.31472353790003865,True,False
20,0,5,0.7,-0.07836095010433444,False,DD,1.180172865943154,0.16096924300424242,-0.14272125784562573,0.13410881397191207,-0.06860265262211898,False,"H1,CAGR",-0.05134071736952422,False,0.1275707088434226,1.0412685858641617,-0.16291614162315726,0.1007335195695147,0.9124224090783795,-0.16291614162315804,-0.05519815780179992,0.4996626237219437,0.15524029450026394,0.035938774338942193,0.03446446821665698,0.3132520511014163,0.19466342763701475,-0.07836095010433444,-0.06860265262211898,0.5371639027682551,True,False
20,0,5,0.75,-0.15171431560297047,False,DD,1.1803941894144525,0.17263890269514626,-0.15242958842840726,0.14368517622832078,-0.05515121045683639,False,"H1,CAGR",-0.0511486680584577,False,0.13665627783101164,1.0414365493734938,-0.17384674517598853,0.10779480105916983,0.9125433442277721,-0.17384674517598808,-0.05515121045683639,0.50017735221714,0.1554921645385088,0.03591619833264578,0.03460157917947461,0.31349833154983797,0.140630630693808,-0.15171431560297047,-0.003312976686446724,0.6486024564923001,True,False
20,0,5,0.8,-0.22457720386705612,False,DD,1.1806062716797447,0.18432094353578332,-0.1620730042645514,0.15326167372313282,-0.0551186157807925,False,H1,-0.050970264075284905,False,0.14572961984061394,1.0415937899062264,-0.1846838167028806,0.11483114909652503,0.9126520245112351,-0.18468381670288003,-0.0551186157807925,0.5006765895446756,0.1557307526775887,0.035888988538674234,0.03472479611334162,0.3137343287312125,0.08706018671590396,-0.22457720386705612,0.06174616078067638,0.7601592430917037,True,False
20,0,5,0.9,-0.36882759022806927,False,DD,1.1810033848021715,0.20771395792388847,-0.18116456779359924,0.17241560666062491,-0.05510190472547251,False,"H1,DD",-0.05065902028677702,False,0.16383265505340217,1.0418753451854241,-0.206077357492638,0.12882312227472426,0.9128304226898282,-0.20607735749263856,-0.05510190472547251,0.5016439407478113,0.15616931333789114,0.03580787285639589,0.03492705613579717,0.31417622130271255,-0.018693611763956387,-0.36882759022806927,0.19111805961286168,0.9835491070384823,True,False
20,0,5,1.0,-0.5111044794234029,False,DD,1.181354892039987,0.23112877296409584,-0.19999493863219098,0.1915714052727842,-0.12260971855440404,False,"H1,DD",-0.12260971855440514,False,0.18186454965509102,1.0421065738363995,-0.22709914111923557,0.1426976014802761,0.9129535738065194,-0.22709914111923535,-0.05515726951452494,0.5025499240472838,0.15655737486114674,0.03568995583962833,0.0350666794650477,0.31456736535826524,-0.12260971855440404,-0.5111044794234029,0.31940359141524083,1.2071471547031123,False,False
