panel,n,arm,cost_bps,held_gross,target_gross,gross_err,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,IS_Sharpe,OOS_CAGR,OOS_MaxDD,fail_4a,fail_4b,pass_4a,pass_4b
U56,60,FIXEDTOT,10,0.4674712184938155,0.46735884907709013,0.00011236941672537748,0.06637156047970527,1.1233117346430135,-0.10003776846197787,1.0839333776082858,1.1616310080839778,1.2549977713703655,0.954278159418212,0.07681903698828174,-0.10003776846197832,"H1,H2",CAGR,False,False
U56,60,FIXEDTOT,25,0.4674712184938155,0.46735884907709013,0.00011236941672537748,0.06163236648006487,1.0474352214797396,-0.10067189239080365,1.008480353440351,1.0851566633456515,1.1791643405966075,0.878287170293429,0.07189348244519689,-0.10067189239080343,"H1,H2",CAGR,False,False
U56,60,NORM,10,0.7502096327378043,0.75,0.00020963273780427727,0.10395031090345785,1.0491552848815529,-0.15874706519136672,1.0672230940320013,1.0359678470124705,1.1132972039271836,0.9680094673192272,0.11341461812571652,-0.15874706519136672,"H1,H2,DD",CAGR,False,False
U56,60,NORM,25,0.7502096327378043,0.75,0.00020963273780427727,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.943734839675442,0.9088933394753262,0.9885997681100179,0.8421485081741257,0.09953119500223617,-0.16113542154882032,"H1,H2,DD","H1,CAGR",False,False
ETF36,5,FIXEDTOT,10,0.7382765290581088,0.7381107491856677,0.0001657798724411519,0.06243811057523052,0.5341449222863863,-0.2336290653734462,0.5361820768182239,0.5359975498754798,0.5861826446277396,0.4651769287943754,0.07283473362536408,-0.22542262456025386,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,5,FIXEDTOT,25,0.7382765290581088,0.7381107491856677,0.0001657798724411519,0.038835423503794875,0.35994135745575284,-0.2577921656742298,0.34169944913834843,0.3776678462670349,0.42545081187099937,0.27192443191586185,0.04969728642454552,-0.23773934178369505,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,5,NORM,10,0.7501685125981161,0.75,0.00016851259811612174,0.06235276447221416,0.528817763032218,-0.2364756675106492,0.5482914341021561,0.5160606665565438,0.573219381992831,0.47017421301290013,0.07178162742413963,-0.23647566751064908,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,5,NORM,25,0.7501685125981161,0.75,0.00016851259811612174,0.036993594603068836,0.3436404695093639,-0.2595416904676079,0.3430861211094685,0.3464318506829507,0.4002007845675947,0.26757585017955027,0.04660801760047151,-0.2587004477715451,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,10,FIXEDTOT,10,0.718952136412496,0.7189739413680781,-2.1804955582127583e-05,0.06863743688505486,0.686629195338861,-0.18527502317200384,0.6724370644962141,0.7018148004720162,0.7687913241952523,0.5796068840331708,0.08061964149694045,-0.18527502317200362,"H1,H2,DD","H1,H2,OOS,CAGR",False,False
ETF36,10,FIXEDTOT,25,0.718952136412496,0.7189739413680781,-2.1804955582127583e-05,0.05018387896373255,0.5199741994204234,-0.18695241359449843,0.4941917545471,0.5445992029521527,0.610863091622964,0.4011652047000091,0.062286264680807335,-0.18695241359449877,"H1,H2,DD","H1,H2,OOS,CAGR",False,False
ETF36,10,NORM,10,0.7501469869116008,0.75,0.00014698691160075494,0.062559290362733,0.6126167917547763,-0.22573345704420789,0.6223097785298799,0.6074782895656479,0.6788140514557177,0.525645548935083,0.07309247326611512,-0.22573345704420733,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,10,NORM,25,0.7501469869116008,0.75,0.00014698691160075494,0.041461305922983804,0.42784700915139057,-0.24416778847132858,0.4244437584283177,0.4329796978596091,0.5039463229254053,0.32717171210909407,0.052055971820681,-0.2441677884713288,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,20,FIXEDTOT,10,0.6762005769031175,0.676343648208469,-0.00014307130535151646,0.06840827052873655,0.8170850253842314,-0.15168299477746316,0.753503329800904,0.8768863545952545,0.9418937575827903,0.6620981715270082,0.08073734236631847,-0.15168299477746328,"H1,DD","H1,CAGR",False,False
ETF36,20,FIXEDTOT,25,0.6762005769031175,0.676343648208469,-0.00014307130535151646,0.057755078011791916,0.6997747244503181,-0.15317830824752487,0.6390551143714207,0.756766518621492,0.821910183081309,0.548061659635257,0.06960525332905654,-0.15317830824752487,"H1,H2,DD","H1,H2,OOS,CAGR",False,False
ETF36,20,NORM,10,0.750124173637641,0.75,0.00012417363764094524,0.06061221766474123,0.6720811258018599,-0.2213820464442311,0.6710262503698622,0.6757102520213093,0.7430859573568589,0.5803633052199917,0.06984262134931774,-0.22138204644423054,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,20,NORM,25,0.750124173637641,0.75,0.00012417363764094524,0.04545922384089196,0.518815962310872,-0.24242602924421885,0.5183898794364281,0.5212861180168853,0.5908740826042558,0.4254988176378187,0.05418614737306604,-0.24242602924421797,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,30,FIXEDTOT,10,0.5958306146154425,0.595928338762215,-9.772414677244878e-05,0.0518258079057623,0.7891486231315151,-0.11816962778032891,0.7279595571925137,0.8472219855548462,0.9165173849786218,0.6345892923778252,0.06084087121947657,-0.11816962778032913,"H1,H2,DD","H1,CAGR",False,False
ETF36,30,FIXEDTOT,25,0.5958306146154425,0.595928338762215,-9.772414677244878e-05,0.04585056888874961,0.7039186722046158,-0.11914039319240555,0.6466101056548716,0.7582768144562994,0.8274887177917319,0.5539541891496258,0.05454849920919469,-0.11914039319240532,"H1,H2,DD","H1,H2,OOS,CAGR",False,False
ETF36,30,NORM,10,0.7500919896467003,0.75,9.198964670031895e-05,0.050764923271148454,0.6211105625008388,-0.2177440907201721,0.6508511009148961,0.5975731430081855,0.6626717412888334,0.56792551283205,0.056034536338506635,-0.21774409072017242,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,30,NORM,25,0.7500919896467003,0.75,9.198964670031895e-05,0.03743813412151864,0.47154170836416753,-0.2388699603243346,0.5002406430630754,0.4483206402285915,0.5151148445778992,0.41560137164806604,0.04244084413046756,-0.23886996032433527,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,40,FIXEDTOT,10,0.45521102172769445,0.4552524429967427,-4.142126904826959e-05,0.03969861129920105,0.7983209088730802,-0.0893516801728258,0.7414942583906476,0.8522239042540466,0.9195992354561974,0.6507871103622206,0.04613222113807125,-0.08935168017282558,"H1,H2","H1,CAGR",False,False
ETF36,40,FIXEDTOT,25,0.45521102172769445,0.4552524429967427,-4.142126904826959e-05,0.03550297362407462,0.7179713777776783,-0.090046559360771,0.6647958383506974,0.768382504141048,0.835717293602019,0.5747256397091236,0.04172163805915163,-0.0900465593607711,"H1,H2","H1,H2,OOS,CAGR",False,False
ETF36,40,NORM,10,0.7500916156868704,0.75,9.161568687043875e-05,0.05129876408102674,0.631308738888211,-0.21774409072017165,0.6676933062180496,0.6017099225707138,0.6657209506643503,0.5874684383373099,0.05581118589149803,-0.2177440907201711,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,40,NORM,25,0.7500916156868704,0.75,9.161568687043875e-05,0.03804873964259836,0.4814839645517445,-0.23886996032433483,0.5180565378722204,0.4511614473738441,0.5169268788025438,0.4361862638301624,0.04223640390049899,-0.23886996032433405,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,60,FIXEDTOT,10,0.30351014799147413,0.3035016286644951,8.519326979039565e-06,0.02657930183981594,0.7984075438186253,-0.06001495105138599,0.7408354676888526,0.85301755089428,0.9202878306709554,0.6501777812639324,0.03082734007748389,-0.06001495105138566,"H1,H2","H1,CAGR",False,False
ETF36,60,FIXEDTOT,25,0.30351014799147413,0.3035016286644951,8.519326979039565e-06,0.02380383348828219,0.7176940889005949,-0.06048687663551178,0.6637394541006906,0.7688430902457826,0.8360717810497834,0.5737148610832149,0.027917451588812314,-0.06048687663551178,"H1,H2","H1,H2,OOS,CAGR",False,False
ETF36,60,NORM,10,0.7500916156868704,0.75,9.161568687043875e-05,0.05129876408102674,0.631308738888211,-0.21774409072017165,0.6676933062180496,0.6017099225707138,0.6657209506643503,0.5874684383373099,0.05581118589149803,-0.2177440907201711,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF36,60,NORM,25,0.7500916156868704,0.75,9.161568687043875e-05,0.03804873964259836,0.4814839645517445,-0.23886996032433483,0.5180565378722204,0.4511614473738441,0.5169268788025438,0.4361862638301624,0.04223640390049899,-0.23886996032433405,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,5,FIXEDTOT,10,0.6938460592835752,0.6938110749185668,3.4984365008483564e-05,0.06702561850334043,0.5750940463289308,-0.23414536286804022,0.5834821029818159,0.570580078590089,0.6215277821741313,0.514581309434363,0.07610306988410231,-0.23414536286804133,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,5,FIXEDTOT,25,0.6938460592835752,0.6938110749185668,3.4984365008483564e-05,0.046300768518728885,0.4202533866805688,-0.2644025543818874,0.4142431125550761,0.42743903651137155,0.47493115534677677,0.3483944857192802,0.055498555923128245,-0.2644025543818873,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,5,NORM,10,0.7356375424805349,0.7361563517915309,-0.0005188093109960157,0.07424203746594471,0.5847648483424336,-0.3136605371592124,0.6097453534869388,0.5650205697795251,0.6123587529041696,0.5495379024613618,0.08064312082360137,-0.3136605371592117,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,5,NORM,25,0.7356375424805349,0.7361563517915309,-0.0005188093109960157,0.04890764537192638,0.4128363863389253,-0.3445165415893512,0.419407490231714,0.40862447783039585,0.4524190629990192,0.3617562670026007,0.0561782402029114,-0.34451654158935263,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,10,FIXEDTOT,10,0.6693850815618817,0.6696254071661237,-0.00024032560424203098,0.07058966328516703,0.6793638733925077,-0.2148471737261165,0.6983970369243775,0.6638678358182133,0.7347267412548836,0.6092160744489964,0.07867824973075765,-0.21484717372611672,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,10,FIXEDTOT,25,0.6693850815618817,0.6696254071661237,-0.00024032560424203098,0.0557412505650543,0.5513678274647615,-0.2159354262120351,0.5678646678444863,0.537852674718924,0.6067542202602387,0.48112826431311834,0.06339941450709285,-0.2159354262120351,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,10,NORM,10,0.7356332757881887,0.7361563517915309,-0.0005230760033422266,0.0809722004819522,0.6726617883875083,-0.30409544765804364,0.7511405995138597,0.6027893087344747,0.6635043284479724,0.6841052325627902,0.08071828392805358,-0.3040954476580444,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,10,NORM,25,0.7356332757881887,0.7361563517915309,-0.0005230760033422266,0.05978106306075448,0.5174756054889218,-0.3231728055202827,0.5876871010835935,0.45483097003739403,0.5148809990812047,0.5207234571789443,0.06015235564072352,-0.32317280552028393,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,20,FIXEDTOT,10,0.6082892362435229,0.6085912052117264,-0.00030196896820344765,0.06738130668570985,0.7778898848281022,-0.15233064022712006,0.775688332026233,0.7801359229598804,0.8885717140036866,0.6457971523164785,0.077386599044031,-0.15233064022712017,"H1,DD","H1,H2,CAGR",False,False
ETF24,20,FIXEDTOT,25,0.6082892362435229,0.6085912052117264,-0.00030196896820344765,0.06094446385124619,0.709864835702058,-0.15337707073933993,0.7138939092371157,0.7061121622418424,0.8156426923042988,0.5836350805221695,0.07047029865375487,-0.15337707073934026,"H1,H2,DD","H1,H2,OOS,CAGR",False,False
ETF24,20,NORM,10,0.7356170336255772,0.7361563517915309,-0.0005393181659537616,0.08261309074603784,0.713670346354362,-0.2940461381362818,0.7862891450658201,0.6472447512121222,0.7275717652249498,0.6966161962176106,0.08451944649803989,-0.2940461381362829,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,20,NORM,25,0.7356170336255772,0.7361563517915309,-0.0005393181659537616,0.06661123665267521,0.5906665179034286,-0.313453503464339,0.660826092498741,0.5263842193015819,0.610188237322251,0.5668166301548808,0.06921208452333838,-0.3134535034643383,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,30,FIXEDTOT,10,0.42706942011747434,0.42725298588490773,-0.00018356576743339126,0.04663176651602896,0.7711101722432601,-0.11146294132020196,0.763986105699406,0.7782446072377037,0.8828194227285392,0.6359731940070013,0.05379266194502108,-0.11146294132020163,H1,"H1,H2,CAGR",False,False
ETF24,30,FIXEDTOT,25,0.42706942011747434,0.42725298588490773,-0.00018356576743339126,0.04293244627302939,0.7136338870971973,-0.11221536807052024,0.7091757684686617,0.718212359566298,0.8238762475851713,0.5803022676717108,0.04997341882422823,-0.11221536807052024,"H1,H2","H1,H2,OOS,CAGR",False,False
ETF24,30,NORM,10,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.08178084591954726,0.7109558933120337,-0.29404613813628233,0.7761262716790505,0.6509017163072369,0.7267320305673767,0.6917688861159084,0.08366081663868252,-0.2940461381362819,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,30,NORM,25,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.06626279590264827,0.5908786980897288,-0.31345350346433776,0.6524052454869441,0.5341084363882662,0.6132432966698644,0.5637775727284808,0.06900547959649428,-0.31345350346433853,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,40,FIXEDTOT,10,0.3203350807099341,0.32043973941368076,-0.00010465870374665176,0.035130283135169416,0.7710901320355014,-0.08423913828860485,0.7632190851794656,0.7789271052823508,0.8834375077070286,0.6352250286966302,0.04046004722564711,-0.08423913828860452,H1,"H1,H2,CAGR",False,False
ETF24,40,FIXEDTOT,25,0.3203350807099341,0.32043973941368076,-0.00010465870374665176,0.032364278701328075,0.7131634119751883,-0.08481557237344128,0.707932509241669,0.718468450845254,0.8240690802996473,0.5790725702453026,0.03761126582156882,-0.0848155723734414,"H1,H2","H1,H2,OOS,CAGR",False,False
ETF24,40,NORM,10,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.08178084591954726,0.7109558933120337,-0.29404613813628233,0.7761262716790505,0.6509017163072369,0.7267320305673767,0.6917688861159084,0.08366081663868252,-0.2940461381362819,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,40,NORM,25,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.06626279590264827,0.5908786980897288,-0.31345350346433776,0.6524052454869441,0.5341084363882662,0.6132432966698644,0.5637775727284808,0.06900547959649428,-0.31345350346433853,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,60,FIXEDTOT,10,0.2135795809997721,0.21362649294245387,-4.6911942681776564e-05,0.02351839222204055,0.7710236347381034,-0.05658827695984148,0.7624129781989758,0.7795567815068474,0.8840011970369066,0.6344395658423443,0.027043275120028465,-0.056588276959841144,H1,"H1,H2,CAGR",False,False
ETF24,60,FIXEDTOT,25,0.2135795809997721,0.21362649294245387,-4.6911942681776564e-05,0.02167859373912684,0.71258556432582,-0.05698077370356247,0.706591852077787,0.7186083205302118,0.8241437715146029,0.5777482377795756,0.025152943180598353,-0.05698077370356247,"H1,H2","H1,H2,OOS,CAGR",False,False
ETF24,60,NORM,10,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.08178084591954726,0.7109558933120337,-0.29404613813628233,0.7761262716790505,0.6509017163072369,0.7267320305673767,0.6917688861159084,0.08366081663868252,-0.2940461381362819,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
ETF24,60,NORM,25,0.7356137191696902,0.7361563517915309,-0.0005426326218407329,0.06626279590264827,0.5908786980897288,-0.31345350346433776,0.6524052454869441,0.5341084363882662,0.6132432966698644,0.5637775727284808,0.06900547959649428,-0.31345350346433853,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False
STK20,5,FIXEDTOT,10,0.7188495393624674,0.7185667752442996,0.0002827641181678553,0.18590204405206445,1.055844353662531,-0.18447202221572212,0.9954959604031514,1.1127914405302584,1.0920197906079798,1.0102341938466075,0.20215530436844542,-0.18447202221572223,"H1,H2,DD",-,False,True
STK20,5,FIXEDTOT,25,0.7188495393624674,0.7185667752442996,0.0002827641181678553,0.16086004053673553,0.9348659036247222,-0.18560972981376123,0.8709095407040084,0.994553832315149,0.9734760050480531,0.8856407410704613,0.17616325361314833,-0.18560972981376134,"H1,H2,DD",H1,False,False
STK20,5,NORM,10,0.7472626888638597,0.746742671009772,0.0005200178540877287,0.19812699637861275,1.0440671937797503,-0.3084622286990051,0.8882451123306749,1.1920992542406061,1.1750841307248825,0.8814365135810627,0.23097206229763567,-0.18447202221572234,"H1,H2,DD","H1,DD",False,False
STK20,5,NORM,25,0.7472626888638597,0.746742671009772,0.0005200178540877287,0.16919976127363423,0.9159338585741883,-0.31154975730768264,0.7602944548643016,1.063745268658341,1.0458274012357134,0.7547418042765957,0.20063871930140564,-0.18560972981376134,"H1,H2,DD","H1,DD",False,False
STK20,10,FIXEDTOT,10,0.6906508250694,0.6905537459283387,9.707914106127369e-05,0.19001118118288907,1.3036660306232848,-0.17267323330350504,1.2951523431990115,1.3181647063625972,1.3635362835801292,1.2271424632890358,0.21130654634234536,-0.17267323330350526,"H1,H2,DD",-,False,True
STK20,10,FIXEDTOT,25,0.6906508250694,0.6905537459283387,9.707914106127369e-05,0.17503445289742703,1.2140504792110103,-0.17337643452580442,1.198445541239391,1.2340984124434513,1.2783679248553321,1.1310309746679648,0.19601133305992424,-0.1733764345258042,"H1,H2,DD",-,False,True
STK20,10,NORM,10,0.7472477504599448,0.746742671009772,0.0005050794501728628,0.20989122080188372,1.2425196088141996,-0.3084622286990051,1.1062653102955327,1.373606128515352,1.4104361367600435,1.0405650171890772,0.24283141586661783,-0.20134707098442162,"H1,DD",DD,False,False
STK20,10,NORM,25,0.7472477504599448,0.746742671009772,0.0005050794501728628,0.1900732209738769,1.1419216548463538,-0.31154975730768264,1.0028426101133083,1.2757152703785106,1.3120203355393845,0.9374364668800398,0.2229457013800371,-0.2066213214559025,"H1,H2,DD",DD,False,False
STK20,20,FIXEDTOT,10,0.4919541380692595,0.49157166123778495,0.00038247683147452083,0.12049003773536127,1.3367085681550923,-0.12113938154956183,1.3409131961269534,1.3413891953418957,1.4458637072283045,1.1921666394258854,0.1394201683355003,-0.12113938154956194,H1,-,False,True
STK20,20,FIXEDTOT,25,0.4919541380692595,0.49157166123778495,0.00038247683147452083,0.11463465208817403,1.2772122115044238,-0.12165045559182919,1.2783981377148108,1.2840398026803068,1.3897111339551163,1.1276978845201489,0.13344314881211905,-0.12165045559182897,"H1,H2",-,False,True
STK20,20,NORM,10,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.1944475782977375,1.2441355627923063,-0.3084622286990051,1.1229960827930245,1.3671772893024996,1.4357039528925142,1.0325006667583052,0.22062348047822766,-0.19512938993119,"H1,DD",DD,False,False
STK20,20,NORM,25,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.17816463281607242,1.1537198179763968,-0.31154975730768264,1.0337735134054702,1.2756088244557768,1.3466332584667016,0.9405434963785345,0.20482100126505998,-0.20128111923993752,"H1,H2,DD",DD,False,False
STK20,30,FIXEDTOT,10,0.32809784810173664,0.3277144408251901,0.0003834072765465657,0.07967869492486046,1.336127905678793,-0.08176240530038992,1.340399029698219,1.3407513415769845,1.4452477979728229,1.1916282231050404,0.09191992692782414,-0.08176240530038958,"H1,H2",CAGR,False,False
STK20,30,FIXEDTOT,25,0.32809784810173664,0.3277144408251901,0.0003834072765465657,0.07588885808008294,1.2762327354678134,-0.08211737965659405,1.2774830127075079,1.2830019860776922,1.38868397502478,1.1267748452099529,0.08806963865429118,-0.08211737965659427,"H1,H2",CAGR,False,False
STK20,30,NORM,10,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.1944475782977375,1.2441355627923063,-0.3084622286990051,1.1229960827930245,1.3671772893024996,1.4357039528925142,1.0325006667583052,0.22062348047822766,-0.19512938993119,"H1,DD",DD,False,False
STK20,30,NORM,25,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.17816463281607242,1.1537198179763968,-0.31154975730768264,1.0337735134054702,1.2756088244557768,1.3466332584667016,0.9405434963785345,0.20482100126505998,-0.20128111923993752,"H1,H2,DD",DD,False,False
STK20,40,FIXEDTOT,10,0.2461227752506599,0.24578583061889248,0.00033694463176742184,0.05950645367886431,1.33578993453779,-0.06170002106335648,1.340101822356582,1.340379093343701,1.4448833280505748,1.1913231098487376,0.06854496870626892,-0.061700021063355814,"H1,H2",CAGR,False,False
STK20,40,FIXEDTOT,25,0.2461227752506599,0.24578583061889248,0.00033694463176742184,0.056703678928867296,1.2756319986147842,-0.061971717857240205,1.2769241454645395,1.2823640772020022,1.3880442676662312,1.1262223192454437,0.06570384367602977,-0.06197171785723998,"H1,H2",CAGR,False,False
STK20,40,NORM,10,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.1944475782977375,1.2441355627923063,-0.3084622286990051,1.1229960827930245,1.3671772893024996,1.4357039528925142,1.0325006667583052,0.22062348047822766,-0.19512938993119,"H1,DD",DD,False,False
STK20,40,NORM,25,0.7471979175082653,0.746742671009772,0.0004552464984932669,0.17816463281607242,1.1537198179763968,-0.31154975730768264,1.0337735134054702,1.2756088244557768,1.3466332584667016,0.9405434963785345,0.20482100126505998,-0.20128111923993752,"H1,H2,DD",DD,False,False
STK20,60,FIXEDTOT,10,0.16411532371124152,0.16385722041259504,0.0002581032986464782,0.039498620360945536,1.335422598315615,-0.041386607810902976,1.3397822271044224,1.3399720137029751,1.444483534967674,1.1909965359825905,0.045429296875162395,-0.041386607810902754,"H1,H2",CAGR,False,False
