panel,arm,bps,causal,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,dSharpe_vs_ctrl,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_ctrl_Sharpe,OOS_RULESV2_Sharpe,OOS_SPY_Sharpe,OOS_beats_ctrl,OOS_4b
U56,EXP80,10,True,0.12205920314267593,1.2101921181741102,-0.15495642160600775,1.236920793611049,1.1847887527371657,0.08749262207785358,0.11736619910524748,1.2802368859672837,-0.15495642160600842,1.1336116436518142,1.2816876607860581,0.878646168321868,True,True
U56,EXP80,25,True,0.11931217763403001,1.1854119769163698,-0.16091147611735623,1.2190882267764327,1.1520410079977486,0.0734544005311184,0.114176326617633,1.2485352401921732,-0.160911476117355,1.122840187254938,1.2448211067050887,0.878646168321868,True,True
U56,ISFIX0.8,10,True,0.11049650448372206,1.2200874757247075,-0.1549132346464951,1.3482897238216272,1.1100445804555885,0.09745117257160207,0.11188793431082766,1.207669315167887,-0.1549132346464931,1.133631074159826,1.2816876607860581,0.878646168321868,True,True
U56,ISFIX0.8,25,True,0.10760182432915188,1.190588906883643,-0.16047242278606977,1.3211161861572507,1.078363746930301,0.07873314175686463,0.10878891732238638,1.1769417588801678,-0.1604724227860702,1.1228235678174316,1.2448211067050887,0.878646168321868,True,True
U56,ISFIX0.9,10,True,0.11863295827724007,1.147952425726325,-0.1697973640851469,1.2094061398732618,1.0965367993541362,0.025207999669037973,0.12443578035845015,1.1782495355463487,-0.1697973640851459,1.1335956845851094,1.2816876607860581,0.878646168321868,True,True
U56,ISFIX0.9,25,True,0.11612060333620788,1.125594485258746,-0.17384064428559254,1.1857080220686698,1.0752587967534617,0.013565411199267796,0.12201301210809024,1.1573713624263229,-0.1738406442855932,1.1228490436999328,1.2448211067050887,0.878646168321868,True,True
U56,FULL0.8,10,False,0.11151424323018277,1.258233830086099,-0.14289398325341074,1.2978698214891031,1.224577065961952,0.13561352366530843,0.11914835626453835,1.3201448306530654,-0.14289398325341118,1.1336354515173792,1.2816876607860581,0.878646168321868,True,True
U56,FULL0.8,25,False,0.1084940974370765,1.2269192601533798,-0.1500972092988354,1.2698140074771083,1.1902188867462253,0.11508947926307078,0.1158686570878944,1.2869167596378797,-0.1500972092988344,1.1228185834630646,1.2448211067050887,0.878646168321868,True,True
U56,FULL0.9,10,False,0.11606762233751255,1.1671887683543842,-0.14428159700995113,1.1824535598721215,1.1570176560291796,0.04448033592895073,0.1265946683723269,1.2401507751894165,-0.14428159700995047,1.1336086279560877,1.2816876607860581,0.878646168321868,True,True
U56,FULL0.9,25,False,0.11312223802188726,1.139896884642276,-0.14687782055811138,1.1555452483367852,1.129253723982707,0.027925023748863298,0.12356081182621614,1.2131400398061989,-0.14687782055811083,1.1228421758667595,1.2448211067050887,0.878646168321868,True,True
B136,EXP80,10,True,0.12627444331933946,1.188001876634226,-0.15327717788034978,1.2702240496549255,1.1020740741161559,0.06609503282571105,0.11077863077652972,1.2220170361988187,-0.13297358521192226,1.1024557682421805,1.1185082795688428,0.8820239235972316,True,True
B136,EXP80,25,True,0.12340068990624165,1.1635252017427589,-0.1535063836772469,1.2535966353445125,1.0673843802489933,0.05213165297012834,0.10744039084071155,1.188419006258315,-0.13390731452250304,1.0915344279120076,1.0740236940215926,0.8820239235972316,True,False
B136,ISFIX0.8,10,True,0.11374676038825893,1.2181132553572984,-0.13297358521192193,1.4104301355818485,1.0340257065005198,0.09623751099460054,0.10605129453654327,1.155140232829678,-0.13297358521192226,1.1025902409441601,1.1185082795688428,0.8820239235972316,True,False
B136,ISFIX0.8,25,True,0.11075869829268226,1.1886419626068585,-0.1339073145225026,1.3849058474422238,1.000712177903217,0.07732291357865417,0.10281783766741626,1.1228068981528312,-0.13390731452250282,1.0916261890496715,1.0740236940215926,0.8820239235972316,True,False
B136,ISFIX0.9,10,True,0.12605718454569192,1.1721835220305818,-0.15976298755266183,1.2665770649773147,1.0818611296266427,0.05025847555053442,0.12505943651604579,1.180126394283863,-0.15976298755266138,1.1023677617597114,1.1185082795688428,0.8820239235972316,True,True
B136,ISFIX0.9,25,True,0.123456611659567,1.1499727931530317,-0.16171106402397772,1.2439228532281044,1.0600257163433398,0.03853514708961825,0.12256351379211416,1.1586526167348143,-0.16171106402397828,1.0914718698759596,1.0740236940215926,0.8820239235972316,True,True
B136,FULL0.8,10,False,0.11408051374560735,1.2519467148527863,-0.13297358521192215,1.3683798068885753,1.1369475797806852,0.13007880943403327,0.11191573750315476,1.2581740946321156,-0.13297358521192226,1.1026214335953393,1.1185082795688428,0.8820239235972316,True,True
B136,FULL0.8,25,False,0.11096408810705105,1.2205553459535934,-0.13350596398143,1.3416932246982562,1.1008813012340164,0.10925494052771767,0.10852210394338924,1.2232739330289324,-0.1335059639814301,1.0916467391562585,1.0740236940215926,0.8820239235972316,True,True
B136,FULL0.9,10,False,0.1219449038336251,1.1799171496232521,-0.1369947501369344,1.235100516810117,1.1271547529937869,0.058007852669543114,0.12561046108809304,1.2283801335394462,-0.13699475013693474,1.1024443470647958,1.1185082795688428,0.8820239235972316,True,True
B136,FULL0.9,25,False,0.11891680711309682,1.1530385590502512,-0.1380874513246747,1.2094441002444496,1.0990485595236335,0.04163909130702437,0.12252256254760852,1.2009871271505443,-0.13751762856319405,1.0915264094920962,1.0740236940215926,0.8820239235972316,True,True
