panel,cost,sd_raw,rho,sd_fixed16,sd_seq16
U56,0.0,0.1063985411712928,0.9586881166577903,0.10444746430068298,0.02568701673436351
U56,10.0,0.08694461229635994,0.9299041416667044,0.08429674897342872,0.021143019777400365
U56,25.0,0.07530849223850405,0.8858897303740432,0.07142157264245735,0.018396362402640816
B136,0.0,0.07856986249369863,0.9233549033122552,0.07588197283799705,0.01954803016121659
B136,10.0,0.05817006809611708,0.8422397779207118,0.053844631312070866,0.014278760297078556
B136,25.0,0.052019935441340384,0.8201821059105971,0.04752690477862432,0.01273414939860531
