panel,arm,N,gross,CAGR,Sharpe,MaxDD,H1,H2,J_IS,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b
U56,"RULE-8 PICK (this run, IS only)",15.0,0.6,0.13667839265817738,1.1712408784711537,-0.16378319333695424,1.259624044801793,1.1154339032562195,1.4374581421831039,0.15135588253417387,1.1952061659067943,-0.16378319333695412,False,True
U56,"record nom ROW-@2,FILE@2,ROW-@5,FILE@5",15.0,0.6,0.13667839265817738,1.1712408784711537,-0.16378319333695424,1.259624044801793,1.1154339032562195,1.4374581421831039,0.15135588253417387,1.1952061659067943,-0.16378319333695412,False,True
U56,"record nom ROW-@10,FILE@10",20.0,0.65,0.13664188849591596,1.1525857853216737,-0.16729674322524246,1.2130429674738354,1.112897864044792,1.0988212896004739,0.14954770134796957,1.1833330620238236,-0.16729674322524268,False,True
U56,"record nom ROW-@25,FILE@25",20.0,0.75,0.15793769420938308,1.1528609811073802,-0.1912890691591096,1.2132358788748319,1.11328210703062,-0.710543713255482,0.17297636232876257,1.1837143680307356,-0.19128906915910893,False,True
U56,SPY (the 4b bar),,,0.1513403404167053,0.8848230768906624,-0.3371726770846234,0.9598006217501275,0.8234295440424803,,0.1527838188994346,0.8745240617633456,-0.3371726770846233,False,False
U56,RULES v2 (the 4a bar),,,0.08624462091809404,1.2016541636510283,-0.12054947716248876,1.2329447263092035,1.1770692091740265,,0.09466489117832899,1.2778075576954295,-0.12054947716248854,False,False
B136,"RULE-8 PICK (this run, IS only)",25.0,0.6,0.13082123973078974,1.0971452628780611,-0.17561300759838472,1.277545963687787,0.9576884977366711,2.2422191163802756,0.1338627786793205,1.062936089076397,-0.17561300759838494,False,True
B136,"record nom ROW-@2,FILE@2",15.0,0.6,0.13489629217373622,1.0676880142058436,-0.1596722672011749,1.237285369999284,0.9439990875643052,0.010024404827538302,0.14124600906788265,1.0459604615912996,-0.15967226720117444,False,True
B136,"record nom ROW-@5,FILE@5",25.0,0.6,0.13082123973078974,1.0971452628780611,-0.17561300759838472,1.277545963687787,0.9576884977366711,2.2422191163802756,0.1338627786793205,1.062936089076397,-0.17561300759838494,False,True
B136,record nom ROW-@10,40.0,1.0,0.2046717931356865,1.0901816437958154,-0.32727933215404625,1.267542625775474,0.9581643628969438,-4.303054626101541,0.20956663201084047,1.0549790100155305,-0.32727933215404614,False,False
B136,record nom FILE@10,20.0,0.65,0.14029055922399203,1.0713623182951848,-0.1815303924911471,1.289903125550679,0.8990460757952382,0.50735424684695,0.14131044934768133,1.0235965012476524,-0.1815303924911471,False,True
B136,record nom ROW-@25,20.0,0.75,0.16197558353142005,1.0721479912364629,-0.20739463857802698,1.2906866035647677,0.8999199119316993,-1.394877886688692,0.162993809626496,1.0244937706927486,-0.2073946385780271,False,False
B136,record nom FILE@25,10.0,0.75,0.1854425690874033,1.0671189077267214,-0.20199630204790076,1.3785242088519865,0.8366253229196273,-5.981304434547904,0.16801234137973742,0.923941448049247,-0.20199630204790053,False,True
B136,SPY (the 4b bar),,,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False
B136,RULES v2 (the 4a bar),,,0.07977883927766838,1.0992531359665725,-0.12240985403190008,1.2348466062129893,0.9658157974796912,,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False
SMALL,"RULE-8 PICK (this run, IS only)",30.0,0.55,0.059727240006268056,0.5244532301250193,-0.2771825848909327,0.7564255554634369,0.35190611125468274,-5.510271302130114,0.052162413158867826,0.4516906371416969,-0.27718258489093284,False,False
SMALL,"record nom ROW-@2,FILE@2,ROW-@5,FILE@5,ROW-@10,FILE@10",40.0,1.0,0.09186430709642202,0.5085711907420323,-0.4587036946327133,0.7125555842165222,0.3642017717625853,-15.558616434152345,0.07515826206178233,0.4277049961767962,-0.45870369463271354,False,False
SMALL,"record nom ROW-@25,FILE@25",20.0,0.75,0.0789230232361029,0.5081441103805863,-0.35813268434108325,0.6643911704822403,0.39497252026260204,-14.111410688088826,0.07104749988706494,0.45424585897421693,-0.3581326843410835,False,False
SMALL,SPY (the 4b bar),,,0.1405840109153449,0.8580756371593203,-0.3371726770846236,0.9137950971177071,0.8343919268297861,,0.15331706161492242,0.8767141873340053,-0.3371726770846233,False,False
SMALL,RULES v2 (the 4a bar),,,0.0464314539713766,0.7129094939417905,-0.12176044561639565,0.8167673878574483,0.6423862450442898,,0.044697858575210914,0.6516492954577333,-0.12176044561639543,False,False
