panel,rho,pick_cap,is_sharpe,oos_CAGR_pick,oos_Sharpe_pick,oos_MaxDD_pick,oos_CAGR_anchor,oos_Sharpe_anchor,oos_MaxDD_anchor,d_oos_Sharpe,spy_oos_Sharpe,spy_oos_CAGR,best_oos_cap
U56,0.5,6,1.4608302221533767,0.13033325740227286,1.070119027532502,-0.21428738604128805,0.17323365236641508,1.1856777042016955,-0.19127562163086176,-0.1155586766691934,0.8738401470547136,0.1525745335844091,20
U56,0.65,5,1.3079087301939853,0.14278221787171486,1.0645845397782148,-0.20553049450036043,0.17323365236641508,1.1856777042016955,-0.19127562163086176,-0.12109316442348073,0.8738401470547136,0.1525745335844091,20
B136,0.5,2,1.5839470686565449,0.1444851141013237,1.1059992052442942,-0.2027557835348731,0.16187458516000497,1.0179537645049168,-0.20740187631179052,0.08804544073937737,0.8738511437360154,0.15257181383948715,2
B136,0.65,2,1.3841842920242147,0.15522091420604234,1.017994078061071,-0.25179958834076777,0.16187458516000497,1.0179537645049168,-0.20740187631179052,4.03135561541923e-05,0.8738511437360154,0.15257181383948715,3
SMALL,0.5,4,0.7185527701254056,0.07044550550272088,0.45946756198873745,-0.365105167152756,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.01962063172318651,0.8738401470547136,0.1525745335844091,2
SMALL,0.65,2,0.7091825896087056,0.07044023007612421,0.45761884291861926,-0.365105167152756,0.06698806653983391,0.43984693026555094,-0.365105167152756,0.017771912653068322,0.8738401470547136,0.1525745335844091,2
