file,pair,dH2,dDD,R,keys,key
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.12908543801360062,0.02405583813033091,5.366075266811954,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=5;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.2581936344008656,-0.05090171799555099,-5.072395285821841,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=5;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.129108196387265,-0.0749575561258819,-1.7224173660417081,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=5;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.19866660441314143,0.02644896800652108,7.511317808852109,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=10;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.3576555884096121,-0.04831086494115372,-7.403212276270847,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=10;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.15898898399647066,-0.0747598329476748,-2.126663178979396,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=10;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.2681895553721026,0.028831968990864876,9.301812007951167,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=15;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.45705199164345195,-0.04573030274440587,-9.994510515226416,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=15;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.18886243627134935,-0.07456227173527075,-2.5329490622535626,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=15;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.337654584207357,0.03622352296405795,9.321417592164844,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=20;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.556378094246992,-0.03814134949436143,-14.587268191159396,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=20;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.21872351003963508,-0.07436487245841938,-2.941220805050568,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=20;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.4070620033422966,0.0618042982305394,6.586305726244049,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=25;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.6556291731135491,-0.012363336856333507,-53.03011482516409,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=25;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.24856716977125248,-0.07416763508687291,-3.3514236968740416,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.0;cost_bps=25;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.2961688030612716,-0.01862007658970269,-15.90588532944378,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.25;cost_bps=5;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.40748285856364164,-0.016423819692405084,-24.810480521292813,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.25;cost_bps=10;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.5187229772946069,-0.014234269041219383,-36.441841572088926,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.25;cost_bps=15;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.6298834725345278,-0.012051407264250386,-52.26638339598985,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.25;cost_bps=20;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.740958694327796,0.01988176202557229,37.26826090035487,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.25;cost_bps=25;4a=False;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.2336416275390888,0.0050696482518756,46.08635864483285,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=5;4a=True;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.38850081978014306,0.014616725952746892,26.5791957129177,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=5;4a=True;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.15485919224105427,0.009547077700871293,16.2205857219452,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=5;4a=True;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->W,0.34734707779354257,0.008510420030702806,40.81432838102328,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=10;4a=True;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,D->M,0.5448936216047239,0.019381074215492608,28.11472757114533,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=10;4a=True;4b=False
2026-09-05_fixed-gross-S4-blend_cloud.grid.csv,W->M,0.1975465438111813,0.010870654184789802,18.172461422569032,"universe,arm,conv,f,cost_bps,4a,4b",universe=broad;arm=S3;conv=g1.00;f=0.75;cost_bps=10;4a=True;4b=False
