panel,anchor,ladder,chooser,k,pick,anchor_rung,is_anchor,P_pick,P_max,obs_margin,B_RESOLVED,gapq_50,GAPEX_50,gapq_55,GAPEX_55,gapq_60,GAPEX_60,gapq_65,GAPEX_65,gapq_70,GAPEX_70,gapq_75,GAPEX_75,gapq_80,GAPEX_80,gapq_82.5,GAPEX_82.5,gapq_85,GAPEX_85,gapq_87.5,GAPEX_87.5,gapq_90,GAPEX_90,gapq_92.5,GAPEX_92.5,gapq_95,GAPEX_95,gapq_96,GAPEX_96,gapq_97,GAPEX_97,gapq_97.5,GAPEX_97.5,gapq_98,GAPEX_98,gapq_99,GAPEX_99,gapq_99.5,GAPEX_99.5,gap_pctrank,gap_med,margin_over_q95
U56,A,CADENCE,CH_ISCAGR,4,W,W,1.0,0.487,0.487,0.006201025909649882,0.0,0.005693390631237638,1.0,0.006499622227108937,0.0,0.007156302913643575,0.0,0.008098906715059586,0.0,0.009089111593062558,0.0,0.01028155510660983,0.0,0.011368545577401303,0.0,0.012094110890267698,0.0,0.01312694539085516,0.0,0.014057759221591165,0.0,0.014839279824556887,0.0,0.016493967748469215,0.0,0.018270753316374715,0.0,0.019307012227771557,0.0,0.020538414564728418,0.0,0.02127474901546503,0.0,0.02220938891382236,0.0,0.025410635760961826,0.0,0.026901531528273275,0.0,0.53,0.005693390631237638,0.33939629101622015
U56,A,CADENCE,CH_ISDD,4,D,W,0.0,0.359,0.359,0.007450943987093783,0.0,0.006766983639747759,1.0,0.007375117123490308,1.0,0.008360922061747721,0.0,0.009456176212856743,0.0,0.010891452493131958,0.0,0.012140586039712575,0.0,0.014318298381209597,0.0,0.015579311693916372,0.0,0.017069970127995975,0.0,0.018092972703939628,0.0,0.019663786736061964,0.0,0.02184143359025049,0.0,0.02480886094155674,0.0,0.0261939201792095,0.0,0.028421629357766633,0.0,0.030017175811919483,0.0,0.031408532734971045,0.0,0.04099539657013164,0.0,0.04395260900724912,0.0,0.554,0.006766983639747759,0.3003339816626922
U56,B,N,CH_ISSHARPE,9,10,12,0.0,0.239,0.293,0.009779610288575658,0.0,0.030958710953760737,0.0,0.03466694295732624,0.0,0.039066358773310925,0.0,0.04520738977937967,0.0,0.05191502232843023,0.0,0.05870045217996034,0.0,0.07024768947082545,0.0,0.07483892270944242,0.0,0.08107413363183112,0.0,0.08584481872634085,0.0,0.09164629296543428,0.0,0.10112762377458974,0.0,0.12855336739270995,0.0,0.13948331650975165,0.0,0.1470438188115128,0.0,0.154178121796257,0.0,0.17900874768048272,0.0,0.196363948666437,0.0,0.24538781031521037,0.0,0.179,0.030958710953760737,0.0760743221817015
U56,B,N,CH_ISCAGR,9,5,12,0.0,0.633,0.633,0.007780816866844509,0.0,0.009859427911404817,0.0,0.011251668159510887,0.0,0.012694522509417494,0.0,0.014923286243324818,0.0,0.01736895798658773,0.0,0.020132775029426564,0.0,0.02292416478887205,0.0,0.024500910013736724,0.0,0.027162911148691068,0.0,0.029371859890208074,0.0,0.031798920757066494,0.0,0.03443917523847449,0.0,0.03785958309310309,0.0,0.040323588802914236,0.0,0.04239736826013436,0.0,0.04336009572216927,0.0,0.044365196651963534,0.0,0.04701279927568777,0.0,0.05184203529409622,0.0,0.417,0.009859427911404817,0.20551776409450073
U56,B,N,CH_ISDD,9,40,12,0.0,0.884,0.884,0.013117415607145522,0.0,0.0074237439992415055,1.0,0.007865127530892224,1.0,0.008667981837906779,1.0,0.009574298774526658,1.0,0.010701613423307754,1.0,0.011772607846045252,1.0,0.013492619970569698,0.0,0.014204454839277824,0.0,0.01603786799820876,0.0,0.01704396873679158,0.0,0.01858618628244533,0.0,0.020553437621276087,0.0,0.02352485608945697,0.0,0.024811066086576048,0.0,0.026968087895896407,0.0,0.028607982232719407,0.0,0.02952645375703045,0.0,0.035469137367426115,0.0,0.03818843053283827,0.0,0.787,0.0074237439992415055,0.5575981233323801
U56,B,H,CH_ISSHARPE,4,252,63,0.0,0.393,0.393,0.022382630930116054,0.0,0.06851145054917546,0.0,0.0745401971538581,0.0,0.08433395772082242,0.0,0.09458130872978754,0.0,0.10549286654989466,0.0,0.12161843099832773,0.0,0.13746180972952396,0.0,0.14545769546707357,0.0,0.15202576256676398,0.0,0.16159043821393693,0.0,0.17141987863018543,0.0,0.18713545778111063,0.0,0.2158599596435145,0.0,0.2314025139075301,0.0,0.24627028779036814,0.0,0.25729925809348486,0.0,0.2643620053299334,0.0,0.2812484453786135,0.0,0.3027461075776613,0.0,0.187,0.06851145054917546,0.10369051753312758
U56,B,H,CH_ISCAGR,4,126,63,0.0,0.294,0.312,0.00014225878672347037,0.0,0.00669107921208123,0.0,0.007702443214204846,0.0,0.008574453431217322,0.0,0.009826087797747475,0.0,0.011068670888494721,0.0,0.012606861639214872,0.0,0.014262931644072819,0.0,0.015225945293031772,0.0,0.016558484885094184,0.0,0.018139501100753297,0.0,0.019851574661600126,0.0,0.02169810886752853,0.0,0.023783093080401347,0.0,0.02499460867140189,0.0,0.026825662956175722,0.0,0.027519983973626823,0.0,0.028846036829324462,0.0,0.03141634712678876,0.0,0.03461937051664483,0.0,0.014,0.00669107921208123,0.005981509059504959
U56,B,H,CH_ISDD,4,21,63,0.0,0.276,0.388,0.00011979770466619133,0.0,0.006023142758263378,0.0,0.006611201843916309,0.0,0.007142386553394941,0.0,0.00807227810766198,0.0,0.009209908858776227,0.0,0.010398350238305903,0.0,0.01178744778384149,0.0,0.012453677236222625,0.0,0.013575107141714369,0.0,0.014868022507876444,0.0,0.01655697232904116,0.0,0.018739864611839553,0.0,0.021432650620478003,0.0,0.022734926038889502,0.0,0.02437927114168523,0.0,0.02554536269083374,0.0,0.027261282009053082,0.0,0.030319132458366652,0.0,0.03277180723730837,0.0,0.01,0.006023142758263378,0.005589495521927167
U56,B,GROSS,CH_ISSHARPE,10,0.75,0.55,0.0,0.99,0.99,0.0009182347058054319,1.0,0.0009847258354083177,0.0,0.0010448899169114845,0.0,0.0010920966314552638,0.0,0.001143162378612661,0.0,0.0011871227769629123,0.0,0.001261327676273516,0.0,0.0013283222639788317,0.0,0.0013593924661782829,0.0,0.0014157916571252483,0.0,0.001461299286869916,0.0,0.0015045413709610213,0.0,0.0015769179698765013,0.0,0.001671345444059491,0.0,0.0017133602328880258,0.0,0.0017496768336099488,0.0,0.0017634144559406809,0.0,0.001830135739233214,0.0,0.0019350722423991393,0.0,0.001999256741420989,0.0,0.433,0.0009847258354083177,0.5493985154709571
U56,B,GROSS,CH_ISCAGR,10,0.75,0.55,0.0,1.0,1.0,0.010112171000020709,1.0,0.010021357296780997,1.0,0.010410167739776677,0.0,0.0108157097196655,0.0,0.011294323680572427,0.0,0.011664910908888793,0.0,0.012225166723990266,0.0,0.012778158586313594,0.0,0.013089684252413962,0.0,0.01328261371934487,0.0,0.01383798479341819,0.0,0.014200649149715083,0.0,0.014634944221173543,0.0,0.01531498184276475,0.0,0.015585083688436023,0.0,0.01582069334841923,0.0,0.016018406538642123,0.0,0.016420684794634748,0.0,0.01737211995359215,0.0,0.01800050735131897,0.0,0.515,0.010021357296780997,0.6602796597371088
U56,B,GROSS,CH_ISDD,10,0.3,0.55,0.0,1.0,1.0,0.009739047905818365,1.0,0.010898799685865768,0.0,0.011122488388216356,0.0,0.011494557397331651,0.0,0.011843933708399257,0.0,0.012352312579181934,0.0,0.012805501731719487,0.0,0.013280002419466853,0.0,0.01362867701521819,0.0,0.013999397830355842,0.0,0.01439593551736984,0.0,0.014819616649909308,0.0,0.015421557558205914,0.0,0.016101395616989072,0.0,0.0165911661679637,0.0,0.016924972668155538,0.0,0.017372144121493394,0.0,0.017605094100893472,0.0,0.0184269120945554,0.0,0.019758865116525793,0.0,0.306,0.010898799685865768,0.6048573761856022
U56,B,CADENCE,CH_ISSHARPE,4,W,M,0.0,0.694,0.694,0.03312344404531342,0.0,0.07300196131738323,0.0,0.08424396137182114,0.0,0.09201434977503327,0.0,0.10249246919936067,0.0,0.11336675951475902,0.0,0.1271749805446617,0.0,0.14346243798357264,0.0,0.14984005580781565,0.0,0.1606480059017728,0.0,0.1712446558098245,0.0,0.18309461358850027,0.0,0.19785752148118851,0.0,0.21975573443394658,0.0,0.22799053030320737,0.0,0.23716856729133634,0.0,0.2423606534570083,0.0,0.24673629776800252,0.0,0.27225322582137673,0.0,0.2912959125507711,0.0,0.255,0.07300196131738323,0.1507284628118296
U56,B,CADENCE,CH_ISCAGR,4,W,M,0.0,0.723,0.723,0.004880030921019518,0.0,0.008636327348363948,0.0,0.0096023541553001,0.0,0.010947280611264041,0.0,0.012142055152120535,0.0,0.013477583495061805,0.0,0.014828449026275226,0.0,0.0166500497803868,0.0,0.017382134804590575,0.0,0.018711749240938647,0.0,0.019738337888797974,0.0,0.020957920929379162,0.0,0.022571457311167154,0.0,0.024487306808058627,0.0,0.025735978117969086,0.0,0.026849376681424175,0.0,0.02791185247834879,0.0,0.02858529150501513,0.0,0.03110364452469445,0.0,0.03248755997819314,0.0,0.297,0.008636327348363948,0.19928818466118653
U56,B,CADENCE,CH_ISDD,4,W,M,0.0,0.232,0.457,0.002036747882469103,0.0,0.006830722082098228,0.0,0.007739729292306033,0.0,0.008925827264635243,0.0,0.009699642844870526,0.0,0.010897827872119204,0.0,0.01195680246048908,0.0,0.013448161676675752,0.0,0.014096052275986608,0.0,0.015322777578337166,0.0,0.016085652146909574,0.0,0.017223012118466434,0.0,0.01940502492297946,0.0,0.0224373064415661,0.0,0.025013789539908713,0.0,0.02765446682864776,0.0,0.028170092316587996,0.0,0.029220579216072504,0.0,0.03444888285498618,0.0,0.037775730763555934,0.0,0.179,0.006830722082098228,0.09077506196091069
B136,A,N,CH_ISSHARPE,9,8,20,0.0,0.244,0.381,0.009369302261435175,0.0,0.03252310184963758,0.0,0.03714648053166228,0.0,0.04379006914966825,0.0,0.04953052304989005,0.0,0.05580010302634758,0.0,0.06452002483498098,0.0,0.07678924116699509,0.0,0.08488038945895442,0.0,0.09280536956765206,0.0,0.10404486902776625,0.0,0.11838545408872275,0.0,0.13458285294516534,0.0,0.1541465803408648,0.0,0.1627427321538536,0.0,0.17119191170347936,0.0,0.17982993929038785,0.0,0.18866930795195694,0.0,0.2114495099636744,0.0,0.2371411511407409,0.0,0.18,0.03252310184963758,0.06078177174425023
B136,A,N,CH_ISCAGR,9,5,20,0.0,0.754,0.754,0.018795664533841183,0.0,0.020845136685731958,0.0,0.02437958506928718,0.0,0.027813387087688744,0.0,0.03136043565426405,0.0,0.03556432445103094,0.0,0.0398717078110834,0.0,0.04415074356352107,0.0,0.04710713393360434,0.0,0.049476363666528106,0.0,0.05204951258336579,0.0,0.05584431493849465,0.0,0.05994242667855419,0.0,0.06638446170832221,0.0,0.0705244496541983,0.0,0.07669876778842703,0.0,0.07880554792448244,0.0,0.08139219930787188,0.0,0.08847993218060918,0.0,0.09496827772866359,0.0,0.462,0.020845136685731958,0.28313349314218944
B136,A,N,CH_ISDD,9,30,20,0.0,0.445,0.445,0.0007983238369267953,0.0,0.004577293808976257,0.0,0.005340652057753298,0.0,0.006007372074300553,0.0,0.006761646912511543,0.0,0.007406255224291078,0.0,0.00840048389830031,0.0,0.00961115680376332,0.0,0.01052480245324337,0.0,0.011385226310065081,0.0,0.012621733515844988,0.0,0.013658189936777069,0.0,0.015287720206102832,0.0,0.01713933806419359,0.0,0.018782749996535415,0.0,0.021036275491836225,0.0,0.021559725341040562,0.0,0.02399865299868797,0.0,0.025631825311618797,0.0,0.028969301473648547,0.0,0.122,0.004577293808976257,0.046578452092884644
B136,A,H,CH_ISSHARPE,4,63,126,0.0,0.436,0.436,0.0046360134424350274,0.0,0.04656056968760053,0.0,0.051909951339047015,0.0,0.05825713007988158,0.0,0.06468801012053105,0.0,0.0737811439980161,0.0,0.08196551425301482,0.0,0.09220028388279192,0.0,0.09800946247666385,0.0,0.10606928404294365,0.0,0.11201284983295165,0.0,0.11876796004938553,0.0,0.13194617388463617,0.0,0.1427842663720693,0.0,0.15409335641573546,0.0,0.159740173400321,0.0,0.1654033960491845,0.0,0.17468485703069428,0.0,0.20793886564132597,0.0,0.22958422445996815,0.0,0.049,0.04656056968760053,0.03246865750848512
B136,A,H,CH_ISCAGR,4,63,126,0.0,0.553,0.553,0.0035585605592283187,0.0,0.008436686204686406,0.0,0.009349258549499861,0.0,0.010121717718266065,0.0,0.011434377452643385,0.0,0.012685049385759583,0.0,0.014311012263933887,0.0,0.01586571903173142,0.0,0.016876971171930835,0.0,0.01773620744587909,0.0,0.01878179277214931,0.0,0.01978915545144113,0.0,0.022246365712549305,0.0,0.02483322283195874,0.0,0.026366995524948766,0.0,0.027655647196748893,0.0,0.028580918781649083,0.0,0.029082610704687397,0.0,0.03296506441274215,0.0,0.03507462064396819,0.0,0.243,0.008436686204686406,0.14329837827769512
B136,A,H,CH_ISDD,4,21,126,0.0,0.321,0.402,0.003247419789500161,0.0,0.008237325642391602,0.0,0.009348147942744906,0.0,0.010502399643212933,0.0,0.012099497138064002,0.0,0.013382966387929025,0.0,0.015156410917815055,0.0,0.016828929461305275,0.0,0.01777649226933377,0.0,0.01970026334765582,0.0,0.020729906792638184,0.0,0.02258516624854368,0.0,0.025099941701121575,0.0,0.028479306893277236,0.0,0.029938946003748076,0.0,0.03276912331299321,0.0,0.03409847400535945,0.0,0.036145263653844115,0.0,0.043745116879181756,0.0,0.050719053564576094,0.0,0.248,0.008237325642391602,0.11402734629987572
B136,A,GROSS,CH_ISSHARPE,10,0.75,0.75,1.0,0.955,0.955,0.000332938823043083,1.0,0.0003262536229605151,1.0,0.0003511663268815024,0.0,0.0003733839066739186,0.0,0.0004016400717850588,0.0,0.00043566896437856605,0.0,0.00046854296003752405,0.0,0.0005088887399774534,0.0,0.0005295796365521131,0.0,0.0005556860180537359,0.0,0.0005762311310988505,0.0,0.000612765272797311,0.0,0.0006450658882571487,0.0,0.000685770182384171,0.0,0.0007056805543633171,0.0,0.0007207779402495872,0.0,0.0007355190696180569,0.0,0.0007612684473193542,0.0,0.0008150808510394381,0.0,0.0008744048086334774,0.0,0.515,0.0003262536229605151,0.48549620790681947
B136,A,GROSS,CH_ISCAGR,10,0.75,0.75,1.0,1.0,1.0,0.01084004186969545,1.0,0.011672297219944894,0.0,0.01210944456762515,0.0,0.012547728982866246,0.0,0.013037653711763075,0.0,0.013528798229269468,0.0,0.0139702301450213,0.0,0.014432179595704664,0.0,0.014742734543872602,0.0,0.015164322337716817,0.0,0.01555502027561198,0.0,0.016095850895313533,0.0,0.016719546630660664,0.0,0.01771756453614481,0.0,0.01794764447983253,0.0,0.018167967337995583,0.0,0.018615952406964495,0.0,0.01880817456575647,0.0,0.019794647575206333,0.0,0.02088062152491351,0.0,0.424,0.011672297219944894,0.6118246019412636
B136,A,GROSS,CH_ISDD,10,0.3,0.75,0.0,1.0,1.0,0.009800324617187939,1.0,0.011208678289161889,0.0,0.011619085547081593,0.0,0.011961876659278258,0.0,0.012348735794435484,0.0,0.01285977750091245,0.0,0.013367255306937997,0.0,0.013888464815442127,0.0,0.014277122631790816,0.0,0.014622730068784173,0.0,0.014881577051962525,0.0,0.015387030383868705,0.0,0.016312701318570093,0.0,0.017111521650535633,0.0,0.017544021601896623,0.0,0.018391696804612157,0.0,0.01891341909270265,0.0,0.019714402253209203,0.0,0.021192881088227457,0.0,0.02180875251486416,0.0,0.263,0.011208678289161889,0.572732502540542
B136,A,CADENCE,CH_ISSHARPE,4,W,W,1.0,0.393,0.393,0.02047292148834412,0.0,0.05515924241615222,0.0,0.0628239811446191,0.0,0.07071544266939726,0.0,0.07966544693843403,0.0,0.08629778002345682,0.0,0.09665144432855727,0.0,0.11002292790052937,0.0,0.11735948487357688,0.0,0.12743949729382698,0.0,0.1367864500397713,0.0,0.14701392872356,0.0,0.15725528685817214,0.0,0.172941984481136,0.0,0.1841296863347617,0.0,0.19491163365030598,0.0,0.2020667472088115,0.0,0.20945785579951354,0.0,0.22435157607645673,0.0,0.24473393775287652,0.0,0.217,0.05515924241615222,0.11838028544524562
B136,A,CADENCE,CH_ISCAGR,4,W,W,1.0,0.416,0.416,0.000439770274247131,0.0,0.009556736316440828,0.0,0.010732820769135733,0.0,0.0122773069152994,0.0,0.013387227243482425,0.0,0.014989297506847897,0.0,0.01685114173716107,0.0,0.018960606701774997,0.0,0.019762382508648108,0.0,0.021024339850219197,0.0,0.022949541739450102,0.0,0.02465591466595521,0.0,0.026889997440623623,0.0,0.03131101532724623,0.0,0.03254328408327292,0.0,0.033855820969567345,0.0,0.035333771000355674,0.0,0.03708012167455411,0.0,0.04131847119601951,0.0,0.04458426424194196,0.0,0.032,0.009556736316440828,0.014045225606735646
B136,A,CADENCE,CH_ISDD,4,D,W,0.0,0.445,0.445,0.007648003967920758,0.0,0.008930589354476715,0.0,0.010222259650067966,0.0,0.011633362489083887,0.0,0.013320861184012201,0.0,0.015121365330987001,0.0,0.016497309112766284,0.0,0.018161282067863497,0.0,0.0195196359756335,0.0,0.02227416287362674,0.0,0.023638570403396536,0.0,0.026569770163220107,0.0,0.028726917317697314,0.0,0.033000617935746275,0.0,0.035227292330288804,0.0,0.038259695687547265,0.0,0.0411133921317272,0.0,0.04544119733569194,0.0,0.057408091725897,0.0,0.06217610089869846,0.0,0.448,0.008930589354476715,0.23175335634053199
B136,B,N,CH_ISSHARPE,9,5,12,0.0,0.409,0.409,0.021832924535146514,0.0,0.03560306598511909,0.0,0.04138988438018422,0.0,0.04561283301740504,0.0,0.05159881802616597,0.0,0.06001777599859348,0.0,0.06828803568733055,0.0,0.08022645254106445,0.0,0.08562257424595321,0.0,0.09423525568417349,0.0,0.10182816215933221,0.0,0.11754755257690962,0.0,0.13054697229547446,0.0,0.15264662926004632,0.0,0.16208604940915494,0.0,0.17548770097842986,0.0,0.18381736971451712,0.0,0.19552094518398666,0.0,0.23270051158406282,0.0,0.259646454560415,0.0,0.348,0.03560306598511909,0.1430291952136873
B136,B,N,CH_ISCAGR,9,5,12,0.0,0.916,0.916,0.024824284778978356,1.0,0.023864095044203726,1.0,0.02592122234665485,0.0,0.02836867221317054,0.0,0.030283914443923022,0.0,0.03255992846522997,0.0,0.03486311103839379,0.0,0.038091254395528656,0.0,0.03914870344791949,0.0,0.04133027439316565,0.0,0.04350655801327746,0.0,0.045322697627643314,0.0,0.04821053126869238,0.0,0.051525343083403896,0.0,0.05319381946924704,0.0,0.05569780627310131,0.0,0.05852789697313022,0.0,0.05999604625952523,0.0,0.06523393556259946,0.0,0.06792996344820583,0.0,0.526,0.023864095044203726,0.4817878599817447
B136,B,N,CH_ISDD,9,40,12,0.0,0.306,0.306,0.0012007415507463426,0.0,0.0029253128863029887,0.0,0.0033816161282682004,0.0,0.0038244831785583687,0.0,0.004414478685079527,0.0,0.004998633843248401,0.0,0.005675155503444496,0.0,0.006663804905274474,0.0,0.007236357358698829,0.0,0.007934918000002589,0.0,0.009089808378920664,0.0,0.010341077888085049,0.0,0.01134960082023167,0.0,0.012974042018663532,0.0,0.013964076450762577,0.0,0.015626829622710822,0.0,0.01619976128377692,0.0,0.017338657695671465,0.0,0.021856629520210516,0.0,0.026244710051021424,0.0,0.219,0.0029253128863029887,0.09254953460294343
B136,B,H,CH_ISSHARPE,4,63,63,1.0,0.573,0.573,0.028145118754111742,0.0,0.07511500675128713,0.0,0.08390836938155276,0.0,0.09361954410537793,0.0,0.10432965828490688,0.0,0.11467772447544113,0.0,0.1258164045753764,0.0,0.14006501805988286,0.0,0.14687573008673005,0.0,0.15700857878106242,0.0,0.16595942042207437,0.0,0.18167547350812738,0.0,0.19545950897323217,0.0,0.21230816817526735,0.0,0.22079498655838645,0.0,0.23321889598578868,0.0,0.24396386012560675,0.0,0.25572128297081576,0.0,0.28678505851727976,0.0,0.2985954657511585,0.0,0.198,0.07511500675128713,0.13256729119756253
B136,B,H,CH_ISCAGR,4,21,63,0.0,0.432,0.535,0.00025870202256883523,0.0,0.008762814782715234,0.0,0.009741639760840637,0.0,0.010897469147550564,0.0,0.012368118521295669,0.0,0.013786529522425761,0.0,0.015449269230656815,0.0,0.017345464818093514,0.0,0.01810209478191466,0.0,0.01907552838929245,0.0,0.02031124434012882,0.0,0.021816736898393498,0.0,0.023926854807022432,0.0,0.026443594142793753,0.0,0.028060358255384697,0.0,0.02944497174035752,0.0,0.03041213074172185,0.0,0.03137004639410152,0.0,0.036638175569765306,0.0,0.040985213564171515,0.0,0.019,0.008762814782715234,0.009783164163383408
