panel,family,gross,cadence,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_H1,IS_H2
U56,BAND-DG,0.5,W,0.3543071994544955,1.203613473120143,0.05733457831336031,1.2069523833304316,-0.08009405329976271,1.2393478094170267,1.1812076685592576,1.2840012516468897,0.06284216286869282,-0.08009405329976294,1.1086584975385867,0.05069078563747986,-0.05279770179218313,0.9202009213105251,1.3550332034108212
U56,BAND-DG,0.5,M,0.35530917020434516,0.8323035829692301,0.05896790484771852,1.1773951642743998,-0.09646215263984126,1.2240027589538947,1.1394388016063268,1.2304084936348485,0.06346374878823458,-0.09646215263984126,1.1100002488869722,0.05353881661862059,-0.055584048893179694,0.9311397596863984,1.3562742715542442
U56,BAND-DG,0.75,W,0.531316953462684,1.7876141846368652,0.0863466277658489,1.20691186854518,-0.11896567846859007,1.240011367644835,1.180591351660817,1.2834365112057167,0.09477776188225251,-0.11896567846859019,1.1092633808818582,0.07620465242200725,-0.07871898333473026,0.9198675569553781,1.356811037697599
U56,BAND-DG,0.75,M,0.5321716376861765,1.2407297802254842,0.08896816706091881,1.178974073738869,-0.14189123783035706,1.2260996627386453,1.1405740134055213,1.2314902560580234,0.09581674220240055,-0.1418912378303565,1.1122251350417331,0.08071654954233054,-0.08283533232254237,0.9339245781192279,1.3583396416970877
U56,BAND-DG,1.0,W,0.7082371659751147,2.371642912773291,0.11554030620111133,1.206731922215266,-0.15704953945571754,1.2405410883695904,1.1798341284798817,1.2827249689407199,0.12700447276081173,-0.15704953945571754,1.1097374293568971,0.1017878225517761,-0.10431645374626175,0.9193841301987263,1.3584838784518667
U56,BAND-DG,1.0,M,0.7085443157018656,1.650197696122348,0.11928718159950513,1.1804598916822733,-0.18555490631242633,1.2280801816035107,1.1416397257974413,1.2324804732353012,0.12855556379687716,-0.18555490631242622,1.1143541884020463,0.10814442055487494,-0.10973249485725745,0.9366202267812019,1.3603539350613907
U56,MA-RS,0.5,W,0.5003292596301803,5.12001693125967,0.07685481740688616,1.091251187402833,-0.12691709586450628,1.1802212252583062,1.0260146368344323,1.1078597586252963,0.08228467467475653,-0.12691709586450572,1.072979678626994,0.07030358572207818,-0.07261839471331455,0.9140417293496624,1.2588520833090073
U56,MA-RS,0.5,M,0.5017898135754654,2.1979003827221892,0.08341814757924526,1.1577272546018436,-0.12420551301004246,1.2179637083483172,1.1142895226857659,1.1924125888202133,0.09001372888513792,-0.1242055130100429,1.1143514601372682,0.07546959465225767,-0.07729217908490504,0.9586031903779458,1.2996987131048388
U56,MA-RS,0.75,W,0.7502399588264592,7.602947286623917,0.11551466393347187,1.0913835754263106,-0.186230414928777,1.1807114195285642,1.025985714122393,1.1077813550589952,0.12374760726120404,-0.1862304149287769,1.0734444675159844,0.10560695653746976,-0.1080518718328185,0.9142069041787904,1.2594947950814095
U56,MA-RS,0.75,M,0.7513057039130971,3.256685456816695,0.1260094314002118,1.1593950929595145,-0.1820781888734183,1.2207120270382843,1.115130782316963,1.193048216778216,0.13601612494262416,-0.18207818887341853,1.1174177139597457,0.11398704496360335,-0.11434451065819007,0.9632032840395558,1.3008591831850709
U56,MA-RS,1.0,W,1.0,10.040783763111731,0.15420136108489446,1.091447495232596,-0.24285458426962814,1.1811382664162622,1.0259004639112905,1.107632100461794,0.16527401226258087,-0.24285458426962847,1.0738501736699761,0.1409085942962074,-0.14286571307141394,0.9142920417754267,1.2601007233018315
U56,MA-RS,1.0,M,1.0,4.293431105618051,0.16911595836308457,1.1609819736474987,-0.23730396705009604,1.22339163965592,1.1159055721052413,1.1935727459296295,0.18258832940629421,-0.2373039670500957,1.1204484867072064,0.1529764547133119,-0.15035586106775023,0.9677616812271865,1.301997883791503
U56,CAND20,0.5,W,0.48371767249578784,6.9759001808910215,0.07103475606954013,1.0365067836111541,-0.11962290588301572,1.0836238877199569,1.0039892114912408,1.0840187658634362,0.0785389963707741,-0.11962290588301583,0.9756614405236004,0.06200027669403485,-0.07077321468603104,0.8516293177449066,1.1137869324185046
U56,CAND20,0.5,M,0.48499686139950754,3.181430950028664,0.07563194342017665,1.0602028520278215,-0.12795335648805617,1.1414535072276426,0.9989845455939361,1.0707989688956534,0.08042169387246734,-0.1279533564880564,1.0498518867924667,0.0698492616044788,-0.07473550844321009,0.9578387152978329,1.1532193904499066
U56,CAND20,0.75,W,0.7253260935005873,10.432648765524272,0.10650547511568775,1.0361177005063587,-0.17583477483031607,1.0840887640521815,1.002968176632915,1.0830557343308573,0.11790026140866816,-0.17583477483031607,0.9760663455769464,0.092836537903775,-0.10521482779965119,0.8512065349867711,1.115003636594472
U56,CAND20,0.75,M,0.7261791577991374,4.753075947780973,0.11384365422899445,1.0617062364873875,-0.18692608296016777,1.1437953931802782,0.9997926788207124,1.0715391330297357,0.12097113784200553,-0.18692608296016788,1.0523835808938953,0.1052570272807769,-0.11036917977525063,0.9601320797529327,1.1560829710196958
U56,CAND20,1.0,W,0.9667845945448696,13.904313542764534,0.14178772597007527,1.0354531613959135,-0.2297125054002923,1.084267049912874,1.0016915860210787,1.081823084924447,0.15713933229207933,-0.22971250540029253,0.9761890198890173,0.12343552360156629,-0.1390138663614593,0.8504956143295369,1.115944848166056
U56,CAND20,1.0,M,0.9665834248082235,6.328650890404545,0.1522249348871989,1.0630920018016385,-0.24280838547302597,1.1459942787361739,1.0005244623310061,1.072165163775926,0.16162922395821,-0.24280838547302608,1.0547992363759593,0.14091730858912777,-0.1449153557344205,0.962286901583965,1.1588705066831935
U56,EWALL,0.5,W,0.5003174752137005,0.5827189959722501,0.08787581658627475,1.1225615674521916,-0.1540613386852545,1.200418710414303,1.060119520773849,1.1313976894738589,0.09115666594415162,-0.1540613386852543,1.1121550988002533,0.08390855600050329,-0.08461720557280383,1.0402761134706895,1.2911358796012335
U56,EWALL,0.5,M,0.5018458915028626,0.2843750918932311,0.08782974761305495,1.1333494603457737,-0.15165159915670912,1.1972007334333448,1.081816993081574,1.1531879584359663,0.09167333325333371,-0.15165159915670878,1.1086024507104395,0.08318466799121516,-0.0862158105252695,1.0327141733896057,1.2942063130324517
U56,EWALL,0.75,W,0.7502297316328499,0.8396391146968709,0.1323141888137611,1.123261780586864,-0.22456687664384056,1.202146476571811,1.0601222935838512,1.1312617928450484,0.1372558422732344,-0.22456687664384078,1.113978131120158,0.1263475306276407,-0.1248321658346333,1.042503659137372,1.2923242121722809
U56,EWALL,0.75,M,0.7513408451448417,0.4108110408518538,0.13249977399054647,1.1334226281398196,-0.22208494960118297,1.2010033203765265,1.0791636583194626,1.1501277358865563,0.13821296047123188,-0.22208494960118308,1.112749247909559,0.1256067183483569,-0.12692636150793746,1.038856668089613,1.2949308914864701
U56,EWALL,1.0,W,1.0,1.1076358560638355,0.17689355868855672,1.123687552028514,-0.2909289185181174,1.2036386334333384,1.0598419703984816,1.1308279501643184,0.18348513794422594,-0.2909289185181174,1.115566287797184,0.16894557295629942,-0.16370271544388548,1.0444974703066883,1.293278966457338
U56,EWALL,1.0,M,1.0,0.544139304037435,0.17755324461156796,1.1332224216975748,-0.2891321388860082,1.2045601528076244,1.0763032038741907,1.146788362185825,0.18506992342606332,-0.2891321388860084,1.1166828446646209,0.16849758989999808,-0.1661243285090569,1.0447534343112381,1.2955874177178726
B136,BAND-DG,0.5,W,0.3544202969332481,1.3589730524251322,0.053445880111218536,1.1077632711139798,-0.08199084501569609,1.2300792253894937,0.9870391770337544,1.121563969660283,0.05312453159527597,-0.08199084501569565,1.0919489922376215,0.053835408420709774,-0.05292217688291845,0.9299552050194796,1.2970672823918599
B136,BAND-DG,0.5,M,0.35493661331404647,0.9361881430874918,0.05576507026794553,1.0932774527689053,-0.10617722332533253,1.2146449563178738,0.976536954718267,1.0980355004434716,0.05545138218891088,-0.1061772233253323,1.0875195247520524,0.05614530950893193,-0.05449395284195291,0.9456369876465803,1.2741408363648599
B136,BAND-DG,0.75,W,0.5315137550133929,2.0182347355390844,0.08034199584015167,1.1078049683658702,-0.12178128651163933,1.23124936086813,0.986083419602645,1.12060446918127,0.07983508528458505,-0.12178128651163966,1.093124006540268,0.0809565680809814,-0.07885573013155711,0.9304772215677657,1.2989915540828774
B136,BAND-DG,0.75,M,0.5316521635533059,1.395883919296701,0.08402972418688326,1.0949523584077343,-0.1560917061849717,1.2171552857310464,0.977552997120107,1.0987172650755046,0.08351457899435566,-0.15609170618497126,1.0903568576353377,0.08465428414842369,-0.08117617550763367,0.9489633561090551,1.2767133995993118
B136,BAND-DG,1.0,W,0.7085357534528915,2.676201607756452,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555924,1.1195000250557174,0.10659093356047356,-0.1607636272862938,1.0941654723166907,0.10816384760094544,-0.10443793772467658,0.9308572622205337,1.3007927379564754
B136,BAND-DG,1.0,M,0.707903363584732,1.855479509449249,0.11252114163195515,1.0965549755768602,-0.20399781081914214,1.219572575161848,0.9785276378387828,1.0993280948887045,0.11177258409468283,-0.2039978108191426,1.0931216818462897,0.1134288882759702,-0.10748755488446116,0.9522130989142921,1.2792515153700108
B136,MA-RS,0.5,W,0.5002946955064608,5.287459757472563,0.07760834878325351,1.0580713647497209,-0.13729006346930606,1.1585807074458685,0.9711547181247613,1.0665751646664003,0.07970431849723103,-0.1372900634693066,1.0475630796893622,0.07507399061607889,-0.07576595102912231,0.8922977688683063,1.263365154377929
B136,MA-RS,0.5,M,0.5017972103618098,2.3401574847518365,0.08250218645102936,1.095103877308985,-0.14881664393832994,1.1948420288987673,1.012049325301551,1.1026156241659588,0.08535666182108126,-0.14881664393832972,1.0862921283468623,0.07905330894943319,-0.07371015457523888,0.9272826733729651,1.304818333224115
B136,MA-RS,0.75,W,0.7502137014260789,7.8401961182856175,0.11659734787379539,1.0585329145142401,-0.20116704846935785,1.1603438392888514,0.9706900214487699,1.0659505550392185,0.11971563331408408,-0.20116704846935807,1.049418496271481,0.11283037281019381,-0.1122842995966219,0.8939405338863872,1.2653840801415421
B136,MA-RS,0.75,M,0.751309019366926,3.4673957128836794,0.12452107215452846,1.0965065982009379,-0.21784582165082433,1.1981615187456383,1.0122230895745765,1.1021577111383531,0.1287539993856448,-0.21784582165082422,1.0901721849798016,0.11941305141084602,-0.10953149154061936,0.9332288790511493,1.3062437931317634
B136,MA-RS,1.0,W,1.0,10.33784551829335,0.15557083250772208,1.0589153782896805,-0.26194522611585735,1.162054047241032,0.9701542503491374,1.0652281411171494,0.15967640542349537,-0.2619452261158576,1.0512273381964297,0.1506153409127995,-0.14798748033894593,0.8955322600224632,1.2673635318918997
B136,MA-RS,1.0,M,1.0,4.569688401468299,0.16697378830310883,1.0978154842342016,-0.2834895475381357,1.2014448461847138,1.0123384406560731,1.101561412642663,0.17253600843505512,-0.2834895475381357,1.0940493711140393,0.16026906553934128,-0.14468108146239667,0.9391858811903063,1.3076723023948342
B136,CAND20,0.5,W,0.49680676758127673,11.879229758592896,0.06049500412100928,0.8617581572349573,-0.13577146075581958,1.0713266392108245,0.6921239641539876,0.7710427653181906,0.05642785600489564,-0.1357714607558197,0.9892570931257502,0.06544439535075885,-0.06357406327208937,0.9737394789234096,1.0066505092604796
B136,CAND20,0.5,M,0.49744994451395363,5.771772377292492,0.07502464976990852,1.0240313401092085,-0.12680340304826576,1.1514363477684073,0.9185700625245264,0.9852357120647066,0.07483721738741744,-0.12680340304826543,1.0776779926695312,0.07525181641723178,-0.06719836782188016,1.0499231001492562,1.1085976374530084
B136,CAND20,0.75,W,0.745014799731439,17.788367008478023,0.09014232253112242,0.8619310831914994,-0.1990841976493548,1.0727611149524223,0.6915813864222586,0.7705212334727944,0.08360007815660708,-0.19908419764935503,0.9906237861155995,0.09812289834406474,-0.09485133024376458,0.9740700915137716,1.0091034593396344
B136,CAND20,0.75,M,0.744827281794863,8.633418548424459,0.11297541655294618,1.0279518383411987,-0.1856656191823679,1.155220880624899,0.9225841935977228,0.9891155909435778,0.11248916508230367,-0.18566561918236824,1.0816074674643559,0.11356492088830761,-0.0992617669411997,1.0547842901794833,1.1115107464917542
B136,CAND20,1.0,W,0.9931110287528119,23.71130053079187,0.11923257503106122,0.8618558708274963,-0.2594246375925151,1.0739597008215986,0.6908156537879928,0.7697624121173899,0.10989994756697374,-0.2594246375925151,0.991755132125579,0.13064669058765044,-0.12577522442109723,0.9741528933772212,1.0113338251532908
B136,CAND20,1.0,M,0.9913975940206424,11.491115473198898,0.15113652763303742,1.031768093840889,-0.24167973926931186,1.1588827634557257,0.9265274421206745,0.9928993393261367,0.1502019596130446,-0.24167973926931208,1.0854306363679254,0.15227001634233783,-0.13037244592386965,1.0595141371937076,1.1143471641611145
B136,EWALL,0.5,W,0.5003058272576133,0.6079720365797273,0.09416055879554985,1.1233359088670403,-0.17479227981668488,1.2310147037131458,1.0264876528356202,1.1050757751728948,0.09279451387061721,-0.17479227981668521,1.145349426756219,0.09581816432959211,-0.10424654261524724,1.0782927244256433,1.3311226013500426
B136,EWALL,0.5,M,0.501970213620625,0.29727759464661563,0.09307139975402512,1.1239576497813966,-0.170829799552625,1.222261634901935,1.033719488089268,1.1143783759677122,0.09189947359237616,-0.170829799552625,1.1352168646218508,0.09449317732333018,-0.10521025768590608,1.0648942321816013,1.3263951853190705
