panel,book,cost,n_oos,ctl_CAGR,ctl_Sharpe,ctl_MaxDD,v1_Sharpe,v1_CAGR,spy_Sharpe,spy_CAGR,spy_MaxDD,S1_pick,S1_OOSrank,S1_OOSrate,S1_regret,S1_OOS_CAGR,S1_OOS_Sharpe,S1_OOS_MaxDD,S1_p4a,S1_p4b,Sdepth_pick,Sdepth_OOSrank,Sdepth_OOSrate,Sdepth_regret,Sdepth_OOS_CAGR,Sdepth_OOS_Sharpe,Sdepth_OOS_MaxDD,Sdepth_p4a,Sdepth_p4b,same_pick
u56,EWall,10.0,12,0.1381731378987332,1.1357379992068701,-0.2252589051154077,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,band3-rw,1.0,0.08453393735964286,0.0,0.13410612540663402,1.2025269424250273,-0.17714790237343914,False,True,band3-dg,6,0.40899742996046445,0.3244634926008216,0.09534722887472857,1.285072363206482,-0.12054942313126815,True,False,False
u56,EWall,25.0,12,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,band3-rw,1.0,0.21302619782276355,0.0,0.12679061450189266,1.1426969456337832,-0.1789056935800939,False,True,band3-dg,4,0.42370183057492916,0.2106756327521656,0.0924133776660172,1.2482435320727505,-0.12092631068492765,True,False,False
u56,TOP20,10.0,11,0.16638958865609776,1.1676752607259366,-0.22210408719864583,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ddctl-8/.5/recover,10.0,0.8360454879002536,0.8362505747298974,0.11916531684602782,1.0513995671478398,-0.16561879723114092,False,True,ddctl-8/.5/recover,10,0.8360454879002536,0.8362505747298974,0.11916531684602782,1.0513995671478398,-0.16561879723114092,False,True,True
u56,TOP20,25.0,11,0.15087237124064035,1.0721876011978528,-0.22340270136729112,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ddctl-8/.5/recover,11.0,0.8547183503370704,0.9303459724770715,0.10248478192926624,0.9253098353893306,-0.16679038072120722,False,False,ddctl-8/.5/recover,11,0.8547183503370704,0.9303459724770715,0.10248478192926624,0.9253098353893306,-0.16679038072120722,False,False,True
u56,V1u,10.0,12,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ebud-0.10,9.0,0.7264742369117887,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,False,False,ebud-0.10,9,0.7264742369117887,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,False,False,True
u56,V1u,25.0,12,0.032674555494910607,0.3592038657013107,-0.19948029385500987,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ebud-0.10,10.0,0.26119708580575146,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,False,False,ebud-0.10,10,0.26119708580575146,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,False,False,True
broad,EWall,10.0,12,0.13933574083806333,1.1022031339130582,-0.2537106610635026,0.5762505378038233,0.05941502665859644,0.8820239235972316,0.1545044425578177,-0.3371595330739301,stop25,,,,0.13287927830521795,1.0951469664818427,-0.26584745557548783,False,False,band3-rw,1,0.2804213089299827,0.0,0.12014792469678315,1.0759636446032401,-0.18528570357900875,True,True,False
broad,EWall,25.0,12,0.13778891144087635,1.0913501695849346,-0.25391347869315706,0.15539928865606328,0.011143568780353386,0.8820239235972316,0.1545044425578177,-0.3371595330739301,vol60-dg,1.0,0.3007298461897216,0.0,0.11769385576362001,1.1020383628219215,-0.18709252316824732,True,True,band3-rw,4,0.38809226545496034,0.08736241926523874,0.11199630421691165,1.0096448187449245,-0.18745349090203722,True,True,False
broad,TOP20,10.0,11,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.5762505378038233,0.05941502665859644,0.8820239235972316,0.1545044425578177,-0.3371595330739301,ebud-0.10,11.0,0.8549551987087972,0.7274701107483855,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,False,ddctl-8/.5/recover,10,0.6263169688904074,0.49883188092999575,0.10299655409178743,0.8250090168840654,-0.18684216781520335,True,False,False
broad,TOP20,25.0,11,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.15539928865606328,0.011143568780353386,0.8820239235972316,0.1545044425578177,-0.3371595330739301,ebud-0.10,10.0,0.6485349419190923,0.5230206987289105,0.10539299399804758,0.7510865702437203,-0.23016855578352646,True,False,ddctl-8/.5/recover,11,0.6799860922035289,0.5544718490133471,0.08507541264992868,0.7098858343615876,-0.20173813025209775,True,False,False
broad,V1u,10.0,6,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5762505378038233,0.05941502665859644,0.8820239235972316,0.1545044425578177,-0.3371595330739301,g200-rw,1.0,-0.12657206766713386,0.0,0.061128162640717854,0.5902319040623647,-0.2119126361153264,False,False,ddctl-8/.5/high,4,0.44299928421370444,0.5695713518808383,0.02627529748347124,0.39633042095733095,-0.16246486349382727,False,False,False
broad,V1u,25.0,6,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.15539928865606328,0.011143568780353386,0.8820239235972316,0.1545044425578177,-0.3371595330739301,g200-rw,1.0,-0.12396362317720884,0.0,0.01272947393026791,0.16941174931586253,-0.26721084947028584,False,False,ddctl-8/.5/recover,5,0.12749394897302374,0.25145757215023257,-0.003123335530989535,-0.021108239336355885,-0.185778896285704,False,False,False
small,EWall,10.0,11,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.5806618551671671,0.07921670849894169,0.8820107671822842,0.15450717694493266,-0.33717235283398284,band3-dg,5.0,0.2912979696868156,0.11603927688391572,0.03837588361212907,0.5664863714962136,-0.1470362580000889,False,False,ddctl-8/.5/recover,1,0.17525869280289988,0.0,0.07818324692139456,0.7042019824504229,-0.2320656836177164,True,False,False
small,EWall,25.0,9,0.09782050310343715,0.6206770724346838,-0.36426007858274945,0.250067051410945,0.026724735037732872,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ddctl-8/.5/recover,1.0,0.17140067055439973,0.0,0.07553049086706154,0.6830863344772165,-0.23421384151565972,True,False,ddctl-8/.5/recover,1,0.17140067055439973,0.0,0.07553049086706154,0.6830863344772165,-0.23421384151565972,True,False,True
small,TOP20,10.0,10,0.17097711041046781,0.8091056551333645,-0.30849894580592363,0.5806618551671671,0.07921670849894169,0.8820107671822842,0.15450717694493266,-0.33717235283398284,ddctl-8/.5/high,6.0,0.7215571199437948,0.5249766793932531,0.0876541184293178,0.6710105665540217,-0.19302230552602395,True,False,ddctl-8/.5/high,6,0.7215571199437948,0.5249766793932531,0.0876541184293178,0.6710105665540217,-0.19302230552602395,True,False,True
