panel,cost,key,share,n,pass4a,pass4b,failing,cagr_fail,CAGR,CAGR_floor,vol,spy_vol,g_VM_FULL,g_VM_IS,g_CF_FULL,g_CF_IS,VM_FULL_CAP_g,VM_FULL_CAP_pass4b,VM_FULL_CAP_fail,VM_FULL_RAW_g,VM_FULL_RAW_pass4b,VM_FULL_RAW_fail,VM_IS_CAP_g,VM_IS_CAP_pass4b,VM_IS_CAP_fail,VM_IS_RAW_g,VM_IS_RAW_pass4b,VM_IS_RAW_fail,CF_FULL_CAP_g,CF_FULL_CAP_pass4b,CF_FULL_CAP_fail,CF_FULL_RAW_g,CF_FULL_RAW_pass4b,CF_FULL_RAW_fail,CF_IS_CAP_g,CF_IS_CAP_pass4b,CF_IS_CAP_fail,CF_IS_RAW_g,CF_IS_RAW_pass4b,CF_IS_RAW_fail
broad,10.0,INV,0.05,5,False,False,H1|H2|OOS|DD|CAGR,True,0.06364186513817849,0.10659833650201626,0.10643619358280365,0.17716493570061986,1.248388328281336,1.2762810662999953,1.3254415850386616,1.1646398391644652,1.0,False,H1|H2|OOS|DD|CAGR,1.248388328281336,False,H1|H2|OOS|DD|CAGR,1.0,False,H1|H2|OOS|DD|CAGR,1.2762810662999953,False,H1|H2|OOS|DD|CAGR,1.0,False,H1|H2|OOS|DD|CAGR,1.3254415850386616,False,H1|H2|OOS|DD,1.0,False,H1|H2|OOS|DD|CAGR,1.1646398391644652,False,H1|H2|OOS|DD|CAGR
broad,10.0,INV,0.1,9,False,False,H1|H2|OOS|CAGR,True,0.06432226241046424,0.10659833650201626,0.10266011452963325,0.17716493570061986,1.2943069699879437,1.3198065639729626,1.2997398542905105,1.1012970505816702,1.0,False,H1|H2|OOS|DD|CAGR,1.2943069699879437,False,H1|H2|OOS|DD|CAGR,1.0,False,H1|H2|OOS|DD|CAGR,1.3198065639729626,False,H1|H2|OOS|DD,1.0,False,H1|H2|OOS|DD|CAGR,1.2997398542905105,False,H1|H2|OOS|DD,1.0,False,H1|H2|OOS|DD|CAGR,1.1012970505816702,False,H1|H2|OOS|DD|CAGR
broad,10.0,INV,0.15,14,True,False,H2|OOS|CAGR,True,0.08002548658969211,0.10659833650201626,0.10367323350670272,0.17716493570061986,1.2816587009112077,1.2922009844380353,1.0115883477279572,0.8649852800868032,1.0,False,H2|OOS|DD|CAGR,1.2816587009112077,False,H2|OOS|DD,1.0,False,H2|OOS|DD|CAGR,1.2922009844380353,False,H2|OOS|DD,1.0,False,H2|OOS|DD|CAGR,1.0115883477279572,False,H2|OOS|DD,0.8649852800868032,False,H2|OOS|DD|CAGR,0.8649852800868032,False,H2|OOS|DD|CAGR
broad,10.0,INV,0.2,18,True,False,H2|OOS|CAGR,True,0.08193064311245846,0.10659833650201626,0.10489562748113328,0.17716493570061986,1.266722979462264,1.275516141617117,0.9866075660392015,0.839877350909046,1.0,False,H2|OOS|DD,1.266722979462264,False,H2|OOS|DD,1.0,False,H2|OOS|DD,1.275516141617117,False,H2|OOS|DD,0.9866075660392015,False,H2|OOS|DD|CAGR,0.9866075660392015,False,H2|OOS|DD|CAGR,0.839877350909046,False,H2|OOS|CAGR,0.839877350909046,False,H2|OOS|CAGR
broad,10.0,INV,0.27,25,True,False,H2|OOS|CAGR,True,0.09458717896611324,0.10659833650201626,0.10590872402003468,0.17716493570061986,1.2546058221825926,1.253300632687814,0.8474491282216876,0.7310823771461581,1.0,False,H2|OOS|DD,1.2546058221825926,False,H2|OOS|DD,1.0,False,H2|OOS|DD,1.253300632687814,False,H2|OOS|DD,0.8474491282216876,False,H2|OOS|DD,0.8474491282216876,False,H2|OOS|DD,0.7310823771461581,False,H2|OOS|CAGR,0.7310823771461581,False,H2|OOS|CAGR
broad,10.0,INV,0.35,32,True,False,H2|OOS|CAGR,True,0.09475263879520157,0.10659833650201626,0.10701533505766031,0.17716493570061986,1.2416323483346754,1.229737186893624,0.8460683023693127,0.7219226698164676,1.0,False,H2|OOS|DD,1.2416323483346754,False,H2|OOS|DD,1.0,False,H2|OOS|DD,1.229737186893624,False,H2|OOS|DD,0.8460683023693127,False,H2|OOS|DD,0.8460683023693127,False,H2|OOS|DD,0.7219226698164676,False,H2|OOS|CAGR,0.7219226698164676,False,H2|OOS|CAGR
broad,10.0,INV,0.53,48,True,False,H2|CAGR,True,0.09903547398228385,0.10659833650201626,0.10791694372298934,0.17716493570061986,1.231258940361921,1.20298509124101,0.8083760210360562,0.7754170525763946,1.0,False,H2|DD,1.231258940361921,False,H2|DD,1.0,False,H2|DD,1.20298509124101,False,H2|DD,0.8083760210360562,False,H2,0.8083760210360562,False,H2,0.7754170525763946,False,H2|CAGR,0.7754170525763946,False,H2|CAGR
broad,10.0,INV,0.75,69,True,False,CAGR,True,0.10448517251154388,0.10659833650201626,0.1072106951015174,0.17716493570061986,1.239369837586141,1.2019938395527006,0.7653378138090012,0.7548165851682098,1.0,False,DD,1.239369837586141,False,DD,1.0,False,DD,1.2019938395527006,False,DD,0.7653378138090012,True,,0.7653378138090012,True,,0.7548165851682098,False,CAGR,0.7548165851682098,False,CAGR
broad,10.0,INV,1.0,91,True,True,,False,0.10662159832926132,0.10659833650201626,0.1058623536349125,0.17716493570061986,1.2551553712257941,1.2114923182464905,0.7498351944206478,0.7237023332142598,1.0,False,DD,1.2551553712257941,False,DD,1.0,False,DD,1.2114923182464905,False,DD,0.7498351944206478,True,,0.7498351944206478,True,,0.7237023332142598,False,CAGR,0.7237023332142598,False,CAGR
broad,10.0,MOM,0.05,5,False,False,H2|OOS|DD,False,0.17263830351104859,0.10659833650201626,0.19947069582243585,0.17716493570061986,0.6661314396463828,0.7197528346253781,0.4545383207927627,0.4296471624632977,0.6661314396463828,False,H2|OOS|DD,0.6661314396463828,False,H2|OOS|DD,0.7197528346253781,False,H2|OOS|DD,0.7197528346253781,False,H2|OOS|DD,0.4545383207927627,False,H2|OOS,0.4545383207927627,False,H2|OOS,0.4296471624632977,False,H2|OOS|CAGR,0.4296471624632977,False,H2|OOS|CAGR
broad,10.0,MOM,0.1,9,False,False,H2|OOS|DD,False,0.1614174950364855,0.10659833650201626,0.17232631677943958,0.17716493570061986,0.771058676693763,0.8196576148639712,0.49072159633902634,0.45444531362289137,0.771058676693763,False,H2|OOS|DD,0.771058676693763,False,H2|OOS|DD,0.8196576148639712,False,H2|OOS|DD,0.8196576148639712,False,H2|OOS|DD,0.49072159633902634,False,H2|OOS,0.49072159633902634,False,H2|OOS,0.45444531362289137,False,H2|OOS|CAGR,0.45444531362289137,False,H2|OOS|CAGR
broad,10.0,MOM,0.15,14,True,False,H2|DD,False,0.15116323215403282,0.10659833650201626,0.15602594337632156,0.17716493570061986,0.8516128721938544,0.8898146891089004,0.5259638283102868,0.49233387371656145,0.8516128721938544,False,H2|DD,0.8516128721938544,False,H2|DD,0.8898146891089004,False,H2|DD,0.8898146891089004,False,H2|DD,0.5259638283102868,False,H2,0.5259638283102868,False,H2,0.49233387371656145,False,H2|CAGR,0.49233387371656145,False,H2|CAGR
