panel,cadence,m_star,IS_best_fold_Sharpe,IS_anchor_fold_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b
U56,QUARTER,1,1.4905737011776308,1.4905737011776308,0.1716196082191408,1.1759465345181017,-0.19127561830465023,1.2546848554963768,1.0977403373824588,False,True
U56,YEAR,1,1.1761390519862183,1.1761390519862183,0.17241683168330546,1.173768304378072,-0.19127561830465023,1.1701289987725187,1.177609902315482,False,True
B136,QUARTER,4,1.688965560518911,1.5331913354186557,0.13974258430314945,0.8294575404320956,-0.20203288162979294,0.8150752060441068,0.849296547187438,False,False
B136,YEAR,4,1.3718937550008412,1.2325632900750019,0.1349277251848895,0.8404324392947632,-0.20203288162979294,0.8350058231163207,0.8474627629268077,False,False
SMALL,QUARTER,14,1.3735672619343717,0.8898786279068285,0.11159184725299287,0.667742920666616,-0.37411836270629706,1.2071877166825902,0.07685462347214231,False,False
SMALL,YEAR,14,1.2346538292267377,0.6291817967430293,0.11318650291553944,0.668923052660188,-0.37411836270629706,1.2254261912690971,0.0784353974734563,False,False
