panel,kind,flavour,etf_share,seed,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,keep4a,keep4b,fail4b
ALL36~s0.000~1,MIX,ALL36,0.0,1,EWall,1.0,M,0.21693134375051026,1.1211210106319944,-0.3294140674690176,1.1964202113557318,1.0447751933862004,1.1148108209648573,False,False,DD
ALL36~s0.000~1,MIX,ALL36,0.0,1,MA-RS,1.0,M,0.2014561824155201,1.0791405580963325,-0.28938446231392834,1.0654634199020203,1.093813232916655,1.1632447078330028,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,0.5,W,0.11485027022122352,1.1710442749113585,-0.1900996497369617,1.3406178981032424,1.016160155219152,1.1058401519725174,False,True,-
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,0.5,W,0.11847197854851377,1.2454090692511326,-0.1508667711636541,1.4400755300964343,1.054063204753803,1.1417501780985988,False,True,-
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,0.5,M,0.11399592635762112,1.175462387146367,-0.18522859916758438,1.3403927160035123,1.0213306141630485,1.1133110466229472,False,True,-
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,0.5,M,0.11485649036765921,1.2020638740396588,-0.16732928869460983,1.3607214512440806,1.0566552985893425,1.1409879491959676,False,True,-
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,0.75,W,0.17329151447291524,1.1714153304751207,-0.27498016413345594,1.3434553027357803,1.0147833190222406,1.1042519035880638,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,0.75,W,0.17945047602412134,1.246481074621608,-0.2202641769253204,1.442550024024084,1.0541139051922064,1.141615985425185,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,0.75,M,0.17249650796928706,1.1754015010559962,-0.2701572269354455,1.3446303732768794,1.0188386665090987,1.1097976497176234,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,0.75,M,0.17417473445953746,1.2029513456071672,-0.24420889426197012,1.3643176739813885,1.0560417447316675,1.1395761849446437,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,1.0,W,0.23204845887151215,1.1713946306760261,-0.3535229183718557,1.3460031812562823,1.013010116715276,1.1022208424804438,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,1.0,W,0.2413621055835069,1.2474378300417905,-0.28578782410756975,1.4449833617309948,1.0540307529670594,1.1413068750627244,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,EWall,1.0,M,0.23179327646139125,1.1748334766230932,-0.35030439573850614,1.3484045189999994,1.0160651415899506,1.1058423809184323,False,False,DD
ALL36~s0.000~2,MIX,ALL36,0.0,2,MA-RS,1.0,M,0.23461796566237925,1.2034692785992527,-0.3168739258681508,1.3673871161057372,1.0553162022272173,1.1379263678574265,False,False,DD
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,0.5,W,0.1101759702789955,1.1774869594156294,-0.18945777471822545,1.3293182752441028,1.0468957145274422,1.1535086643169257,False,True,-
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,0.5,W,0.0815982106078681,0.933136575538598,-0.16606145955151508,0.9188719768381046,0.9480175329169723,1.0659497717214284,False,False,"H1,CAGR"
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,0.5,M,0.10867780183723452,1.1755223537765402,-0.18643092751201484,1.320958423458742,1.0483197595225728,1.1573448914909692,False,True,-
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,0.5,M,0.0873117291236114,0.9636163889689111,-0.17742923922587328,0.9142348873747743,1.0104017710126043,1.1213200073833414,False,False,"H1,CAGR"
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,0.75,W,0.16626444428521103,1.1778726563236828,-0.2742115297749935,1.3313140393693585,1.0462363923938036,1.1525305964284156,False,False,DD
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,0.75,W,0.12189066347834343,0.9341313749641413,-0.24212147099403458,0.920465374760503,0.9484992104878398,1.0661231300366294,False,False,"H1,DD"
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,0.75,M,0.16451543366658727,1.1756444509706758,-0.2720525774653896,1.3242505835086789,1.0468894868673753,1.1546125568460874,False,False,DD
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,0.75,M,0.13120387990836901,0.9657432477196553,-0.2587300656980428,0.9186628108027836,1.0104359927602777,1.1203290998937534,False,False,"H1,DD"
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,1.0,W,0.2226998772349722,1.1778963613853377,-0.3527142018849162,1.3330339037595644,1.04520391574858,1.151137412515344,False,False,DD
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,1.0,W,0.1615918945221222,0.9350022921453731,-0.3136759225279975,0.9219039442208686,0.9488913705124655,1.0661677271791608,False,False,"H1,DD"
ALL36~s0.000~3,MIX,ALL36,0.0,3,EWall,1.0,M,0.2211884769326209,1.1752340117904065,-0.35294013925870416,1.3272018148080458,1.0450106740325211,1.151250102587581,False,False,DD
ALL36~s0.000~3,MIX,ALL36,0.0,3,MA-RS,1.0,M,0.17509107982489192,0.9677150086614114,-0.3354189324154697,0.9230356519858255,1.010238795414262,1.1189458535996413,False,False,"H1,DD"
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,0.5,W,0.10360969704153411,1.1408910222980808,-0.18294656555624433,1.2286165663660027,1.057464209656885,1.1459197292082128,False,False,CAGR
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,0.5,W,0.08037726435144887,0.9383582413615216,-0.156224895395622,0.8472040389582589,1.0283023649707814,1.1277563162303048,False,False,"H1,CAGR"
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,0.5,M,0.10172511786221894,1.13474216535937,-0.17804505616406818,1.213346482390087,1.058736927739549,1.150240616089104,False,False,CAGR
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,0.5,M,0.09239897116297002,1.0737269885255412,-0.17120809363232847,1.077930169549548,1.0709606057214907,1.1707214266438692,False,False,CAGR
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,0.75,W,0.15615026918236663,1.1413631478475474,-0.26503771806101883,1.2305457465789058,1.056777681640924,1.144985708206686,False,False,DD
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,0.75,W,0.12013829051279545,0.9392303923046562,-0.22836901254848574,0.8487058705048265,1.028453964644583,1.1276409054437306,False,False,"H1,DD"
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,0.75,M,0.15376976063056014,1.1353533158639522,-0.26023672738952974,1.2174412040273257,1.0566352634685676,1.1471286836891805,False,False,DD
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,0.75,M,0.1393770934165468,1.0751442396603206,-0.24991241841677658,1.0803899885441637,1.071581640135224,1.1703722139630488,False,False,DD
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,1.0,W,0.20888623772231996,1.1414697414548647,-0.34125069554850684,1.2321997003425469,1.0556810648626955,1.1436046242280655,False,False,DD
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,1.0,W,0.1593645952364271,0.9398658772769498,-0.2966273318011542,0.8498840809676952,1.02844326016077,1.1273227274985274,False,False,"H1,DD"
ALL36~s0.000~4,MIX,ALL36,0.0,4,EWall,1.0,M,0.20644413623804136,1.1354833942144127,-0.33811850130774923,1.221108403498284,1.0541500031366626,1.1434921041658581,False,False,DD
ALL36~s0.000~4,MIX,ALL36,0.0,4,MA-RS,1.0,M,0.18673152019374095,1.0762658984214268,-0.32428665987711414,1.0825073926450677,1.0719964825849684,1.1696890912970874,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,0.5,W,0.11768329349534024,1.1842748144857957,-0.1878618994785094,1.3188775678789144,1.0601615546465852,1.147121241664157,False,True,-
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,0.5,W,0.11431051341976262,1.199731906557274,-0.16355451882178385,1.3805659304496223,1.0207413590891161,1.1194373519996612,False,True,-
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,0.5,M,0.11647516823538462,1.1862037848748201,-0.1821658593041735,1.3161070008761167,1.0639954556900133,1.1545020043994472,False,True,-
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,0.5,M,0.10996114382217548,1.1497272559453677,-0.1620516733490236,1.3727840513200515,0.9434752934617747,1.0439741494875425,False,True,-
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,0.75,W,0.1777124772111518,1.1849528063575072,-0.2716855964629378,1.3213707552534222,1.0594616058622754,1.1462363903396402,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,0.75,W,0.17287468500222425,1.2014573822234138,-0.23730838376188557,1.3827944665281444,1.0223378952044937,1.1207353404747036,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,0.75,M,0.1763909801536072,1.1864229317479063,-0.2659130212764962,1.3208932785492944,1.061066944969145,1.150654150551064,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,0.75,M,0.16649704065705673,1.1529669027443734,-0.23675414191892719,1.3796130418361623,0.9453651443671438,1.0448314010086555,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,1.0,W,0.23816169107087126,1.1852398033827478,-0.3492241120575035,1.3235748220328856,1.0583367858929895,1.1448881835972102,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,1.0,W,0.23214021100831217,1.2030670443596867,-0.30597728320984996,1.3849516099670371,1.023817352091525,1.1218790984891587,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,EWall,1.0,M,0.23722017707751175,1.1861643125864447,-0.345070708209406,1.3252627106264845,1.0578298818487104,1.146345657659969,False,False,DD
ALL36~s0.000~5,MIX,ALL36,0.0,5,MA-RS,1.0,M,0.22392921552168787,1.1559515142134056,-0.30750462066665263,1.3860359635238837,0.9473259342096896,1.0456414562356515,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,0.5,W,0.09657969170571934,1.118189873632995,-0.17435967058289514,1.1619482328793032,1.081093633412893,1.1456019533658688,False,False,CAGR
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,0.5,W,0.07391057729416994,0.9772091536192796,-0.14469431746819617,0.9993445330557397,0.9702476789518112,1.0445371869008901,False,False,CAGR
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,0.5,M,0.0963281834241192,1.1267371103723731,-0.17101013148910127,1.149780164005597,1.107697284442751,1.1716144480723718,False,False,CAGR
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,0.5,M,0.08049069389623531,1.0338766166024127,-0.14921358298088083,1.0676535375898084,1.0197895752513568,1.0867300784027327,False,False,CAGR
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,0.75,W,0.14542718961707224,1.1188840734125873,-0.25305551122354886,1.1645305662477112,1.0802705079934665,1.144669742622449,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,0.75,W,0.11064719005439372,0.9776884660818321,-0.21182090233238093,1.0007792992067346,0.9701096462999957,1.0444214761962052,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,0.75,M,0.14536414178683876,1.1270713296179364,-0.24965772491078075,1.154249046394208,1.1046716990453946,1.168161589977572,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,0.75,M,0.12117886753890827,1.036202096506053,-0.21788903524609005,1.07144145466681,1.021117413498536,1.0878213503990877,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,1.0,W,0.19439301443025747,1.1192680839544658,-0.3264219294455716,1.1668744487888352,1.079102597923976,1.1433730093480752,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,1.0,W,0.1470783234949513,0.9780852377745639,-0.27555413230099335,1.0021640907562472,0.9698815784729171,1.0441980399319417,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,EWall,1.0,M,0.19483177486469416,1.1270444254805818,-0.32403833997998066,1.1583500617663642,1.101390663948177,1.1643614185927447,False,False,DD
ALL36~s0.250~0,MIX,ALL36,0.25,0,MA-RS,1.0,M,0.16207741049745383,1.0384911778278638,-0.28287858147266276,1.0751889378923085,1.0224638065424037,1.088868239015818,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,0.5,W,0.1039278002924291,1.154984356832077,-0.17405551872761016,1.2212499504577434,1.0943286677519921,1.1752349014601868,False,False,CAGR
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,0.5,W,0.08745962728997192,1.1101151865607892,-0.14216439555152383,1.087106019652535,1.1343234342331365,1.2244937498091497,False,False,CAGR
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,0.5,M,0.10217881653982563,1.151554609727768,-0.17010448578775494,1.20909663713148,1.097879585964764,1.1817815771161968,False,False,CAGR
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,0.5,M,0.09352370083261397,1.1515377398558344,-0.1398264703146006,1.1110140831128519,1.1913096144327817,1.2778569916746134,False,False,CAGR
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,0.75,W,0.15674162376502276,1.1558611183504277,-0.2525990693111184,1.223820160062116,1.0938203650465737,1.1745815042041912,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,0.75,W,0.13169596124952743,1.111311479128264,-0.20777921585733428,1.089633241115482,1.134403196630797,1.224517180938734,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,0.75,M,0.15453689891773292,1.1527739210943178,-0.24908310892077368,1.215198164151868,1.0951659203879096,1.1782736520046018,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,0.75,M,0.14153827053459067,1.1540840253106002,-0.20490842689148547,1.115712544624831,1.1920341728927508,1.2781042011105024,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,1.0,W,0.20985254228555905,1.1564237171838254,-0.32581352817939824,1.2261652744766771,1.0929500834294665,1.1735349310233394,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,1.0,W,0.17611050190090016,1.1124271779683026,-0.26989251441652484,1.0921111637449146,1.1343853825513897,1.2244196687994977,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,EWall,1.0,M,0.20759309396772174,1.1535034339905248,-0.32421677252492187,1.2208639853123602,1.092072809855036,1.174264895478285,False,False,DD
ALL36~s0.250~1,MIX,ALL36,0.25,1,MA-RS,1.0,M,0.1903088409165703,1.1565534375663509,-0.2669412523533168,1.1203585932051405,1.1926826301125621,1.2782050699957102,False,False,DD
ALL36~s0.250~2,MIX,ALL36,0.25,2,EWall,0.5,W,0.1074119528415225,1.1629832652220367,-0.1806681186123923,1.2248240507883261,1.1061683681782308,1.1796265846607785,False,True,-
ALL36~s0.250~2,MIX,ALL36,0.25,2,MA-RS,0.5,W,0.08217194603522038,1.0100567011404418,-0.1532478210627075,1.0000117755064661,1.0220407406837295,1.1073552795267958,False,False,CAGR
ALL36~s0.250~2,MIX,ALL36,0.25,2,EWall,0.5,M,0.10660567106786756,1.1663992892916981,-0.17695475389997684,1.2148140490961776,1.1213475380838338,1.1965200815347092,False,True,-
ALL36~s0.250~2,MIX,ALL36,0.25,2,MA-RS,0.5,M,0.08797056475605225,1.0517485609918595,-0.1637189172871405,1.0782527090603957,1.0342931021974437,1.1120266689177398,False,False,CAGR
ALL36~s0.250~2,MIX,ALL36,0.25,2,EWall,0.75,W,0.1619765482765323,1.163182404211719,-0.2619475396111586,1.226700271750768,1.1050090245588253,1.1782822046505537,False,False,DD
ALL36~s0.250~2,MIX,ALL36,0.25,2,MA-RS,0.75,W,0.12307490386805808,1.0097306515950382,-0.2240934084324615,1.0011920867172173,1.0204440392643959,1.1056522303903085,False,False,DD
ALL36~s0.250~2,MIX,ALL36,0.25,2,EWall,0.75,M,0.1611104926702729,1.1664216650951487,-0.25852135424213596,1.219111676317277,1.1178377493430747,1.192371531270636,False,False,DD
ALL36~s0.250~2,MIX,ALL36,0.25,2,MA-RS,0.75,M,0.13238349271082317,1.0523867404456455,-0.23924901210433192,1.0813932602026908,1.03310351045071,1.110372557133297,False,False,DD
ALL36~s0.250~2,MIX,ALL36,0.25,2,EWall,1.0,W,0.21680337985621567,1.1630344067131309,-0.3375379138566952,1.2283066714945106,1.1034656851280928,1.1765229221515512,False,False,DD
