panel,claim_set,book,null,freq,gross_nom,cost,draws,null_base_rate_4b,is_base_rate_4b,oos_null_mean_Sharpe,book_pass4b,outside_null,pct_Sharpe,p_emp_Sharpe,null_mean_Sharpe,null_p95_Sharpe,book_Sharpe,book_CAGR,book_MaxDD,book_turn,mean_gross_null,mean_gross_book,gross_match
U56,CORE,TOP5,ROT,W,0.75,0.0,250,0.332,0.08,1.024961320059545,False,False,0.732,0.27091633466135456,0.9667152332764787,1.1819166080848127,1.0505622623923352,0.18605356260736206,-0.2050667959804663,17.680869292618343,0.7407266811279857,0.7407266811279827,2.9976021664879227e-15
U56,CORE,TOP5,ROT,W,0.75,10.0,250,0.0,0.0,0.46207022704139933,False,False,1.0,0.00398406374501992,0.39569980020097195,0.612403676647054,0.9511650341141642,0.16528851099111397,-0.2157977808392051,17.680869292618343,0.7407266811279857,0.7407266811279827,2.9976021664879227e-15
U56,CORE,TOP5,ROT,W,0.75,25.0,250,0.0,0.0,-0.3749634660299926,False,False,1.0,0.00398406374501992,-0.45178282007638015,-0.2391758456217551,0.8016164188068923,0.13480184032545406,-0.23163356566005888,17.680869292618343,0.7407266811279857,0.7407266811279827,2.9976021664879227e-15
U56,CORE,TOP10,ROT,W,0.75,0.0,250,0.524,0.22,1.0657530685909997,True,False,0.48,0.5219123505976095,1.0301105673411866,1.1881328517473084,1.0224088421294495,0.1435655576141759,-0.1747359903862773,13.898235357782895,0.7369848156182212,0.7369848156182213,1.1102230246251565e-16
U56,CORE,TOP10,ROT,W,0.75,10.0,250,0.0,0.0,0.5377022844111834,False,False,1.0,0.00398406374501992,0.4978203372472992,0.6608658726256361,0.9241736046175931,0.12779759550158154,-0.1753819448348447,13.898235357782895,0.7369848156182212,0.7369848156182213,1.1102230246251565e-16
U56,CORE,TOP10,ROT,W,0.75,25.0,250,0.0,0.0,-0.24950152540433004,False,False,1.0,0.00398406374501992,-0.29458631921308626,-0.13888825705229788,0.7763842131089446,0.10454234333367052,-0.17635039646380846,13.898235357782895,0.7369848156182212,0.7369848156182213,1.1102230246251565e-16
U56,CORE,TOP20,ROT,W,0.75,0.0,250,0.728,0.188,1.1992252231237468,True,False,0.768,0.2350597609561753,1.1283920325027057,1.2166087933810612,1.1716246994475297,0.13691207107989167,-0.18220027327122856,9.642695002546747,0.7167706073752729,0.7167706073752711,1.7763568394002505e-15
U56,CORE,TOP20,ROT,W,0.75,10.0,250,0.0,0.0,0.8061240872917441,True,True,1.0,0.00398406374501992,0.740100848631545,0.8280259072376336,1.0881424217199733,0.12600959041078985,-0.1830833978748886,9.642695002546747,0.7167706073752729,0.7167706073752711,1.7763568394002505e-15
U56,CORE,TOP20,ROT,W,0.75,25.0,250,0.0,0.0,0.21574785153918552,True,True,1.0,0.00398406374501992,0.15785206075473446,0.2441887389941584,0.9626019640604613,0.10984685525111493,-0.1844070322536251,9.642695002546747,0.7167706073752729,0.7167706073752711,1.7763568394002505e-15
U56,CORE,EWELIG,EW,W,0.75,0.0,250,0.112,0.336,1.106200767838346,True,False,0.712,0.2908366533864542,1.0953363438595207,1.1822393712425672,1.1282269651619792,0.11265399691489209,-0.15769534506473393,8.206240210019166,0.75,0.75,0.0
U56,CORE,EWELIG,EW,W,0.75,10.0,250,0.012,0.024,0.8928308126889385,False,False,1.0,0.00398406374501992,0.8749347829156996,0.9595413457373265,1.0451000392155023,0.10356166800306177,-0.158746990312857,8.206240210019166,0.75,0.75,0.0
U56,CORE,EWELIG,EW,W,0.75,25.0,250,0.0,0.0,0.5726239909375073,False,False,1.0,0.00398406374501992,0.5446033432340507,0.6309828405108692,0.9200829042488128,0.0900571623450348,-0.16113531120715907,8.206240210019166,0.75,0.75,0.0
U56,CORE,BAND03,BD,W,0.75,0.0,250,0.0,0.0,1.24047227398135,False,False,0.936,0.06772908366533864,1.1726673995794334,1.2281698079289964,1.2264397617268818,0.08815673783666811,-0.12029818259516034,1.7751520489439372,0.5326619341913952,0.5326619341913944,7.771561172376096e-16
U56,CORE,BAND03,BD,W,0.75,10.0,250,0.0,0.0,1.0587203193292802,False,False,1.0,0.00398406374501992,0.9834167345063022,1.0391600278850346,1.2013927882713367,0.0862272835611193,-0.12054947951644912,1.7751520489439372,0.5326619341913952,0.5326619341913944,7.771561172376096e-16
U56,CORE,BAND03,BD,W,0.75,25.0,250,0.0,0.0,0.7852353088001767,False,False,1.0,0.00398406374501992,0.6989588211642561,0.7552352434264523,1.1637838393363464,0.08333929838950738,-0.12092636698249548,1.7751520489439372,0.5326619341913952,0.5326619341913944,7.771561172376096e-16
U56,CORE,TOP5,ROT,M,0.75,0.0,250,0.308,0.104,1.0384189014883805,False,False,0.684,0.3187250996015936,0.9929240500868888,1.1938994926777795,1.0489352809160268,0.19508238695933788,-0.2717646245973394,7.713835722898465,0.7450471698113215,0.7450471698113207,7.771561172376096e-16
U56,CORE,TOP5,ROT,M,0.75,10.0,250,0.1,0.036,0.9110480766008908,False,False,0.872,0.13147410358565736,0.8630722480323629,1.0620926814518736,1.0078394354333895,0.1859150939371772,-0.27242461974291876,7.713835722898465,0.7450471698113215,0.7450471698113207,7.771561172376096e-16
U56,CORE,TOP5,ROT,M,0.75,25.0,250,0.004,0.012,0.7180779893035036,False,False,0.988,0.01593625498007968,0.6664616603335674,0.8664720066152808,0.9458628000830531,0.17228264206475563,-0.2734146124612875,7.713835722898465,0.7450471698113215,0.7450471698113207,7.771561172376096e-16
U56,CORE,TOP10,ROT,M,0.75,0.0,250,0.696,0.3,1.1009193105433779,False,False,0.904,0.099601593625498,1.0606444836857518,1.2049345477036373,1.1651559531020823,0.17404901666415795,-0.2316809006359234,6.101370735082856,0.7379716981132067,0.7379716981132075,7.771561172376096e-16
U56,CORE,TOP10,ROT,M,0.75,10.0,250,0.188,0.092,0.9795270645136467,False,False,0.976,0.027888446215139442,0.9377991557937463,1.08188151813844,1.123919323608582,0.1669173408949931,-0.2321515876720519,6.101370735082856,0.7379716981132067,0.7379716981132075,7.771561172376096e-16
