panel,map,cap,turnover,exposure,gross,dial,bind_rate,disp_mean,viol_rate,conc_mean,conc_max,overlap_anchor,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,d_cagr_vs_anchor,d_mdd_vs_anchor,d_sharpe_vs_anchor,d_oos_sharpe_vs_anchor,a_H1,a_H2,a_DD,b_H1,b_H2,b_OOS,b_DD,b_CAGR,pass4a,pass4b,fail4b
U56,PIT,1,2.8603359002193107,0.7502251312532936,0.75,True,0.693058568329718,12.176789587852495,0.596529284164859,0.09310780615573,0.25,0.4573168547769043,0.11348417210760475,1.149703332150842,-0.1982822284125315,0.11900814192528841,1.3128604381227078,-0.11483157381614306,0.10798747129843256,1.021434488929992,-0.1982822284125315,0.11551943830740652,1.1142444905332969,-0.1982822284125314,0.11101581934303106,1.203569569633263,-0.11483157381614306,-0.04366255444151368,-0.007006610107881284,0.0017233367043794079,-0.06170204398480483,True,False,False,True,True,True,True,True,False,True,NONE
U56,PIT,2,2.918632527232987,0.7502659779296287,0.75,True,0.3676789587852495,2.463123644251627,0.5195227765726681,0.13487916546426112,0.3,0.6255877208172914,0.12715440025443092,1.0798625638852382,-0.21515397401479586,0.13313150114204797,1.2298544845042694,-0.13026521785009426,0.1212088276889769,0.9627163975318364,-0.2151539740147964,0.12687325458948417,1.0301475729689356,-0.21515397401479652,0.1274961559955936,1.1526175605026188,-0.13026521785009426,-0.02999232629468751,-0.023878355710145627,-0.06811743156122452,-0.14579896154916616,False,False,False,True,True,True,False,True,False,False,DD
U56,PIT,3,2.839075834296421,0.7503127763104357,0.75,True,0.2527114967462039,1.0433839479392624,0.3297180043383948,0.16969081069401412,0.3,0.733139605025707,0.14703903978579347,1.1820272568286654,-0.20137968752440027,0.140074441842011,1.2213179758718173,-0.12026306852774848,0.15404618374476486,1.155081107910544,-0.20137968752440016,0.15857998572043708,1.215669580271503,-0.20137968752440016,0.1331685770579505,1.1403188464184744,-0.12026306852774848,-0.010107686763324963,-0.010104069219750045,0.03404726138220271,0.03972304575340124,False,False,False,True,True,True,True,True,False,True,NONE
U56,PIT,4,2.90747276653746,0.7503136379896876,0.75,True,0.18655097613882862,0.60412147505423,0.20498915401301518,0.21012065894720208,0.35,0.783559930993747,0.14929337461460168,1.1691071911441022,-0.2055133549347843,0.14399644793227906,1.2478454127038876,-0.11815582139821568,0.15461482710059182,1.114656215051247,-0.2055133549347845,0.16074469611590914,1.1840913738102972,-0.2055133549347844,0.13552915244273556,1.1549844434785048,-0.11815582139821568,-0.00785335193451675,-0.014237736630134057,0.021127195697639545,0.00814483929219545,True,False,False,True,True,True,False,True,False,False,DD
U56,PIT,5,2.901984584042685,0.7503132442481264,0.75,True,0.12689804772234273,0.3806941431670282,0.1475054229934924,0.24054250946527297,0.4,0.838132233522857,0.14600709722142735,1.1195897012563671,-0.2170922388858173,0.13485824768150856,1.1618793344673437,-0.1223951944118864,0.1572654730800016,1.09740966343412,-0.21709223888581775,0.16196598598838863,1.1560924412547897,-0.2170922388858174,0.12690785130900561,1.076180785498036,-0.1223951944118864,-0.01113962932769108,-0.02581662058116707,-0.028390294190095533,-0.019854093263312,False,False,False,True,True,True,False,True,False,False,DD
U56,PIT,6,2.8499786313894306,0.7503080513338819,0.75,True,0.09978308026030369,0.2613882863340564,0.09761388286334056,0.26509790044318393,0.45,0.8792639615499127,0.1435496313450706,1.0951937935798537,-0.20244723313143453,0.13475419506321207,1.1403703920878172,-0.1280949617261864,0.15241324071650575,1.067775595634765,-0.20244723313143453,0.15899332760128515,1.1376802280489766,-0.20244723313143453,0.12505846481296157,1.0421626886182564,-0.1280949617261864,-0.013597095204047838,-0.011171614826784304,-0.052786201866608984,-0.0382663064691251,False,False,False,True,True,True,False,True,False,False,DD
U56,PIT,8,2.778848626195938,0.7503287864867869,0.75,True,0.03579175704989154,0.0878524945770065,0.026030368763557483,0.3081139541455569,0.45,0.9223143969883877,0.1554529499484414,1.1484733219404852,-0.19048974197477542,0.14613474350246602,1.2090280928827186,-0.1323609930772064,0.1648469144777156,1.1114513877122676,-0.19048974197477564,0.16900074650687702,1.1666527330871646,-0.1904897419747753,0.13920019832800112,1.1310507428513363,-0.1323609930772064,-0.0016937766006770438,0.0007858763298748128,0.0004933264940225612,-0.009293801430937165,False,False,False,True,True,True,True,True,False,True,NONE
U56,PIT,20,2.7551322078761635,0.7503311865692482,0.75,True,0.0,0.0,0.0,0.33506514981581803,0.65,1.0,0.15714672654911843,1.1479799954464627,-0.19127561830465023,0.1498542304081545,1.2126871756821322,-0.13952273332906917,0.16448547246554002,1.1050095733306262,-0.19127561830465045,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.13979903866882748,1.115763519905964,-0.13952273332906917,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,False,True,NONE
U56,FROZEN,1,2.6905077589352864,0.7502685527034969,0.75,True,0.6323210412147505,10.469631236442517,0.0,0.05423287260322109,0.14285714285714285,0.4870577338139274,0.13128572824012896,1.2314572572121898,-0.21680936637218307,0.12832033314984748,1.4243185325365928,-0.1032032486774811,0.1342589168335342,1.1154064901636462,-0.21680936637218284,0.13818738351608073,1.1804641684555965,-0.21680936637218307,0.12295482157648885,1.3340585060878105,-0.1032032486774811,-0.02586099830898947,-0.025533748067532835,0.08347726176572712,0.004517633937494825,True,False,False,True,True,True,False,True,False,False,DD
U56,FROZEN,2,2.7729573995394223,0.7502941656266503,0.75,True,0.3579175704989154,2.1268980477223427,0.0,0.10090122854162197,0.15384615384615385,0.6426502128423008,0.137089217101396,1.1295759788589719,-0.21680377290126918,0.13416433270494665,1.2415613104882421,-0.14047510906772442,0.14002164445126564,1.0531357903496639,-0.21680377290126962,0.1449597076114464,1.1173742223348866,-0.2168037729012694,0.12759741723999785,1.156151563694101,-0.14047510906772442,-0.020057509447722444,-0.025528154596618946,-0.0184040165874908,-0.058572312183215125,True,False,False,True,True,True,False,True,False,False,DD
U56,FROZEN,3,2.818285564859515,0.7502944118709354,0.75,True,0.2841648590021692,0.9609544468546638,0.0,0.14973215675191118,0.2,0.7489212063217036,0.14062100331285987,1.1076952130551003,-0.19654420076995405,0.13589608181750656,1.1689047078385604,-0.15351239300769814,0.14536557879196677,1.0638356060888126,-0.1965442007699536,0.15063128126149272,1.1273243631149756,-0.19654420076995371,0.1285731963478567,1.0851977416381429,-0.15351239300769814,-0.01652572323625856,-0.005268582465303817,-0.04028478239136235,-0.04862217140312608,False,False,False,True,True,True,True,True,False,True,NONE
U56,FROZEN,4,2.790238045356497,0.7503149138189737,0.75,True,0.18112798264642083,0.5260303687635575,0.0,0.19764520133485167,0.3076923076923077,0.8146392661985448,0.14644270254744196,1.1239829657577118,-0.21428950078359243,0.13682143788078083,1.158938918099279,-0.13615294477872042,0.15614539489544454,1.1038592043767699,-0.2142895007835921,0.1624187993113082,1.1722544678454812,-0.214289500783592,0.12732306537263516,1.0628191551646593,-0.13615294477872042,-0.010704024001676471,-0.023013882478942205,-0.023997029688750837,-0.003692066672620564,False,False,False,True,True,True,False,True,False,False,DD
U56,FROZEN,5,2.787014362148049,0.7503045201308459,0.75,True,0.13665943600867678,0.3232104121475054,0.0,0.23300474547334918,0.2857142857142857,0.8447603366802442,0.14605881891701467,1.0980753227384352,-0.22706266730984836,0.14732159253836175,1.2120411151336623,-0.14322884689044157,0.1447974351389587,1.0123030246260776,-0.2270626673098486,0.1510641432210047,1.0783358967750307,-0.2270626673098488,0.14000540312661625,1.1307741629306052,-0.14322884689044157,-0.011087907632103766,-0.035787049005198135,-0.04990467270802745,-0.097610637743071,False,False,False,True,True,True,False,True,False,False,DD
U56,FROZEN,6,2.8179642238648976,0.750318266615873,0.75,True,0.0911062906724512,0.1789587852494577,0.0,0.2662332267731,0.3,0.900029507464591,0.14877287912790949,1.1022633851591952,-0.2162551313080805,0.1452877405191635,1.1896853865260693,-0.13857639231144736,0.15226862309869094,1.0404906978111363,-0.21625513130808016,0.1555920131615356,1.0889115650523378,-0.21625513130808016,0.14054009043272475,1.1273616107960203,-0.13857639231144736,-0.008373847421208946,-0.024979513003430265,-0.04571661028726748,-0.08703496946576394,False,False,False,True,True,True,False,True,False,False,DD
U56,FROZEN,8,2.7844615687296472,0.7503222556510357,0.75,True,0.021691973969631236,0.031453362255965296,0.0,0.30571421439591484,0.4,0.9502169197396962,0.15175706898455865,1.117094403840071,-0.1943685281762917,0.14580011854752217,1.1941059609856528,-0.13689596221001044,0.15774498927221292,1.0653792573411398,-0.1943685281762927,0.16262047081708064,1.1229571689091575,-0.1943685281762918,0.13869189598839182,1.1164037249371692,-0.13689596221001044,-0.00538965756455978,-0.0030929098716414583,-0.030885591606391705,-0.05298936560894418,False,False,False,True,True,True,True,True,False,True,NONE
U56,FROZEN,20,2.7551322078761635,0.7503311865692482,0.75,True,0.0,0.0,0.0,0.31883785864754177,0.5,1.0,0.15714672654911843,1.1479799954464627,-0.19127561830465023,0.1498542304081545,1.2126871756821322,-0.13952273332906917,0.16448547246554002,1.1050095733306262,-0.19127561830465045,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.13979903866882748,1.115763519905964,-0.13952273332906917,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,False,True,NONE
U56,UJSON,1,3.1841219300594954,0.7503735824520629,0.75,False,1.0,33.21583514099783,0.0,0.25280187997107734,0.5,0.16155377255938527,0.17398663524067226,1.0754165944749388,-0.2873675542727703,0.13822378551826797,0.9626108567232483,-0.2873675542727703,0.21087314925171619,1.177673712286075,-0.23222869073707153,0.2078093066329998,1.1938028358325659,-0.23222869073707164,0.13415606549627146,0.916993652806622,-0.2873675542727703,0.01683990869155383,-0.09609193596812005,-0.07256340097152392,0.01785630131446414,False,True,False,True,True,True,False,True,False,False,DD
U56,UJSON,2,3.0153181842614747,0.7503158923682034,0.75,False,1.0,29.97180043383948,0.0,0.2539923561615535,0.5,0.29248949165173993,0.14872283138453257,1.0562666909376812,-0.21982336579839334,0.13304572690575833,1.0754884198059802,-0.21982336579839334,0.16461684820762135,1.0542304596795689,-0.2194637865933674,0.16657052125146454,1.0969084805830553,-0.21946378659336785,0.12740062579931677,1.0068844492810873,-0.21982336579839334,-0.00842389516458586,-0.028547747493743114,-0.09171330450878146,-0.07903805393504637,False,False,False,True,True,True,False,True,False,False,DD
U56,UJSON,3,2.877647492455399,0.7502794038613372,0.75,False,1.0,26.79175704989154,0.0,0.2549961968617066,0.6,0.40305112293109513,0.12585498994204247,0.9819794177271332,-0.1903821286305828,0.1147413317023438,0.9986421201389354,-0.17336794849827064,0.13707944823548956,0.9776722258416317,-0.19038212863058357,0.13839509547524953,1.0142211349982064,-0.1903821286305829,0.11080145862050572,0.9426264896551091,-0.17336794849827064,-0.03129173660707596,0.0008934896740674381,-0.16600057771932952,-0.16172539951989529,False,False,False,True,True,True,True,True,False,True,NONE
U56,UJSON,4,2.695667744570639,0.7502928533953805,0.75,False,0.9945770065075922,23.503253796095446,0.0,0.256719925049643,0.6666666666666666,0.5004620983203937,0.13236320412031688,1.0621389970546555,-0.19298298532454494,0.11857563602320664,1.0691877615161207,-0.1526253490444862,0.14632071784104905,1.0672476963889133,-0.19298298532454505,0.14598740051995707,1.0957541515178937,-0.19298298532454516,0.11602427993038833,1.0218145411193553,-0.1526253490444862,-0.024783522428801552,-0.0017073670198947122,-0.08584099839180714,-0.08019238300020803,False,False,False,True,True,True,True,True,False,True,NONE
U56,UJSON,5,2.590674085862681,0.7502749790666967,0.75,False,0.39804772234273317,3.606290672451193,0.0,0.25834109197481664,0.7142857142857143,0.5914557216028224,0.12299390534065902,1.0453511854721542,-0.21443954469249482,0.11410390579523377,1.0750203103399805,-0.13883468762207452,0.1319548426967374,1.0298549321882584,-0.21443954469249482,0.1324432398903066,1.0625241182118492,-0.21443954469249482,0.11161670073150232,1.0269597612639056,-0.13883468762207452,-0.034152821208459416,-0.02316392638784459,-0.10262880997430845,-0.1134224163062525,False,False,False,True,True,True,False,True,False,False,DD
U56,UJSON,6,2.6331027324180827,0.7502863856790108,0.75,False,0.227765726681128,1.445770065075922,0.0,0.3061146582423856,0.75,0.659281883757633,0.1340254268784422,1.0869274006238265,-0.21489266315635502,0.12886740474159186,1.165078745722924,-0.12319868948889279,0.13920701705548333,1.0344794103196804,-0.21489266315635536,0.1404611910817375,1.070692033865911,-0.2148926631563549,0.12625325133187948,1.1176321826267896,-0.12319868948889279,-0.02312129967067622,-0.023617044851704794,-0.06105259482263614,-0.10525450065219077,False,False,False,True,True,True,False,True,False,False,DD
U56,UJSON,8,2.824709055807044,0.7503063687405402,0.75,False,0.1735357917570499,0.5835140997830802,0.0,0.40042503643102695,0.75,0.7877604284092905,0.14298853006316992,1.0847727446873137,-0.22518128289844597,0.13942806008295605,1.197261254430056,-0.1532153016115233,0.1465601257536635,1.0105129437092475,-0.22518128289844552,0.15288491150351513,1.0755861174479575,-0.22518128289844563,0.1310762618991883,1.1099034212544707,-0.1532153016115233,-0.014158196485948515,-0.03390566459379574,-0.06320725075914901,-0.1003604170701442,False,False,False,True,True,True,False,True,False,False,DD
U56,UJSON,20,2.7551322078761635,0.7503311865692482,0.75,False,0.0,0.0,0.0,0.5298466143060023,0.75,1.0,0.15714672654911843,1.1479799954464627,-0.19127561830465023,0.1498542304081545,1.2126871756821322,-0.13952273332906917,0.16448547246554002,1.1050095733306262,-0.19127561830465045,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.13979903866882748,1.115763519905964,-0.13952273332906917,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,False,True,NONE
B136,PIT,1,3.221183808833963,0.7502841505608115,0.75,True,0.48968512486427795,17.665580890336592,0.8219326818675353,0.1128972431262394,0.3,0.38402831490209594,0.149078548164977,1.274028984539223,-0.2100551372559536,0.16644638163111103,1.4612857187388388,-0.11984453684590368,0.13197695584353886,1.103554935497163,-0.21005513725595337,0.1471742851701734,1.239809000307534,-0.21005513725595337,0.15139409815195481,1.3177818258511014,-0.11984453684590368,-0.012769548270749276,-0.0026521145774588417,0.20249409095602156,0.21579392627196703,True,True,False,True,True,True,False,True,False,False,DD
B136,PIT,2,3.219943853387312,0.7503043359372733,0.75,True,0.21281216069489686,2.737242128121607,0.6199782844733985,0.15322315167012174,0.45,0.5802045576528488,0.15784612296531453,1.2162109915861299,-0.19748080229132103,0.18772457782713303,1.471889681059026,-0.13352060769213425,0.12873223408842316,0.9824485685576385,-0.19748080229132114,0.1434853770126665,1.101967598867858,-0.19748080229132114,0.17551902082403537,1.36063660942176,-0.13352060769213425,-0.004001973470411757,0.009922220387173719,0.14467609800292847,0.07795252483229098,True,True,False,True,True,True,True,True,False,True,NONE
B136,PIT,3,3.1782295816850223,0.7503075935014377,0.75,True,0.14332247557003258,0.9413680781758957,0.5971769815418024,0.20209401618637607,0.5,0.7318567427178676,0.1516152969898752,1.1029648590833592,-0.20250585440392088,0.18007986617931326,1.3328960933246872,-0.14304654627664448,0.12384966777255113,0.8934403955154332,-0.20250585440392144,0.14122504047804818,1.021682919763466,-0.20250585440392088,0.16435366216725766,1.2058694098220897,-0.14304654627664448,-0.010232799445851093,0.004897168274573871,0.03142996550015775,-0.0023321542721008726,True,False,False,True,True,True,False,True,False,False,DD
B136,PIT,4,3.1688776774959675,0.7503062074223094,0.75,True,0.09554831704668838,0.40499457111834963,0.4723127035830619,0.23641843789936287,0.55,0.818845896533193,0.15333739957259707,1.083891778972214,-0.2125932910976952,0.1851640953272482,1.3452671105049754,-0.14200265814063306,0.12237913596690775,0.8529833805369397,-0.21259329109769565,0.13847009211669836,0.9696125078683678,-0.2125932910976953,0.17164370246612815,1.2324079013607971,-0.14200265814063306,-0.008510696863129219,-0.00519026841920045,0.012356885389012584,-0.05440256616719907,True,False,False,True,True,True,False,True,False,False,DD
B136,PIT,5,3.1346018083731635,0.7503172706706182,0.75,True,0.06948968512486428,0.21064060803474485,0.31487513572204123,0.26958890478318476,0.6,0.8841454720933548,0.1566961791126269,1.0809189626909088,-0.20997404088604532,0.18262231212920566,1.3105972521847717,-0.14774440874556427,0.1313497000139412,0.8826906960415586,-0.20997404088604588,0.1482243680922526,1.0004549849803546,-0.20997404088604554,0.1670628755402832,1.1884835244832597,-0.14774440874556427,-0.0051519173230993864,-0.0025710182075505683,0.009384069107707393,-0.02356008905521234,True,False,False,True,True,True,False,True,False,False,DD
B136,PIT,6,3.1400862928577307,0.7503225876607013,0.75,True,0.04451682953311618,0.10857763300760044,0.23235613463626492,0.29879628806222924,0.6,0.9340149595849921,0.15725104638126797,1.0720112227565666,-0.20422801523402556,0.1800439118702728,1.2914279518490042,-0.14578171061316247,0.13490839316067316,0.8875350946633583,-0.20422801523402567,0.15324727704077135,1.0110942442568187,-0.20422801523402578,0.16212930782338675,1.1566432436505498,-0.14578171061316247,-0.004597050054458318,0.003175007444469191,0.0004763291733651531,-0.0129208297787482,True,False,False,True,True,True,False,True,False,False,DD
B136,PIT,8,3.090107507296337,0.7503303674814125,0.75,True,0.013029315960912053,0.02823018458197611,0.05863192182410423,0.33609270500034005,0.6,0.9769272529858849,0.16265578978935635,1.078819112079948,-0.20740302267849497,0.1810744196191243,1.2904438652640453,-0.1527592439000368,0.14453249098391185,0.9100159528119833,-0.20740302267849486,0.16325695452139488,1.0319160564754681,-0.20740302267849497,0.1619265423454419,1.149416213368275,-0.1527592439000368,0.0008076933536300679,-2.220446049250313e-16,0.007284218496746542,0.007900982439901227,True,False,False,True,True,True,False,True,False,False,DD
B136,PIT,20,3.1119701405134976,0.7503340404679465,0.75,True,0.0,0.0,0.0,0.34988206439230535,0.65,1.0,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,0.0,0.0,0.0,0.0,True,False,False,True,True,True,False,True,False,False,DD
B136,FROZEN,1,2.850328936731867,0.7503080703123376,0.75,True,0.36699239956568946,12.161780673181324,0.0,0.05066483047140767,0.07692307692307693,0.41387071282266974,0.15318379757600242,1.2139792267640435,-0.20175972174039247,0.15920147558482323,1.4779888001816361,-0.12202913058489284,0.1472000458647018,1.0445788529007964,-0.20175972174039225,0.15731777849363326,1.135904190199199,-0.2017597217403938,0.14818600415838912,1.3620346597689743,-0.12202913058489284,-0.008664298859723862,0.00564330093810228,0.14244433318084204,0.11188911616363217,True,True,False,True,True,True,True,True,False,True,NONE
B136,FROZEN,2,3.0399945808296893,0.7503067984693056,0.75,True,0.19109663409337677,2.597176981541802,0.0,0.10056311987489569,0.16666666666666666,0.5870881544644415,0.15352118623109146,1.11397726906654,-0.21300164034245295,0.1600171889794051,1.261102295501944,-0.1474005083319172,0.14706445954537872,0.9994962024190316,-0.21300164034245272,0.1633017091335458,1.121337937205948,-0.21300164034245284,0.14176046613767612,1.109198305637249,-0.1474005083319172,-0.00832691020463483,-0.005598617663958194,0.04244237548333851,0.09732286317038108,True,True,False,True,True,True,False,True,False,False,DD
B136,FROZEN,3,3.0800129111466648,0.7503196514298065,0.75,True,0.1444082519001086,0.9500542888165038,0.0,0.15035939919765212,0.2,0.725565963076678,0.1564039709332199,1.0944280824367818,-0.20080010370938484,0.17299708778539236,1.2924104151449367,-0.14077589994508044,0.1400528886156973,0.9330375979014293,-0.20080010370938495,0.15841243608238975,1.0629802571258624,-0.20080010370938461,0.1539708703940894,1.14078740952941,-0.14077589994508044,-0.005444125502506392,0.006602918969109917,0.022893188853580382,0.03896518309029551,True,False,False,True,True,True,True,True,False,True,NONE
B136,FROZEN,4,3.114567764844321,0.7503101628570462,0.75,True,0.09011943539630836,0.3300760043431053,0.0,0.19880962385525675,0.25,0.8240427014299807,0.1559062074865465,1.0742909033702044,-0.21072359698220378,0.18364541462648876,1.3394484621791907,-0.1464617678020167,0.12882912724838147,0.8556594969146284,-0.21072359698220366,0.14561618598345039,0.9736600166286221,-0.210723596982204,0.16851999124065675,1.2139807773102191,-0.1464617678020167,-0.005941888949179797,-0.003320574303709023,0.0027560097870029665,-0.05035505740694479,True,False,False,True,True,True,False,True,False,False,DD
B136,FROZEN,5,3.124254497995018,0.7503207342063302,0.75,True,0.06948968512486428,0.17263843648208468,0.0,0.2410294390135255,0.2631578947368421,0.8910944406058412,0.155421266840722,1.056323488745631,-0.2131296244442744,0.17803610018579996,1.2758590988833396,-0.15793697157095743,0.13325045779776223,0.8728937009635152,-0.2131296244442742,0.15055079621253364,0.9919089585854117,-0.2131296244442742,0.1613605170661907,1.1453180788975348,-0.15793697157095743,-0.006426829595004291,-0.00572660176577966,-0.015211404837570441,-0.03210611545015518,True,False,False,True,True,True,False,True,False,False,DD
B136,FROZEN,6,3.102406041310561,0.750326978144108,0.75,True,0.04560260586319218,0.08903365906623235,0.0,0.27197406442069155,0.3,0.9251900108577632,0.15647258569811706,1.0542658141431376,-0.20983982106238908,0.18185516547672642,1.2901930737348979,-0.16232128798778933,0.13164620204813482,0.8571221321685508,-0.20983982106238908,0.1500703223772728,0.9808486990845959,-0.20983982106238874,0.1642912456538499,1.1556816623985529,-0.16232128798778933,-0.005375510737609224,-0.002436798383894323,-0.01726907944006384,-0.043166374950970976,True,False,False,True,True,True,False,True,False,False,DD
B136,FROZEN,8,3.099682703448547,0.7503358537604493,0.75,True,0.009771986970684038,0.01737242128121607,0.0,0.30758752804718453,0.4,0.9798588490770901,0.1633637609305041,1.0804652847672573,-0.20740302267849475,0.18017123690502568,1.28332971730874,-0.15275924390003648,0.14680305265402382,0.9195373687644327,-0.20740302267849509,0.1658438867493044,1.0434512773692068,-0.20740302267849486,0.16036059070779496,1.1374273093923588,-0.15275924390003648,0.001515664494777802,0.0,0.00893039118405592,0.019436203333639934,True,False,False,True,True,True,False,True,False,False,DD
