panel,book,cost,pick_draw,pick_IS_Sharpe,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,cand_IS_Sharpe,cand_OOS_CAGR,cand_OOS_Sharpe,cand_OOS_MaxDD,med_OOS_Sharpe,pct_OOS_Sharpe,pct_OOS_CAGR,pct_OOS_MaxDD,cand_beats_pick
U56,RANDFIX,0.0,410,1.4037065409563616,0.09194597125578174,1.2549133565997532,-0.10880963588675763,1.0827881548472984,0.1540804890287466,1.2436652338985876,-0.18220023181479572,1.2092062149754548,0.612,1.0,0.0,False
U56,RANDFIX,10.0,410,1.3594584927736897,0.08848792531402028,1.2108401050746185,-0.10932115238678908,0.9928960782278157,0.14307766013754653,1.164764331653914,-0.183083357045578,1.1625129327153871,0.508,1.0,0.0,False
U56,RANDFIX,25.0,410,1.2929784665285193,0.08332069324688507,1.1446245944897169,-0.11008819007436044,0.8577168791856127,0.1267650882319844,1.04610965884594,-0.1844069923641637,1.090091614978535,0.385,1.0,0.0,False
U56,RANDROT,0.0,212,1.2990938235487541,0.11466158914860447,1.1583891489569913,-0.1509926448156862,1.0827881548472984,0.1540804890287466,1.2436652338985876,-0.18220023181479572,1.2038923236074295,0.689,1.0,0.001,True
U56,RANDROT,10.0,212,0.9295611507913488,0.07335346598531967,0.7722488746556297,-0.15310893815738802,0.9928960782278157,0.14307766013754653,1.164764331653914,-0.183083357045578,0.8200235667133148,1.0,1.0,0.001,True
U56,RANDROT,25.0,212,0.3754180208415462,0.014185147279468957,0.1924753717508203,-0.2013687472120982,0.8577168791856127,0.1267650882319844,1.04610965884594,-0.1844069923641637,0.24206628038810718,1.0,1.0,0.798,True
B136,RANDFIX,0.0,868,1.434073208112282,0.06263631767450639,0.9763363662671316,-0.11556400634431174,1.1438848772526287,0.14094092140032188,0.9907714255507483,-0.19983154054596775,1.0399489634681238,0.348,1.0,0.0,True
B136,RANDFIX,10.0,868,1.390048426486602,0.059090450361187985,0.9242608327344365,-0.1160411118806689,1.043837850225855,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.9898530575023461,0.226,0.998,0.0,False
B136,RANDFIX,25.0,660,1.3253964650181025,0.06333733501441219,0.9018999879408536,-0.10595210787479059,0.8934202619944265,0.10117263278720867,0.7433679864583757,-0.20155317029654185,0.9177746981695811,0.121,0.987,0.0,False
B136,RANDROT,0.0,179,1.4487826330798699,0.10338018915384595,0.967345248635854,-0.1801741214730792,1.1438848772526287,0.14094092140032188,0.9907714255507483,-0.19983154054596775,1.0666429073515522,0.195,0.986,0.025,True
B136,RANDROT,10.0,179,0.8930466365995503,0.03869981891275054,0.4054613531227112,-0.2092447868139402,1.043837850225855,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.5045690606642439,1.0,1.0,0.329,True
B136,RANDROT,25.0,179,0.06062144499763224,-0.05141009263242602,-0.42633827139656316,-0.4460870536681528,0.8934202619944265,0.10117263278720867,0.7433679864583757,-0.20155317029654185,-0.3281939377096089,1.0,1.0,1.0,True
SMALL439,RANDFIX,0.0,234,1.1614651497637258,0.010931142521498405,0.21963365649109823,-0.1454113495688415,0.5351761487275362,0.0957502381204931,0.6110770143505769,-0.2462725399416399,0.21469082822412128,0.965,1.0,0.025,True
SMALL439,RANDFIX,10.0,234,1.1158290491539142,0.007511625355829832,0.16002287985295294,-0.15462222444236318,0.42025439160371103,0.07232854473169592,0.487330838507868,-0.2743260458646113,0.15346808430124925,0.935,1.0,0.017,True
SMALL439,RANDFIX,25.0,234,1.047308413332135,0.0024033833799834703,0.07063027697312885,-0.16825451723392715,0.2477746552876336,0.038112002378476006,0.30160015433639353,-0.35137641538009357,0.06741523108462681,0.842,0.992,0.001,True
SMALL439,RANDROT,0.0,564,0.9012743359847837,0.05869555709942276,0.46333710317564636,-0.34515124734912206,0.5351761487275362,0.0957502381204931,0.6110770143505769,-0.2462725399416399,0.38662161298946307,0.955,0.986,0.994,True
SMALL439,RANDROT,10.0,564,0.39942127974698965,-0.009781234963245455,0.006329500748867186,-0.40987544112632457,0.42025439160371103,0.07232854473169592,0.487330838507868,-0.2743260458646113,-0.06387316503291508,1.0,1.0,1.0,True
SMALL439,RANDROT,25.0,577,-0.3378778548213522,-0.11875203110941668,-0.7479668319695681,-0.7381014037857576,0.2477746552876336,0.038112002378476006,0.30160015433639353,-0.35137641538009357,-0.7304601019639039,1.0,1.0,1.0,True
