panel,book,L,heldvol,turn,vol,dSharpe_per_10bps,pred_dSharpe,resid,dCAGR_per_10bps_pp,pred_dCAGR_pp,S0,S10,S20,S30
U56,NOGATE,3829.4821428571427,0.2270171869636826,0.8141438497548165,0.11287209224974737,-0.007249841070971004,-0.007212977393503031,-3.686367746797304e-05,-0.09140384816742989,-0.08141438497548165,1.07639006190741,1.0691409093151854,1.0618910614188823,1.054640538694497
U56,EWALL,87.63358778625954,0.1948460203334887,8.146858535560288,0.09741274646550488,-0.08434418815415774,-0.08363236671953599,-0.0007118214346217566,-0.8940637296583009,-0.8146858535560287,1.1055329483611798,1.021324455751822,0.9369603864564525,0.8525003838987065
U56,BAND3,168.83201803833146,0.19297496332528588,4.683484605518678,0.09649639033535563,-0.04898465640912445,-0.048535334733683606,-0.00044932167544084467,-0.5193312390749345,-0.46834846055186774,1.1692990632355134,1.1203992081139003,1.0714093378268381,1.02234509400814
U56,ABS,111.85859318346628,0.19936177600010396,6.337976522529363,0.10525846799600042,-0.06068917206567211,-0.060213459716801046,-0.0004757123488710671,-0.7036392280034942,-0.6337976522529363,1.1157569318864442,1.0551540326511122,0.9944572491506212,0.9336894156894279
U56,V1,15.732586068855085,0.1455678034362242,24.094593130632727,0.1023718881006354,-0.23599168550967461,-0.23536337541168373,-0.0006283100979908862,-2.536482455525084,-2.4094593130632727,0.8828858482805401,0.6471568146569674,0.4108752194839426,0.17491079175151622
U56,V1C20,35.176933765632235,0.18169482867859127,11.750504905660321,0.10326156905674469,-0.11432516877871057,-0.11379359245648436,-0.0005315763222262099,-1.2858041427947997,-1.1750504905660322,1.0757181596050793,0.9615651139440742,0.8472083258207288,0.7327426532689476
U56,CAND5,22.212814645308924,0.29330920804277905,18.193865594990626,0.17999681290988287,-0.10138151756007878,-0.10107882079056343,-0.0003026967695153454,-2.1078279921912317,-1.8193865594990626,1.0496374605042944,0.948456717017825,0.8470503005069543,0.7454929078240581
U56,CAND10,28.338697878566204,0.25784797614454624,14.388224282714853,0.14171231701613635,-0.10168494271461186,-0.10153121892062854,-0.00015372379398331804,-1.623170070912668,-1.4388224282714852,1.063386445096722,0.9619129081963081,0.8602061483962845,0.7583316169528865
U56,CAND20,39.64622641509434,0.22646992484248368,10.899793010081547,0.1184765092913231,-0.09243331627807076,-0.09199961304801728,-0.00043370323005348377,-1.2239862841872804,-1.0899793010081549,1.1605284504218838,1.0682462554665675,0.9757952936272185,0.8832285015876715
U56,CAND30,53.334634146341465,0.20977561038350603,9.133961040397004,0.107697015214429,-0.0853594962201641,-0.08481164517151128,-0.0005478510486528199,-1.0148733822793021,-0.9133961040397005,1.1405245814825795,1.0553001783365341,0.9699239270097787,0.8844460928220872
U56,CAND40,70.55156490507953,0.19929897097503202,8.325268415691959,0.10036684378192431,-0.08357870390526716,-0.08294839313449955,-0.0006303107707676114,-0.9170606913021443,-0.8325268415691959,1.1167366412612356,1.033298338086058,0.9497011575653432,0.8660005295454342
U56,CAND60,87.7051206592113,0.19466562972252224,8.14093557236514,0.09735986793292299,-0.08432841603955599,-0.08361695373266033,-0.0007114623068956577,-0.8936481799453647,-0.8140935572365141,1.1087247528390216,1.024533741780625,0.940185402979859,0.8557395047203536
U56,MOM20,42.02656336469286,0.22413572738352666,10.23678877592183,0.11901839796284529,-0.08644399732305308,-0.08601013751770976,-0.0004338598053433146,-1.1430760554472785,-1.023678877592183,1.099381221009983,1.013072580335257,0.9266124299932077,0.8400492290408237
ETF36,NOGATE,3848.8333333333335,0.18072145817365826,0.6485294762633091,0.09490916334317676,-0.006872375996064013,-0.006833159764756618,-3.9216231307395016e-05,-0.06958945401885538,-0.06485294762633091,0.7776453321906753,0.7707731940364545,0.7639008117184988,0.7570282042024833
ETF36,EWALL,90.8109640831758,0.15460121859806011,8.518773316956064,0.08244875502532037,-0.10405125748917003,-0.10332203699546356,-0.0007292204937064672,-0.8895384482706067,-0.8518773316956064,0.6883351468318399,0.5842836465400757,0.480187997455893,0.37618137436432986
ETF36,BAND3,206.0042643923241,0.1523861155442322,4.187814369452883,0.08168460977096956,-0.05179678480234321,-0.05126809543676388,-0.0005286893655793296,-0.44433468154675787,-0.4187814369452883,0.8101749644136267,0.7584430951128365,0.7066373790436401,0.654784610006597
ETF36,ABS,114.49707602339181,0.1595153925931636,6.695459281387644,0.09044496568210623,-0.07454838318569383,-0.07402799294457894,-0.0005203902411148875,-0.7128583835865159,-0.6695459281387645,0.8229848325684704,0.7485125652767349,0.6739478129150436,0.599339683011389
ETF36,V1,20.625131995776137,0.1279526622294441,18.26540531209055,0.08794153242306418,-0.20808893973270925,-0.20769942038558487,-0.0003895193471243896,-1.8753808643438896,-1.826540531209055,0.6291991640166713,0.42115026258016985,0.21284335395443754,0.004932344818543495
ETF36,V1C20,52.40849194729136,0.15290116431700201,9.515310139771202,0.08649072527080655,-0.11070963306959386,-0.11001538153343397,-0.0006942515361598872,-0.9970462015588563,-0.9515310139771203,0.7190073716687441,0.6083024084771205,0.49754928041954444,0.3868784724599625
ETF36,CAND5,26.27001356852103,0.20183188716936729,15.533684957722155,0.12782462749495563,-0.12190499537915767,-0.12152341267988569,-0.00038158269927197896,-1.634663437156007,-1.5533684957722156,0.6272413701450407,0.5054211053146166,0.38346536779730783,0.26152638400756767
ETF36,CAND10,32.49828178694158,0.1814068458827855,13.184430479775976,0.1052351935753235,-0.12589701931581718,-0.12528537299966142,-0.0006116463161557617,-1.392492779910337,-1.3184430479775977,0.7367330978857054,0.6108566729678603,0.48491053692520214,0.3590420399382539
ETF36,CAND20,53.575825825825824,0.16519212213076873,9.554956601964653,0.09120868301203489,-0.105464064718249,-0.1047592870155124,-0.0007047777027365948,-1.0077099359877697,-0.9554956601964654,0.7581144041027124,0.6526788955000924,0.5471763822743633,0.44172220994796535
ETF36,CAND30,84.08571428571429,0.15540657234123972,8.546452998600424,0.08306642971353029,-0.10360203483027365,-0.10288696682973403,-0.0007150680005396232,-0.8925166086062086,-0.8546452998600425,0.6856187776525295,0.5820184133089706,0.47837278123264637,0.3748126731617086
ETF36,CAND40,90.80037842951751,0.15457742859880716,8.520906870659887,0.08243991753645098,-0.10408843541441322,-0.1033589931345134,-0.0007294422798998224,-0.8898690330835679,-0.8520906870659888,0.6899507492369503,0.585863627182445,0.4817307337860727,0.37768544299371065
ETF36,CAND60,90.80037842951751,0.15457742859880716,8.520906870659887,0.08243991753645098,-0.10408843541441322,-0.1033589931345134,-0.0007294422798998224,-0.8898690330835679,-0.8520906870659888,0.6899507492369503,0.585863627182445,0.4817307337860727,0.37768544299371065
ETF36,MOM20,59.49169435215947,0.15999192599031528,8.746024123121703,0.09040047020917734,-0.09742893960128558,-0.09674755123379677,-0.0006813883674888083,-0.9243413139874942,-0.8746024123121704,0.7741105438431425,0.6767469499925186,0.5792827589713617,0.4818237250392857
B136,NOGATE,3855.733333333333,0.24068970632119552,0.8481788665990727,0.11910529187887284,-0.007167095192032106,-0.007121252575927943,-4.584261610416328e-05,-0.09600762761401427,-0.08481788665990728,1.0942015437498283,1.0870349833313289,1.0798678817636291,1.072700258173732
B136,EWALL,85.25291647223519,0.21322758457507443,8.097443049493535,0.1018259482457216,-0.08017796026615313,-0.07952239275938945,-0.0006555675067636824,-0.8909741447373184,-0.8097443049493536,1.086806915146288,1.00674447831941,0.9265500155891419,0.8462730343478286
B136,BAND3,154.7235841081995,0.2122931449230348,4.933019636203767,0.10152777095919772,-0.04901335187093784,-0.04858788476885072,-0.0004254671020871223,-0.5466088136255154,-0.4933019636203767,1.112496981844493,1.063559871056532,1.0145414493641922,0.9654569262316794
B136,ABS,114.22075979658989,0.21663919825183867,5.960502764529472,0.1089039373345435,-0.055330290565982376,-0.054731747174753854,-0.0005985433912285218,-0.6659120088583343,-0.5960502764529472,1.13178822239784,1.0765138780746737,1.0211778613232894,0.9657973506998928
B136,V1,12.602564102564102,0.1492196123346189,30.045154965401128,0.1071862536325569,-0.2813373702403272,-0.2803079121358074,-0.0010294581045197648,-3.1663700892555693,-3.0045154965401126,0.9373100330526003,0.6556068845059574,0.37382998064672807,0.09329792233161878
B136,V1C20,21.12280701754386,0.176949356012257,18.227201511197606,0.10332863428065861,-0.17727980107075259,-0.17640029444006147,-0.0008795066306911126,-1.9571763370569206,-1.8227201511197606,0.9830641498472652,0.8058812189645435,0.6285005049901876,0.45122474663500745
B136,CAND5,17.847349177330894,0.31650718201365396,21.993460238173757,0.1972947254451511,-0.11197475926853599,-0.11147515570196045,-0.0004996035665755377,-2.523155337670609,-2.199346023817376,0.9506671958009443,0.8388292267442166,0.7268231125311029,0.6147429179953363
B136,CAND10,21.96121416526138,0.2879548612785646,17.90092022367387,0.16243013567098902,-0.11050913728218892,-0.1102068907947793,-0.0003022464874096187,-2.0202070182584686,-1.790092022367387,0.9803224422594686,0.8699920214635618,0.7594558436374516,0.6487950304129019
B136,CAND20,28.19132007233273,0.2636900509589816,14.162570572463435,0.13718731844570964,-0.10370697702256364,-0.10323527519103827,-0.0004717018315253674,-1.5858440248510093,-1.4162570572463435,1.0335761332875875,0.92998316570857,0.8262551857819348,0.7224552022198966
B136,CAND30,33.30171428571428,0.25059015881559393,12.205338854419912,0.1262371745579517,-0.09714943017740892,-0.09668577340359284,-0.0004636567738160735,-1.360099522137892,-1.2205338854419914,1.0503493882827666,0.953305576968179,0.8561384979706509,0.7589010977505398
B136,CAND40,38.07031828275352,0.24163042669896187,10.988789932601808,0.11965606273671044,-0.09235735250819928,-0.09183646596145648,-0.000520886546742802,-1.2244881601887934,-1.0988789932601808,1.0853162392851206,0.9930541659680219,0.900681014740325,0.8082441817605227
B136,CAND60,47.73658639628221,0.22941224632480836,9.46707139545866,0.11156961742930482,-0.08546455609724657,-0.08485348980834674,-0.0006110662888998281,-1.0492850788281771,-0.9467071395458662,1.0857178629301152,1.0003362310132644,0.9148571141578531,0.8293241946383755
B136,MOM20,32.245570663370415,0.27287211073050577,12.478300029080335,0.14549295820888694,-0.08629599633176144,-0.08576566304442726,-0.0005303332873341782,-1.411712531211462,-1.2478300029080336,1.0346645624810866,0.9484372484046133,0.8621280458734151,0.7757765734858023
SMALL,NOGATE,3116.7198177676537,0.46505457213185397,1.7375356634341348,0.1625413331916929,-0.010733356219556253,-0.0106898081202827,-4.354809927355208e-05,-0.19169583175705124,-0.1737535663434135,0.6888680761027062,0.6781352696586782,0.6674018930339829,0.6566680074440374
SMALL,EWALL,42.02956745311555,0.3449349281320642,13.334450952907426,0.1339358510266337,-0.09993553616693523,-0.09955848901319048,-0.0003770471537447584,-1.3774583495456496,-1.3334450952907426,0.4361514694631411,0.33611343420604756,0.2361567727495686,0.1363448609623354
SMALL,BAND3,54.43344776851398,0.34623036985195127,10.598899261555427,0.1356699429971984,-0.0784949229954266,-0.07812267793002829,-0.00037224506539830504,-1.1034687095027231,-1.0598899261555428,0.4585496615191474,0.3799881697008356,0.30148205824803204,0.2230648925328676
SMALL,ABS,49.45434241044584,0.34525326063734235,11.38872681484828,0.13871281778959807,-0.08244003193990444,-0.08210291591165635,-0.0003371160282480967,-1.1984016951528398,-1.138872681484828,0.5408517209498008,0.4583939397787709,0.3759421098214814,0.2935316251300875
SMALL,V1,11.381533101045296,0.1957132334333046,33.28642660755824,0.14842681449905543,-0.22494710036220403,-0.22426154411452434,-0.0006855562476796861,-3.5472817961126855,-3.328642660755824,0.8205135288078351,0.595570533497213,0.3704076310908237,0.14567222772122304
SMALL,V1C20,15.59014758675708,0.2503415775101671,24.68440012698284,0.13026362699195926,-0.1900729110313977,-0.1894957226126256,-0.0005771884187721066,-2.5722535040405115,-2.468440012698284,0.6446192682395687,0.45435508085484183,0.2641660998804592,0.07440053514537556
SMALL,CAND5,12.843381389252949,0.4448276764948569,30.011738410934598,0.24670228772698347,-0.1219273919158238,-0.1216516420964345,-0.0002757498193892982,-3.1130380062124945,-3.00117384109346,0.44245245081347845,0.32052554163254543,0.19856258396496262,0.07667027506600703
SMALL,CAND10,16.07101806239737,0.42262495915378806,24.218866577108443,0.19730468108424914,-0.12310610789771041,-0.12274856553842725,-0.00035754235928316114,-2.585054644163061,-2.421886657710844,0.6004028651141481,0.4773220958327365,0.3541818046825444,0.23108454142101686
SMALL,CAND20,19.285467554897608,0.3997828695610493,20.406576753332534,0.17038742459447848,-0.12011468012954896,-0.11976574446089623,-0.00034893566865272507,-2.1548767510869427,-2.0406576753332533,0.5700230108127359,0.44991579434596285,0.329770363816523,0.20967897042408903
SMALL,CAND30,21.118050541516247,0.3873294026896511,18.776647661495527,0.1591844580023878,-0.11829865849795614,-0.11795528217468236,-0.0003433763232737752,-1.9630035364292493,-1.877664766149553,0.519820794426943,0.4014993830454783,0.28317207657565735,0.16492481893307456
SMALL,CAND40,22.866980576809887,0.3774683969077834,17.523842948576444,0.15225336479826096,-0.11546795186668084,-0.1150965889771692,-0.0003713628895116311,-1.8326126191043013,-1.7523842948576445,0.5256088488390193,0.4100991370769386,0.29460423506021,0.17920499323897676
SMALL,CAND60,26.090217884702678,0.365520596182958,15.832226723183725,0.1445800834102273,-0.10989072751575313,-0.10950489410261184,-0.00038583341314128716,-1.6559940584128203,-1.5832226723183727,0.5289760973215629,0.4190356546408278,0.30912114300314564,0.1993039147743035
SMALL,MOM20,20.58572557282065,0.4080212997524324,19.401773543671045,0.17519498573856462,-0.11120688118087074,-0.11074388608714758,-0.00046299509372316194,-2.1129358786994805,-1.9401773543671046,0.7261572884442341,0.6149670733496767,0.5037352934941917,0.3925366449016219
