panel,cadence,estimator,cost_bps,chooser,book,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,pass4b,pass4a,fail4b,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD
B136,M,CANON,25.0,C_SHARPE,TOP20,EXT,0.19241966394886179,0.942998379862064,-0.3374408718425065,0.997843991399002,0.8850674713791217,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,CANON,25.0,C_ISLEGS,TOP20,CORE,0.1441939518208475,0.9378057983731926,-0.26163124103202273,0.9916901415058261,0.8808405458578151,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,CANON,50.0,C_CAGR,TOP05,EXT,0.2827873985234488,0.978280006100545,-0.3998374278537694,0.9640604752231672,0.9923089217644776,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,CANON,50.0,C_SHARPE,TOP20,EXT,0.1667196277184433,0.8388443037243184,-0.33858945180632594,0.9025600806255348,0.7699539370090464,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,CANON,50.0,C_ISLEGS,BAND03,EXT,0.10180732203282061,1.0088907481287506,-0.20611718300698245,1.131798087146121,0.8692472394284287,False,False,"L4_DD,L5_CAGR",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FMEAN,0.0,C_CAGR,TOP05,EXT,0.2622404537206843,0.9351224836030038,-0.35155145598168147,0.9278559364995649,0.9425164299703888,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FMEAN,0.0,C_SHARPE,TOP10,EXT,0.21338111122292983,0.9073490099764057,-0.3345741591102478,0.9048379826195966,0.9105613269645312,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FMEAN,0.0,C_ISLEGS,EWELIG,CORE,0.1175534901076001,1.0590643262337676,-0.2169139165881932,1.1200343605857772,0.9972870894037497,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FMEAN,5.0,C_CAGR,TOP05,EXT,0.2542460105676914,0.9135582955570398,-0.35375622057131095,0.9067871397451532,0.9204424343650865,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FMEAN,5.0,C_SHARPE,TOP10,EXT,0.20682705100932286,0.8853557535318415,-0.33502459824289044,0.8840251646051305,0.8873149748134124,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FMEAN,5.0,C_ISLEGS,BAND03,EXT,0.10784213868960275,1.0188152758493871,-0.23004009633389547,1.075212814745242,0.9836069729004733,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FMEAN,10.0,C_CAGR,TOP05,EXT,0.24629738167560383,0.8919574900559561,-0.35696502490307097,0.8856828490179318,0.8983307752162297,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FMEAN,10.0,C_SHARPE,TOP10,EXT,0.20030515080664252,0.8633264928493454,-0.335474766843765,0.8631798204131346,0.8640289414681493,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FMEAN,10.0,C_ISLEGS,BAND03,EXT,0.10678624533198904,1.0098179321418277,-0.23015934071306635,1.0681307875531614,0.9714819043609714,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FMEAN,25.0,C_CAGR,TOP05,EXT,0.2227240307829106,0.826963381869944,-0.36746544421169275,0.822183972282869,0.8317989812823734,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FMEAN,25.0,C_SHARPE,TOP10,EXT,0.18093099130625942,0.7970511007766381,-0.3368236519879562,0.8004731399758799,0.7939657696924656,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FMEAN,25.0,C_ISLEGS,BAND03,EXT,0.10362397916582629,0.9827795630842864,-0.23051770774561778,1.0468502375333546,0.9350355079724385,False,False,"L4_DD,L5_CAGR",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FMEAN,50.0,C_CAGR,TOP05,EXT,0.1843296267198603,0.7181702443947449,-0.3863883660451569,0.7158954632396659,0.7204328968869087,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FMEAN,50.0,C_SHARPE,TOP10,EXT,0.14927076571419884,0.6861384988574061,-0.3402261626780396,0.6955412789038623,0.6767098043435184,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FMEAN,50.0,C_ISLEGS,TOP10,EXT,0.14927076571419884,0.6861384988574061,-0.3402261626780396,0.6955412789038623,0.6767098043435184,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FPORT,0.0,C_CAGR,TOP05,EXT,0.2665227963471044,0.9802041170719556,-0.33117543846542397,0.9748662599176106,0.9857640700430825,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FPORT,0.0,C_SHARPE,TOP10,EXT,0.21537799189179752,0.9367388959514665,-0.32071788652935895,0.9361810712713707,0.9376032012368939,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FPORT,0.0,C_ISLEGS,TOP20,CORE,0.1455769153492148,0.9753207883099596,-0.23790170141610578,0.9644374841221998,0.9897651956447074,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,M,FPORT,5.0,C_CAGR,TOP05,EXT,0.25850357059083406,0.9576538867408801,-0.33163253386447766,0.9528262170464927,0.9627145389993816,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FPORT,5.0,C_SHARPE,TOP10,EXT,0.2088133155371743,0.9140693067307544,-0.3211173073392457,0.9146974027120454,0.913699276381098,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FPORT,5.0,C_ISLEGS,TOP20,CORE,0.14181067432358452,0.953536773017096,-0.23818691425072558,0.9442029165715339,0.9662184356545037,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,M,FPORT,10.0,C_CAGR,TOP05,EXT,0.25053485673408793,0.9351029184671859,-0.33208933396400864,0.930785783985687,0.9396639567607613,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FPORT,10.0,C_SHARPE,TOP10,EXT,0.20228392159894515,0.8913986533462693,-0.321522983582627,0.8932131744248138,0.8897937112062059,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FPORT,10.0,C_ISLEGS,TOP20,CORE,0.13805675346258672,0.9317515748391372,-0.2384720256148103,0.9239674702181165,0.9426701099910817,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,FPORT,25.0,C_CAGR,TOP05,EXT,0.2269286311653289,0.8674460163474719,-0.33345796426393925,0.8646624663251964,0.8705064314527802,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FPORT,25.0,C_SHARPE,TOP10,EXT,0.18290555237423556,0.8233806622797366,-0.3227821232706086,0.8287573455844314,0.8180676872565441,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FPORT,25.0,C_ISLEGS,TOP20,CORE,0.12686851149151224,0.866389207479194,-0.2393267512261983,0.8632560133519598,0.8720162946742943,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,M,FPORT,50.0,C_CAGR,TOP05,EXT,0.1885660025818201,0.7546737712124783,-0.33573312554369295,0.7544521447067998,0.755227799937345,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FPORT,50.0,C_SHARPE,TOP10,EXT,0.1512965035376781,0.7099993662635575,-0.324875755689535,0.7213217709117448,0.6984963025211675,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,M,FPORT,50.0,C_ISLEGS,TOP10,EXT,0.1512965035376781,0.7099993662635575,-0.324875755689535,0.7213217709117448,0.6984963025211675,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,CANON,0.0,C_CAGR,TOP05,EXT,0.2404746028591469,0.874960562168929,-0.36611212470561405,0.968279542722226,0.7808734809792754,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,CANON,0.0,C_SHARPE,TOP05,EXT,0.2404746028591469,0.874960562168929,-0.36611212470561405,0.968279542722226,0.7808734809792754,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,CANON,0.0,C_ISLEGS,EWELIG,CORE,0.11200961056880021,0.9875116934105181,-0.24436024823827207,1.0382127142299962,0.9365585475704998,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,CANON,5.0,C_CAGR,TOP05,EXT,0.23640247161922323,0.8638865390520828,-0.3661121247056144,0.9571955525642115,0.7698112119471417,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,CANON,5.0,C_SHARPE,TOP05,EXT,0.23640247161922323,0.8638865390520828,-0.3661121247056144,0.9571955525642115,0.7698112119471417,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,CANON,5.0,C_ISLEGS,EWELIG,CORE,0.11085268070982979,0.97850602616182,-0.24436024823827207,1.0301582998404124,0.9263012144445338,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,CANON,10.0,C_CAGR,TOP05,EXT,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.9460823858957684,0.7587249461000234,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,CANON,10.0,C_SHARPE,TOP05,EXT,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.9460823858957684,0.7587249461000234,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,CANON,10.0,C_ISLEGS,EWELIG,CORE,0.10969651952700232,0.9694689654665202,-0.24436024823827207,1.0220764930997799,0.9160058985114431,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,CANON,25.0,C_CAGR,TOP05,EXT,0.22021311970224455,0.8193342390865846,-0.36611212470561416,0.9125780032319769,0.7253328282907637,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,CANON,25.0,C_SHARPE,TOP05,EXT,0.22021311970224455,0.8193342390865846,-0.36611212470561416,0.9125780032319769,0.7253328282907637,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,CANON,25.0,C_ISLEGS,EWELIG,CORE,0.10623264484888906,0.9421773801367892,-0.2443602482382723,0.9976730044179527,0.8849026836050099,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,CANON,50.0,C_CAGR,TOP05,EXT,0.20019837005980867,0.7631464620776265,-0.36611212470561383,0.856249832787238,0.6692996701378986,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,CANON,50.0,C_SHARPE,TOP05,EXT,0.20019837005980867,0.7631464620776265,-0.36611212470561383,0.856249832787238,0.6692996701378986,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,CANON,50.0,C_ISLEGS,EWELIG,CORE,0.10047486417274443,0.8961390181518989,-0.2443602482382723,0.956512228626894,0.8324053880157435,False,False,"L2_H2,L4_DD,L5_CAGR",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FMEAN,0.0,C_CAGR,TOP05,EXT,0.2613132009540488,0.9041752771117478,-0.3592594944323859,0.9663785330338891,0.8465473345727862,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FMEAN,0.0,C_SHARPE,TOP05,EXT,0.2613132009540488,0.9041752771117478,-0.3592594944323859,0.9663785330338891,0.8465473345727862,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FMEAN,0.0,C_ISLEGS,EWELIG,CORE,0.12172983327093762,1.0494150218194895,-0.23355140379055114,1.1287975601921796,0.9636780208884006,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FMEAN,5.0,C_CAGR,TOP05,EXT,0.25732877794906367,0.8938748520742615,-0.3595839988978461,0.9562079372004026,0.8361029644018625,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FMEAN,5.0,C_SHARPE,TOP05,EXT,0.25732877794906367,0.8938748520742615,-0.3595839988978461,0.9562079372004026,0.8361029644018625,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FMEAN,5.0,C_ISLEGS,EWELIG,CORE,0.12070926135911779,1.0415311584955003,-0.2336520628335274,1.1222756337459237,0.9539887760137208,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FMEAN,10.0,C_CAGR,TOP05,EXT,0.2533536553495587,0.8835508629867125,-0.35990808806953667,0.9460123042877397,0.8256365443330328,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FMEAN,10.0,C_SHARPE,TOP05,EXT,0.2533536553495587,0.8835508629867125,-0.35990808806953667,0.9460123042877397,0.8256365443330328,False,False,"L2_H2,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FMEAN,10.0,C_ISLEGS,EWELIG,CORE,0.11968930587743423,1.0336257155382065,-0.23375270987935176,1.1157358933214063,0.9442727677566305,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FMEAN,25.0,C_CAGR,TOP05,EXT,0.24148394773984222,0.8524461090938998,-0.3609232657115558,0.9152835110295989,0.7941139170870384,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FMEAN,25.0,C_SHARPE,TOP05,EXT,0.24148394773984222,0.8524461090938998,-0.3609232657115558,0.9152835110295989,0.7941139170870384,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FMEAN,25.0,C_ISLEGS,EWELIG,CORE,0.11663313567708716,1.0097851307044894,-0.23407044560669937,1.096013287518044,0.9149726258433801,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FMEAN,50.0,C_CAGR,TOP05,EXT,0.22188578382464694,0.8002145193355344,-0.3634777413642333,0.8636465982280191,0.7412192217239503,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FMEAN,50.0,C_SHARPE,TOP05,EXT,0.22188578382464694,0.8002145193355344,-0.3634777413642333,0.8636465982280191,0.7412192217239503,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FMEAN,50.0,C_ISLEGS,EWELIG,CORE,0.11155182547983576,0.9696685468102257,-0.23472740767047595,1.0628190635751285,0.865683684924905,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FPORT,0.0,C_CAGR,TOP05,EXT,0.2692356466561221,0.9788710332345169,-0.35075681790703295,1.031099332318332,0.9274829556515837,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FPORT,0.0,C_SHARPE,TOP05,EXT,0.2692356466561221,0.9788710332345169,-0.35075681790703295,1.031099332318332,0.9274829556515837,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FPORT,0.0,C_ISLEGS,EWELIG,CORE,0.12198891326894512,1.070758688385873,-0.23076352383361487,1.1584737684040731,0.9756908995847421,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.08111872133378806,1.135749924987383,-0.12211590879264556
B136,Q,FPORT,5.0,C_CAGR,TOP05,EXT,0.26522591221369485,0.967779132312804,-0.3509139485327849,1.0202646166055716,0.9161383800638809,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FPORT,5.0,C_SHARPE,TOP05,EXT,0.26522591221369485,0.967779132312804,-0.3509139485327849,1.0202646166055716,0.9161383800638809,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FPORT,5.0,C_ISLEGS,EWELIG,CORE,0.12096767527859842,1.062746692817938,-0.23088122638768804,1.151835269537244,0.9658994215707667,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.0799834783511002,1.1209354714377004,-0.12226288612209668
B136,Q,FPORT,10.0,C_CAGR,TOP05,EXT,0.2612287856258453,0.9566872687226247,-0.35107104313839055,1.009429743109825,0.9047940457308296,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FPORT,10.0,C_SHARPE,TOP05,EXT,0.2612287856258453,0.9566872687226247,-0.35107104313839055,1.009429743109825,0.9047940457308296,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FPORT,10.0,C_ISLEGS,EWELIG,CORE,0.11994736126776151,1.0547344006140789,-0.23099891196467526,1.1451965551182153,0.9561074813779471,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,Q,FPORT,25.0,C_CAGR,TOP05,EXT,0.2493126590234913,0.9234119309649704,-0.3515421109123429,0.9769241876249447,0.8707625363885673,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FPORT,25.0,C_SHARPE,TOP05,EXT,0.2493126590234913,0.9234119309649704,-0.3515421109123429,0.9769241876249447,0.8707625363885673,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FPORT,25.0,C_ISLEGS,EWELIG,CORE,0.11689195480593328,1.0306957752034263,-0.23135186685613707,1.1252791395719084,0.9267289343917636,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07545408045393409,1.0616191233203185,-0.12285070124478226
B136,Q,FPORT,50.0,C_CAGR,TOP05,EXT,0.22970094643884176,0.8679540522003616,-0.35232650419387634,0.9227452153729722,0.8140486096668634,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FPORT,50.0,C_SHARPE,TOP05,EXT,0.22970094643884176,0.8679540522003616,-0.35232650419387634,0.9227452153729722,0.8140486096668634,False,False,"L2_H2,L3_OOS,L4_DD",0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
B136,Q,FPORT,50.0,C_ISLEGS,EWELIG,CORE,0.11181801287818738,0.9906257563648441,-0.23193978568162754,1.092079332217391,0.8777558815425944,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.06981828866687434,0.9873597526196625,-0.12358525821931621
SMALL,M,CANON,0.0,C_CAGR,TOP10,EXT,0.12838028801506463,0.5651725281610768,-0.4830995230674672,0.9919029688719365,0.12050795321923317,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD",0.1533169996349657,0.876893989426703,-0.33717267708462373,0.04029350108732488,0.5981267596328721,-0.13541741507926208
