panel,criterion,kind,peeking,twin,sel_n,sel_vc,twin_n,twin_vc,same,sel_OOS_Sharpe,twin_OOS_Sharpe,d_OOS_Sharpe,sel_OOS_CAGR,twin_OOS_CAGR,sel_OOS_MaxDD,twin_OOS_MaxDD,sel_4b,twin_4b,sel_4a,twin_4a,spy_oos,base_oos
U56,Ebar_IS,count-form,False,LOOSEST(gate),5,0.9,5,0.9,True,0.9255285569930494,0.9255285569930494,0.0,0.18820356517878123,0.18820356517878123,-0.24579224560844504,-0.24579224560844504,False,False,False,False,0.872122672456382,1.2746660728287855
U56,Ebar_IS,count-form,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.9255285569930494,1.2272026873946131,-0.30167413040156377,0.18820356517878123,0.09574191555290579,-0.24579224560844504,-0.12850933737503611,False,False,False,False,0.872122672456382,1.2746660728287855
U56,width,count-form,False,K-MAX(widest n),50,0.4,50,0.4,True,1.253584179661019,1.253584179661019,0.0,0.0803571569223438,0.0803571569223438,-0.0973096758150338,-0.0973096758150338,False,False,False,False,0.872122672456382,1.2746660728287855
U56,width,count-form,False,LOOSEST(gate),50,0.4,5,0.9,False,1.253584179661019,0.9255285569930494,0.3280556226679696,0.0803571569223438,0.18820356517878123,-0.0973096758150338,-0.24579224560844504,False,False,False,False,0.872122672456382,1.2746660728287855
U56,width,count-form,False,CORNER(widest+loosest),50,0.4,50,0.9,False,1.253584179661019,1.2272026873946131,0.026381492266405848,0.0803571569223438,0.09574191555290579,-0.0973096758150338,-0.12850933737503611,False,False,False,False,0.872122672456382,1.2746660728287855
U56,OOS_bought,count-form,True,K-MAX(widest n),50,0.9,50,0.4,False,1.2272026873946131,1.253584179661019,-0.026381492266405848,0.09574191555290579,0.0803571569223438,-0.12850933737503611,-0.0973096758150338,False,False,False,False,0.872122672456382,1.2746660728287855
U56,OOS_bought,count-form,True,LOOSEST(gate),50,0.9,5,0.9,False,1.2272026873946131,0.9255285569930494,0.30167413040156377,0.09574191555290579,0.18820356517878123,-0.12850933737503611,-0.24579224560844504,False,False,False,False,0.872122672456382,1.2746660728287855
U56,OOS_bought,count-form,True,CORNER(widest+loosest),50,0.9,50,0.9,True,1.2272026873946131,1.2272026873946131,0.0,0.09574191555290579,0.09574191555290579,-0.12850933737503611,-0.12850933737503611,False,False,False,False,0.872122672456382,1.2746660728287855
U56,IS_Sharpe,intensive-reference,False,K-MAX(widest n),5,0.9,50,0.4,False,0.9255285569930494,1.253584179661019,-0.3280556226679696,0.18820356517878123,0.0803571569223438,-0.24579224560844504,-0.0973096758150338,False,False,False,False,0.872122672456382,1.2746660728287855
U56,IS_Sharpe,intensive-reference,False,LOOSEST(gate),5,0.9,5,0.9,True,0.9255285569930494,0.9255285569930494,0.0,0.18820356517878123,0.18820356517878123,-0.24579224560844504,-0.24579224560844504,False,False,False,False,0.872122672456382,1.2746660728287855
U56,IS_Sharpe,intensive-reference,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.9255285569930494,1.2272026873946131,-0.30167413040156377,0.18820356517878123,0.09574191555290579,-0.24579224560844504,-0.12850933737503611,False,False,False,False,0.872122672456382,1.2746660728287855
U56,RANDOM,control,False,K-MAX(widest n),20,0.6,50,0.4,False,1.164764331653914,1.253584179661019,-0.08881984800710496,0.14307766013754653,0.0803571569223438,-0.183083357045578,-0.0973096758150338,True,False,False,False,0.872122672456382,1.2746660728287855
U56,RANDOM,control,False,LOOSEST(gate),20,0.6,5,0.9,False,1.164764331653914,0.9255285569930494,0.23923577466086465,0.14307766013754653,0.18820356517878123,-0.183083357045578,-0.24579224560844504,True,False,False,False,0.872122672456382,1.2746660728287855
U56,RANDOM,control,False,CORNER(widest+loosest),20,0.6,50,0.9,False,1.164764331653914,1.2272026873946131,-0.062438355740699114,0.14307766013754653,0.09574191555290579,-0.183083357045578,-0.12850933737503611,True,False,False,False,0.872122672456382,1.2746660728287855
B136,IS_bought,count-form,False,K-MAX(widest n),50,0.9,50,0.4,False,1.049770721385822,1.0154045395498783,0.034366181835943754,0.12530306979749017,0.10315353882197043,-0.19245184270066518,-0.14420535211857277,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,IS_bought,count-form,False,LOOSEST(gate),50,0.9,5,0.9,False,1.049770721385822,0.8340022580153444,0.21576846337047761,0.12530306979749017,0.18508945499809437,-0.19245184270066518,-0.29559940673641927,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,IS_bought,count-form,False,CORNER(widest+loosest),50,0.9,50,0.9,True,1.049770721385822,1.049770721385822,0.0,0.12530306979749017,0.12530306979749017,-0.19245184270066518,-0.19245184270066518,True,True,False,False,0.8820239235972316,1.1185082795688426
B136,bought_pp,count-form,False,K-MAX(widest n),50,0.9,50,0.4,False,1.049770721385822,1.0154045395498783,0.034366181835943754,0.12530306979749017,0.10315353882197043,-0.19245184270066518,-0.14420535211857277,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,bought_pp,count-form,False,LOOSEST(gate),50,0.9,5,0.9,False,1.049770721385822,0.8340022580153444,0.21576846337047761,0.12530306979749017,0.18508945499809437,-0.19245184270066518,-0.29559940673641927,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,bought_pp,count-form,False,CORNER(widest+loosest),50,0.9,50,0.9,True,1.049770721385822,1.049770721385822,0.0,0.12530306979749017,0.12530306979749017,-0.19245184270066518,-0.19245184270066518,True,True,False,False,0.8820239235972316,1.1185082795688426
B136,n_elig_IS,count-form,False,K-MAX(widest n),5,0.9,50,0.4,False,0.8340022580153444,1.0154045395498783,-0.18140228153453386,0.18508945499809437,0.10315353882197043,-0.29559940673641927,-0.14420535211857277,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,n_elig_IS,count-form,False,LOOSEST(gate),5,0.9,5,0.9,True,0.8340022580153444,0.8340022580153444,0.0,0.18508945499809437,0.18508945499809437,-0.29559940673641927,-0.29559940673641927,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,n_elig_IS,count-form,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.8340022580153444,1.049770721385822,-0.21576846337047761,0.18508945499809437,0.12530306979749017,-0.29559940673641927,-0.19245184270066518,False,True,False,False,0.8820239235972316,1.1185082795688426
B136,Ebar_IS,count-form,False,K-MAX(widest n),5,0.9,50,0.4,False,0.8340022580153444,1.0154045395498783,-0.18140228153453386,0.18508945499809437,0.10315353882197043,-0.29559940673641927,-0.14420535211857277,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,Ebar_IS,count-form,False,LOOSEST(gate),5,0.9,5,0.9,True,0.8340022580153444,0.8340022580153444,0.0,0.18508945499809437,0.18508945499809437,-0.29559940673641927,-0.29559940673641927,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,Ebar_IS,count-form,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.8340022580153444,1.049770721385822,-0.21576846337047761,0.18508945499809437,0.12530306979749017,-0.29559940673641927,-0.19245184270066518,False,True,False,False,0.8820239235972316,1.1185082795688426
B136,width,count-form,False,K-MAX(widest n),50,0.4,50,0.4,True,1.0154045395498783,1.0154045395498783,0.0,0.10315353882197043,0.10315353882197043,-0.14420535211857277,-0.14420535211857277,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,width,count-form,False,LOOSEST(gate),50,0.4,5,0.9,False,1.0154045395498783,0.8340022580153444,0.18140228153453386,0.10315353882197043,0.18508945499809437,-0.14420535211857277,-0.29559940673641927,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,width,count-form,False,CORNER(widest+loosest),50,0.4,50,0.9,False,1.0154045395498783,1.049770721385822,-0.034366181835943754,0.10315353882197043,0.12530306979749017,-0.14420535211857277,-0.19245184270066518,False,True,False,False,0.8820239235972316,1.1185082795688426
B136,OOS_bought,count-form,True,K-MAX(widest n),50,0.9,50,0.4,False,1.049770721385822,1.0154045395498783,0.034366181835943754,0.12530306979749017,0.10315353882197043,-0.19245184270066518,-0.14420535211857277,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,OOS_bought,count-form,True,LOOSEST(gate),50,0.9,5,0.9,False,1.049770721385822,0.8340022580153444,0.21576846337047761,0.12530306979749017,0.18508945499809437,-0.19245184270066518,-0.29559940673641927,True,False,False,False,0.8820239235972316,1.1185082795688426
B136,OOS_bought,count-form,True,CORNER(widest+loosest),50,0.9,50,0.9,True,1.049770721385822,1.049770721385822,0.0,0.12530306979749017,0.12530306979749017,-0.19245184270066518,-0.19245184270066518,True,True,False,False,0.8820239235972316,1.1185082795688426
B136,IS_Sharpe,intensive-reference,False,K-MAX(widest n),10,0.9,50,0.4,False,0.8345131795618921,1.0154045395498783,-0.18089135998798622,0.15005063969546817,0.10315353882197043,-0.24392469829951835,-0.14420535211857277,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,IS_Sharpe,intensive-reference,False,LOOSEST(gate),10,0.9,5,0.9,False,0.8345131795618921,0.8340022580153444,0.000510921546547638,0.15005063969546817,0.18508945499809437,-0.24392469829951835,-0.29559940673641927,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,IS_Sharpe,intensive-reference,False,CORNER(widest+loosest),10,0.9,50,0.9,False,0.8345131795618921,1.049770721385822,-0.21525754182392998,0.15005063969546817,0.12530306979749017,-0.24392469829951835,-0.19245184270066518,False,True,False,False,0.8820239235972316,1.1185082795688426
B136,RANDOM,control,False,K-MAX(widest n),15,0.6,50,0.4,False,0.8610111955627365,1.0154045395498783,-0.15439334398714177,0.12879728717677663,0.10315353882197043,-0.21466881684614614,-0.14420535211857277,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,RANDOM,control,False,LOOSEST(gate),15,0.6,5,0.9,False,0.8610111955627365,0.8340022580153444,0.027008937547392087,0.12879728717677663,0.18508945499809437,-0.21466881684614614,-0.29559940673641927,False,False,False,False,0.8820239235972316,1.1185082795688426
B136,RANDOM,control,False,CORNER(widest+loosest),15,0.6,50,0.9,False,0.8610111955627365,1.049770721385822,-0.18875952582308553,0.12879728717677663,0.12530306979749017,-0.21466881684614614,-0.19245184270066518,False,True,False,False,0.8820239235972316,1.1185082795688426
SMALL,IS_bought,count-form,False,K-MAX(widest n),50,0.9,50,0.4,False,0.5309917885065314,0.31983118900698054,0.21116059949955085,0.07743193355393463,0.031503230624515544,-0.27277631445569384,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,IS_bought,count-form,False,LOOSEST(gate),50,0.9,5,0.9,False,0.5309917885065314,0.3358057246611522,0.19518606384537918,0.07743193355393463,0.05713545159046585,-0.27277631445569384,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,IS_bought,count-form,False,CORNER(widest+loosest),50,0.9,50,0.9,True,0.5309917885065314,0.5309917885065314,0.0,0.07743193355393463,0.07743193355393463,-0.27277631445569384,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,bought_pp,count-form,False,K-MAX(widest n),50,0.9,50,0.4,False,0.5309917885065314,0.31983118900698054,0.21116059949955085,0.07743193355393463,0.031503230624515544,-0.27277631445569384,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,bought_pp,count-form,False,LOOSEST(gate),50,0.9,5,0.9,False,0.5309917885065314,0.3358057246611522,0.19518606384537918,0.07743193355393463,0.05713545159046585,-0.27277631445569384,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,bought_pp,count-form,False,CORNER(widest+loosest),50,0.9,50,0.9,True,0.5309917885065314,0.5309917885065314,0.0,0.07743193355393463,0.07743193355393463,-0.27277631445569384,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,n_elig_IS,count-form,False,K-MAX(widest n),5,0.9,50,0.4,False,0.3358057246611522,0.31983118900698054,0.015974535654171673,0.05713545159046585,0.031503230624515544,-0.4032399626595826,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,n_elig_IS,count-form,False,LOOSEST(gate),5,0.9,5,0.9,True,0.3358057246611522,0.3358057246611522,0.0,0.05713545159046585,0.05713545159046585,-0.4032399626595826,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,n_elig_IS,count-form,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.3358057246611522,0.5309917885065314,-0.19518606384537918,0.05713545159046585,0.07743193355393463,-0.4032399626595826,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,Ebar_IS,count-form,False,K-MAX(widest n),5,0.9,50,0.4,False,0.3358057246611522,0.31983118900698054,0.015974535654171673,0.05713545159046585,0.031503230624515544,-0.4032399626595826,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,Ebar_IS,count-form,False,LOOSEST(gate),5,0.9,5,0.9,True,0.3358057246611522,0.3358057246611522,0.0,0.05713545159046585,0.05713545159046585,-0.4032399626595826,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,Ebar_IS,count-form,False,CORNER(widest+loosest),5,0.9,50,0.9,False,0.3358057246611522,0.5309917885065314,-0.19518606384537918,0.05713545159046585,0.07743193355393463,-0.4032399626595826,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,width,count-form,False,K-MAX(widest n),50,0.4,50,0.4,True,0.31983118900698054,0.31983118900698054,0.0,0.031503230624515544,0.031503230624515544,-0.2523255801448737,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,width,count-form,False,LOOSEST(gate),50,0.4,5,0.9,False,0.31983118900698054,0.3358057246611522,-0.015974535654171673,0.031503230624515544,0.05713545159046585,-0.2523255801448737,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,width,count-form,False,CORNER(widest+loosest),50,0.4,50,0.9,False,0.31983118900698054,0.5309917885065314,-0.21116059949955085,0.031503230624515544,0.07743193355393463,-0.2523255801448737,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,OOS_bought,count-form,True,K-MAX(widest n),50,0.9,50,0.4,False,0.5309917885065314,0.31983118900698054,0.21116059949955085,0.07743193355393463,0.031503230624515544,-0.27277631445569384,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,OOS_bought,count-form,True,LOOSEST(gate),50,0.9,5,0.9,False,0.5309917885065314,0.3358057246611522,0.19518606384537918,0.07743193355393463,0.05713545159046585,-0.27277631445569384,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,OOS_bought,count-form,True,CORNER(widest+loosest),50,0.9,50,0.9,True,0.5309917885065314,0.5309917885065314,0.0,0.07743193355393463,0.07743193355393463,-0.27277631445569384,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,IS_Sharpe,intensive-reference,False,K-MAX(widest n),15,0.9,50,0.4,False,0.5906817195818591,0.31983118900698054,0.27085053057487857,0.10950501272165902,0.031503230624515544,-0.3037897389001314,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,IS_Sharpe,intensive-reference,False,LOOSEST(gate),15,0.9,5,0.9,False,0.5906817195818591,0.3358057246611522,0.2548759949207069,0.10950501272165902,0.05713545159046585,-0.3037897389001314,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,IS_Sharpe,intensive-reference,False,CORNER(widest+loosest),15,0.9,50,0.9,False,0.5906817195818591,0.5309917885065314,0.05968993107532772,0.10950501272165902,0.07743193355393463,-0.3037897389001314,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,RANDOM,control,False,K-MAX(widest n),40,0.9,50,0.4,False,0.48793501790596716,0.31983118900698054,0.16810382889898662,0.07217901330845855,0.031503230624515544,-0.28001510137267116,-0.2523255801448737,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,RANDOM,control,False,LOOSEST(gate),40,0.9,5,0.9,False,0.48793501790596716,0.3358057246611522,0.15212929324481494,0.07217901330845855,0.05713545159046585,-0.28001510137267116,-0.4032399626595826,False,False,False,False,0.8820106885412021,0.5680478274897117
SMALL,RANDOM,control,False,CORNER(widest+loosest),40,0.9,50,0.9,False,0.48793501790596716,0.5309917885065314,-0.04305677060056423,0.07217901330845855,0.07743193355393463,-0.28001510137267116,-0.27277631445569384,False,False,False,False,0.8820106885412021,0.5680478274897117
