panel,fam,book,band,n,gross,freq,window,CAGR,Vol,Sharpe,Sortino,MaxDD,Calmar,WinRate,BestDay,WorstDay,Total,Years,pass4a,pass4b,IS_Sharpe,IS_CAGR,IS_MaxDD,IS_Calmar,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,full_Sharpe,full_CAGR,full_MaxDD,H1_Sharpe,H2_Sharpe
U56,GATE,U56|GATE|b0.00|g0.75|W,0.0,,0.75,W,ALL,,,,,,,,,,,,False,False,1.0547576766655864,0.07117761375788967,-0.08704834874543188,0.8176790804618786,1.2520228833898235,0.09019861277606522,-0.12011678079620325,1.1655692352749538,0.0815840455749346,-0.12011678079620314,1.1898504035017787,1.1462595680041863
U56,GATE,U56|GATE|b0.00|g0.75|M,0.0,,0.75,M,ALL,,,,,,,,,,,,False,False,1.133699590027635,0.08244097236370207,-0.07865438451163043,1.0481421077233366,1.2634963353504653,0.093940189881629,-0.11826656490784793,1.2057381004072314,0.0887467403785216,-0.11826656490784782,1.255631104431895,1.1601241323347464
U56,GATE,U56|GATE|b0.00|g1.00|W,0.0,,1.0,W,ALL,,,,,,,,,,,,False,True,1.055194256613703,0.0949623370874495,-0.1150127418187844,0.8256679702243201,1.2514073595672106,0.12077557867133337,-0.15838543013001483,1.1654290031781978,0.10906711246555667,-0.15838543013001427,1.1903480371391748,1.1455793927003626
U56,GATE,U56|GATE|b0.00|g1.00|M,0.0,,1.0,M,ALL,,,,,,,,,,,,False,True,1.1358572958770576,0.11047936283484172,-0.10422525662295401,1.060005668630902,1.2649043869936467,0.12602327461239948,-0.15485521035422645,1.2074584649272628,0.11899730689265331,-0.15485521035422656,1.2576083338749675,1.16155235211809
U56,GATE,U56|GATE|b0.03|g0.50|W,0.03,,0.5,W,ALL,,,,,,,,,,,,False,False,1.1036520241640548,0.05062238103417749,-0.05290192213333944,0.9569100515210702,1.2742861428850123,0.06261422578014142,-0.08117567547064919,1.199844322358388,0.05719859436086572,-0.0811756754706493,1.234190767455468,1.1724424508369555
U56,GATE,U56|GATE|b0.03|g0.50|M,0.03,,0.5,M,ALL,,,,,,,,,,,,False,False,1.103230576814876,0.053430572816584254,-0.05621669164878873,0.9504396514542224,1.2207974997526514,0.06322540330215731,-0.09778167223777945,1.169478637856563,0.05880540780774135,-0.09778167223777967,1.217259617926063,1.130488977205252
U56,GATE,U56|GATE|b0.03|g0.75|W,0.03,,0.75,W,ALL,,,,,,,,,,,,False,False,1.1042568982946726,0.07609419114593785,-0.07887447581713691,0.9647505147591106,1.273727018629424,0.09442051909927174,-0.12054945176473142,1.199806892667932,0.08613208348721235,-0.12054945176473186,1.2348551724631611,1.171836142861671
U56,GATE,U56|GATE|b0.03|g0.75|M,0.03,,0.75,M,ALL,,,,,,,,,,,,False,False,1.105449903896345,0.0805460953397441,-0.08377189919756867,0.9614930079331641,1.2218008463465182,0.09544130798800143,-0.14381692830124193,1.1710113985023294,0.08871215377410979,-0.1438169283012415,1.219340440712098,1.1315561780151302
U56,GATE,U56|GATE|b0.03|g1.00|W,0.03,,1.0,W,ALL,,,,,,,,,,,,False,True,1.1047287296204842,0.10162942839526656,-0.10452268834000289,0.9723193118098454,1.2730187419959949,0.1265068332138073,-0.15910990855024065,1.1996276726447266,0.11523943200801279,-0.15910990855024065,1.2353834127141374,1.171086845015704
U56,GATE,U56|GATE|b0.03|g1.00|M,0.03,,1.0,M,ALL,,,,,,,,,,,,False,True,1.1075726205236895,0.10790585255269702,-0.11096520326105197,0.9724296390359629,1.222712205713713,0.12803024431483134,-0.18805284846126302,1.1724500287307331,0.11892878163028864,-0.18805284846126313,1.2213032693662258,1.1325537787067286
U56,GATE,U56|GATE|b0.06|g0.50|W,0.06,,0.5,W,ALL,,,,,,,,,,,,False,False,1.0547240531663475,0.04890285306555309,-0.05605515133175787,0.8724060483955438,1.199430906800505,0.06022759597384586,-0.09083107120505829,1.1371310717859422,0.05514658918831494,-0.09083107120505807,1.190285959769374,1.0941602998006554
U56,GATE,U56|GATE|b0.06|g0.50|M,0.06,,0.5,M,ALL,,,,,,,,,,,,False,False,1.082988248343627,0.052172503859180264,-0.05998299898936876,0.8697881856228493,1.151881228194959,0.06282890324773671,-0.11844292654507926,1.1219128257960083,0.058048539549413025,-0.11844292654507926,1.2086594902387378,1.0569969900939353
U56,GATE,U56|GATE|b0.06|g0.75|W,0.06,,0.75,W,ALL,,,,,,,,,,,,False,False,1.055458299558114,0.07344719538555466,-0.08375334995512362,0.8769463600549571,1.1986428075800948,0.0906998869415836,-0.13472536651347744,1.1370160777318428,0.08294914047475044,-0.13472536651347744,1.1910639899509599,1.0933651343506314
U56,GATE,U56|GATE|b0.06|g0.75|M,0.06,,0.75,M,ALL,,,,,,,,,,,,False,False,1.0847595920395785,0.07861317587076244,-0.08935634336594722,0.8797716301887204,1.151648706511161,0.09479677580296131,-0.17397463617444553,1.1224962373529384,0.08752864009573158,-0.17397463617444597,1.2102277622949076,1.0570723134540063
U56,GATE,U56|GATE|b0.06|g1.00|W,0.06,,1.0,W,ALL,,,,,,,,,,,,False,True,1.0560615132434752,0.09800912820916019,-0.1112146574414834,0.8812608918993307,1.197697809380928,0.1213540589253721,-0.17760025368859378,1.1367553507206094,0.11085309920756514,-0.17760025368859378,1.1917074137879415,1.0924232296937728
U56,GATE,U56|GATE|b0.06|g1.00|M,0.06,,1.0,M,ALL,,,,,,,,,,,,False,False,1.0864300832084262,0.10526672488234534,-0.11832519675971376,0.889639128140335,1.1512607186090014,0.12710106783958208,-0.2271827705863695,1.1229409970372044,0.11728430776754606,-0.22718277058636982,1.2116693161339391,1.0570356165418984
U56,RANK,U56|RANK|n5|g0.50|W,,5.0,0.5,W,ALL,,,,,,,,,,,,False,True,1.2887420748178289,0.14944369855396222,-0.1257166439869516,1.1887343935897088,1.0495670059546713,0.15595855789366375,-0.19697422702625345,1.1308540603478159,0.15285028903491793,-0.19697422702625345,1.2892119788060417,1.0365763922954807
U56,RANK,U56|RANK|n5|g0.50|M,,5.0,0.5,M,ALL,,,,,,,,,,,,False,True,1.5556176715361745,0.1933847385859624,-0.12857395458378063,1.5040739721507914,0.8797811937951102,0.12971604883543875,-0.2014770332752357,1.1346513039909067,0.15789424786671535,-0.20147703327523558,1.5053026468384814,0.8767500687347368
U56,RANK,U56|RANK|n5|g0.75|W,,5.0,0.75,W,ALL,,,,,,,,,,,,False,False,1.2907029632371216,0.22683773422902687,-0.1850122069398158,1.226069014477606,1.052836761282721,0.23347167866738827,-0.2845418675935507,1.1335447250735728,0.23021550831277038,-0.28454186759355093,1.2917936394096177,1.0395391387886814
U56,RANK,U56|RANK|n5|g0.75|M,,5.0,0.75,M,ALL,,,,,,,,,,,,False,False,1.5558307069363986,0.29698498216199454,-0.1892086848914446,1.5696160159476022,0.8874744707273939,0.19257623770902765,-0.28728067181117556,1.139284421892377,0.23841786567711432,-0.2872806718111758,1.5071957720532179,0.8839191207194915
U56,RANK,U56|RANK|n5|g1.00|W,,5.0,1.0,W,ALL,,,,,,,,,,,,False,False,1.2923410474110069,0.30547265397474166,-0.241896112216762,1.2628258105322876,1.0558394487145752,0.30947566406289795,-0.3653165513565858,1.135923900718268,0.3073078594124605,-0.3653165513565857,1.2940579438428546,1.0422428368901684
U56,RANK,U56|RANK|n5|g1.00|M,,5.0,1.0,M,ALL,,,,,,,,,,,,False,False,1.5557812191485327,0.4049417220784961,-0.24748068939402323,1.6362558350311256,0.8949359700104716,0.2533532137056189,-0.3649839528135854,1.1435206740498562,0.31935470117939757,-0.3649839528135854,1.5088275801726958,0.89089159496383
U56,RANK,U56|RANK|n10|g0.50|W,,10.0,0.5,W,ALL,,,,,,,,,,,,False,True,1.0978511414188328,0.09914507621260649,-0.09066592478556568,1.0935208177393534,1.0203559338715043,0.11383748557763695,-0.15989371703301802,1.0453765117412512,0.10717083750582979,-0.15989371703301802,1.1465302302565539,0.9814463719475224
U56,RANK,U56|RANK|n10|g0.50|M,,10.0,0.5,M,ALL,,,,,,,,,,,,False,True,1.2963481539563688,0.12413518233856702,-0.10400961967758371,1.193497127701937,1.0024376671477406,0.11621987581982385,-0.17363801050564187,1.1134734234395947,0.11978627453698731,-0.17363801050564198,1.330299023086288,0.961881260622278
U56,RANK,U56|RANK|n10|g0.75|W,,10.0,0.75,W,ALL,,,,,,,,,,,,False,False,1.09880247132919,0.1490515186548358,-0.13407576997080528,1.1116961602181472,1.0224171798167778,0.17047892015838473,-0.23275336254084766,1.046971019271531,0.16074317936496585,-0.23275336254084766,1.1479126347296538,0.9832930608901378
U56,RANK,U56|RANK|n10|g0.75|M,,10.0,0.75,M,ALL,,,,,,,,,,,,False,False,1.2974835498516026,0.18846288025926605,-0.15306522730987837,1.2312586181166127,1.0065203320619331,0.17441625546950057,-0.2503140967705054,1.1163612745648375,0.18073875953896246,-0.25031409677050553,1.3322046084455823,0.9657283421469202
U56,RANK,U56|RANK|n10|g1.00|W,,10.0,1.0,W,ALL,,,,,,,,,,,,False,False,1.0994537534466584,0.19887145336547452,-0.176211032892293,1.1285981933210303,1.0241980296255413,0.22639496644871526,-0.30114059893141887,1.0482719134527532,0.21387599723708628,-0.30114059893141887,1.1489927170903609,0.9848679703877496
U56,RANK,U56|RANK|n10|g1.00|M,,10.0,1.0,M,ALL,,,,,,,,,,,,False,False,1.2985202853942697,0.25411958246882405,-0.20023530767221964,1.2691047619074836,1.010490825972274,0.23229677804977045,-0.3211301553996282,1.1190962402170361,0.24210632974139212,-0.3211301553996284,1.3339815011265352,0.9695173507736938
U56,RANK,U56|RANK|n20|g0.50|W,,20.0,0.5,W,ALL,,,,,,,,,,,,False,False,1.123302234509771,0.08314681009639502,-0.0770922359300017,1.078536756566391,1.164338671015677,0.10379462533983985,-0.13227324195113876,1.1444825885000949,0.09452517479976175,-0.13227324195113932,1.222807175550795,1.0940057025687349
U56,RANK,U56|RANK|n20|g0.50|M,,20.0,0.5,M,ALL,,,,,,,,,,,,False,False,1.1710374437553925,0.09071579961296172,-0.08074155130838201,1.123533027827077,1.2229689480787862,0.11463610660407952,-0.14754810621643577,1.1982569218097965,0.10386979483984837,-0.1475481062164361,1.2807877473425782,1.145795919077415
U56,RANK,U56|RANK|n20|g0.75|W,,20.0,0.75,W,ALL,,,,,,,,,,,,False,True,1.1234020460267522,0.1250330657522476,-0.11468181514812836,1.0902606101128507,1.1649363714126109,0.1564896952817063,-0.19388808197171137,1.144851172483639,0.14233916509962885,-0.19388808197171148,1.223138101338746,1.0945367081718915
U56,RANK,U56|RANK|n20|g0.75|M,,20.0,0.75,M,ALL,,,,,,,,,,,,False,False,1.1738880828673546,0.1372183837163059,-0.11930592263854367,1.150138909130529,1.2250878481623186,0.1736347412536734,-0.2145814229734362,1.20067093128689,0.1572057153175015,-0.2145814229734362,1.2837496464452907,1.147862680679711
U56,RANK,U56|RANK|n20|g1.00|W,,20.0,1.0,W,ALL,,,,,,,,,,,,False,False,1.1231911616631127,0.16693462283022176,-0.1516044987463635,1.1011191898038974,1.1652349882766193,0.2094245724559225,-0.2537097954695554,1.1449125030402443,0.1902750584042645,-0.2537097954695552,1.2231550714520876,1.0947808925754494
U56,RANK,U56|RANK|n20|g1.00|M,,20.0,1.0,M,ALL,,,,,,,,,,,,False,False,1.176614986103007,0.18439174706365913,-0.15670038836152078,1.1767153163542396,1.2270286256695468,0.2335747009358382,-0.27752410687630225,1.2029196388485766,0.2113383882240265,-0.27752410687630213,1.2865433944530107,1.1498051195029262
U56,RANK,U56|RANK|n50|g0.50|W,,50.0,0.5,W,ALL,,,,,,,,,,,,False,False,1.0630208518528335,0.04966543655635247,-0.06139897217293866,0.8088968723525686,1.256074457818006,0.06655185769912397,-0.08886614321116049,1.1729185875087111,0.05890307092474223,-0.08886614321116049,1.2034283327567714,1.1541009415547345
U56,RANK,U56|RANK|n50|g0.50|M,,50.0,0.5,M,ALL,,,,,,,,,,,,False,False,1.1431940004380852,0.057448167285192975,-0.055398312461802046,1.0370021167125683,1.265323630691448,0.06920677777338269,-0.08800705839555101,1.2120451466997375,0.06388938342439077,-0.08800705839555123,1.2704527515322728,1.1653819549090694
U56,RANK,U56|RANK|n50|g0.75|W,,50.0,0.75,W,ALL,,,,,,,,,,,,False,False,1.0635934697431109,0.07459212320985675,-0.0912048251775176,0.8178528171582313,1.2555408898467277,0.10034239862558736,-0.13168992404550883,1.1728593335863506,0.0886545780853718,-0.13168992404550883,1.2040761549959873,1.1534957985332661
U56,RANK,U56|RANK|n50|g0.75|M,,50.0,0.75,M,ALL,,,,,,,,,,,,False,False,1.1454593286602117,0.0866618706347817,-0.08254448849691576,1.0498807638503906,1.2670216029285606,0.10454807423449974,-0.12938513265761686,1.2139821844909113,0.09644862845974633,-0.12938513265761686,1.2725621577073611,1.16709857767285
U56,RANK,U56|RANK|n50|g1.00|W,,50.0,1.0,W,ALL,,,,,,,,,,,,False,True,1.0640289315053357,0.09953462461398255,-0.12042049587531056,0.826558833614551,1.2548268438029693,0.13440608330839887,-0.17344682395601552,1.1726382203119807,0.11854637436802484,-0.1734468239560154,1.2045810227403466,1.152715881985475
U56,RANK,U56|RANK|n50|g1.00|M,,50.0,1.0,M,ALL,,,,,,,,,,,,False,True,1.1476228147597505,0.11617651310422228,-0.10932893248357634,1.062632831631047,1.2686116096149953,0.14034408648954466,-0.1691177984261023,1.2158133124033266,0.12938573190335556,-0.16911779842610197,1.2745473940730825,1.1687246432574954
B136,BENCH,RULES v2 (B136),,,,W,full,0.0803031894255104,0.07222537130031748,1.1057901818007876,1.3812332804244567,-0.12240793860208032,0.6560292603779347,0.5631899076368552,0.026705302834800108,-0.03367242032356572,2.898606772916904,17.615079365079364,,,,,,,,,,,,,,
B136,BENCH,SPY (B136),,,,W,full,0.15228333786002324,0.17716493570061986,0.8890499106949826,1.1049398521672136,-0.3371595330739301,0.45166552602453497,0.5530524892993918,0.10502665495618779,-0.10941382541040379,11.144276253547812,17.615079365079364,,,,,,,,,,,,,,
B136,BENCH,RULES v2 (B136),,,,W,H1,0.0892473890081733,0.07165647898615946,1.229067725847855,1.575163956184874,-0.07897348036179963,1.1300931477162464,0.5678233438485805,0.024282416244895848,-0.021606974851675374,1.1228519212955859,8.805555555555555,,,,,,,,,,,,,,
B136,BENCH,SPY (B136),,,,W,H1,0.15465811128007823,0.1645214365328566,0.9566383979356751,1.2186483469767688,-0.22058362096015105,0.7011314376239094,0.5547543938711131,0.07187222715173025,-0.06516317900899926,2.547619047619061,8.805555555555555,,,,,,,,,,,,,,
B136,BENCH,RULES v2 (B136),,,,W,H2,0.07143641325459016,0.0728020422952236,0.9843850631086558,1.201220105970984,-0.12240793860207988,0.5835929766517313,0.5585585585585585,0.026705302834800108,-0.03367242032356572,0.8364949216700792,8.80952380952381,,,,,,,,,,,,,,
B136,BENCH,SPY (B136),,,,W,H2,0.1499145150315948,0.1889966234146834,0.8340326918358352,1.0208961916969739,-0.3371595330739303,0.4446397041329466,0.5513513513513514,0.10502665495618779,-0.10941382541040379,2.4232188097248737,8.80952380952381,,,,,,,,,,,,,,
B136,BENCH,RULES v2 (B136),,,,W,IS,0.0808727653598118,0.07377849150004061,1.0911618922065958,1.4151853509656067,-0.07897348036179963,1.0240496555212082,0.5640259093173892,0.024282416244895848,-0.021606974851675374,0.8577632097267447,7.964285714285714,,,,,,,,,,,,,,
B136,BENCH,SPY (B136),,,,W,IS,0.14959762001990007,0.1715607699476029,0.8986643995365173,1.165423027214006,-0.22058362096015105,0.6781900640162455,0.5525660189337319,0.07187222715173025,-0.06516317900899926,2.0353200883002303,7.964285714285714,,,,,,,,,,,,,,
B136,BENCH,RULES v2 (B136),,,,W,OOS,0.07958078969667137,0.07094416891469503,1.1150489361615816,1.3508770844521962,-0.1224079386020801,0.6501276845725678,0.5623200329082682,0.026705302834800108,-0.03367242032356572,1.093180144674586,9.646825396825397,,,,,,,,,,,,,,
B136,BENCH,SPY (B136),,,,W,OOS,0.15366255408301877,0.1817179507532545,0.877916988939186,1.05989092029615,-0.3371595330739302,0.4557562192652717,0.5532702591526121,0.10502665495618779,-0.10941382541040379,2.970665566840226,9.646825396825397,,,,,,,,,,,,,,
B136,GATE,B136|GATE|b0.00|g0.50|W,0.0,,0.5,W,ALL,,,,,,,,,,,,False,False,1.0557176399445443,0.05104607586555887,-0.05334431901924497,0.9569168152121885,1.1232887790098673,0.05221242811060223,-0.08506861212924599,1.0937740030745953,0.05177323434885994,-0.08506861212924632,1.1972999365922798,0.9914121516907762
B136,GATE,B136|GATE|b0.00|g0.50|M,0.0,,0.5,M,ALL,,,,,,,,,,,,True,False,1.1100920907033776,0.05687937260264131,-0.05288019169896241,1.0756272013241845,1.148199566942733,0.054994404284246956,-0.08327406610167865,1.1315138489237502,0.055931630829454626,-0.08327406610167853,1.2416371677884586,1.019970199118117
B136,GATE,B136|GATE|b0.00|g0.75|W,0.0,,0.75,W,ALL,,,,,,,,,,,,False,False,1.0567522861186438,0.07668998872872757,-0.079428910871994,0.9655173146251442,1.1221619116144446,0.07845568088362698,-0.12616421510282372,1.0936688144226636,0.07779290013391771,-0.12616421510282383,1.1983302829088323,0.9902857380687752
B136,GATE,B136|GATE|b0.00|g0.75|M,0.0,,0.75,M,ALL,,,,,,,,,,,,False,False,1.1128506113961332,0.0857763522401298,-0.07852082245707914,1.0924026208082152,1.1490776295305083,0.08283612517342931,-0.12272861238799726,1.1332694244105408,0.08429619745840466,-0.12272861238799726,1.2440727155640248,1.0210519566435126
B136,GATE,B136|GATE|b0.00|g1.00|W,0.0,,1.0,W,ALL,,,,,,,,,,,,False,False,1.057657990175928,0.1023666077524732,-0.10513500934904285,0.9736681281172601,1.1208971282941822,0.10473855143106126,-0.16630421485919233,1.0934294985955273,0.10385128120277787,-0.166304214859192,1.1992288514734284,0.9890290409454066
B136,GATE,B136|GATE|b0.00|g1.00|M,0.0,,1.0,M,ALL,,,,,,,,,,,,False,True,1.1155374417319555,0.11495290535700153,-0.10364892584747765,1.1090602668295668,1.1498922212197142,0.11087832370741779,-0.16079842380916243,1.1349571144819426,0.11289915153560437,-0.16079842380916232,1.2464176907850182,1.0220883794706064
B136,GATE,B136|GATE|b0.03|g0.50|W,0.03,,0.5,W,ALL,,,,,,,,,,,,False,False,1.0899913660174032,0.05378226553049803,-0.05300310636670402,1.0147002547058914,1.115997154957127,0.05296076754491974,-0.08241955543826551,1.1057465852553034,0.05342200830227117,-0.08241955543826529,1.2279010434300024,0.9853305410100207
B136,GATE,B136|GATE|b0.03|g0.50|M,0.03,,0.5,M,ALL,,,,,,,,,,,,False,False,1.0848867426095492,0.056079690287828665,-0.05475679027814584,1.0241595609049206,1.0925039349359669,0.055275565759199896,-0.10671456295144077,1.0907711009835475,0.055725104114209945,-0.10671456295144088,1.211806487655877,0.9744427109864564
B136,GATE,B136|GATE|b0.03|g0.75|W,0.03,,0.75,W,ALL,,,,,,,,,,,,False,False,1.0911618922065958,0.0808727653598118,-0.07897348036179963,1.0240496555212082,1.1150489361615816,0.07958078969667137,-0.1224079386020801,1.1057901818007876,0.0803031894255104,-0.12240793860208032,1.229067725847855,0.9843850631086558
B136,GATE,B136|GATE|b0.03|g0.75|M,0.03,,0.75,M,ALL,,,,,,,,,,,,False,False,1.087718915990334,0.08455170396543754,-0.0815659669041543,1.0366051819724236,1.093165651397743,0.0832403711121501,-0.15687424307604458,1.0924290639959033,0.08396574563238546,-0.15687424307604425,1.2143095233383725,0.9754353120895713
B136,GATE,B136|GATE|b0.03|g1.00|W,0.03,,1.0,W,ALL,,,,,,,,,,,,False,True,1.092198222552401,0.1080464253684923,-0.10459015546040396,1.0330458434914251,1.113955263651893,0.10624006008408649,-0.16157734777304544,1.1056928857688249,0.10724582624809265,-0.16157734777304533,1.230097256892346,0.9833022070744003
B136,GATE,B136|GATE|b0.03|g1.00|M,0.03,,1.0,M,ALL,,,,,,,,,,,,False,False,1.0904783596568937,0.11328636836276984,-0.10800137423325218,1.0489345081674941,1.0937566943099066,0.11139268263169932,-0.2050106711381786,1.0940143003852882,0.1124302250302549,-0.20501067113817883,1.216719117006689,0.9763863526430505
B136,GATE,B136|GATE|b0.06|g0.50|W,0.06,,0.5,W,ALL,,,,,,,,,,,,False,False,1.0780441269101853,0.05447835475032092,-0.05536480329772364,0.9839889515612319,1.0991287174104212,0.05384332952565685,-0.09231734147210824,1.0916548364932803,0.054243660982048025,-0.09231734147210835,1.2186598088982035,0.9678294409572842
B136,GATE,B136|GATE|b0.06|g0.50|M,0.06,,0.5,M,ALL,,,,,,,,,,,,False,False,1.09792994370267,0.05745775162051836,-0.06307551024957492,0.910935978055058,1.0622493869133949,0.05731852245825397,-0.1283233615318955,1.0801236916337085,0.05749153929378936,-0.1283233615318955,1.2271445919275321,0.9483976404611675
B136,GATE,B136|GATE|b0.06|g0.75|W,0.06,,0.75,W,ALL,,,,,,,,,,,,False,False,1.0793639501675494,0.08191353811824076,-0.08247486801193693,0.9931939279537261,1.0980204903374668,0.08088984144477984,-0.13689064857241318,1.091676550065821,0.08152700143063774,-0.13689064857241318,1.219960670799658,0.9667689936257455
B136,GATE,B136|GATE|b0.06|g0.75|M,0.06,,0.75,M,ALL,,,,,,,,,,,,False,False,1.1001530217269726,0.08664579489537094,-0.09386137953440865,0.9231250949556676,1.0613462090097692,0.08631834762204371,-0.18835743358835522,1.080552007591582,0.08663618179624155,-0.188357433588355,1.228970722544146,0.948113007836639
B136,GATE,B136|GATE|b0.06|g1.00|W,0.06,,1.0,W,ALL,,,,,,,,,,,,False,True,1.08054559223913,0.10942687431780529,-0.10919887767514902,1.002087902801845,1.096753798181078,0.10796162375311824,-0.1804027111566917,1.0915479971732478,0.10886250772855433,-0.18040271115669182,1.2211203240147026,0.9655622202375794
B136,GATE,B136|GATE|b0.06|g1.00|M,0.06,,1.0,M,ALL,,,,,,,,,,,,False,False,1.1022942572070422,0.11611273254058152,-0.12415438765572007,0.9352285870279667,1.0602899796014265,0.11551028046215484,-0.2457806032179417,1.08084639985752,0.11601532634892942,-0.2457806032179417,1.2306903399357179,0.9477326266397907
B136,RANK,B136|RANK|n5|g0.50|W,,5.0,0.5,W,ALL,,,,,,,,,,,,False,False,1.0913086199737358,0.1359914697287905,-0.1591715637082316,0.8543703822503672,0.9068987757057262,0.14687775055046193,-0.20329087457759787,0.9682226804893824,0.14209803104354934,-0.20329087457759742,1.1450024723133039,0.862502556591149
B136,RANK,B136|RANK|n5|g0.50|M,,5.0,0.5,M,ALL,,,,,,,,,,,,False,False,1.388216215122147,0.18197903688229355,-0.12853700159812398,1.4157716036605414,0.9588518148661449,0.1602499318168571,-0.21998842862529044,1.1110374979603033,0.1701398505944669,-0.21998842862529078,1.4071393685518923,0.9228644857187055
B136,RANK,B136|RANK|n5|g0.75|W,,5.0,0.75,W,ALL,,,,,,,,,,,,False,False,1.0936105467112656,0.20436201372830376,-0.231693038059256,0.8820377834401641,0.9146827203716853,0.21773140416730952,-0.29323658181399237,0.9739057449750856,0.21191777934610267,-0.29323658181399237,1.1478602894808718,0.8703015589301503
B136,RANK,B136|RANK|n5|g0.75|M,,5.0,0.75,M,ALL,,,,,,,,,,,,False,False,1.3917376678673732,0.27811589968689576,-0.18719031590693225,1.4857387164471165,0.9652961228397892,0.23869160681994916,-0.31365300104586535,1.115882526230251,0.2565528920302429,-0.31365300104586513,1.4122576848163533,0.9287741382159879
B136,RANK,B136|RANK|n5|g1.00|W,,5.0,1.0,W,ALL,,,,,,,,,,,,False,False,1.095593273244741,0.2722491163493175,-0.2996710086202071,0.908493342758948,0.9221587972110991,0.2855029620380065,-0.3759150327969616,0.9792474393119384,0.27984740010267783,-0.3759150327969617,1.150390272412595,0.8778143739508939
B136,RANK,B136|RANK|n5|g1.00|M,,5.0,1.0,M,ALL,,,,,,,,,,,,False,False,1.3951006468054492,0.3773340958588831,-0.2425420305899939,1.5557472448837082,0.9704550261346468,0.3146138652584358,-0.39845975817723567,1.119527089258577,0.34288418855840175,-0.39845975817723545,1.417165276627865,0.9335057568892084
