panel,MENU,STATISTIC,dial,res,pick,how,IS_w_pts,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_base_Sharpe,d_spy_Sharpe,pass4a,pass4b,full_CAGR,full_Sharpe,full_MaxDD,H1,H2
B136,X1,PTS,gross,x1,1.0,widest IS window on the menu (IS_w_pts),1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
B136,X1,FRAC,gross,x1,1.0,widest IS window on the menu (IS_w_frac),1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
B136,X1,UNITS,band,x1,0.03,ABSTAIN(no IS window on the menu),0.0,0.07983508528458483,1.1206044691812702,-0.12178128651163966,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.23858054558403863,0,0,0.08034199584015167,1.1078049683658704,-0.12178128651163933,1.23124936086813,0.986083419602645
B136,X1,UNITS_COVER,gross,x1,1.0,widest IS window on the menu (IS_w_units_cover),1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
B136,ALL,PTS,gross,x4,0.9875,widest IS window on the menu (IS_w_pts),3.0,0.10525273848728123,1.1195588381062158,-0.15883371285207737,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0010456310750543985,0.23753491450898423,0,0,0.10595296847471602,1.1077150200304506,-0.15883371285207704,1.2322350199924186,0.9850488760214796
B136,ALL,FRAC,gross,x2,1.0,widest IS window on the menu (IS_w_frac),2.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
B136,ALL,UNITS,gross,x2,1.0,widest IS window on the menu (IS_w_units),2.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
B136,ALL,UNITS_COVER,gross,x1,1.0,widest IS window on the menu (IS_w_units_cover),1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586,0,1,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925
SMALL439,X1,PTS,band,x1,0.03,ABSTAIN(no IS window on the menu),0.0,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3155243294880423,0,0,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686
SMALL439,X1,FRAC,band,x1,0.03,ABSTAIN(no IS window on the menu),0.0,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3155243294880423,0,0,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686
