char,K,level,achieved_B,achieved_S,match_resid,prem_B,prem_S,gap,gap_IS,gap_OOS,sd_pair,t,within_floor,ratio_to_568
mrho,20,0.114289,0.22018116938706142,0.09971895402837543,0.120462215358686,-0.17635106078469662,-0.06505319775402336,-0.11129786303067325,0.09897993736176994,-0.22506135291122487,0.07951125337867096,-3.4287344533352915,False,-0.5675566702227091
mrho,20,0.148271,0.22521019835246078,0.12982812206071967,0.09538207629174111,-0.16176111130298726,-0.1877077197858684,0.025946608482881134,0.04811482088926096,0.019751234165711257,0.13020168573526703,0.4881346272893399,True,0.132313148816324
mrho,20,0.163402,0.25375731447919686,0.16118792968921267,0.0925693847899842,-0.13729703496625764,-0.07031554202157078,-0.06698149294468686,0.2787598647169424,-0.24800512681464895,0.0927885930395903,-1.7682182103387423,True,-0.3415680415333343
mrho,20,0.180327,0.26315142209877435,0.1730653436759815,0.09008607842279284,-0.17775603620173305,-0.18999235271501225,0.012236316513279194,-0.0019499587803694929,0.016257149082026884,0.08054926324296259,0.3721043567874528,True,0.06239835039917998
mrho,20,0.194679,0.29146112310960887,0.19578847009008138,0.09567265301952749,-0.09398619402072471,-0.1530938516563839,0.059107657635659186,0.20620518243206815,-0.007821788771124313,0.059652845348668194,2.4271030200191346,True,0.30141589819306064
mrho,20,0.210029,0.30821973961835486,0.21407136063191556,0.0941483789864393,-0.09545086608366937,-0.2289295742698675,0.13347870818619811,0.15768620367983205,0.12781959379968227,0.10437276031084057,3.132567593386552,False,0.680666538430383
mrho,20,0.226987,0.33868300092507164,0.24487970274922774,0.0938032981758439,-0.06076220409831584,-0.22204294230244634,0.1612807382041305,0.1483962916222466,0.16901918402491004,0.12852553222737712,3.0737512390971156,False,0.8224412962984727
mrho,20,0.250883,0.4018213078217389,0.2852376055735631,0.11658370224817582,-0.05665180119127577,-0.26367540271327783,0.20702360152200205,0.2017103943914968,0.21133808839353713,0.06861239224384173,7.390825066119024,False,1.055704240295778
mrho,20,0.278135,0.43518347412068503,0.342624992884764,0.09255848123592103,-0.12630664857528118,-0.2644477850281113,0.1381411364528301,0.16011766078097517,0.1365044909422993,0.057923023692573204,5.841809961329844,False,0.7044423072556354
mrho,28,0.114289,0.23353694411776701,0.0989736547364596,0.1345632893813074,-0.16197439237390468,-0.056211836532135497,-0.10576255584176919,0.0553899627722506,-0.20146481913886152,0.08311938858875186,-3.116773355813695,False,-0.5393297085250851
mrho,28,0.148271,0.24152520469403135,0.13252444999280644,0.10900075470122492,-0.16213746000419607,-0.10537828821723803,-0.05675917178695804,0.03256757679846273,-0.1020867239594444,0.11149803647095288,-1.246936838544614,True,-0.28943993772033677
mrho,28,0.163402,0.2509050825203025,0.15797609663595794,0.09292898588434459,-0.12275224761929081,-0.07486570101613428,-0.04788654660315653,0.1464479118857392,-0.14800982586186823,0.06706579063129424,-1.7489930949536459,True,-0.24419452627820767
