panel,family,level,cad,gross,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,CAGR_rs0,CAGR_dg0
SMALL439,QUANTILE,0.2,M,0.75,1.8214596497756474e-17,IS,0.20171446191007225,0.004509694550274683,-6.981948696935181,-6.916386904847238,-0.06556179208794255,0.08808395428065685,0.018264467311305044
SMALL439,QUANTILE,0.2,M,0.75,1.8214596497756474e-17,OOS,0.20178256252695112,0.006143020200242772,-9.29671339059559,-9.258171598060706,-0.03854179253488432,0.11804767402228356,0.025080540116327654
SMALL439,QUANTILE,0.2,M,1.0,2.42861286636753e-17,FULL,0.2019251678356255,0.007406545029933609,-10.87837299367067,-10.783225177502143,-0.0951478161685273,0.13864021494851597,0.029856485011809264
SMALL439,QUANTILE,0.2,M,1.0,2.42861286636753e-17,IS,0.20178075324802647,0.005976403509343623,-9.126744061961457,-9.009223622913588,-0.11752043904786902,0.11555981047999642,0.024292369860381857
SMALL439,QUANTILE,0.2,M,1.0,2.42861286636753e-17,OOS,0.2020143580949075,0.008165546934857422,-11.98245841058534,-11.900885149890094,-0.08157326069524551,0.15313254674081667,0.03330796263496327
SMALL439,QUANTILE,0.2,Q,0.5,1.214306433183765e-17,FULL,0.20270792143832578,0.006793161192205182,-4.772369070359517,-4.789672998247374,0.017303927887857284,0.061019026538560395,0.013295335834965227
SMALL439,QUANTILE,0.2,Q,0.5,1.214306433183765e-17,IS,0.20182602107107855,0.00543076597021708,-3.4744289823780194,-3.473672321559329,-0.0007566608186904134,0.0443022034052889,0.009557913581508704
SMALL439,QUANTILE,0.2,Q,0.5,1.214306433183765e-17,OOS,0.20325258194474244,0.007461331540062588,-5.586624062061563,-5.613642494850457,0.027018432788894486,0.07147671157246682,0.015610470951851196
SMALL439,QUANTILE,0.2,Q,0.75,1.1275702593849246e-17,FULL,0.2033999446132752,0.01001749688148211,-6.710259890243031,-6.739871585617219,0.02961169537418762,0.08687667007816424,0.01977407117573393
SMALL439,QUANTILE,0.2,Q,0.75,1.1275702593849246e-17,IS,0.2020145896526916,0.007883399876429397,-4.951591802394484,-4.940922659292624,-0.010669143101860179,0.06375373122839045,0.014237813204445615
SMALL439,QUANTILE,0.2,Q,0.75,1.1275702593849246e-17,OOS,0.20425553801409616,0.011048124002961188,-7.8199403072747975,-7.871298933387716,0.051358626112918415,0.10140774464262892,0.02320834156988094
SMALL439,QUANTILE,0.2,Q,1.0,2.42861286636753e-17,FULL,0.20406438714732747,0.013235341816016334,-8.312456566189951,-8.351822254226127,0.03936568803617568,0.10926260523083786,0.026138039568938343
SMALL439,QUANTILE,0.2,Q,1.0,2.42861286636753e-17,IS,0.20218767863466847,0.010350887886414153,-6.2380311805566135,-6.208717895632909,-0.02931328492370433,0.08123077809518553,0.018850466289619394
SMALL439,QUANTILE,0.2,Q,1.0,2.42861286636753e-17,OOS,0.20522343985539235,0.014619607006738023,-9.627200732387253,-9.703764654004443,0.07656392161718983,0.12693685657731768,0.030664849253445148
SMALL439,QUANTILE,0.3,D,0.5,4.683753385137379e-17,FULL,0.30130718413505114,0.0009415432460613682,-3.5964803876979534,-3.5948966717326503,-0.0015837159653031563,0.052666391750614716,0.016701587873635182
SMALL439,QUANTILE,0.3,D,0.5,4.683753385137379e-17,IS,0.3016166305103133,0.0010962946611837434,-2.0815081538002156,-2.0763898452416107,-0.005118308558604845,0.030820509820218778,0.010005428282216622
SMALL439,QUANTILE,0.3,D,0.5,4.683753385137379e-17,OOS,0.3011160704608555,0.0007723016664626132,-4.552973684186856,-4.55427400174806,0.0013003175612036344,0.0663890209534097,0.020859284111541143
SMALL439,QUANTILE,0.3,D,0.75,4.163336342344337e-17,FULL,0.30130718413505103,0.0009415432460614372,-5.094940271422632,-5.0925258089768555,-0.0024144624457766994,0.07573707826287479,0.02478767554864847
SMALL439,QUANTILE,0.3,D,0.75,4.163336342344337e-17,IS,0.30161663051031323,0.0010962946611839173,-2.8645235538188984,-2.8567786594909217,-0.007744894327976759,0.04341119016101658,0.014765954622827593
SMALL439,QUANTILE,0.3,D,0.75,4.163336342344337e-17,OOS,0.30111607046085537,0.0007723016664625742,-6.517335210703368,-6.519274116206275,0.0019389055029073177,0.09619980585545518,0.0310264537484215
SMALL439,QUANTILE,0.3,D,1.0,9.367506770274758e-17,FULL,0.30130718413505114,0.0009415432460613682,-6.368928105806959,-6.365656791717256,-0.003271314089703381,0.09637905556801729,0.0326897745099477
SMALL439,QUANTILE,0.3,D,1.0,9.367506770274758e-17,IS,0.3016166305103133,0.0010962946611837434,-3.4647668624409045,-3.45435151404736,-0.0104153483935443,0.05400906817847151,0.019361399554062464
SMALL439,QUANTILE,0.3,D,1.0,9.367506770274758e-17,OOS,0.3011160704608555,0.0007723016664626132,-8.238492049028046,-8.24106007961678,0.00256803058873345,0.12339318832402912,0.04100826783374867
SMALL439,QUANTILE,0.3,W,0.5,2.862293735361732e-17,FULL,0.3014142279839932,0.002096483599958791,-4.18804217601898,-4.180959762123204,-0.0070824138957759075,0.06094462874434159,0.019064206984151788
SMALL439,QUANTILE,0.3,W,0.5,2.862293735361732e-17,IS,0.3016396232408954,0.001960471979515447,-3.185809250417293,-3.1741554405555705,-0.011653809861722486,0.04639654940687721,0.014538456902704278
SMALL439,QUANTILE,0.3,W,0.5,2.862293735361732e-17,OOS,0.30127502416990315,0.0021649427059189166,-4.816097477801029,-4.812187531747658,-0.003909946053370916,0.07003035795751678,0.021869383179506485
SMALL439,QUANTILE,0.3,W,0.75,4.163336342344337e-17,FULL,0.3014556787469243,0.0029741031696447905,-6.02381333283819,-6.008061514049512,-0.015751818788678484,0.08861412318205053,0.028375989853668626
SMALL439,QUANTILE,0.3,W,0.75,4.163336342344337e-17,IS,0.30164430673689824,0.0026823530604899565,-4.578667302970985,-4.553895025545263,-0.024772277425721967,0.06741448938055372,0.021627816350843876
SMALL439,QUANTILE,0.3,W,0.75,4.163336342344337e-17,OOS,0.30133918234851104,0.003135652044202978,-6.93508761247601,-6.925370456284496,-0.009717156191513254,0.10191677556734269,0.03256589944258259
SMALL439,QUANTILE,0.3,W,1.0,5.724587470723463e-17,FULL,0.30149455259189106,0.0038872216686413573,-7.659289536488312,-7.630679753334957,-0.02860978315335494,0.11412576777133454,0.03753287240645142
SMALL439,QUANTILE,0.3,W,1.0,5.724587470723463e-17,IS,0.3016470488257727,0.0034511855245758314,-5.8230801187248105,-5.779791552800173,-0.04328856592463737,0.08682359680883756,0.02859279562158945
SMALL439,QUANTILE,0.3,W,1.0,5.724587470723463e-17,OOS,0.30140037111849877,0.004131484190258493,-8.823603815416782,-8.804613206694366,-0.018990608722415203,0.13132906114763498,0.04309302299346718
SMALL439,QUANTILE,0.3,M,0.5,2.862293735361732e-17,FULL,0.30172022005095883,0.004733411532355116,-4.332170348567765,-4.3078125845830595,-0.024357763984705905,0.06281208890857815,0.01949038542290049
SMALL439,QUANTILE,0.3,M,0.5,2.862293735361732e-17,IS,0.30174742906990804,0.003886958144393044,-3.5685739947231454,-3.529512062650042,-0.03906193207310338,0.0514760125486462,0.015790272601414745
SMALL439,QUANTILE,0.3,M,0.5,2.862293735361732e-17,OOS,0.3017034157966572,0.005188349563137209,-4.809189987192952,-4.793997279123796,-0.015192708069156069,0.06987419943120843,0.021782299559278906
SMALL439,QUANTILE,0.3,M,0.75,2.949029909160572e-17,FULL,0.30189299874381853,0.007020042523446471,-6.293194874242181,-6.234313348003284,-0.05888152623889642,0.09199052409467345,0.029058575352251648
SMALL439,QUANTILE,0.3,M,0.75,2.949029909160572e-17,IS,0.301786536384544,0.005675698653576266,-5.258203537006367,-5.167370340098132,-0.09083319690823544,0.0761857950696967,0.02360375969963302
SMALL439,QUANTILE,0.3,M,0.75,2.949029909160572e-17,OOS,0.30195874975682446,0.007734861727454403,-6.942525542014777,-6.903371038185924,-0.039154503828853215,0.10186722819174232,0.03244197277159455
SMALL439,QUANTILE,0.3,M,1.0,5.724587470723463e-17,FULL,0.3020503176698437,0.009335624114316805,-8.09548318783959,-7.981625363402345,-0.1138578244372459,0.11945778492048187,0.03850295304208595
SMALL439,QUANTILE,0.3,M,1.0,5.724587470723463e-17,IS,0.3018159596801842,0.0074965062432110225,-6.874481858023551,-6.707402135953933,-0.16707972206961852,0.10010481488540024,0.03135999630516473
SMALL439,QUANTILE,0.3,M,1.0,5.724587470723463e-17,OOS,0.3021950568558916,0.010307692228179908,-8.864071400590756,-8.782964513365709,-0.08110688722504733,0.13157983711420096,0.0429391231082934
SMALL439,QUANTILE,0.3,Q,0.5,1.3877787807814457e-17,FULL,0.30314168427198956,0.008149048334812637,-4.0070141642421175,-4.019346097706533,0.012331933464415634,0.05891713767835105,0.018846996035929875
SMALL439,QUANTILE,0.3,Q,0.5,1.3877787807814457e-17,IS,0.3023470275693928,0.00644414589926235,-3.4077029693220906,-3.3964504012819807,-0.011252568040109878,0.049668741953081685,0.01559171225986078
SMALL439,QUANTILE,0.3,Q,0.5,1.3877787807814457e-17,OOS,0.3036324632059125,0.00900916787514342,-4.380692735318559,-4.406912044549416,0.026219309230857135,0.06466959225446844,0.020862664901282857
SMALL439,QUANTILE,0.3,Q,0.75,4.163336342344337e-17,FULL,0.3039501059271513,0.012057681214936732,-5.64224822503927,-5.664039787196984,0.021791562157713606,0.08437173231151696,0.027949250061124253
SMALL439,QUANTILE,0.3,Q,0.75,4.163336342344337e-17,IS,0.30265479850738625,0.009394757792549148,-4.920878432972597,-4.8881502594445125,-0.03272817352808488,0.07243111981765304,0.02322233548792707
SMALL439,QUANTILE,0.3,Q,0.75,4.163336342344337e-17,OOS,0.30475008608524645,0.013380683289754513,-6.093306704394785,-6.147379496004413,0.0540727916096273,0.09181255459957094,0.030879487555623086
SMALL439,QUANTILE,0.3,Q,1.0,2.7755575615628914e-17,FULL,0.30471234088084603,0.015971942553394854,-6.989668167692331,-7.0191456062857815,0.029477438593450422,0.10672538209553606,0.03682870041861275
SMALL439,QUANTILE,0.3,Q,1.0,2.7755575615628914e-17,IS,0.3029369273588858,0.012369665141801942,-6.286448524368793,-6.219669874044609,-0.06677865032418406,0.09360242667275642,0.030737941429068494
SMALL439,QUANTILE,0.3,Q,1.0,2.7755575615628914e-17,OOS,0.3058088339359383,0.01775091072618851,-7.430033208745446,-7.516893077600861,0.08685986885541563,0.11490864174421933,0.040608309656764874
SMALL439,QUANTILE,0.4,D,0.5,6.591949208711867e-17,FULL,0.4011541407704476,0.0008551350242257442,-2.684015011861307,-2.6833113305674505,-0.0007036812938565618,0.046454610229708315,0.019614460111095244
SMALL439,QUANTILE,0.4,D,0.5,6.591949208711867e-17,IS,0.4014285425602824,0.001030833589084701,-1.8714355537654104,-1.867734516470021,-0.0037010372953893977,0.032584188773712386,0.013869833236058282
SMALL439,QUANTILE,0.4,D,0.5,6.591949208711867e-17,OOS,0.4009846705861006,0.0006720908476833754,-3.1935292588087583,-3.1950744235459627,0.001545164737204452,0.055113873782979494,0.023178581194891912
SMALL439,QUANTILE,0.4,D,0.75,1.249000902703301e-16,FULL,0.40115414077044803,0.0008551350242255934,-3.7479367136490582,-3.7468783164650743,-0.001058397183983928,0.06641682275024419,0.028937455613753604
SMALL439,QUANTILE,0.4,D,0.75,1.249000902703301e-16,IS,0.4014285425602824,0.001030833589084746,-2.579899668515262,-2.5742745190904026,-0.005625149424859366,0.04619346083913234,0.02039446415397972
SMALL439,QUANTILE,0.4,D,0.75,1.249000902703301e-16,OOS,0.4009846705861014,0.0006720908476831953,-4.485225425541306,-4.487583299097331,0.002357873556024792,0.0791015393379817,0.03424928508256864
SMALL439,QUANTILE,0.4,D,1.0,1.3183898417423734e-16,FULL,0.4011541407704476,0.0008551350242257442,-4.606553152103499,-4.6051389302255386,-0.0014142218779600313,0.08398805718896218,0.0379225256679272
SMALL439,QUANTILE,0.4,D,1.0,1.3183898417423734e-16,IS,0.4014285425602824,0.001030833589084701,-3.1261576370503086,-3.118560436159168,-0.007597200891140687,0.05789871559939219,0.026637139228889106
SMALL439,QUANTILE,0.4,D,1.0,1.3183898417423734e-16,OOS,0.4009846705861006,0.0006720908476833754,-5.546693983067907,-5.549891044017863,0.0031970609499554214,0.10042118618212936,0.04495424635145029
SMALL439,QUANTILE,0.4,W,0.5,5.204170427930421e-17,FULL,0.4012528780531911,0.002246895357362435,-3.336511570290557,-3.330161930708586,-0.006349639581970656,0.05707506090111414,0.02370994519820857
SMALL439,QUANTILE,0.4,W,0.5,5.204170427930421e-17,IS,0.401459179780043,0.002049683280685913,-2.6821429039917355,-2.6684040975470946,-0.013738806444640872,0.04578797604988871,0.018966547009971357
SMALL439,QUANTILE,0.4,W,0.5,5.204170427930421e-17,OOS,0.40112546637813695,0.0023518631031062137,-3.7456232248749943,-3.7441032876330826,-0.0015199372419116841,0.06410671716080296,0.02665048491205302
SMALL439,QUANTILE,0.4,W,0.75,1.249000902703301e-16,FULL,0.40129179530765874,0.003250197485316331,-4.767147952276285,-4.752529597553012,-0.014618354723272553,0.08283722513198866,0.03516574560922581
SMALL439,QUANTILE,0.4,W,0.75,1.249000902703301e-16,IS,0.4014612295992224,0.0028849557031490345,-3.8466848076482707,-3.8179802420030162,-0.028704565645254476,0.06660877263044696,0.028141924553964248
SMALL439,QUANTILE,0.4,W,0.75,1.249000902703301e-16,OOS,0.4011871529121289,0.003452971006477947,-5.34553999611489,-5.339991785030018,-0.005548211084871468,0.09298299589531545,0.03952759593416655
SMALL439,QUANTILE,0.4,W,1.0,1.0408340855860843e-16,FULL,0.40132697993443356,0.00428285034356075,-6.015186005273199,-5.988079256090639,-0.027106749182559398,0.10649023951959924,0.04633837946686725
SMALL439,QUANTILE,0.4,W,1.0,1.0408340855860843e-16,IS,0.4014604426113413,0.0037622242128586125,-4.880093994084889,-4.8303643384389305,-0.049729655645958104,0.08590325974661206,0.03710231980576317
SMALL439,QUANTILE,0.4,W,1.0,1.0408340855860843e-16,OOS,0.4012445535607841,0.004573695289659648,-6.73156234213208,-6.718904416321081,-0.012657925810999338,0.11939922117128132,0.05208359774996052
SMALL439,QUANTILE,0.4,M,0.5,5.204170427930421e-17,FULL,0.4015707190216267,0.005240217203956139,-3.716458113270016,-3.6944743623126497,-0.021983750957366155,0.06310029678689033,0.025935715654190172
SMALL439,QUANTILE,0.4,M,0.5,5.204170427930421e-17,IS,0.4015563374500329,0.004243700192672702,-3.4546734973351034,-3.4147550706395524,-0.03991842669555101,0.058072785962882234,0.0235260509895312
SMALL439,QUANTILE,0.4,M,0.5,5.204170427930421e-17,OOS,0.4015796010613199,0.00577116390794587,-3.8790452031032485,-3.8681712451290373,-0.010873957974211201,0.06621720631138839,0.027426754280355903
SMALL439,QUANTILE,0.4,M,0.75,5.377642775528102e-17,FULL,0.4017538028996868,0.007823855871688927,-5.39531357506422,-5.340232428467573,-0.0550811465966472,0.09256015048180788,0.03860701473116568
SMALL439,QUANTILE,0.4,M,0.75,5.377642775528102e-17,IS,0.4016239605614284,0.00630231683694335,-5.110945178665527,-5.019127846081606,-0.09181733258392111,0.08628521140974499,0.03517575962308972
SMALL439,QUANTILE,0.4,M,0.75,5.377642775528102e-17,OOS,0.40183399335694997,0.00863087723634793,-5.572180512212954,-5.539818280795816,-0.0323622314171379,0.09645363728248535,0.04073183216035581
SMALL439,QUANTILE,0.4,M,1.0,1.0408340855860843e-16,FULL,0.40191413307861407,0.010442976670477028,-6.933323465686603,-6.824578889649313,-0.1087445760372896,0.12040006947788973,0.0510668348210237
SMALL439,QUANTILE,0.4,M,1.0,1.0408340855860843e-16,IS,0.4016768632185156,0.008391639148898865,-6.7094269418371155,-6.540986648172553,-0.16844029366456237,0.11383723717948868,0.046742967761117526
SMALL439,QUANTILE,0.4,M,1.0,1.0408340855860843e-16,OOS,0.4020606706320136,0.011528222641344456,-7.072640066279234,-7.000822879582946,-0.071817186696288,0.12447256718498645,0.053746166522194105
SMALL439,QUANTILE,0.4,Q,0.5,2.7755575615628914e-17,FULL,0.4031274494881826,0.008849250722784035,-3.630084449999904,-3.637331236165342,0.007246786165437946,0.062387608430177544,0.026086763930178503
SMALL439,QUANTILE,0.4,Q,0.5,2.7755575615628914e-17,IS,0.4019659855049273,0.006962847523742862,-2.964904506096544,-2.9521890650268334,-0.012715441069710565,0.05054274996390862,0.020893704902943178
SMALL439,QUANTILE,0.4,Q,0.5,2.7755575615628914e-17,OOS,0.40384476811599906,0.009767816953237371,-4.0462415346962155,-4.064549289023334,0.018307754327118175,0.0697695922726318,0.029307176925669642
SMALL439,QUANTILE,0.4,Q,0.75,4.85722573273506e-17,FULL,0.40404642594087353,0.013182363560123284,-5.14744280563344,-5.159590331571806,0.012147525938366321,0.09010705164855204,0.03863262359221764
SMALL439,QUANTILE,0.4,Q,0.75,4.85722573273506e-17,IS,0.4023234911509265,0.01031505372890338,-4.279802534689137,-4.246828979028305,-0.032973555660831266,0.07385954807054596,0.03106152272365459
SMALL439,QUANTILE,0.4,Q,0.75,4.85722573273506e-17,OOS,0.4051105082001253,0.014576662310650674,-5.69277758039064,-5.7303217049931465,0.03754412460250656,0.10026404570761516,0.04333626990370876
SMALL439,QUANTILE,0.4,Q,1.0,4.163336342344337e-17,FULL,0.40489933206781653,0.017524569476647454,-6.429966593407732,-6.443989860853683,0.014023267445950616,0.11512698624423368,0.050827320310156354
SMALL439,QUANTILE,0.4,Q,1.0,4.163336342344337e-17,IS,0.40264266416273037,0.013696265746455305,-5.46382547467319,-5.399827566056614,-0.0639979086165754,0.09567009021890582,0.04103183547217393
SMALL439,QUANTILE,0.4,Q,1.0,4.163336342344337e-17,OOS,0.40629304719669795,0.019389314761590067,-7.039275709082782,-7.09776408601952,0.05848837693673836,0.12731574087517172,0.056922983784343906
SMALL439,QUANTILE,0.5,D,0.5,1.4224732503009818e-16,FULL,0.5007643156122229,0.0007609459698542391,-2.221994935977434,-2.221648328799808,-0.00034660717762591275,0.04653827228146534,0.024318322921691005
SMALL439,QUANTILE,0.5,D,0.5,1.4224732503009818e-16,IS,0.5009091200694232,0.0009123453904690411,-1.5204347259551332,-1.5191367580792425,-0.0012979678758906488,0.032158175332509975,0.016953828072958643
SMALL439,QUANTILE,0.5,D,0.5,1.4224732503009818e-16,OOS,0.5006748845699881,0.000633956380779646,-2.6626058542486453,-2.663059650037347,0.00045379578870186066,0.055519299117281484,0.02889324057479503
SMALL439,QUANTILE,0.5,D,0.75,1.3183898417423734e-16,FULL,0.500764315612223,0.0007609459698543226,-3.0866448235782107,-3.0860793941852815,-0.0005654293929291399,0.06658900689425962,0.03572255865847751
SMALL439,QUANTILE,0.5,D,0.75,1.3183898417423734e-16,IS,0.5009091200694233,0.0009123453904691524,-2.078110107529496,-2.076107341583011,-0.0020027659464849634,0.04557093894005293,0.02478983786475797
SMALL439,QUANTILE,0.5,D,0.75,1.3183898417423734e-16,OOS,0.5006748845699881,0.0006339563807796988,-3.7247474493647514,-3.7253853085839728,0.0006378592192213262,0.07978024797711591,0.0425327734834684
SMALL439,QUANTILE,0.5,D,1.0,2.8449465006019636e-16,FULL,0.5007643156122229,0.0007609459698542391,-3.7687369657240843,-3.76792107013344,-0.0008158955906445442,0.0842822207004188,0.046594851043177954
SMALL439,QUANTILE,0.5,D,1.0,2.8449465006019636e-16,IS,0.5009091200694232,0.0009123453904690411,-2.4910568001667466,-2.4883119529268694,-0.002744847239877224,0.05709339792791024,0.03218282992624277
SMALL439,QUANTILE,0.5,D,1.0,2.8449465006019636e-16,OOS,0.5006748845699881,0.000633956380779646,-4.582614412198049,-4.583404845202099,0.0007904330040497953,0.1014221795839263,0.0555960354619458
SMALL439,QUANTILE,0.5,W,0.5,1.4224732503009818e-16,FULL,0.5008561703337764,0.0022843904746312742,-2.662015951145058,-2.654984407747385,-0.00703154339767309,0.05503505886406668,0.028414899352616096
SMALL439,QUANTILE,0.5,W,0.5,1.4224732503009818e-16,IS,0.5009176198892392,0.0020827182830373808,-2.1565738410238344,-2.145250269492993,-0.011323571530841292,0.044508492335627814,0.02294275392538947
SMALL439,QUANTILE,0.5,W,0.5,1.4224732503009818e-16,OOS,0.5008182191691773,0.0024001267103257898,-2.978007510013203,-2.9737132198888183,-0.004294290124384759,0.06158917646119799,0.03180910136106596
SMALL439,QUANTILE,0.5,W,0.75,1.3183898417423734e-16,FULL,0.5008912274088942,0.0033369188489275636,-3.7768994262185496,-3.7614873420853456,-0.01541208413320394,0.07974637555134056,0.04197738128915507
SMALL439,QUANTILE,0.5,W,0.75,1.3183898417423734e-16,IS,0.5009154179871737,0.0029642861695478484,-3.075293167866211,-3.0498567185603953,-0.025436449305815678,0.06467690886653066,0.03392397718786855
SMALL439,QUANTILE,0.5,W,0.75,1.3183898417423734e-16,OOS,0.5008762873395787,0.0035480694609707347,-4.217715393859978,-4.208608069051878,-0.009107324808099726,0.08915961009891515,0.04698245616031538
SMALL439,QUANTILE,0.5,W,1.0,2.8449465006019636e-16,FULL,0.5009214802978017,0.004415209960111115,-4.72590170152114,-4.698030514449925,-0.02787118707121561,0.1023368696807827,0.0550778526655713
SMALL439,QUANTILE,0.5,W,1.0,2.8449465006019636e-16,IS,0.5009096181823105,0.0038789939137863143,-3.875523271255421,-3.8296353232117664,-0.0458879480436547,0.08331546750780738,0.04456023479525317
SMALL439,QUANTILE,0.5,W,1.0,2.8449465006019636e-16,OOS,0.5009288063247209,0.0047167805471806604,-5.262457160404921,-5.2458727688208695,-0.01658439158405134,0.11425092268752812,0.061626351083478914
SMALL439,QUANTILE,0.5,M,0.5,6.418476861114186e-17,FULL,0.5012310212858909,0.005388228698166549,-2.910652894900423,-2.888914598662917,-0.021738296237505672,0.05966396079433989,0.03055743184533566
SMALL439,QUANTILE,0.5,M,0.5,6.418476861114186e-17,IS,0.5011097314712888,0.004434814704420978,-2.778201709433903,-2.7431390329942795,-0.03506267643962335,0.05625846241727883,0.028476445322939803
SMALL439,QUANTILE,0.5,M,0.5,6.418476861114186e-17,OOS,0.5013059297157973,0.005900241571137326,-2.992792528212851,-2.9792692455451686,-0.013523282667682324,0.06177267437560574,0.03184474909347723
SMALL439,QUANTILE,0.5,M,0.75,4.9439619065339e-17,FULL,0.5013961397649029,0.008074715897998823,-4.196839634919858,-4.143075191675516,-0.05376444324434182,0.0873033009603339,0.04533490461113532
SMALL439,QUANTILE,0.5,M,0.75,4.9439619065339e-17,IS,0.5011529751771789,0.0066023898268288035,-4.094468513640659,-4.0116157792915885,-0.08285273434907037,0.08344986105078633,0.042505175914379745
SMALL439,QUANTILE,0.5,M,0.75,4.9439619065339e-17,OOS,0.5015463178943279,0.008860663195469489,-4.260364654578286,-4.224549875101324,-0.035814779476961434,0.08969002325656028,0.04708637671077742
SMALL439,QUANTILE,0.5,M,1.0,1.2836953722228372e-16,FULL,0.5015319005576713,0.010805564674067208,-5.351228081379089,-5.245288958297434,-0.10593912308165532,0.11326444477934272,0.05975216396555183
SMALL439,QUANTILE,0.5,M,1.0,1.2836953722228372e-16,IS,0.5011768492027125,0.008799839112376022,-5.352152628179807,-5.197973622887342,-0.1541790052924652,0.10990174399729757,0.0563802177154995
