p1_worst_err,p1,p2_R2_10bps,p2_resid_sd_10bps,p2_slope_10bps,p2_R2_0bps,p2_resid_sd_0bps,p2,mean_abs_gap0_pp,mean_abs_resid0_pp,resid_share,p3,pass4a,pass4b,n_cells,verdict
2.0816681711721685e-17,True,0.5729575021856486,0.6982670975298584,-25.45431892811409,0.6207350509318235,0.5568740707868407,False,4.345473054484685,0.40054171050908294,0.09217447801125113,False,0,0,72,IDENTITY REFUTED
