panel,r_target,source,kind,etf_share,r_real,rev_is,rev_oos,breadth,disp,corr,evol,phat_CHAR,phat_CHAR+s,phat_S_ONLY
MIX~s0.000~2,0.2,MIX,MIX,0.0,0.18518518518518517,True,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885,0.520606779023463,0.6099431145957983,0.3073359073359077
MIX~s0.000~2,0.35,MIX,MIX,0.0,0.3333333333333333,True,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885,0.45762952997208484,0.5470070926866241,0.3073359073359077
MIX~s0.000~2,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885,0.37890796865786214,0.46833706530015623,0.3073359073359077
MIX~s0.000~2,0.75,MIX,MIX,0.0,0.7407407407407407,False,False,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885,0.2844420950807948,0.37393303243639486,0.3073359073359077
MIX~s0.000~2,1.0,MIX,MIX,0.0,1.0,False,False,0.6867654914529915,0.1000453378963139,0.3724241704244479,0.24269188221815885,0.174231909240883,0.2637949940953398,0.3073359073359077
MIX~s0.000~3,0.05,MIX,MIX,0.0,0.038461538461538464,True,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.49025682016975536,0.4953371467615793,0.3073359073359077
MIX~s0.000~3,0.1,MIX,MIX,0.0,0.11538461538461539,True,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.4575570947007705,0.46265882769335415,0.3073359073359077
MIX~s0.000~3,0.2,MIX,MIX,0.0,0.19230769230769232,True,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.4248573692317857,0.4299805086251291,0.3073359073359077
MIX~s0.000~3,0.35,MIX,MIX,0.0,0.34615384615384615,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.359457918293816,0.36462387048867884,0.3073359073359077
MIX~s0.000~3,0.5,MIX,MIX,0.0,0.5,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.2940584673558464,0.29926723235222863,0.3073359073359077
MIX~s0.000~3,0.75,MIX,MIX,0.0,0.7692307692307693,False,True,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.17960942821439946,0.18489311561344077,0.3073359073359077
MIX~s0.000~3,1.0,MIX,MIX,0.0,1.0,False,False,0.6650641025641026,0.08933373333342921,0.3667688243467628,0.23629607719618703,0.08151025180744498,0.08685815840876543,0.3073359073359077
MIX~s0.000~4,0.05,MIX,MIX,0.0,0.037037037037037035,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.4708554665415228,0.42932767939933053,0.3073359073359077
MIX~s0.000~4,0.1,MIX,MIX,0.0,0.1111111111111111,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.43936684201583376,0.39785966844474335,0.3073359073359077
MIX~s0.000~4,0.2,MIX,MIX,0.0,0.18518518518518517,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.4078782174901447,0.36639165749015623,0.3073359073359077
MIX~s0.000~4,0.35,MIX,MIX,0.0,0.3333333333333333,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.3449009684387665,0.303455635580982,0.3073359073359077
MIX~s0.000~4,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.26617940712454374,0.22478560819451415,0.3073359073359077
MIX~s0.000~4,0.75,MIX,MIX,0.0,0.7407407407407407,False,False,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.17171353354747648,0.13038157533075273,0.3073359073359077
MIX~s0.000~4,1.0,MIX,MIX,0.0,1.0,False,False,0.6856303418803418,0.08781498128824783,0.39181745460003553,0.230185470356063,0.06150334770756466,0.02024353698969772,0.3073359073359077
MIX~s0.000~5,0.05,MIX,MIX,0.0,0.037037037037037035,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.5061874673559084,0.5591444753941188,0.3073359073359077
MIX~s0.000~5,0.1,MIX,MIX,0.0,0.1111111111111111,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.4746988428302193,0.5276764644395316,0.3073359073359077
MIX~s0.000~5,0.2,MIX,MIX,0.0,0.18518518518518517,True,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.44321021830453017,0.4962084534849446,0.3073359073359077
MIX~s0.000~5,0.35,MIX,MIX,0.0,0.3333333333333333,False,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.380232969253152,0.4332724315757703,0.3073359073359077
MIX~s0.000~5,0.5,MIX,MIX,0.0,0.5185185185185185,False,True,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.3015114079389293,0.35460240418930244,0.3073359073359077
MIX~s0.000~5,0.75,MIX,MIX,0.0,0.7407407407407407,True,False,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.20704553436186202,0.260198371325541,0.3073359073359077
MIX~s0.000~5,1.0,MIX,MIX,0.0,1.0,False,False,0.6682024572649572,0.09980717347711464,0.3861056640975944,0.24396938377938154,0.09683534852195014,0.150060332984486,0.3073359073359077
MIX~s0.125~0,0.05,MIX,MIX,0.125,0.038461538461538464,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.5436955901389868,0.4763820312520369,0.33378378378378404
MIX~s0.125~0,0.1,MIX,MIX,0.125,0.11538461538461539,True,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.510995864670002,0.44370371218381177,0.33378378378378404
MIX~s0.125~0,0.2,MIX,MIX,0.125,0.19230769230769232,False,True,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.4782961392010172,0.41102539311558667,0.33378378378378404
MIX~s0.125~0,0.35,MIX,MIX,0.125,0.34615384615384615,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.41289668826304754,0.34566875497913646,0.33378378378378404
MIX~s0.125~0,0.5,MIX,MIX,0.125,0.5,True,True,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.34749723732507787,0.2803121168426863,0.33378378378378404
MIX~s0.125~0,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.23304819818363096,0.16593800010389836,0.33378378378378404
MIX~s0.125~0,1.0,MIX,MIX,0.125,1.0,False,False,0.672676282051282,0.0856457454361595,0.36312281744351216,0.21812897426767713,0.1349490217766765,0.06790304289922305,0.33378378378378404
MIX~s0.125~1,0.05,MIX,MIX,0.125,0.037037037037037035,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.5615062572678844,0.6971708852644063,0.33378378378378404
MIX~s0.125~1,0.1,MIX,MIX,0.125,0.1111111111111111,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.5300176327421953,0.6657028743098191,0.33378378378378404
MIX~s0.125~1,0.2,MIX,MIX,0.125,0.18518518518518517,False,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.4985290082165062,0.634234863355232,0.33378378378378404
MIX~s0.125~1,0.35,MIX,MIX,0.125,0.3333333333333333,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.435551759165128,0.5712988414460578,0.33378378378378404
MIX~s0.125~1,0.5,MIX,MIX,0.125,0.5185185185185185,True,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.3568301978509053,0.49262881405958986,0.33378378378378404
MIX~s0.125~1,0.75,MIX,MIX,0.125,0.7407407407407407,False,True,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.26236432427383805,0.3982247811958285,0.33378378378378404
MIX~s0.125~1,1.0,MIX,MIX,0.125,1.0,False,False,0.6953792735042735,0.08978873256526627,0.3680620121621627,0.2322758323440931,0.15215413843392617,0.2880867428547734,0.33378378378378404
MIX~s0.125~2,0.05,MIX,MIX,0.125,0.038461538461538464,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.47996727019619634,0.2895195442538599,0.33378378378378404
MIX~s0.125~2,0.1,MIX,MIX,0.125,0.11538461538461539,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.4472675447272115,0.2568412251856348,0.33378378378378404
MIX~s0.125~2,0.2,MIX,MIX,0.125,0.19230769230769232,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.41456781925822667,0.2241629061174097,0.33378378378378404
MIX~s0.125~2,0.35,MIX,MIX,0.125,0.34615384615384615,False,True,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.349168368320257,0.1588062679809595,0.33378378378378404
MIX~s0.125~2,0.5,MIX,MIX,0.125,0.5,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.2837689173822874,0.09344962984450927,0.33378378378378404
MIX~s0.125~2,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.1693198782408404,-0.020924486894278616,0.33378378378378404
MIX~s0.125~2,1.0,MIX,MIX,0.125,1.0,False,False,0.6492387820512822,0.08691912590596532,0.37984268104156976,0.2137678851845067,0.07122070183388596,-0.11895944409895393,0.33378378378378404
MIX~s0.125~3,0.05,MIX,MIX,0.125,0.038461538461538464,True,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.5552770377885322,0.5849527714393834,0.33378378378378404
MIX~s0.125~3,0.1,MIX,MIX,0.125,0.11538461538461539,True,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.5225773123195474,0.5522744523711582,0.33378378378378404
MIX~s0.125~3,0.2,MIX,MIX,0.125,0.19230769230769232,False,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.48987758685056254,0.5195961333029332,0.33378378378378404
MIX~s0.125~3,0.35,MIX,MIX,0.125,0.34615384615384615,False,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.42447813591259287,0.45423949516648293,0.33378378378378404
MIX~s0.125~3,0.5,MIX,MIX,0.125,0.5,True,True,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.35907868497462325,0.3888828570300327,0.33378378378378404
MIX~s0.125~3,0.75,MIX,MIX,0.125,0.7692307692307693,False,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.24462964583317628,0.27450874029124483,0.33378378378378404
MIX~s0.125~3,1.0,MIX,MIX,0.125,1.0,False,False,0.6744791666666667,0.09036175633850119,0.3634855975273921,0.22711668361315818,0.14653046942622183,0.17647378308656952,0.33378378378378404
MIX~s0.125~4,0.05,MIX,MIX,0.125,0.037037037037037035,True,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.31684309706045166,0.24116838625218004,0.33378378378378404
MIX~s0.125~4,0.1,MIX,MIX,0.125,0.1111111111111111,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.2853544725347626,0.20970037529759292,0.33378378378378404
MIX~s0.125~4,0.2,MIX,MIX,0.125,0.18518518518518517,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.2538658480090735,0.1782323643430058,0.33378378378378404
MIX~s0.125~4,0.35,MIX,MIX,0.125,0.3333333333333333,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.19088859895769533,0.11529634243383148,0.33378378378378404
MIX~s0.125~4,0.5,MIX,MIX,0.125,0.5185185185185185,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.11216703764347259,0.03662631504736366,0.33378378378378404
MIX~s0.125~4,0.75,MIX,MIX,0.125,0.7407407407407407,False,True,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,0.017701164066405317,-0.05777771781639779,0.33378378378378404
MIX~s0.125~4,1.0,MIX,MIX,0.125,1.0,False,False,0.6864983974358976,0.07751458014928016,0.43388121893274123,0.21792145779250102,-0.09250902177350653,-0.1679157561574528,0.33378378378378404
MIX~s0.125~5,0.05,MIX,MIX,0.125,0.037037037037037035,True,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.534173485037916,0.48823407871084995,0.33378378378378404
MIX~s0.125~5,0.1,MIX,MIX,0.125,0.1111111111111111,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.5026848605122269,0.4567660677562628,0.33378378378378404
MIX~s0.125~5,0.2,MIX,MIX,0.125,0.18518518518518517,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.4711962359865378,0.42529805680167565,0.33378378378378404
MIX~s0.125~5,0.35,MIX,MIX,0.125,0.3333333333333333,True,True,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.4082189869351596,0.3623620348925014,0.33378378378378404
MIX~s0.125~5,0.5,MIX,MIX,0.125,0.5185185185185185,True,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.32949742562093687,0.2836920075060335,0.33378378378378404
MIX~s0.125~5,0.75,MIX,MIX,0.125,0.7407407407407407,True,True,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.23503155204386963,0.18928797464227215,0.33378378378378404
MIX~s0.125~5,1.0,MIX,MIX,0.125,1.0,False,False,0.6901041666666666,0.08468460421831475,0.37711426808797066,0.21752444306771526,0.12482136620395778,0.07914993630121714,0.33378378378378404
MIX~s0.250~0,0.05,MIX,MIX,0.25,0.038461538461538464,True,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.7237754160428311,0.5375483966284593,0.3602316602316604
MIX~s0.250~0,0.1,MIX,MIX,0.25,0.11538461538461539,True,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.6910756905738462,0.5048700775602342,0.3602316602316604
MIX~s0.250~0,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.6583759651048614,0.47219175849200906,0.3602316602316604
MIX~s0.250~0,0.35,MIX,MIX,0.25,0.34615384615384615,False,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.5929765141668918,0.4068351203555588,0.3602316602316604
MIX~s0.250~0,0.5,MIX,MIX,0.25,0.5,True,True,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.5275770632289221,0.3414784822191086,0.3602316602316604
MIX~s0.250~0,0.75,MIX,MIX,0.25,0.7692307692307693,False,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.4131280240874752,0.22710436548032076,0.3602316602316604
MIX~s0.250~0,1.0,MIX,MIX,0.25,1.0,False,False,0.6600560897435899,0.08699816273471887,0.31543635615896204,0.19791166551220443,0.31502884768052075,0.1290694082756454,0.3602316602316604
MIX~s0.250~1,0.05,MIX,MIX,0.25,0.038461538461538464,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.6903407685251717,0.7680610046012951,0.3602316602316604
MIX~s0.250~1,0.1,MIX,MIX,0.25,0.11538461538461539,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.6576410430561868,0.7353826855330701,0.3602316602316604
MIX~s0.250~1,0.2,MIX,MIX,0.25,0.19230769230769232,False,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.624941317587202,0.7027043664648449,0.3602316602316604
MIX~s0.250~1,0.35,MIX,MIX,0.25,0.34615384615384615,True,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.5595418666492323,0.6373477283283947,0.3602316602316604
MIX~s0.250~1,0.5,MIX,MIX,0.25,0.5,True,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.49414241571126266,0.5719910901919445,0.3602316602316604
MIX~s0.250~1,0.75,MIX,MIX,0.25,0.7692307692307693,False,True,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.3796933765698157,0.4576169734531566,0.3602316602316604
MIX~s0.250~1,1.0,MIX,MIX,0.25,1.0,False,False,0.6348824786324787,0.09626309352563832,0.3041379722703729,0.22589048976278428,0.2815942001628613,0.3595820162484813,0.3602316602316604
MIX~s0.250~2,0.05,MIX,MIX,0.25,0.037037037037037035,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.5173689773737793,0.48947668298661107,0.3602316602316604
MIX~s0.250~2,0.1,MIX,MIX,0.25,0.1111111111111111,True,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.48588035284809017,0.4580086720320239,0.3602316602316604
MIX~s0.250~2,0.2,MIX,MIX,0.25,0.18518518518518517,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.4543917283224011,0.42654066107743677,0.3602316602316604
MIX~s0.250~2,0.35,MIX,MIX,0.25,0.3333333333333333,True,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.3914144792710229,0.36360463916826247,0.3602316602316604
MIX~s0.250~2,0.5,MIX,MIX,0.25,0.5185185185185185,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.31269291795680015,0.28493461178179463,0.3602316602316604
MIX~s0.250~2,0.75,MIX,MIX,0.25,0.7407407407407407,False,True,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.2182270443797329,0.1905305789180332,0.3602316602316604
MIX~s0.250~2,1.0,MIX,MIX,0.25,1.0,False,False,0.6820245726495726,0.08666454872866375,0.3901739976620961,0.21240696535280745,0.10801685853982107,0.0803925405769782,0.3602316602316604
MIX~s0.250~3,0.05,MIX,MIX,0.25,0.038461538461538464,True,False,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.5850028017540378,0.5910942241253351,0.3602316602316604
MIX~s0.250~3,0.1,MIX,MIX,0.25,0.11538461538461539,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.552303076285053,0.55841590505711,0.3602316602316604
MIX~s0.250~3,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.5196033508160682,0.5257375859888849,0.3602316602316604
MIX~s0.250~3,0.35,MIX,MIX,0.25,0.34615384615384615,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.4542038998780985,0.46038094785243466,0.3602316602316604
MIX~s0.250~3,0.5,MIX,MIX,0.25,0.5,False,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.3888044489401289,0.39502430971598446,0.3602316602316604
MIX~s0.250~3,0.75,MIX,MIX,0.25,0.7692307692307693,False,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.27435540979868195,0.28065019297719657,0.3602316602316604
MIX~s0.250~3,1.0,MIX,MIX,0.25,1.0,True,True,0.663928952991453,0.09321682268008812,0.3644426714335358,0.21836443865875077,0.17625623339172747,0.18261523577252126,0.3602316602316604
MIX~s0.250~4,0.05,MIX,MIX,0.25,0.03571428571428571,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.5863552101217828,0.4647206278306655,0.3602316602316604
MIX~s0.250~4,0.1,MIX,MIX,0.25,0.10714285714285714,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.5559911793291541,0.43437647441017074,0.3602316602316604
MIX~s0.250~4,0.2,MIX,MIX,0.25,0.21428571428571427,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.5104451331402109,0.38886024427942867,0.3602316602316604
MIX~s0.250~4,0.35,MIX,MIX,0.25,0.35714285714285715,False,True,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.44971707155495333,0.32817193743843914,0.3602316602316604
MIX~s0.250~4,0.5,MIX,MIX,0.25,0.5,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.3889890099696958,0.2674836305974497,0.3602316602316604
MIX~s0.250~4,0.75,MIX,MIX,0.25,0.75,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.2827149021954951,0.16127909362571807,0.3602316602316604
MIX~s0.250~4,1.0,MIX,MIX,0.25,1.0,False,False,0.6961137820512822,0.07777178767599982,0.3648964654007265,0.19785940357886236,0.17644079442129443,0.05507455665398647,0.3602316602316604
MIX~s0.250~5,0.05,MIX,MIX,0.25,0.038461538461538464,True,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.5984931637864579,0.606262239961145,0.3602316602316604
MIX~s0.250~5,0.1,MIX,MIX,0.25,0.11538461538461539,True,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.565793438317473,0.5735839208929199,0.3602316602316604
MIX~s0.250~5,0.2,MIX,MIX,0.25,0.19230769230769232,True,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.5330937128484882,0.5409056018246947,0.3602316602316604
MIX~s0.250~5,0.35,MIX,MIX,0.25,0.34615384615384615,False,True,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.46769426191051855,0.47554896368824456,0.3602316602316604
MIX~s0.250~5,0.5,MIX,MIX,0.25,0.5,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.40229481097254893,0.41019232555179436,0.3602316602316604
MIX~s0.250~5,0.75,MIX,MIX,0.25,0.7692307692307693,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.28784577183110194,0.29581820881300647,0.3602316602316604
MIX~s0.250~5,1.0,MIX,MIX,0.25,1.0,False,False,0.672008547008547,0.09449706107709217,0.36976531809371704,0.21779392791195182,0.1897465954241475,0.19778325160833116,0.3602316602316604
MIX~s0.375~0,0.05,MIX,MIX,0.375,0.038461538461538464,True,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886,0.251198063237883,0.31084057949058386,0.3866795366795368
MIX~s0.375~0,0.1,MIX,MIX,0.375,0.11538461538461539,True,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886,0.21849833776889815,0.2781622604223587,0.3866795366795368
MIX~s0.375~0,0.2,MIX,MIX,0.375,0.19230769230769232,False,True,0.6274706196581195,0.08507818261008476,0.4339938757669903,0.22263774887966886,0.18579861229991335,0.24548394135413362,0.3866795366795368
