panel,reb_dates,mean_priced,mean_eligible,mean_elig_share,min_eligible,p05_eligible,frac_reb_elig_lt_5,frac_reb_elig_lt_20,frac_reb_elig_lt_40
U56,923,54.12242686890574,37.45503791982665,0.6919992191129473,3,13.0,0.0021668472372697724,0.10509209100758396,0.4333694474539545
B136,922,131.38503253796097,91.43275488069415,0.6959876788908659,3,33.0,0.0010845986984815619,0.02386117136659436,0.06941431670281996
