panel,menu,pick_cad,pick_m,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,oos_best_cad,oos_best_m,oos_best_sharpe,regret,anchor_oos,cand_oos,spy_oos,base_oos,beats_spy,beats_live
U56,with band,8W,20,1.1280239977715716,0.9709760631952438,0.1288638523951371,-0.20087932901416194,6W,0,1.3633950637294165,-0.3924190005341728,1.1306969416161394,1.1867336821065984,0.8820107671822842,1.285072363206482,True,False
U56,band removed,M,0,1.0890713468919215,1.3072101124225666,0.17571416256818795,-0.1950684146967384,6W,0,1.3633950637294165,-0.05618495130684997,1.1306969416161394,1.1867336821065984,0.8820107671822842,1.285072363206482,True,True
B136,with band,8W,20,1.214213180676326,0.887836858856932,0.14169209580682973,-0.26887357000371204,M,20,1.0922305260060183,-0.20439366714908636,0.8836022780725372,0.9256202816542227,0.8820239235972316,1.1185082795688426,True,False
B136,band removed,M,0,1.2119754992308782,1.040825665648853,0.1641084332685605,-0.2610459352657427,6W,0,1.042290631223896,-0.0014649655750429424,0.8836022780725372,0.9256202816542227,0.8820239235972316,1.1185082795688426,True,False
SMALL439,with band,3W,20,0.813233891472626,0.4483107279590359,0.06705952942798721,-0.3322210591475666,2W,0,0.5640982640625276,-0.11578753610349168,0.46573138739537995,0.4609425706866999,0.8820107671822842,0.5680478293625534,False,False
SMALL439,band removed,5W,0,0.7751888006921039,0.37580065000856416,0.053141768667618106,-0.3493398110664797,2W,0,0.5640982640625276,-0.18829761405396345,0.46573138739537995,0.4609425706866999,0.8820107671822842,0.5680478293625534,False,False
