panel,N,cadence,order,K,seed,CH_PCT,CH_Z,SAT_CEIL,SAT_FLOOR,TIED_B_ONE,TIED_B_TWO,TIED_B_CP
U56,5,W,6,25,13,1.0,4.26825865040754,True,False,True,True,True
U56,5,W,6,25,14,1.0,7.709385784656257,True,False,True,True,True
U56,5,W,6,25,15,1.0,4.273082950008645,True,False,True,True,True
U56,5,W,6,25,16,1.0,3.8443850615209825,True,False,True,True,True
U56,5,W,6,25,17,1.0,7.21890878445719,True,False,True,True,True
U56,5,W,6,25,18,1.0,4.961856042637756,True,False,True,True,True
U56,5,W,6,25,19,1.0,4.53457596573386,True,False,True,True,True
U56,5,W,6,50,0,1.0,4.525453996386578,True,False,True,True,True
U56,5,W,6,50,1,1.0,5.096222239243382,True,False,True,True,True
U56,5,W,6,50,2,1.0,4.633306342201625,True,False,True,True,True
U56,5,W,6,50,3,1.0,4.366411825822974,True,False,True,True,True
U56,5,W,6,50,4,1.0,4.008072943267341,True,False,True,True,True
U56,5,W,6,50,5,1.0,4.344578704926601,True,False,True,True,True
U56,5,W,6,50,6,1.0,5.439843404724372,True,False,True,True,True
U56,5,W,6,50,7,1.0,4.644193916439544,True,False,True,True,True
U56,5,W,6,50,8,1.0,4.000706767642933,True,False,True,True,True
U56,5,W,6,50,9,1.0,4.18243712251471,True,False,True,True,True
U56,5,W,6,50,10,1.0,5.039679053031365,True,False,True,True,True
U56,5,W,6,50,11,1.0,4.377444588749435,True,False,True,True,True
U56,5,W,6,50,12,1.0,5.007480689360007,True,False,True,True,True
U56,5,W,6,50,13,1.0,5.25062829085144,True,False,True,True,True
U56,5,W,6,50,14,1.0,5.483582840072666,True,False,True,True,True
U56,5,W,6,50,15,1.0,4.298803893130868,True,False,True,True,True
U56,5,W,6,50,16,1.0,4.340243690755328,True,False,True,True,True
U56,5,W,6,50,17,1.0,4.439518192102045,True,False,True,True,True
U56,5,W,6,50,18,1.0,4.708787051951723,True,False,True,True,True
U56,5,W,6,50,19,1.0,4.64696213471851,True,False,True,True,True
U56,5,W,6,100,0,1.0,4.894580094484793,True,False,True,True,True
U56,5,W,6,100,1,1.0,5.139486291807582,True,False,True,True,True
U56,5,W,6,100,2,1.0,4.738055661092604,True,False,True,True,True
U56,5,W,6,100,3,1.0,4.827976649272959,True,False,True,True,True
U56,5,W,6,100,4,1.0,4.5188212380122526,True,False,True,True,True
U56,5,W,6,100,5,1.0,5.521302017472452,True,False,True,True,True
U56,5,W,6,100,6,1.0,5.227793894285044,True,False,True,True,True
U56,5,W,6,100,7,1.0,4.709222780717997,True,False,True,True,True
U56,5,W,6,100,8,1.0,4.460132963849595,True,False,True,True,True
U56,5,W,6,100,9,1.0,4.51182941880602,True,False,True,True,True
U56,5,W,6,100,10,1.0,5.235185858808711,True,False,True,True,True
U56,5,W,6,100,11,1.0,4.704849339309329,True,False,True,True,True
U56,5,W,6,100,12,1.0,4.843856688710882,True,False,True,True,True
U56,5,W,6,100,13,1.0,4.642256216322548,True,False,True,True,True
U56,5,W,6,100,14,1.0,4.432838464924068,True,False,True,True,True
U56,5,W,6,100,15,1.0,4.63791540920912,True,False,True,True,True
U56,5,W,6,100,16,1.0,4.91513720624076,True,False,True,True,True
U56,5,W,6,100,17,1.0,4.426257005071309,True,False,True,True,True
U56,5,W,6,100,18,1.0,4.235952507812937,True,False,True,True,True
U56,5,W,6,100,19,1.0,4.334051000127136,True,False,True,True,True
U56,5,W,6,200,0,1.0,4.804247914299139,True,False,True,True,True
U56,5,W,6,200,1,1.0,4.864563391123291,True,False,True,True,True
U56,5,W,6,200,2,1.0,4.363917265848867,True,False,True,True,True
U56,5,W,6,200,3,1.0,4.571646608325453,True,False,True,True,True
U56,5,W,6,200,4,1.0,4.486171427797855,True,False,True,True,True
U56,5,W,6,200,5,1.0,4.442204218874089,True,False,True,True,True
U56,5,W,6,200,6,1.0,4.445402715574725,True,False,True,True,True
U56,5,W,6,200,7,1.0,4.337048973853455,True,False,True,True,True
U56,5,W,6,200,8,1.0,4.652211062049286,True,False,True,True,True
U56,5,W,6,200,9,1.0,4.3374608296467585,True,False,True,True,True
U56,5,W,6,200,10,1.0,4.604484566656806,True,False,True,True,True
U56,5,W,6,200,11,1.0,4.5555052693046765,True,False,True,True,True
U56,5,W,6,200,12,1.0,4.7380842551232005,True,False,True,True,True
U56,5,W,6,200,13,1.0,4.316976507988002,True,False,True,True,True
U56,5,W,6,200,14,1.0,4.454138389944464,True,False,True,True,True
U56,5,W,6,200,15,1.0,4.344153521627996,True,False,True,True,True
U56,5,W,6,200,16,1.0,4.856327696704532,True,False,True,True,True
U56,5,W,6,200,17,1.0,4.462131013022481,True,False,True,True,True
U56,5,W,6,200,18,1.0,4.641598636022148,True,False,True,True,True
U56,5,W,6,200,19,1.0,4.542129100415881,True,False,True,True,True
U56,5,W,6,400,0,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,1,1.0,4.580184052270556,True,False,True,True,True
U56,5,W,6,400,2,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,3,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,4,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,5,1.0,4.580184052270556,True,False,True,True,True
U56,5,W,6,400,6,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,7,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,8,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,9,1.0,4.580184052270556,True,False,True,True,True
U56,5,W,6,400,10,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,11,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,12,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,13,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,14,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,15,1.0,4.580184052270556,True,False,True,True,True
U56,5,W,6,400,16,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,17,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,18,1.0,4.580184052270555,True,False,True,True,True
U56,5,W,6,400,19,1.0,4.580184052270555,True,False,True,True,True
U56,10,W,7,10,0,1.0,4.288067340861937,True,False,True,True,True
U56,10,W,7,10,1,1.0,11.08885870938994,True,False,True,True,True
U56,10,W,7,10,2,1.0,4.4052252837810055,True,False,True,True,True
U56,10,W,7,10,3,1.0,6.003455166691021,True,False,True,True,True
U56,10,W,7,10,4,1.0,5.041615588552692,True,False,True,True,True
U56,10,W,7,10,5,1.0,3.641561761382352,True,False,True,True,True
U56,10,W,7,10,6,1.0,5.693532982321967,True,False,True,True,True
U56,10,W,7,10,7,1.0,4.113010227765407,True,False,True,True,True
U56,10,W,7,10,8,1.0,7.207792855577111,True,False,True,True,True
U56,10,W,7,10,9,1.0,4.4740749815507925,True,False,True,True,True
U56,10,W,7,10,10,1.0,5.705955464870027,True,False,True,True,True
U56,10,W,7,10,11,1.0,3.8893149327361063,True,False,True,True,True
U56,10,W,7,10,12,1.0,5.379294533726134,True,False,True,True,True
U56,10,W,7,10,13,1.0,6.6324783396149005,True,False,True,True,True
U56,10,W,7,10,14,1.0,4.746559113742616,True,False,True,True,True
U56,10,W,7,10,15,1.0,3.6143739774718964,True,False,True,True,True
U56,10,W,7,10,16,1.0,3.8778030486157435,True,False,True,True,True
U56,10,W,7,10,17,1.0,3.9079553143517693,True,False,True,True,True
U56,10,W,7,10,18,1.0,3.449078489580984,True,False,True,True,True
U56,10,W,7,10,19,1.0,5.340294491957986,True,False,True,True,True
U56,10,W,7,25,0,1.0,4.252813170719586,True,False,True,True,True
U56,10,W,7,25,1,1.0,4.170678626146577,True,False,True,True,True
U56,10,W,7,25,2,1.0,4.586358593340721,True,False,True,True,True
U56,10,W,7,25,3,1.0,5.123754392866373,True,False,True,True,True
U56,10,W,7,25,4,1.0,5.199373198153544,True,False,True,True,True
U56,10,W,7,25,5,1.0,4.057048777034168,True,False,True,True,True
U56,10,W,7,25,6,1.0,4.2853680155322715,True,False,True,True,True
U56,10,W,7,25,7,1.0,4.44354096747942,True,False,True,True,True
U56,10,W,7,25,8,1.0,3.6357948191435785,True,False,True,True,True
U56,10,W,7,25,9,1.0,4.404171512144026,True,False,True,True,True
U56,10,W,7,25,10,1.0,4.601258498419041,True,False,True,True,True
U56,10,W,7,25,11,1.0,3.827034265628038,True,False,True,True,True
U56,10,W,7,25,12,1.0,4.0448839030473,True,False,True,True,True
U56,10,W,7,25,13,1.0,4.8595081384925525,True,False,True,True,True
U56,10,W,7,25,14,1.0,3.8917818735287923,True,False,True,True,True
U56,10,W,7,25,15,1.0,3.733749611968283,True,False,True,True,True
U56,10,W,7,25,16,1.0,4.039900405933205,True,False,True,True,True
U56,10,W,7,25,17,1.0,4.4281140135770665,True,False,True,True,True
U56,10,W,7,25,18,1.0,3.6338809617671046,True,False,True,True,True
U56,10,W,7,25,19,1.0,4.2650335253782465,True,False,True,True,True
U56,10,W,7,50,0,1.0,4.498054904476471,True,False,True,True,True
U56,10,W,7,50,1,1.0,4.704118527733674,True,False,True,True,True
U56,10,W,7,50,2,1.0,3.6959036412899335,True,False,True,True,True
U56,10,W,7,50,3,1.0,3.952122974450419,True,False,True,True,True
U56,10,W,7,50,4,1.0,4.47848934741191,True,False,True,True,True
U56,10,W,7,50,5,1.0,4.421950843936527,True,False,True,True,True
U56,10,W,7,50,6,1.0,4.500246773588048,True,False,True,True,True
U56,10,W,7,50,7,1.0,4.3951516462483085,True,False,True,True,True
U56,10,W,7,50,8,1.0,3.962021483626545,True,False,True,True,True
U56,10,W,7,50,9,1.0,4.516995031246465,True,False,True,True,True
U56,10,W,7,50,10,1.0,3.9845442890621423,True,False,True,True,True
U56,10,W,7,50,11,1.0,4.046507924353863,True,False,True,True,True
U56,10,W,7,50,12,1.0,3.4360200096501248,True,False,True,True,True
U56,10,W,7,50,13,1.0,4.551497922008018,True,False,True,True,True
U56,10,W,7,50,14,1.0,3.508972517446429,True,False,True,True,True
U56,10,W,7,50,15,1.0,4.693956790280497,True,False,True,True,True
U56,10,W,7,50,16,1.0,4.849378889747673,True,False,True,True,True
U56,10,W,7,50,17,1.0,4.124385761071398,True,False,True,True,True
U56,10,W,7,50,18,1.0,4.2983127441922395,True,False,True,True,True
U56,10,W,7,50,19,1.0,4.524884371247002,True,False,True,True,True
U56,10,W,7,100,0,1.0,4.153256798638933,True,False,True,True,True
U56,10,W,7,100,1,1.0,4.303868116741279,True,False,True,True,True
U56,10,W,7,100,2,1.0,3.8225446444267015,True,False,True,True,True
U56,10,W,7,100,3,1.0,4.193078703577735,True,False,True,True,True
U56,10,W,7,100,4,1.0,4.235156621442153,True,False,True,True,True
U56,10,W,7,100,5,1.0,3.9235558779986532,True,False,True,True,True
U56,10,W,7,100,6,1.0,4.407550667576008,True,False,True,True,True
U56,10,W,7,100,7,1.0,4.503569065884393,True,False,True,True,True
U56,10,W,7,100,8,1.0,4.63942253322469,True,False,True,True,True
U56,10,W,7,100,9,1.0,4.044817713283559,True,False,True,True,True
U56,10,W,7,100,10,1.0,3.7779699316665933,True,False,True,True,True
U56,10,W,7,100,11,1.0,4.105551208301475,True,False,True,True,True
U56,10,W,7,100,12,1.0,4.172571791578769,True,False,True,True,True
U56,10,W,7,100,13,1.0,4.188247804286328,True,False,True,True,True
U56,10,W,7,100,14,1.0,4.33340111743195,True,False,True,True,True
U56,10,W,7,100,15,1.0,4.934219709578379,True,False,True,True,True
U56,10,W,7,100,16,1.0,3.9514907061870073,True,False,True,True,True
U56,10,W,7,100,17,1.0,4.616342656870931,True,False,True,True,True
U56,10,W,7,100,18,1.0,4.203989620450103,True,False,True,True,True
U56,10,W,7,100,19,1.0,4.4448464885857,True,False,True,True,True
U56,10,W,7,200,0,1.0,3.984663239688297,True,False,True,True,True
U56,10,W,7,200,1,1.0,4.06370274310152,True,False,True,True,True
U56,10,W,7,200,2,1.0,4.135179022445257,True,False,True,True,True
U56,10,W,7,200,3,1.0,4.43097654724196,True,False,True,True,True
U56,10,W,7,200,4,1.0,4.21240296220384,True,False,True,True,True
U56,10,W,7,200,5,1.0,4.395236233001538,True,False,True,True,True
U56,10,W,7,200,6,1.0,4.565458448837824,True,False,True,True,True
U56,10,W,7,200,7,1.0,4.3759380242604,True,False,True,True,True
U56,10,W,7,200,8,1.0,4.281838538795233,True,False,True,True,True
U56,10,W,7,200,9,1.0,4.057295199996567,True,False,True,True,True
U56,10,W,7,200,10,1.0,4.000319488283457,True,False,True,True,True
U56,10,W,7,200,11,1.0,3.916207020398109,True,False,True,True,True
U56,10,W,7,200,12,1.0,4.357717945434306,True,False,True,True,True
U56,10,W,7,200,13,1.0,4.625240877024404,True,False,True,True,True
U56,10,W,7,200,14,1.0,3.9369144397643963,True,False,True,True,True
U56,10,W,7,200,15,1.0,4.08293551327811,True,False,True,True,True
U56,10,W,7,200,16,1.0,4.122948616596032,True,False,True,True,True
U56,10,W,7,200,17,1.0,4.193948294901504,True,False,True,True,True
U56,10,W,7,200,18,1.0,3.898229966841327,True,False,True,True,True
U56,10,W,7,200,19,1.0,4.09760481805887,True,False,True,True,True
U56,10,W,7,400,0,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,1,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,2,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,3,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,4,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,5,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,6,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,7,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,8,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,9,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,10,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,11,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,12,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,13,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,14,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,15,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,16,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,17,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,18,1.0,4.164824703001216,True,False,True,True,True
U56,10,W,7,400,19,1.0,4.164824703001216,True,False,True,True,True
U56,15,W,8,10,0,1.0,5.211404157054473,True,False,True,True,True
U56,15,W,8,10,1,1.0,6.078547154364669,True,False,True,True,True
U56,15,W,8,10,2,1.0,7.8844938765089365,True,False,True,True,True
U56,15,W,8,10,3,1.0,5.318740044010264,True,False,True,True,True
U56,15,W,8,10,4,1.0,5.107568920398553,True,False,True,True,True
U56,15,W,8,10,5,1.0,6.840951324585019,True,False,True,True,True
U56,15,W,8,10,6,1.0,7.270397634545432,True,False,True,True,True
U56,15,W,8,10,7,1.0,4.390126727467478,True,False,True,True,True
U56,15,W,8,10,8,1.0,5.2857770039334415,True,False,True,True,True
U56,15,W,8,10,9,1.0,5.808620371624313,True,False,True,True,True
U56,15,W,8,10,10,1.0,5.690888021271271,True,False,True,True,True
U56,15,W,8,10,11,1.0,6.360445164667651,True,False,True,True,True
U56,15,W,8,10,12,1.0,4.477090146161299,True,False,True,True,True
U56,15,W,8,10,13,1.0,4.322304665687018,True,False,True,True,True
U56,15,W,8,10,14,1.0,3.716586574715828,True,False,True,True,True
U56,15,W,8,10,15,1.0,4.253053522290666,True,False,True,True,True
U56,15,W,8,10,16,1.0,3.6673497359075573,True,False,True,True,True
U56,15,W,8,10,17,1.0,4.631362232510278,True,False,True,True,True
U56,15,W,8,10,18,1.0,7.213022261801648,True,False,True,True,True
U56,15,W,8,10,19,1.0,5.859733352212716,True,False,True,True,True
U56,15,W,8,25,0,1.0,4.16551043507296,True,False,True,True,True
U56,15,W,8,25,1,1.0,6.237684167729371,True,False,True,True,True
U56,15,W,8,25,2,1.0,5.080791098744823,True,False,True,True,True
U56,15,W,8,25,3,1.0,6.280344129557368,True,False,True,True,True
U56,15,W,8,25,4,1.0,4.493022603310336,True,False,True,True,True
U56,15,W,8,25,5,1.0,4.766911937342869,True,False,True,True,True
U56,15,W,8,25,6,1.0,5.60116758168812,True,False,True,True,True
U56,15,W,8,25,7,1.0,6.90707755121241,True,False,True,True,True
U56,15,W,8,25,8,1.0,6.26407155050968,True,False,True,True,True
U56,15,W,8,25,9,1.0,4.779385990002533,True,False,True,True,True
U56,15,W,8,25,10,1.0,5.126268474281771,True,False,True,True,True
U56,15,W,8,25,11,1.0,5.336758217199285,True,False,True,True,True
U56,15,W,8,25,12,1.0,5.3756560862482194,True,False,True,True,True
U56,15,W,8,25,13,1.0,5.023713227689412,True,False,True,True,True
U56,15,W,8,25,14,1.0,5.343100635891122,True,False,True,True,True
U56,15,W,8,25,15,1.0,3.984016570704784,True,False,True,True,True
U56,15,W,8,25,16,1.0,5.347720912266607,True,False,True,True,True
U56,15,W,8,25,17,1.0,5.648374158652254,True,False,True,True,True
U56,15,W,8,25,18,1.0,5.762763855818527,True,False,True,True,True
U56,15,W,8,25,19,1.0,5.038204739032679,True,False,True,True,True
U56,15,W,8,50,0,1.0,5.891437802577162,True,False,True,True,True
U56,15,W,8,50,1,1.0,4.960230332313086,True,False,True,True,True
U56,15,W,8,50,2,1.0,4.428396646687389,True,False,True,True,True
U56,15,W,8,50,3,1.0,5.124704359352289,True,False,True,True,True
U56,15,W,8,50,4,1.0,5.174318257145055,True,False,True,True,True
U56,15,W,8,50,5,1.0,4.527203703212885,True,False,True,True,True
U56,15,W,8,50,6,1.0,5.381338020099542,True,False,True,True,True
U56,15,W,8,50,7,1.0,4.897879240577924,True,False,True,True,True
U56,15,W,8,50,8,1.0,5.263479068157348,True,False,True,True,True
U56,15,W,8,50,9,1.0,4.987832149703175,True,False,True,True,True
U56,15,W,8,50,10,1.0,5.734967710542702,True,False,True,True,True
U56,15,W,8,50,11,1.0,5.227742323910113,True,False,True,True,True
U56,15,W,8,50,12,1.0,5.689683046003874,True,False,True,True,True
U56,15,W,8,50,13,1.0,5.352533935781178,True,False,True,True,True
U56,15,W,8,50,14,1.0,5.837402964823411,True,False,True,True,True
U56,15,W,8,50,15,1.0,5.071093411476644,True,False,True,True,True
U56,15,W,8,50,16,1.0,4.722013293635035,True,False,True,True,True
U56,15,W,8,50,17,1.0,6.377759804186366,True,False,True,True,True
U56,15,W,8,50,18,1.0,4.999322938091587,True,False,True,True,True
U56,15,W,8,50,19,1.0,4.963668699016506,True,False,True,True,True
U56,15,W,8,100,0,1.0,4.595928980490209,True,False,True,True,True
U56,15,W,8,100,1,1.0,5.101184193995485,True,False,True,True,True
U56,15,W,8,100,2,1.0,4.751131968627942,True,False,True,True,True
U56,15,W,8,100,3,1.0,4.598912025971016,True,False,True,True,True
U56,15,W,8,100,4,1.0,5.051291252966853,True,False,True,True,True
U56,15,W,8,100,5,1.0,5.317872851935893,True,False,True,True,True
U56,15,W,8,100,6,1.0,5.274839930856224,True,False,True,True,True
U56,15,W,8,100,7,1.0,5.2908774285890265,True,False,True,True,True
U56,15,W,8,100,8,1.0,5.6096210335794074,True,False,True,True,True
U56,15,W,8,100,9,1.0,5.728221304341809,True,False,True,True,True
U56,15,W,8,100,10,1.0,4.910131106522678,True,False,True,True,True
U56,15,W,8,100,11,1.0,5.273206427994329,True,False,True,True,True
U56,15,W,8,100,12,1.0,5.54543192921631,True,False,True,True,True
U56,15,W,8,100,13,1.0,5.168416164169153,True,False,True,True,True
U56,15,W,8,100,14,1.0,4.90707769901735,True,False,True,True,True
U56,15,W,8,100,15,1.0,4.61415314835489,True,False,True,True,True
U56,15,W,8,100,16,1.0,5.470564051519366,True,False,True,True,True
U56,15,W,8,100,17,1.0,5.2658409852651715,True,False,True,True,True
U56,15,W,8,100,18,1.0,5.1064728069603085,True,False,True,True,True
U56,15,W,8,100,19,1.0,5.750635242646267,True,False,True,True,True
U56,15,W,8,200,0,1.0,4.90361429510733,True,False,True,True,True
U56,15,W,8,200,1,1.0,5.1493189679663445,True,False,True,True,True
U56,15,W,8,200,2,1.0,5.12954974479757,True,False,True,True,True
U56,15,W,8,200,3,1.0,4.919179412639031,True,False,True,True,True
U56,15,W,8,200,4,1.0,4.864618493812679,True,False,True,True,True
U56,15,W,8,200,5,1.0,5.274651012737458,True,False,True,True,True
U56,15,W,8,200,6,1.0,5.249212968600408,True,False,True,True,True
U56,15,W,8,200,7,1.0,4.855627817650093,True,False,True,True,True
U56,15,W,8,200,8,1.0,5.124107716777125,True,False,True,True,True
U56,15,W,8,200,9,1.0,4.851320908454934,True,False,True,True,True
U56,15,W,8,200,10,1.0,5.123682409907734,True,False,True,True,True
U56,15,W,8,200,11,1.0,5.041329126440736,True,False,True,True,True
U56,15,W,8,200,12,1.0,4.569021254582394,True,False,True,True,True
U56,15,W,8,200,13,1.0,5.026522916460896,True,False,True,True,True
U56,15,W,8,200,14,1.0,4.81557649465629,True,False,True,True,True
U56,15,W,8,200,15,1.0,5.000378152056223,True,False,True,True,True
U56,15,W,8,200,16,1.0,4.980812763942383,True,False,True,True,True
U56,15,W,8,200,17,1.0,5.488894754188631,True,False,True,True,True
U56,15,W,8,200,18,1.0,5.014359829914252,True,False,True,True,True
U56,15,W,8,200,19,1.0,5.092261303730778,True,False,True,True,True
U56,15,W,8,400,0,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,1,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,2,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,3,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,4,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,5,1.0,5.101378034907362,True,False,True,True,True
U56,15,W,8,400,6,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,7,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,8,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,9,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,10,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,11,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,12,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,13,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,14,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,15,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,16,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,17,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,18,1.0,5.101378034907363,True,False,True,True,True
U56,15,W,8,400,19,1.0,5.101378034907363,True,False,True,True,True
U56,20,W,9,10,0,1.0,6.081595130795951,True,False,True,True,True
U56,20,W,9,10,1,1.0,6.238784894810597,True,False,True,True,True
U56,20,W,9,10,2,1.0,7.1850562079864,True,False,True,True,True
U56,20,W,9,10,3,1.0,5.640033377037785,True,False,True,True,True
U56,20,W,9,10,4,1.0,4.750455084920167,True,False,True,True,True
U56,20,W,9,10,5,1.0,4.9899335389209165,True,False,True,True,True
U56,20,W,9,10,6,1.0,4.090987008323465,True,False,True,True,True
U56,20,W,9,10,7,1.0,5.47480065953419,True,False,True,True,True
U56,20,W,9,10,8,1.0,5.171024579383569,True,False,True,True,True
U56,20,W,9,10,9,1.0,8.084926468633798,True,False,True,True,True
U56,20,W,9,10,10,1.0,6.104418084972377,True,False,True,True,True
U56,20,W,9,10,11,1.0,4.313136731380694,True,False,True,True,True
U56,20,W,9,10,12,1.0,3.7867226810113443,True,False,True,True,True
U56,20,W,9,10,13,1.0,5.784823615665364,True,False,True,True,True
U56,20,W,9,10,14,1.0,4.0488302171909005,True,False,True,True,True
U56,20,W,9,10,15,1.0,7.07232698865466,True,False,True,True,True
U56,20,W,9,10,16,1.0,5.690223223434004,True,False,True,True,True
U56,20,W,9,10,17,1.0,3.761143102785887,True,False,True,True,True
U56,20,W,9,10,18,1.0,4.619081099643441,True,False,True,True,True
U56,20,W,9,10,19,1.0,5.0527050798217035,True,False,True,True,True
U56,20,W,9,25,0,1.0,4.785366434199577,True,False,True,True,True
U56,20,W,9,25,1,1.0,4.408562306839788,True,False,True,True,True
U56,20,W,9,25,2,1.0,5.696916496446898,True,False,True,True,True
U56,20,W,9,25,3,1.0,6.228592323891179,True,False,True,True,True
U56,20,W,9,25,4,1.0,5.254506182989492,True,False,True,True,True
U56,20,W,9,25,5,1.0,4.752855433240944,True,False,True,True,True
U56,20,W,9,25,6,1.0,5.221486097606157,True,False,True,True,True
U56,20,W,9,25,7,1.0,4.670899665591887,True,False,True,True,True
U56,20,W,9,25,8,1.0,5.002609744753728,True,False,True,True,True
U56,20,W,9,25,9,1.0,5.415083309078317,True,False,True,True,True
U56,20,W,9,25,10,1.0,4.203682604645685,True,False,True,True,True
U56,20,W,9,25,11,1.0,3.8473924613493686,True,False,True,True,True
U56,20,W,9,25,12,1.0,4.907031166998774,True,False,True,True,True
U56,20,W,9,25,13,1.0,5.344950779684285,True,False,True,True,True
