panel,anchor,ladder,chooser,k,L,L_eff,pick,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
U56,A,N,CH_ISCAGR,9,2,2,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.723,0.723,0.0,1.0,0.3100123160765763,0.07655862040444457,0.1900045231129759,0.23345369567213176,0.0724409433802588,0.485,0.06671102871399559,0.0,0.0
U56,A,N,CH_ISCAGR,9,5,5,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.695,0.695,0.0,1.0,0.304112939317068,0.0811896172125019,0.18831012586244777,0.22292332210456609,0.06972082453412723,0.497,0.06129542357684965,0.0,0.0
U56,A,N,CH_ISCAGR,9,10,10,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.719,0.719,0.0,1.0,0.2935571485958164,0.08720750900988071,0.1908623443222569,0.2063496395859357,0.06319641833182203,0.481,0.061518734196354556,0.0,0.0
U56,A,N,CH_ISCAGR,9,21,21,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.743,0.743,0.0,1.0,0.30311522717390027,0.08686766659511201,0.1891055292974977,0.21624756057878824,0.06531579430293254,0.495,0.06529064525678473,0.0,0.0
U56,A,N,CH_ISCAGR,9,42,42,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.81,0.81,0.0,1.0,0.2999246108608751,0.08987741887845661,0.1896171408562639,0.21004719198241845,0.06295249637419154,0.486,0.06551266062170524,0.0,0.0
U56,A,N,CH_ISCAGR,9,63,63,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.786,0.786,0.0,1.0,0.2960157089802342,0.0908837562109256,0.18918390191487255,0.20513195276930862,0.06110141056610624,0.49,0.06284145437043114,0.0,0.0
U56,A,N,CH_ISCAGR,9,126,126,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.868,0.868,0.0,1.0,0.293624473704883,0.10920174590752661,0.20175103688564533,0.18442272779735636,0.056624241223940296,0.392,0.06877134647648711,0.0,0.0
U56,A,N,CH_ISCAGR,9,252,252,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.906,0.906,0.0,1.0,0.2864410787678357,0.11864197533458347,0.19385189727864038,0.16779910343325222,0.04982879236590983,0.441,0.07368470321675981,0.0,1.0
U56,A,N,CH_ISCAGR,9,504,504,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,0.955,0.955,0.0,1.0,0.2893002489985727,0.13386587300753533,0.21050708852198097,0.15543437599103738,0.046762267107057,0.325,0.07168316177327727,0.0,1.0
U56,A,N,CH_ISCAGR,9,1008,1008,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,1.0,1.0,0.0,1.0,0.26379750445245276,0.19612406114459882,0.22653912783947183,0.06767344330785392,0.020560678233548426,0.001,0.07056191198670132,0.0,1.0
U56,A,N,CH_ISCAGR,9,T,2007,5,0.0,0.0,0.023520397408231863,0.18764660078193307,0.35624668193355097,1.0,1.0,0.0,1.0,0.18764660078193307,0.18764660078193307,0.18764660078193307,0.0,2.77694638204588e-17,1.0,0.023520397408231863,0.0,1.0
U56,A,N,CH_ISDD,9,1,1,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.758,0.758,8.0,1.0,-0.10020534667761363,-0.24018893367949976,-0.1472408459427989,0.13998358700188615,0.04344671650760101,0.741,0.0334218333746016,0.0,0.0
U56,A,N,CH_ISDD,9,2,2,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.793,0.793,8.0,1.0,-0.10114735817929449,-0.2475278648712257,-0.15089430702638534,0.1463805066919312,0.04587855481890144,0.761,0.035214284933021804,0.0,0.0
U56,A,N,CH_ISDD,9,5,5,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.82,0.82,8.0,1.0,-0.09959010675583989,-0.24332982068625342,-0.14914306378265435,0.14373971393041354,0.04461641710090295,0.736,0.03430089983186681,0.0,0.0
U56,A,N,CH_ISDD,9,10,10,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.816,0.816,8.0,1.0,-0.09670326049874696,-0.22946242891705843,-0.14561654645460365,0.13275916841831145,0.042051799916469956,0.712,0.032616259287595394,0.0,0.0
U56,A,N,CH_ISDD,9,21,21,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.876,0.876,8.0,1.0,-0.09630621456477173,-0.21999921314502535,-0.13859392042798374,0.1236929985802536,0.03857925401777482,0.65,0.03282839316252069,0.0,0.0
U56,A,N,CH_ISDD,9,42,42,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.907,0.907,8.0,1.0,-0.09408220457057478,-0.20041456498879545,-0.12705876961029278,0.10633236041822067,0.03435172530434642,0.524,0.03252616204617017,0.0,1.0
U56,A,N,CH_ISDD,9,63,63,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.925,0.925,8.0,1.0,-0.09243561699381449,-0.19038070100917992,-0.12537040700826574,0.09794508401536545,0.03069279331944229,0.495,0.03264173025464097,0.0,1.0
U56,A,N,CH_ISDD,9,126,126,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.972,0.972,8.0,1.0,-0.09854924207250537,-0.17247548065986373,-0.12040746052697049,0.07392623858735836,0.024680458917693212,0.399,0.03433123647413316,0.0,1.0
U56,A,N,CH_ISDD,9,252,252,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.985,0.985,8.0,1.0,-0.0985492420725056,-0.15784731177638822,-0.12581421125997094,0.05929806970388263,0.01849535270879368,0.3,0.03028825341410748,0.0,1.0
U56,A,N,CH_ISDD,9,504,504,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.987,0.987,8.0,1.0,-0.0985492420725057,-0.13841786522456306,-0.12581421125997105,0.03986862315205736,0.014897325376716144,0.204,0.02382482770297701,0.0,1.0
U56,A,N,CH_ISDD,9,1008,1008,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,0.996,0.996,8.0,1.0,-0.1016049316147154,-0.12581421125997216,-0.12581421125997116,0.024209279645256765,0.00942198887728179,0.181,0.0159983275656022,0.0,1.0
U56,A,N,CH_ISDD,9,T,2007,40,8.0,0.0,0.013708522069097118,-0.12581421125997172,0.11760043892779731,1.0,1.0,8.0,1.0,-0.12581421125997172,-0.12581421125997172,-0.12581421125997172,0.0,5.55389276409176e-17,1.0,0.013708522069097118,0.0,1.0
U56,A,H,CH_ISSHARPE,4,1,1,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.359,0.359,3.0,1.0,1.6916533734591388,0.47455200436279865,1.1402244794640133,1.2171013690963404,0.3710826378428203,0.489,0.16416294498448974,0.0,0.0
U56,A,H,CH_ISSHARPE,4,2,2,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.363,0.363,3.0,1.0,1.7144447036019697,0.5377148795913727,1.1486339232518001,1.176729824010597,0.36480997634624807,0.474,0.16299178100855924,0.0,0.0
U56,A,H,CH_ISSHARPE,4,5,5,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.353,0.353,3.0,1.0,1.703838984060841,0.5604825486656472,1.1454565460531883,1.143356435395194,0.3458821743150311,0.483,0.16668807534286978,0.0,0.0
U56,A,H,CH_ISSHARPE,4,10,10,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.361,0.361,3.0,1.0,1.698220110647062,0.5802382021039083,1.1601464926652763,1.1179819085431537,0.3390955702721118,0.467,0.17346485597380298,0.0,0.0
U56,A,H,CH_ISSHARPE,4,21,21,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.385,0.385,3.0,1.0,1.6747302609868673,0.6012895441070165,1.1274271407586407,1.0734407168798508,0.33162638516995663,0.504,0.16260887929158285,0.0,0.0
U56,A,H,CH_ISSHARPE,4,42,42,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.399,0.399,3.0,1.0,1.7025560029443048,0.656285407266278,1.144471272544631,1.0462705956780267,0.3128484013118391,0.482,0.14789288727842093,0.0,0.0
U56,A,H,CH_ISSHARPE,4,63,63,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.42,0.42,3.0,1.0,1.6769618942889435,0.6487024152194131,1.1452029713139078,1.0282594790695303,0.3053407981846167,0.473,0.15237751102488928,0.0,0.0
U56,A,H,CH_ISSHARPE,4,126,126,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.472,0.472,3.0,1.0,1.6928739428440467,0.6922210249469822,1.1627945016024717,1.0006529178970645,0.30294409591946675,0.448,0.15919453388864122,0.0,0.0
U56,A,H,CH_ISSHARPE,4,252,252,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.483,0.483,3.0,1.0,1.5409379518684787,0.6884674290077005,1.1053099138651472,0.8524705228607782,0.259518352781337,0.549,0.15071081022132055,0.0,0.0
U56,A,H,CH_ISSHARPE,4,504,504,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.367,0.554,0.0,0.0,1.5420411205578226,0.7467616354419678,1.0897031303176266,0.7952794851158547,0.24195677659232198,0.57,0.13055948797744613,0.0,0.0
U56,A,H,CH_ISSHARPE,4,1008,1008,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,0.393,0.585,0.0,0.0,1.3634187027801614,1.0170322481063785,1.1625493850048174,0.346386454673783,0.10612226200970161,0.381,0.09842680556754085,0.0,0.0
U56,A,H,CH_ISSHARPE,4,T,2007,252,3.0,0.0,0.009654230005583075,1.1315011694879893,0.4378572233564937,1.0,1.0,3.0,1.0,1.131501169487988,1.131501169487988,1.131501169487988,0.0,2.221557105636704e-16,1.0,0.009654230005581299,1.0,1.0
U56,A,H,CH_ISCAGR,4,1,1,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.473,0.473,3.0,1.0,0.23126616074117287,0.06707682449403067,0.14616602141648705,0.1641893362471422,0.049778377212897004,0.472,0.02336140685749872,0.0,0.0
U56,A,H,CH_ISCAGR,4,2,2,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.459,0.459,3.0,1.0,0.2293076587759025,0.05760993940270467,0.14542015927910856,0.17169771937319783,0.05207178924152786,0.478,0.0243758057759071,0.0,0.0
U56,A,H,CH_ISCAGR,4,5,5,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.445,0.445,3.0,1.0,0.2238757436556694,0.06555673034949377,0.13978211811308705,0.15831901330617562,0.047840462800343674,0.519,0.023358382089650086,0.0,0.0
U56,A,H,CH_ISCAGR,4,10,10,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.471,0.471,3.0,1.0,0.21777550818026126,0.06698934260082208,0.14000115604724706,0.1507861655794392,0.04746223194015406,0.512,0.022321373877000283,0.0,0.0
U56,A,H,CH_ISCAGR,4,21,21,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.451,0.451,3.0,1.0,0.2133028441327434,0.07077151997012796,0.14461299510560466,0.14253132416261544,0.04379604904532977,0.476,0.022176918404069625,0.0,0.0
U56,A,H,CH_ISCAGR,4,42,42,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.484,0.484,3.0,1.0,0.20645109387865665,0.07772328043849766,0.14138050433912264,0.128727813440159,0.04000272456725421,0.503,0.018438403324123758,0.0,0.0
U56,A,H,CH_ISCAGR,4,63,63,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.502,0.502,3.0,1.0,0.20376935041747035,0.08104544486888056,0.14254219308906346,0.12272390554858978,0.03705812972097365,0.495,0.02017570737009907,0.0,0.0
U56,A,H,CH_ISCAGR,4,126,126,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.584,0.584,3.0,1.0,0.20830245889423415,0.09126721729811224,0.1449098466658464,0.11703524159612191,0.03470773810535309,0.458,0.01989710485540815,0.0,0.0
U56,A,H,CH_ISCAGR,4,252,252,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.707,0.707,3.0,1.0,0.18764274392094055,0.08926584152671983,0.14131860483628056,0.09837690239422071,0.02934277717374597,0.504,0.020526523955155772,0.0,0.0
U56,A,H,CH_ISCAGR,4,504,504,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.808,0.808,3.0,1.0,0.18400760053994103,0.09841696358811247,0.14026542483483495,0.08559063695182854,0.02594917201602697,0.529,0.019020810971364818,0.0,0.0
U56,A,H,CH_ISCAGR,4,1008,1008,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,0.893,0.893,3.0,1.0,0.1639595530363234,0.12987211851012698,0.1478889954537994,0.03408743452619642,0.010291368837108227,0.289,0.018518535132664424,0.0,0.0
U56,A,H,CH_ISCAGR,4,T,2007,252,3.0,0.0,0.0026572189032110227,0.14177132183822105,0.24853257971997206,1.0,1.0,3.0,1.0,0.14177132183822105,0.14177132183822105,0.14177132183822105,0.0,2.77694638204588e-17,1.0,0.0026572189032110227,0.0,1.0
U56,A,H,CH_ISDD,4,1,1,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.436,0.436,0.0,1.0,-0.1103273416708002,-0.26725799360432195,-0.16343315674635783,0.15693065193352174,0.049303808879472125,0.906,0.037470299537687456,0.0,0.0
U56,A,H,CH_ISDD,4,2,2,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.416,0.416,0.0,1.0,-0.11173832934060395,-0.2649121516327624,-0.16657289056023067,0.15317382229215845,0.050354936492144085,0.92,0.03731272635901488,0.0,0.0
U56,A,H,CH_ISDD,4,5,5,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.43,0.43,0.0,1.0,-0.11123086908531087,-0.2698553389809514,-0.16958750012154644,0.1586244698956405,0.049874677928645875,0.92,0.036556307358751206,0.0,0.0
U56,A,H,CH_ISDD,4,10,10,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.455,0.455,0.0,1.0,-0.10768646791839408,-0.2596427636658918,-0.15889213582800682,0.15195629574749772,0.04721490185225898,0.893,0.03543307908314788,0.0,0.0
U56,A,H,CH_ISDD,4,21,21,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.409,0.409,0.0,1.0,-0.10313515347748475,-0.2441074399389792,-0.15554467331564986,0.14097228646149446,0.04278513332539013,0.858,0.030351647745003252,0.0,0.0
U56,A,H,CH_ISDD,4,42,42,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.419,0.419,0.0,1.0,-0.1029623436181829,-0.21788716112261944,-0.1447591842311483,0.11492481750443653,0.036545688371613046,0.79,0.029578872420651985,0.0,0.0
U56,A,H,CH_ISDD,4,63,63,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.523,0.523,0.0,1.0,-0.10241294597411159,-0.19931062692755336,-0.14042697631298623,0.09689768095344176,0.030837094056831934,0.781,0.03342933605261939,0.0,0.0
U56,A,H,CH_ISDD,4,126,126,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.707,0.707,0.0,1.0,-0.10393152167416575,-0.1766236534292864,-0.12643377545010098,0.07269213175512065,0.023360610464089694,0.715,0.0287171907176867,0.0,0.0
U56,A,H,CH_ISDD,4,252,252,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.846,0.846,0.0,1.0,-0.10393152167416608,-0.16285075674987812,-0.11825894639973089,0.05891923507571203,0.018445409452768975,0.647,0.023788017855462758,0.0,0.0
U56,A,H,CH_ISDD,4,504,504,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.952,0.952,0.0,1.0,-0.10393152167416575,-0.13320323166784492,-0.11825894639973045,0.029271709993679167,0.011385787751267704,0.484,0.019752182218288034,0.0,1.0
U56,A,H,CH_ISDD,4,1008,1008,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,0.973,0.973,0.0,1.0,-0.10393152167416586,-0.11825894639973145,-0.11825894639973022,0.01432742472556559,0.00852598765771329,0.374,0.017496917152038938,0.0,1.0
U56,A,H,CH_ISDD,4,T,2007,21,0.0,0.0,0.00979552595790334,-0.11825894639973056,0.2305715212685271,1.0,1.0,0.0,1.0,-0.11825894639973056,-0.11825894639973056,-0.11825894639973056,0.0,1.38847319102294e-17,1.0,0.00979552595790334,0.0,1.0
U56,A,GROSS,CH_ISSHARPE,10,1,1,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.65,0.65,9.0,1.0,1.7028070683075938,0.576642827085498,1.142358504279695,1.1261642412220958,0.34663398560636144,0.467,0.0006519506250654781,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,2,2,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.631,0.631,9.0,1.0,1.7274304575125226,0.5107939321730203,1.1168433185801923,1.2166365253395022,0.36732869399437057,0.493,0.0006068638647183876,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,5,5,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.648,0.648,9.0,1.0,1.7290307691700186,0.5357190874683793,1.1604793707561925,1.1933116817016396,0.3636126290288734,0.451,0.000620062484081074,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,10,10,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.646,0.646,9.0,1.0,1.7276264358989326,0.5799756677073057,1.1164529654788216,1.1476507681916268,0.34886294730135486,0.491,0.0006016624413001825,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,21,21,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.675,0.675,9.0,1.0,1.635555670480443,0.5627159919062903,1.1364718031882397,1.072839678574153,0.33559567516751815,0.462,0.0005269348994795031,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,42,42,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.73,0.73,9.0,1.0,1.6298491740770273,0.6095316809243898,1.0947155693199102,1.0203174931526375,0.31381505924020414,0.513,0.000451962872058631,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,63,63,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.725,0.725,9.0,1.0,1.6465526450896635,0.6725773083003896,1.1471398547639169,0.9739753367892738,0.29813518589276705,0.449,0.0004562657307948747,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,126,126,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.718,0.718,9.0,1.0,1.6018838483954743,0.6627547116569058,1.1201867560913703,0.9391291367385686,0.2847206237227464,0.493,0.000399474338928124,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,252,252,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.825,0.825,9.0,1.0,1.4327114723332932,0.657915402991861,1.0286911751860623,0.7747960693414322,0.23230514180133868,0.643,0.00046835443263378837,0.0,0.0
U56,A,GROSS,CH_ISSHARPE,10,504,504,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.907,0.907,9.0,1.0,1.470142548241605,0.720022132592149,1.0750934646969634,0.7501204156494561,0.2290921259193803,0.568,0.0005698347578800278,0.0,1.0
U56,A,GROSS,CH_ISSHARPE,10,1008,1008,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,0.94,0.94,9.0,1.0,1.2996550620467786,0.9491229607856443,1.1027676168501253,0.35053210126113443,0.10952850294497828,0.535,0.0004139929930200403,0.0,1.0
U56,A,GROSS,CH_ISSHARPE,10,T,2007,0.75,9.0,1.0,0.00010871918089216948,1.1118987741862618,0.077961114765006,1.0,1.0,9.0,1.0,1.1118987741862603,1.1118987741862603,1.1118987741862603,0.0,0.0,1.0,0.00010871918089061516,1.0,1.0
U56,A,GROSS,CH_ISCAGR,10,1,1,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.998,0.998,9.0,1.0,0.22831899141553333,0.05795088020496463,0.13918945590308485,0.17036811121056872,0.05144946908280366,0.499,0.016195693008630437,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,2,2,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.997,0.997,9.0,1.0,0.22974146935115244,0.06458550375552413,0.14245228268842525,0.16515596559562828,0.04925545342419174,0.471,0.01626376102621848,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,5,5,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.996,0.996,9.0,1.0,0.22404860456168466,0.06348977958201125,0.1425978829163933,0.16055882497967341,0.04868161017050453,0.477,0.015843073075097767,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,10,10,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.998,0.998,9.0,1.0,0.2192726627569498,0.06755650310707156,0.1427665909852912,0.15171615964987822,0.046329605872682936,0.471,0.015482261521583574,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,21,21,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.999,0.999,9.0,1.0,0.20986030316162083,0.0718524498656205,0.1391177723779944,0.1380078532960003,0.04208117524585442,0.499,0.014679431295231015,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,42,42,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,0.999,0.999,9.0,1.0,0.20199931643480779,0.07638729642682744,0.13856733493726914,0.12561202000798033,0.038913097662153805,0.502,0.01415924039527473,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,63,63,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.20110333657298254,0.07874452920440292,0.14223391279984765,0.12235880736857963,0.03693403820609226,0.469,0.014066514348245449,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,126,126,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.19798131764587554,0.08829971457645773,0.14206356047987323,0.1096816030694178,0.03419039707021929,0.467,0.013865192166344175,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,252,252,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.18027537456364592,0.08443223394827844,0.1314134719651474,0.0958431406153675,0.029274553551917517,0.62,0.012460618371020383,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,504,504,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.18076901693384675,0.08984380250821511,0.1326233243632131,0.09092521442563166,0.027475576774803067,0.586,0.012523523107329937,0.0,1.0
U56,A,GROSS,CH_ISCAGR,10,1008,1008,0.75,9.0,1.0,0.009332336480988523,0.13911410293501003,0.11136984486919774,1.0,1.0,9.0,1.0,0.15583655751042508,0.1205712463014593,0.1360477536934317,0.03526531120896577,0.010729722674569262,0.607,0.010704286828586927,0.0,1.0
