panel,rung,kid,mech,bind,new,T1,key,CAGR,Sharpe,MaxDD,H1,H2,IS,OOS,OOS_CAGR,OOS_DD,pass4a,pass4b,base_OOS,spy_OOS,base_OOS_CAGR,spy_OOS_CAGR,base_OOS_DD,spy_OOS_DD
U56,10.0,K022,INLINE,n/a,0,1,"((px.shift(21) / px.shift(252) - 1).rank(axis=1, pct=True) + (px / px.shift(126) - 1).rank",0.1717988827025918,1.0889191956668829,-0.24020727523682495,1.1735484751812917,1.0389839781428734,1.1245952772705265,1.0757565754895277,0.18486498469623025,-0.2402072752368245,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K022,INLINE,n/a,0,1,"((px.shift(21) / px.shift(252) - 1).rank(axis=1, pct=True) + (px / px.shift(126) - 1).rank",0.14876333003689202,0.9624451389767081,-0.2413525343719488,1.0297531578615118,0.924102948557547,0.981422878341972,0.9591154887852326,0.1614094234049921,-0.2413525343719486,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
U56,10.0,K007,SELF,n/a,0,0,"px.loc[:, px.notna().sum() > 0]",0.07056704420030835,0.6658190302201233,-0.20693417034000483,0.4877378201501526,0.811408751934474,0.32916268588488146,0.8522727842216432,0.1137116055267604,-0.2069341703400046,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K007,SELF,n/a,0,0,"px.loc[:, px.notna().sum() > 0]",0.06721767179217752,0.6378029003595592,-0.20745408129161924,0.4529518997447619,0.7839366186654118,0.29406757555061935,0.8251640686168125,0.10956819974539433,-0.20745408129161946,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
U56,10.0,K003,SELF,n/a,0,1,px.pct_change().rolling(20).std() * np.sqrt(252),0.20335915144722705,0.9915976661854707,-0.3761457776571523,1.064460389687118,0.9420086133270623,1.0253107968613093,0.9714676594050028,0.20991223365662082,-0.37614577765715207,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K003,SELF,n/a,0,1,px.pct_change().rolling(20).std() * np.sqrt(252),0.18150441294064157,0.9035305826378717,-0.3882303869401954,0.9721527819286039,0.8564363629160997,0.9352400190810535,0.8844232717230475,0.1868245326308695,-0.3882303869401962,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
U56,10.0,K005,SELF,n/a,0,1,"pd.DataFrame(1.0, index=px.index, columns=px.columns).where(px.notna(), 0.0)",0.0,,0.0,,,,,0.0,0.0,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K005,SELF,n/a,0,1,"pd.DataFrame(1.0, index=px.index, columns=px.columns).where(px.notna(), 0.0)",0.0,,0.0,,,,,0.0,0.0,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
U56,10.0,K025,INLINE,n/a,0,1,pd.DataFrame(vol),0.04842876493255144,0.4398286453775581,-0.25430976452004483,0.39397716753048195,0.48163838695196126,0.3686409426732171,0.49539266635840984,0.057054640645392674,-0.2543097645200463,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K025,INLINE,n/a,0,1,pd.DataFrame(vol),-0.04832065870203062,-0.326703566064622,-0.6620068748644989,-0.42029174529697594,-0.24572731110178533,-0.4143390400314065,-0.2583671032490044,-0.041157472693481356,-0.37952607987574816,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
U56,10.0,K000,SELF,n/a,0,1,px.shift(21) / px.shift(252) - 1,0.2098400024788547,1.1784485406492775,-0.26299663427060327,1.232758266871633,1.164765772952508,1.1672053805524472,1.2040218897949477,0.24070145773285034,-0.2629966342706036,0,0,1.2875770624908123,0.8757783801289708,0.09511816914319215,0.15315660628921846,-0.11896569629881149,-0.33717235283398284
U56,25.0,K000,SELF,n/a,0,1,px.shift(21) / px.shift(252) - 1,0.1932071918098004,1.0991085959711773,-0.2636885329348859,1.1340137626742284,1.0976889827901841,1.0676163954876963,1.1359097144491546,0.22431551280208084,-0.26368853293488537,0,0,1.2503181571796762,0.8757783801289708,0.09216374080875744,0.15315660628921846,-0.11934899682871014,-0.33717235283398284
