q,arm,H1,H2,OOS,DDcap,CAGRfloor,joint4b,pass4a,Sharpe,CAGR,MaxDD,OOS_Sharpe
0.0,EWall,1.0,0.65,0.75,0.35,0.95,0.35,0.0,1.0060243039431809,0.11790425588685245,-0.24411933595148677,1.0050195427555846
0.05,EWall,1.0,0.4,0.6,0.15,0.85,0.1,0.0,0.9307881004836699,0.11132246354051485,-0.26361728126412615,0.9139625784326032
0.1,EWall,1.0,0.45,0.55,0.3,0.85,0.3,0.0,0.9528627384639301,0.11681264376669215,-0.272045534575125,0.9264300192871953
0.15,EWall,0.95,0.65,0.75,0.3,0.9,0.25,0.0,0.9776515911572069,0.1160693530411205,-0.2224007565722145,0.9851428970481577
0.2,EWall,1.0,0.4,0.6,0.3,0.8,0.25,0.0,0.9064152117900672,0.1071148082927103,-0.24204861247557474,0.9113621942165452
0.25,EWall,0.9,0.25,0.45,0.1,0.8,0.1,0.0,0.8766050962021061,0.1025286948807138,-0.2608002130870072,0.8511542605455624
0.3,EWall,0.85,0.25,0.5,0.4,0.6,0.2,0.0,0.9018692191020903,0.10799090931970176,-0.2492320734684642,0.8799048043226252
0.35,EWall,0.75,0.25,0.2,0.2,0.6,0.1,0.0,0.8665996043030038,0.10223982515320156,-0.26388802581048176,0.8318826666688639
0.4,EWall,0.65,0.2,0.35,0.2,0.5,0.05,0.0,0.8376448166146305,0.10194450437773425,-0.2544541007187058,0.7970374448156498
0.45,EWall,0.8,0.2,0.35,0.1,0.55,0.05,0.0,0.8556038503902355,0.10431055989648315,-0.28045323442663683,0.7722994473872085
0.5,EWall,0.45,0.1,0.15,0.15,0.4,0.05,0.0,0.7886137724386608,0.09428237720697,-0.26390603886280134,0.7603138762303593
0.55,EWall,0.35,0.0,0.0,0.0,0.2,0.0,0.0,0.6571774223497998,0.07632827554282634,-0.28951458065956803,0.584179507741563
0.6,EWall,0.3,0.0,0.05,0.0,0.25,0.0,0.0,0.6662785337132955,0.0803270874724206,-0.28676539650176514,0.6322126411903833
0.65,EWall,0.25,0.05,0.05,0.0,0.1,0.0,0.0,0.6205905274671799,0.07433158947949944,-0.2838814556740388,0.5503141441387851
0.7,EWall,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.568744875087873,0.06759136012552089,-0.3021282588631684,0.5111217132728092
0.75,EWall,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.528420728279178,0.06620459443944045,-0.30707698307255793,0.49437946116745235
0.8,EWall,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.5169476267969104,0.0651271555049938,-0.32011745756443777,0.5389297591297084
0.85,EWall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794721686123165,0.0446906009567888,-0.36197383377671566,0.33062671828275325
0.9,EWall,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.4511317359586755,0.05750286237785525,-0.3235022203016694,0.3601455078603528
0.95,EWall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613052970055689,0.04444131837458305,-0.36595758600271966,0.28041802416114536
1.0,EWall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18746515921586449,0.0172501069957924,-0.47697798893297105,0.14749084402420953
0.0,top10,0.9,0.45,0.6,0.3,0.9,0.1,0.0,0.9491493659494763,0.1260119739043397,-0.21691504021413022,0.9234399105459841
0.05,top10,0.75,0.35,0.45,0.45,0.9,0.15,0.0,0.8856058496109791,0.12126059536422559,-0.20561908193367273,0.8749267870569594
0.1,top10,0.95,0.3,0.4,0.15,0.95,0.0,0.0,0.8889300618568582,0.11843690407398015,-0.21518408985409365,0.8782377089532831
0.15,top10,0.95,0.4,0.5,0.25,0.95,0.05,0.0,0.9251084028916663,0.12286461703361096,-0.2157802299776153,0.8663734797174909
0.2,top10,0.65,0.2,0.3,0.4,0.65,0.15,0.0,0.8213447678542274,0.10654309371126965,-0.20672446517297205,0.7849458298171275
0.25,top10,0.75,0.15,0.35,0.3,0.8,0.05,0.0,0.8692566425547861,0.11549001219748685,-0.21666350997005152,0.8499625912388798
0.3,top10,0.6,0.05,0.15,0.3,0.75,0.0,0.0,0.8188587184708938,0.10995616318119919,-0.21276782759243695,0.8242171221951846
0.35,top10,0.75,0.15,0.2,0.25,0.75,0.1,0.0,0.8577870475797222,0.11217898477001251,-0.22614078327407444,0.7716068207923406
0.4,top10,0.35,0.35,0.3,0.1,0.6,0.05,0.0,0.7700395643179454,0.10054921375935774,-0.23113649505548825,0.7722944585973204
0.45,top10,0.55,0.15,0.2,0.05,0.7,0.0,0.0,0.798665995982575,0.10350682255462225,-0.24044745843824536,0.7661704817610306
0.5,top10,0.45,0.05,0.1,0.1,0.45,0.0,0.0,0.7547174911630072,0.09850948073010304,-0.24557065682739881,0.7089904723455764
0.55,top10,0.35,0.0,0.0,0.0,0.15,0.0,0.0,0.6669690335667188,0.085392915795764,-0.25804484518061976,0.626897134769888
0.6,top10,0.25,0.05,0.05,0.1,0.35,0.0,0.0,0.7183115534356161,0.09106713254744955,-0.2302474539081748,0.644292419321051
0.65,top10,0.15,0.05,0.05,0.05,0.1,0.0,0.0,0.6117180115431156,0.07798713324641335,-0.25018428528766123,0.5848303040019516
0.7,top10,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.558044714321104,0.06752232070938595,-0.25646875915054895,0.5119283390445264
0.75,top10,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.5194188842312485,0.06813348531990845,-0.27785142380178907,0.5216756121298872
0.8,top10,0.15,0.0,0.05,0.1,0.1,0.0,0.0,0.5712625187206422,0.0730594110781226,-0.30398080752677237,0.5727445770125597
0.85,top10,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.3799901672957971,0.04578584656734805,-0.3425700297650651,0.3397186174112875
0.9,top10,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.42811404014994536,0.05153673580207205,-0.28986058257348957,0.3711402203507873
0.95,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609070773526799,0.042608786719317546,-0.3406916435504842,0.25940271708851903
1.0,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24336552023056499,0.025104754377088,-0.38551943557917867,0.24399637285692138
0.0,top20,0.95,0.8,0.9,1.0,0.85,0.7,0.0,1.0242954346295312,0.1142975539917814,-0.189242315850636,1.0412860455754522
0.05,top20,1.0,0.6,0.9,0.95,0.75,0.6,0.0,0.9796358537132882,0.11077968312121975,-0.179858944097322,0.992918061143973
0.1,top20,1.0,0.6,0.85,1.0,0.8,0.6,0.0,0.9840606666044348,0.11125328831938895,-0.18341901989583345,1.0177631463692607
0.15,top20,0.95,0.8,0.9,0.95,0.85,0.75,0.0,1.0179364944888727,0.11165991829800725,-0.17789303415373356,1.004843869345695
0.2,top20,0.9,0.5,0.8,1.0,0.7,0.45,0.0,0.9578336899965252,0.10573817209806946,-0.17771681317360527,0.9580181472356442
0.25,top20,0.9,0.5,0.75,0.95,0.65,0.45,0.0,0.9455842286133357,0.10192875036394994,-0.17571175844821496,0.9312737634873633
0.3,top20,0.75,0.45,0.65,0.95,0.55,0.35,0.0,0.9308939397182672,0.10253209803983196,-0.17027852592023135,0.9400886077140636
0.35,top20,0.65,0.35,0.45,1.0,0.35,0.15,0.0,0.9059010791504146,0.09530331174008286,-0.17232313126797585,0.8775927294122186
0.4,top20,0.7,0.4,0.55,0.9,0.3,0.25,0.0,0.8930844845367925,0.09332112003460545,-0.16956267917593298,0.9065041854643765
0.45,top20,0.8,0.3,0.45,0.8,0.35,0.15,0.0,0.9009266909703539,0.09527220754515761,-0.17711758584563736,0.8572818865901708
0.5,top20,0.6,0.15,0.2,0.85,0.15,0.05,0.0,0.8034781767866661,0.0820678664529566,-0.17155198284130851,0.7736088059180785
0.55,top20,0.35,0.0,0.05,0.85,0.0,0.0,0.05,0.6660810719369068,0.06639490590736424,-0.1863926187349934,0.664189714004665
