panel,rung,split,n_books,pick,IS_S,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,menu_mean_OOS_S,n_4b,n_4a,pick_4b,pick_4a,v2_OOS_CAGR,v2_OOS_S,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_S,spy_OOS_MaxDD,OOSbad_ret<0,OOSbad_dd<=-10,OOSbad_dd<=-15,OOSbad_dd<=-20,gap_ret<0,gap_dd<=-10,gap_dd<=-15,gap_dd<=-20
U56,10,2011-12-31,60,TOP5 g0.50 raw M,1.1559179605103007,0.06708960553930154,0.9313662770244918,-0.1050112985206435,1.0382421400388764,6,0,False,False,0.08921788115333262,1.2707640386942416,-0.12054942313126804,0.1503914616074289,0.9305683147719993,-0.3371723528339827,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.11666666666666667,0.6666666666666667,0.7333333333333334,0.3666666666666667
U56,25,2011-12-31,60,TOP5 g0.50 raw M,1.0366986150929838,0.05531781207858133,0.7777567166677117,-0.10633037954508973,0.8931700904215494,4,0,False,False,0.08640843632256656,1.2332668294612956,-0.12092631068492765,0.1503914616074289,0.9305683147719993,-0.3371723528339827,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.11666666666666667,0.6666666666666667,0.7333333333333334,0.3666666666666667
U56,10,2012-12-31,60,TOP5 g0.50 raw M,1.0795419941416857,0.069026343193898,0.9419358519733547,-0.1050112985206435,1.04893432736548,10,0,False,False,0.09277355188077707,1.3084653105508735,-0.12054942313126804,0.15088944159624074,0.9219359004636677,-0.33717235283398284,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.05714285714285716,0.4428571428571429,0.5142857142857143,0.2571428571428572
U56,25,2012-12-31,60,TOP5 g0.50 raw M,0.9450704095755923,0.057130653153073085,0.7894306340998843,-0.10633037954508984,0.9049820835609594,5,0,False,False,0.08994901983744175,1.271151819420559,-0.12092631068492743,0.15088944159624074,0.9219359004636677,-0.33717235283398284,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.05714285714285716,0.4428571428571429,0.5142857142857143,0.2571428571428572
U56,10,2013-12-31,60,EWALL g1.00 raw M,1.1894846007169457,0.15638051642918893,1.1270376444837416,-0.2218179767405718,0.9814752539976038,16,0,False,False,0.08514543975981659,1.201658245092869,-0.12054942313126782,0.1382750526753347,0.8414212222850321,-0.3371723528339827,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.012820512820512803,0.282051282051282,0.3589743589743589,0.17948717948717946
U56,25,2013-12-31,60,EWALL g1.00 raw M,1.1417101048642768,0.1477443318733349,1.0723941626148608,-0.22309052917943817,0.8362894493864019,9,0,False,False,0.0822783349089371,1.1637758229517678,-0.12092631068492765,0.1382750526753347,0.8414212222850321,-0.3371723528339827,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.012820512820512803,0.282051282051282,0.3589743589743589,0.17948717948717946
U56,10,2014-12-31,60,EWALL g1.00 raw M,1.1702734158575343,0.16007775267795243,1.1328007655595287,-0.2218179767405718,0.9949763758933051,16,0,False,False,0.08717379136866077,1.2193080654563198,-0.12054942313126804,0.13858777933534983,0.8271866055893772,-0.33717235283398295,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,-0.023809523809523808,0.1547619047619047,0.23809523809523808,0.11904761904761904
U56,25,2014-12-31,60,EWALL g1.00 raw M,1.1228423642193117,0.15114068943310133,1.0774919219598829,-0.22309052917943817,0.8501996840227457,10,0,False,False,0.08427103375286626,1.1813313742975686,-0.12092631068492776,0.13858777933534983,0.8271866055893772,-0.33717235283398295,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,-0.023809523809523808,0.1547619047619047,0.23809523809523808,0.11904761904761904
U56,10,2015-12-31,60,TOP20 g1.00 raw M,1.0792200352053052,0.16210038090214063,1.0856858028780643,-0.23641344449650947,1.0234078427996463,16,0,False,False,0.09220294856481415,1.2680972946686888,-0.12054942313126804,0.15122055339529927,0.8825026049960798,-0.33717235283398284,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.18181818181818182,-0.05681818181818182,0.26136363636363635,0.13636363636363635,0.06818181818181818
U56,25,2015-12-31,60,EWALL g1.00 raw M,1.0193591335442334,0.1597239950323901,1.1379891825307025,-0.22309052917943828,0.8791604463061002,8,0,False,False,0.0892354281058092,1.23003929748159,-0.12092631068492765,0.15122055339529927,0.8825026049960798,-0.33717235283398284,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.18181818181818182,-0.05681818181818182,0.26136363636363635,0.13636363636363635,0.06818181818181818
