kind,value,CAGR,Sharpe,MaxDD,twin_Sharpe,twin_MaxDD,works
cost,0,0.16822284005344357,1.3583363855295705,-0.13699511754364668,1.218942645295329,-0.2124146388974557,True
cost,5,0.16129874899471597,1.3087685625507113,-0.13765327236894476,1.1813309227975801,-0.21342040953128394,True
cost,10,0.154414431165246,1.2591096787201737,-0.1383110921211571,1.1436730249489362,-0.21551701267175005,True
cost,25,0.13399790933476385,1.1096862896267259,-0.14293734414703096,1.0304752636788788,-0.22178071346749062,True
cost,50,0.10074540970993939,0.8597605791045624,-0.16414484617784342,0.8413842375832771,-0.23213358456634914,True
lag,1,0.154414431165246,1.2591096787201737,-0.1383110921211571,1.1436730249489362,-0.21551701267175005,True
lag,2,0.14826694493033243,1.207567123805016,-0.15111321518579846,1.1436730249489362,-0.21551701267175005,True
lag,3,0.1459956245418743,1.183881135232078,-0.16245502287205793,1.1436730249489362,-0.21551701267175005,True
