universe,book,conv,asset,dSharpe,asset_Sharpe,corr_book,asset_CAGR
broad,ewall,g1.00,GLD,0.01869428858202471,0.6258706376108936,0.1109346888685008,0.09612701714341965
broad,ewall,g1.00,UUP,0.033242293316641414,0.2509310971257972,-0.14223977271194263,0.01638353087437694
broad,ewall,g1.00,TLT,-0.10669563672052673,0.1508807610467908,-0.20525831386360696,0.01145091123351305
broad,ewall,g1.00,SLV,-0.3110736726190564,0.4724318296952235,0.23784483335728426,0.10382012659031026
broad,ewall,g1.00,GDX,-0.3085331221515638,0.39586369839190955,0.23875116004489813,0.0813002093077897
broad,ewall,natural,GLD,0.023565713261966437,0.6258706376108936,0.1109346888685008,0.09612701714341965
broad,ewall,natural,UUP,0.01659657715821372,0.2509310971257972,-0.14223977271194263,0.01638353087437694
broad,ewall,natural,TLT,-0.09241404314864554,0.1508807610467908,-0.20525831386360696,0.01145091123351305
broad,ewall,natural,SLV,-0.39952273809438266,0.4724318296952235,0.23784483335728426,0.10382012659031026
broad,ewall,natural,GDX,-0.48876630742694616,0.39586369839190955,0.23875116004489813,0.0813002093077897
broad,top20,g1.00,GLD,0.07206021546353603,0.6258706376108936,0.1109346888685008,0.09612701714341965
broad,top20,g1.00,UUP,0.0030979333073385407,0.2509310971257972,-0.14223977271194263,0.01638353087437694
broad,top20,g1.00,TLT,-0.10003728076069707,0.1508807610467908,-0.20525831386360696,0.01145091123351305
broad,top20,g1.00,SLV,-0.19241920496004639,0.4724318296952235,0.23784483335728426,0.10382012659031026
broad,top20,g1.00,GDX,-0.17262943650568818,0.39586369839190955,0.23875116004489813,0.0813002093077897
broad,top20,natural,GLD,0.08195669864537436,0.6258706376108936,0.1109346888685008,0.09612701714341965
broad,top20,natural,UUP,0.01183345035678518,0.2509310971257972,-0.14223977271194263,0.01638353087437694
broad,top20,natural,TLT,-0.02462631502451995,0.1508807610467908,-0.20525831386360696,0.01145091123351305
broad,top20,natural,SLV,-0.29272208359844964,0.4724318296952235,0.23784483335728426,0.10382012659031026
broad,top20,natural,GDX,-0.3772583614309707,0.39586369839190955,0.23875116004489813,0.0813002093077897
u56,ewall,g1.00,GLD,-0.051209922723488455,0.6258706376108936,0.18794115091369165,0.09612701714341965
u56,ewall,g1.00,UUP,0.035858252971537,0.2513076722951065,-0.16970148424397205,0.016395843705324875
u56,ewall,g1.00,TLT,-0.1721175678714948,0.15086641759808778,-0.16891153670722006,0.011448777352207173
u56,ewall,g1.00,SLV,-0.35606225793917956,0.4724318296952235,0.30918502002925924,0.10382012659031026
u56,ewall,g1.00,GDX,-0.36780524429999595,0.39584084903678407,0.3012770014692427,0.08129040815174271
u56,ewall,natural,GLD,-0.033228891662786975,0.6258706376108936,0.18794115091369165,0.09612701714341965
u56,ewall,natural,UUP,0.006691926099439582,0.2513076722951065,-0.16970148424397205,0.016395843705324875
u56,ewall,natural,TLT,-0.1633291823601718,0.15086641759808778,-0.16891153670722006,0.011448777352207173
u56,ewall,natural,SLV,-0.4398702277923706,0.4724318296952235,0.30918502002925924,0.10382012659031026
u56,ewall,natural,GDX,-0.5278504806133844,0.39584084903678407,0.3012770014692427,0.08129040815174271
u56,top20,g1.00,GLD,-0.0024434230414940306,0.6258706376108936,0.18794115091369165,0.09612701714341965
u56,top20,g1.00,UUP,-0.028993425324480127,0.2513076722951065,-0.16970148424397205,0.016395843705324875
u56,top20,g1.00,TLT,-0.16791579465473572,0.15086641759808778,-0.16891153670722006,0.011448777352207173
u56,top20,g1.00,SLV,-0.2962775975842016,0.4724318296952235,0.30918502002925924,0.10382012659031026
u56,top20,g1.00,GDX,-0.28231647110259683,0.39584084903678407,0.3012770014692427,0.08129040815174271
u56,top20,natural,GLD,-0.027831014086253436,0.6258706376108936,0.18794115091369165,0.09612701714341965
u56,top20,natural,UUP,-0.003386085872063571,0.2513076722951065,-0.16970148424397205,0.016395843705324875
u56,top20,natural,TLT,-0.1145500574947883,0.15086641759808778,-0.16891153670722006,0.011448777352207173
u56,top20,natural,SLV,-0.4341526377315734,0.4724318296952235,0.30918502002925924,0.10382012659031026
u56,top20,natural,GDX,-0.5189576982467548,0.39584084903678407,0.3012770014692427,0.08129040815174271
