panel,family,dial,gross,confound,fire_rate,degenerate,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,ctlU_MaxDD,ctlM_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_pass_4b,ctlM_pass_4b_OOS,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,flip_MaxDD,cover_EPISODE,cover_DECLINE,cover_RECOVERY,switch_DECLINE,switch_EPISODE,recovered,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,SPYTR,100.0,0.5,False,0.20751744316902992,False,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.04610547432605805,1.0925779350230507,-0.057165875637465224,1.1133518875243458,1.0748824014569358,0.9549373383076332,0.051871223825349144,1.201627135645992,-0.057165875637465,2.032844855791027,-0.08117565778748204,-0.07080015127841144,0.04978865116205955,1.2018622708042674,False,False,CAGR,0.024009782150016812,0.013634275640946214,False,False,0.5042735042735043,0.5294117647058824,0.5,0.3282832609338273,0.9936135230373578,True,False,False,CAGR,False,False,CAGR
U56,SPYTR,100.0,0.75,False,0.20751744316902992,False,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.06925359859750135,1.0925746870550754,-0.08501269335170258,1.1139761913028257,1.0743150486650717,0.9554977262693406,0.07805372235370522,1.2011634061769343,-0.08501269335170358,3.04061181600927,-0.12054943679771146,-0.10528488834109151,0.07494975069161525,1.2018696283626533,False,False,CAGR,0.03553674344600888,0.020272194989388925,False,False,0.5042735042735043,0.5294117647058824,0.5,0.5069359878350645,1.5066491038401504,True,False,False,CAGR,False,False,CAGR
U56,SPYTR,100.0,1.0,False,0.20751744316902992,False,0.6178445811378268,0.7101856117067521,0.8699762019297929,0.09242788251173528,1.092440809445419,-0.11236768400103536,1.1144814314726474,1.0736072880442997,0.9559441205513296,0.10435951141868705,1.2005550982384636,-0.11236768400103558,4.052704706246734,-0.15910990262743974,-0.13915648004207393,0.10025764841537699,1.2017755932345835,False,True,CAGR,0.046742218626404375,0.026788796041038565,False,False,0.5042735042735043,0.5294117647058824,0.5,0.695360731434338,2.032054108830271,True,False,False,CAGR,False,False,CAGR
U56,SPYTR,150.0,0.5,False,0.17533198289444069,False,0.3209881214940598,0.35528153733569073,0.9034753787128867,0.0499055442623062,1.1422748725160847,-0.06080580860761742,1.076606278417006,1.2044496688746917,0.9214454842502252,0.05890304742720143,1.3180459396946147,-0.05326558559435424,1.822414969196949,-0.08117565778748204,-0.07348116357135426,0.05172313914662707,1.201866191879808,False,False,CAGR,0.02036984917986462,0.01267535496373684,False,False,0.5384615384615384,0.5294117647058824,0.54,0.3282832609338273,1.0735513881226377,True,False,False,CAGR,True,False,CAGR
U56,SPYTR,150.0,0.75,False,0.17533198289444069,False,0.4813555487089413,0.5327783468461396,0.9034818167036947,0.07502646939617752,1.1421753555423488,-0.09029528582229895,1.077232597323808,1.203676224821636,0.9220110803457086,0.08881539098362046,1.3174040310201798,-0.07952692911439452,2.7218030364476085,-0.12054943679771146,-0.10923214785215996,0.07786855590749053,1.201864179029819,False,False,CAGR,0.030254150975412508,0.018936862029861,False,False,0.5384615384615384,0.5294117647058824,0.54,0.5069359878350645,1.6263613064791902,True,False,False,CAGR,True,False,CAGR
U56,SPYTR,150.0,1.0,False,0.17533198289444069,False,0.6416442006037771,0.7101856117067521,0.9034880318987977,0.10021863994777025,1.1419432659371895,-0.11918272329510438,1.0777384683059017,1.2027588336770714,0.9224610961029553,0.11899166252838711,1.3166144586409478,-0.10554238177056852,3.624128411933215,-0.15910990262743974,-0.1443202711621936,0.10416810199860915,1.201751067143885,False,True,CAGR,0.03992717933233536,0.025137547867089216,False,False,0.5384615384615384,0.5294117647058824,0.54,0.695360731434338,2.191523660111039,True,False,False,CAGR,True,True,-none-
U56,SPYTR,200.0,0.5,False,0.17038037362142697,False,0.32509808008703567,0.35528153733569073,0.9150435525724041,0.04992495312821421,1.1234561714093596,-0.05936866208759173,1.1203751777956452,1.12738304060627,0.9730685059952016,0.05617317900489538,1.244379324093968,-0.05326558559435424,1.664318591337572,-0.08117565778748204,-0.07440491456028175,0.0523905153567048,1.2018674248714392,False,False,CAGR,0.021806995699890308,0.015036252472690026,False,False,0.5384615384615384,0.5294117647058824,0.54,0.3282832609338273,1.0735513881226377,True,False,False,CAGR,False,False,CAGR
U56,SPYTR,200.0,0.75,False,0.17038037362142697,False,0.48751286699077045,0.5327783468461396,0.9150388146903401,0.07503543488985609,1.1234791672681994,-0.08849070728949171,1.1210066521066042,1.12684375182293,0.9736344858613087,0.08460039192849078,1.2439543669417346,-0.07952692911439463,2.482460309297333,-0.12054943679771146,-0.1105908647791558,0.07887511477214648,1.2018619901651553,False,False,CAGR,0.03205872950821975,0.022100157489664096,False,False,0.5384615384615384,0.5294117647058824,0.54,0.5069359878350645,1.6263613064791902,True,False,False,CAGR,False,False,CAGR
U56,SPYTR,200.0,1.0,False,0.17038037362142697,False,0.6498440728733322,0.7101856117067521,0.9150341293335919,0.10020166348880122,1.1233635772980957,-0.11722589863145338,1.1215052117130602,1.1261610580430481,0.9740712538771789,0.1132094659026941,1.2433823108917883,-0.10554238177056807,3.302641331703367,-0.15910990262743974,-0.14609599634593018,0.10551604149404326,1.2017420044995715,False,True,CAGR,0.04188400399598635,0.028870097714476795,False,False,0.5384615384615384,0.5294117647058824,0.54,0.695360731434338,2.191523660111039,True,False,False,CAGR,False,True,-none-
U56,SPYTR,250.0,0.5,False,0.16025208192662616,False,0.3283414966297318,0.35528153733569073,0.9241726972136342,0.05132016977529452,1.1534485685482145,-0.059368662087590396,1.133957503833533,1.1730527175607919,0.9863993433803325,0.058511576743677685,1.2861388730414585,-0.05241482858009405,1.5541899191978736,-0.08117565778748204,-0.07513359598319036,0.05291726558401355,1.2018683466546825,False,False,CAGR,0.02180699569989164,0.015764933895599964,False,False,0.5042735042735043,0.5294117647058824,0.5,0.3282832609338273,0.9936135230373578,True,False,False,CAGR,False,False,CAGR
