scope,n,a,b1_logw,se_b1,b2_logk,se_b2,R2,rmse_log
POOLED,108,-3.3682666250318802,1.673114883049768,0.18192477961579465,1.4153324599642338,0.18111397115453592,0.44731789973742253,1.3410934969771544
U56,36,-1.235365338452613,2.001457555004028,0.28575249727563745,1.0589019401321675,0.2830994419667693,0.5981251232778257,1.104735528407462
B136,36,0.9961939130207856,1.994810271852137,0.38112238991439074,0.5889698445762866,0.3766283680224727,0.4675405509863315,1.4788029495865578
SMALL,36,-3.546033536880316,1.885040767432992,0.2681476551293264,1.77482690273333,0.26555441117002954,0.6548303240071583,1.0365439059150714
