panel,cost,dial,dial_class,rho_IS_OOS,IS_spread,near_tie,q_IS_star,q_OOS_star,dq,IS_Sharpe_pick,OOS_Sharpe_pick,OOS_Sharpe_best,regret,OOS_spread,regret_frac,OOS_CAGR_pick,OOS_MaxDD_pick,OOS_CAGR_best,OOS_MaxDD_best,vs_anchor,anchor_param,OOS_Sharpe_anchor,OOS_vs_SPY,OOS_vs_v2,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,OOS_v2_Sharpe,OOS_v2_CAGR,OOS_v2_MaxDD,hi_end_higher_vol,IS_undersells_vol_end,inverted,pass4a_n,pass4b_n
U56,10,W2,control-width,-0.19999999999999998,0.06548864611001637,0,0.75,0.25,0.5,1.1202477474245263,1.1765153072117105,1.285072363206482,-0.1085570559947715,0.15482052212234843,-0.7011800148108481,0.09020864000883644,-0.12150488350184296,0.09534722887472857,-0.12054942313126815,-0.1085570559947715,0.03,1.285072363206482,0.2945045400294263,-0.1085570559947715,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,1,0,1,1,0
U56,10,G1,control-gross,-0.9999999999999999,0.0019450825836968555,1,1.0,0.0,1.0,1.1047311694826802,1.2843631153390742,1.2861202625568082,-0.001757147217734012,0.001757147217734012,-1.0,0.12777894337213502,-0.15910987238283592,0.025104451385939974,-0.03285782200307741,,,,0.40235234815679,-0.0007092478674077807,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,1,0,1,0,1
U56,25,C1,composition,0.09999999999999999,0.020894444044314398,0,0.5,1.0,-0.5,0.6351801465844158,1.0901098963697076,1.1198632821778234,-0.029753385808115818,0.1522723753092896,-0.19539582112436296,0.11292695585570711,-0.14991809226249675,0.1382760155143432,-0.18886854812996723,-0.029753385808115818,1.0,1.1198632821778234,0.20809912918742335,-0.15813363570304295,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,1,0,0,0
U56,25,C2,composition,0.7,0.044209712431981796,0,0.75,1.0,-0.25,0.6320160809245285,1.0550296079596495,1.1198632821778234,-0.06483367421817388,0.564141917143513,-0.11492440509730946,0.11802253372132254,-0.17025953591501142,0.1382760155143432,-0.18886854812996723,-0.06483367421817388,1.0,1.1198632821778234,0.1730188407773653,-0.193213924113101,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,1,0,0,0
U56,25,C3,composition,0.9999999999999999,0.4648136038432211,0,1.0,1.0,0.0,0.6142857025401014,0.9675909068685338,0.9675909068685338,0.0,0.22412028206114387,0.0,0.0874122268637163,-0.12046100325932463,0.0874122268637163,-0.12046100325932463,0.0,1.0,0.9675909068685338,0.08558013968624956,-0.28065262520421674,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0,0,0,0,0
U56,25,C4,composition,0.0,0.025383480086137777,0,0.25,0.0,0.25,0.6238420442390138,1.157960965371417,1.1757325969337682,-0.017771631562351287,0.05586931475594481,-0.3180928858709563,0.13245574258413462,-0.17141521872491672,0.12694670233357241,-0.1611978223606485,0.03809768319359352,1.0,1.1198632821778234,0.2759501981891327,-0.09028256670133361,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,0,0,0,0
U56,25,C5,composition,0.9999999999999999,0.8600875010990926,0,0.0,0.0,0.0,1.0656908015460567,1.2482435320727505,1.2482435320727505,0.0,0.8490432243778006,0.0,0.0924133776660172,-0.12092631068492765,0.0924133776660172,-0.12092631068492765,0.0,0.0,1.2482435320727505,0.3662327648904663,0.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,0,0,1,0
U56,25,C6,composition,0.9999999999999999,0.12735716509710837,0,1.0,1.0,0.0,0.9917974832862785,0.9969107455220748,0.9969107455220748,0.0,0.2726904317839365,0.0,0.18641162743781114,-0.2600099997743356,0.18641162743781114,-0.2600099997743356,0.2146683794619627,0.09090909090909091,0.7822423660601121,0.1148999783397906,-0.2513327865506757,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,0,0,0,0
U56,25,W1,control-width,0.9999999999999999,0.5934749242670465,0,1.0,1.0,0.0,0.7898237525758992,0.8722693703429659,0.8722693703429659,0.0,0.6048059153182566,0.0,0.08868244783226964,-0.17514814909630128,0.08868244783226964,-0.17514814909630128,0.4730690626480159,5.0,0.39920030769495,-0.009741396839318295,-0.3759741617297846,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,0,0,0,0,0
U56,25,W2,control-width,-0.6,0.11746105974034193,0,0.75,0.25,0.5,1.1029708173276902,1.1568946050973048,1.2482435320727505,-0.09134892697544572,0.13306298743987455,-0.686508913808375,0.0886033889042046,-0.12160760560473527,0.0924133776660172,-0.12092631068492765,-0.09134892697544572,0.03,1.2482435320727505,0.2748838379150206,-0.09134892697544572,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,0,1,1,0
U56,25,G1,control-gross,-0.7,0.0033470666074539857,1,1.0,0.25,0.75,1.0664007757819203,1.2477338123887933,1.248403559639862,-0.0006697472510686087,0.0006697472510686087,-1.0,0.12377276104063695,-0.15958967536355295,0.048928943323270246,-0.06541447275288903,,,,0.3657230452065091,-0.0005097196839571883,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2482435320727505,0.0924133776660172,-0.12092631068492765,1,0,1,0,1
B136,0,C1,composition,-0.09999999999999999,0.022720499238423453,0,0.5,0.75,-0.25,0.7454803550193317,1.1640589279691347,1.1771989102415208,-0.013139982272386108,0.11636323510593405,-0.11292211204358328,0.12143339721968349,-0.14874432038811325,0.13373911441247,-0.16852139354798146,-0.011205767885787976,1.0,1.1752646958549227,0.2820350043719031,0.015923598605885214,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,1,1,0,0
B136,0,C2,composition,0.7,0.06260810703610076,0,0.75,1.0,-0.25,0.7358862097180273,1.12214219353417,1.1752646958549227,-0.05312250232075266,0.5330560857669029,-0.09965649720390267,0.12642805238455068,-0.16941664654426913,0.14598480971345484,-0.18831468994574663,-0.05312250232075266,1.0,1.1752646958549227,0.2401182699369384,-0.025993135829079472,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,1,0,0,0
B136,0,C3,composition,0.9999999999999999,0.4676466053882844,0,1.0,1.0,0.0,0.7233382028429164,1.0608356751355867,1.0608356751355867,0.0,0.21342016475686076,0.0,0.09665952679747658,-0.11389600601606531,0.09665952679747658,-0.11389600601606531,0.0,1.0,1.0608356751355867,0.17881175153835516,-0.08729965422766273,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0,0,0,0,0
B136,0,C4,composition,0.9999999999999999,0.04105957076183442,0,0.0,0.0,0.0,0.7638194265427427,1.258147062554293,1.258147062554293,0.0,0.08288236669937032,0.0,0.13683485593432376,-0.16060055532307893,0.13683485593432376,-0.16060055532307893,0.08288236669937032,1.0,1.1752646958549227,0.3761231389570614,0.11001173319104351,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,0,0,0,0
B136,0,C5,composition,0.8999999999999998,0.1521179951690188,0,0.25,0.0,0.25,1.1391147313544514,1.134856162811024,1.1481353293632495,-0.013279166552225385,0.2912546472484906,-0.04559297740885816,0.08541889969311156,-0.11428211413657163,0.08210528304142972,-0.12211398589281575,-0.013279166552225385,0.0,1.1481353293632495,0.2528322392137925,-0.013279166552225385,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,0,0,2,0
B136,0,C6,composition,0.9999999999999999,0.12102946654588043,0,1.0,1.0,0.0,0.99407051894399,0.9997823542552797,0.9997823542552797,0.0,0.2645084312731648,0.0,0.18711005002963832,-0.2595000268103985,0.18711005002963832,-0.2595000268103985,0.20652120952710706,0.09090909090909091,0.7932611447281727,0.11775843065804814,-0.14835297510796974,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,0,0,0,0
B136,0,W1,control-width,0.7,0.20949654602467083,0,1.0,1.0,0.0,1.1681408187707751,0.9186104061600836,0.9186104061600836,0.0,0.14968746889892015,0.0,0.09734851638977449,-0.17296160794040838,0.09734851638977449,-0.17296160794040838,0.06172972404532473,5.0,0.8568806821147589,0.03658648256285202,-0.22952492320316586,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,0,0,0,0,0
B136,0,W2,control-width,0.3,0.06855199199494133,0,0.75,0.0,0.75,1.1474518581292712,1.1052800577853306,1.17502942679375,-0.06974936900841944,0.15215300657973208,-0.4584159759726403,0.08527170319008937,-0.14801245165218058,0.08241207115676175,-0.12565637442446864,-0.04285527157791891,0.03,1.1481353293632495,0.22325613418809898,-0.04285527157791891,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,0,0,1,0
B136,0,G1,control-gross,-0.9999999999999999,0.002739720111926358,1,1.0,0.0,1.0,1.1177956346525229,1.146866305918909,1.1508235704380958,-0.003957264519186765,0.003957264519186765,-1.0,0.1096757144397702,-0.16120231581853828,0.021776348038408555,-0.03326937125035223,,,,0.26484238232167745,-0.0012690234443404336,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1481353293632495,0.08210528304142972,-0.12211398589281575,1,0,1,0,1
B136,10,C1,composition,0.09999999999999999,0.021646134957355234,0,0.5,1.0,-0.5,0.701335156465457,1.134616655851666,1.1532125849197243,-0.018595929068058403,0.12948884347376532,-0.14361027999934198,0.11802829154710626,-0.14920371321396098,0.14290051216258726,-0.18852731385926313,-0.018595929068058403,1.0,1.1532125849197243,0.25259273225443435,0.016108376282823356,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,1,0,0,0
B136,10,C2,composition,0.7,0.05524923558521111,0,0.75,1.0,-0.25,0.6943254403486112,1.0954046179682446,1.1532125849197243,-0.05780796695147972,0.5455089062583771,-0.10597071154709857,0.12306415232485568,-0.16974609411724018,0.14290051216258726,-0.18852731385926313,-0.05780796695147972,1.0,1.1532125849197243,0.21338069437101304,-0.023103661600597958,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,1,0,0,0
B136,10,C3,composition,0.9999999999999999,0.4663202976414821,0,1.0,1.0,0.0,0.6796890215081017,1.023723741445959,1.023723741445959,0.0,0.21778508749173087,0.0,0.09295643199128767,-0.11474292504470274,0.09295643199128767,-0.11474292504470274,0.0,1.0,1.023723741445959,0.14169981784872743,-0.09478453812288357,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0,0,0,0,0
B136,10,C4,composition,0.8999999999999998,0.02367399583086094,0,0.25,0.0,0.25,0.7041031333624675,1.1994163054107858,1.2253702681362333,-0.025953962725447477,0.07215768321650895,-0.3596839805343067,0.13773831005389647,-0.1710734188445745,0.13287989751836338,-0.16085087470606663,0.04620372049106147,1.0,1.1532125849197243,0.3173923818135542,0.08090802584194323,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,0,0,0,0
B136,10,C5,composition,0.9999999999999999,0.3764183610287437,0,0.0,0.0,0.0,1.0911618922065958,1.1185082795688426,1.1185082795688426,0.0,0.5422577417650193,0.0,0.07983337481604336,-0.12240793860208021,0.07983337481604336,-0.12240793860208021,0.0,0.0,1.1185082795688426,0.236484355971611,0.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,0,0,1,0
B136,10,C6,composition,0.9999999999999999,0.12325355944032135,0,1.0,1.0,0.0,0.9927687555117419,0.9985682460885575,0.9985682460885575,0.0,0.2677123383699107,0.0,0.18683621555369112,-0.25969300088731306,0.18683621555369112,-0.25969300088731306,0.209714772864533,0.09090909090909091,0.7888534732240245,0.11654432249132596,-0.11994003348028504,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,0,0,0,0
B136,10,W1,control-width,0.7,0.28744701562814756,0,1.0,1.0,0.0,0.9956867517224206,0.7476459076318238,0.7476459076318238,0.0,0.2805881884039128,0.0,0.07738470240603612,-0.1740261365707858,0.07738470240603612,-0.1740261365707858,0.17139536982800052,5.0,0.5762505378038233,-0.13437801596540777,-0.37086237193701876,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0,0,0,0,0
B136,10,W2,control-width,-0.3,0.0789894135699638,0,0.75,0.0,0.75,1.1357416996886076,1.0908389797670264,1.1256374310136645,-0.03479845124663816,0.11367294208905387,-0.30612783136532434,0.08408520554101062,-0.1481118990657625,0.07870392496768375,-0.12616421510282372,-0.027669299801816205,0.03,1.1185082795688426,0.2088150561697948,-0.027669299801816205,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,0,1,1,0
B136,10,G1,control-gross,-0.9999999999999999,0.0037605379401410843,1,1.0,0.0,1.0,1.092198222552401,1.1174115114630112,1.120433061341206,-0.003021549878194696,0.003021549878194696,-1.0,0.10658557013582604,-0.1615773477730451,0.02119009649648218,-0.03335719035750395,,,,0.23538758786577962,-0.0010967681058313694,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,1,0,1,0,1
B136,25,C1,composition,0.09999999999999999,0.020916971396714334,0,0.5,1.0,-0.5,0.634958465070394,1.0903106778412075,1.1200399465112618,-0.02972926867005432,0.15225369791912058,-0.19526138987998143,0.1129384831164646,-0.14989258655731463,0.13828810309935435,-0.18884618607927606,-0.02972926867005432,1.0,1.1200399465112618,0.2082867542439759,0.01628698381961513,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,1,0,0,0
B136,25,C2,composition,0.7,0.04416165681826312,0,0.75,1.0,-0.25,0.63179892772307,1.0552029299842796,1.1200399465112618,-0.06483701652698226,0.5642062089589431,-0.1149172332694063,0.11803586477399164,-0.17024012953930634,0.13828810309935435,-0.18884618607927606,-0.06483701652698226,1.0,1.1200399465112618,0.17317900638704797,-0.01882076403731281,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,1,0,0,0
B136,25,C3,composition,0.9999999999999999,0.4641879281454667,0,1.0,1.0,0.0,0.6140414936736797,0.9677862485921412,0.9677862485921412,0.0,0.2242667090406376,0.0,0.08742278515313573,-0.120495484895769,0.08742278515313573,-0.120495484895769,0.0,1.0,0.9677862485921412,0.08576232499490966,-0.10623744542945113,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0,0,0,0,0
B136,25,C4,composition,0.0,0.024760795220961196,0,0.25,0.0,0.25,0.624184069420237,1.158219538440057,1.1760553837807821,-0.01783584534072502,0.056015437269520296,-0.3184094637145687,0.13247520393070644,-0.1714163634329523,0.12697147669792797,-0.16122626463744072,0.038179591928795276,1.0,1.1200399465112618,0.2761956148428255,0.08419584441846473,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,0,0,0,0
B136,25,C5,composition,0.9999999999999999,0.7470182373515084,0,0.0,0.0,0.0,1.0524638689243497,1.0740236940215924,1.0740236940215924,0.0,0.918624405365529,0.0,0.07643420182382155,-0.12284879701089035,0.07643420182382155,-0.12284879701089035,0.0,0.0,1.0740236940215924,0.19199977042436078,0.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,0,0,1,0
B136,25,C6,composition,0.9999999999999999,0.12658998158263668,0,1.0,1.0,0.0,0.9908160153383313,0.9967469802208853,0.9967469802208853,0.0,0.2725183352624563,0.0,0.18642557818407512,-0.25998237091554677,0.18642557818407512,-0.25998237091554677,0.21450529462538714,0.09090909090909091,0.7822416855954981,0.11472305662365367,-0.07727671380070711,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,0,0,0,0
B136,25,W1,control-width,0.9999999999999999,0.4384027881037063,0,1.0,1.0,0.0,0.73613130001553,0.49074527749987157,0.49074527749987157,0.0,0.4745898227192443,0.0,0.048103289393164106,-0.17564277068789058,0.048103289393164106,-0.17564277068789058,0.3353459888438083,5.0,0.15539928865606328,-0.39127864609736,-0.5832784165217209,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0,0,0,0,0
B136,25,W2,control-width,-0.19999999999999998,0.12754512183640387,0,0.75,0.25,0.5,1.1181712396585897,1.0691739058376721,1.0740236940215924,-0.004849788183920234,0.07842720724434338,-0.06183808341932294,0.0823078023095003,-0.1482610575613249,0.07643420182382155,-0.12284879701089035,-0.004849788183920234,0.03,1.0740236940215924,0.18714998224044055,-0.004849788183920234,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,0,1,1,0
B136,25,G1,control-gross,-0.9999999999999999,0.0052946405650977635,1,1.0,0.0,1.0,1.0537694407469826,1.0731857152180366,1.0748010312145442,-0.0016153159965075492,0.0016153159965075492,-1.0,0.10196602593399073,-0.16213977549982772,0.020311332322841436,-0.033488913317260116,,,,0.19116179162080504,-0.000837978803555739,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215924,0.07643420182382155,-0.12284879701089035,1,0,1,0,0
