panel,rule,k,draw,n_keep,pick_t,pick_h,is_minleg,is_candidate_cell,n_cells_4b,n_cells_4a_fix,live_fix_oos_Sharpe,live_fix_oos_CAGR,live_fix_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a_fix,keep4a_oos_fix,keep4a_mat
U56,NONE,0,0,56,0.12,0.25,0.016086010749937596,False,35,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1333788139948211,1.1971563323437384,-0.1648862883019303,1.3019354380323267,1.100346271450611,0.1355317341335891,1.2113170176639778,-0.16488628830193053,none,True,True,True,False,False,False
U56,BEST,5,0,51,0.16,0.16,-0.0056480333008233075,False,32,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1301707889699273,1.1029037106824322,-0.17642952497307995,1.1712765810378136,1.040889611664353,0.13327943511413265,1.1248418289221713,-0.1764295249730795,none,True,True,True,False,False,False
U56,BEST_IS,5,0,51,0.16,0.16,-0.00862585519525183,False,39,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13251777577915003,1.1139674158525263,-0.18941740184090927,1.1395316468254963,1.0935186486248656,0.14120611885489076,1.165469103784226,-0.18941740184090727,none,True,True,True,False,False,False
U56,WORST,5,0,51,0.1,0.16,0.020672443521528264,False,25,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1347010035783558,1.298858744932981,-0.1325807935607114,1.3824952723365322,1.2223478196983826,0.14241922983671174,1.353705485228117,-0.13258079356071217,none,True,True,True,False,False,False
U56,RANDOM,5,0,51,0.12,0.2,0.01050678047493575,False,37,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13502568211372523,1.2099654857024131,-0.14566634015295732,1.1831932909306904,1.2363873651498487,0.1473702529841736,1.3039925204994423,-0.14566634015295754,none,True,True,True,False,False,False
U56,RANDOM,5,1,51,0.12,0.2,0.010427219074700622,False,37,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13129699260930994,1.1792662794292947,-0.17188318822756665,1.1875942123447691,1.174063483037714,0.14127764204623872,1.2481477511626276,-0.17188318822756732,none,True,True,True,False,False,False
U56,RANDOM,5,2,51,0.1,0.2,0.016375252251677866,False,33,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13378220333310287,1.2751446479650703,-0.13888401116602345,1.3125576795875085,1.2411828630817117,0.1443280257398034,1.357085871089568,-0.13888401116602345,none,True,True,True,False,False,False
U56,RANDOM,5,3,51,0.12,0.16,0.00989217835045525,False,36,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13644295620079494,1.2350179591200114,-0.1673674109503056,1.2816592855935853,1.1939339494963466,0.14579149569854577,1.3012106551795053,-0.16736741095030527,none,True,True,True,False,False,False
U56,RANDOM,5,4,51,0.12,0.2,0.018936863877805965,False,26,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14453709869330011,1.2828502175753567,-0.14924858193049784,1.3479587245036566,1.2239297922589165,0.14848050176477368,1.3124252343983545,-0.14924858193049784,none,True,True,True,False,False,False
U56,RANDOM,5,5,51,0.1,0.2,0.015886803870516733,False,42,6,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13302478083081049,1.2753953509155151,-0.14223183895212466,1.3100890412236224,1.2446618119971298,0.14334498591586842,1.3551271407674377,-0.14223183895212466,none,True,True,True,False,False,False
U56,RANDOM,5,6,51,0.12,0.25,0.01876674778677706,False,33,7,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14513716562828094,1.2582701402216887,-0.16513871007209757,1.3653080595344187,1.1647883277454711,0.14957873123119292,1.2710954114522073,-0.16513871007209746,none,True,True,True,False,False,False
U56,RANDOM,5,7,51,0.12,0.25,0.01965255832771201,False,33,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13729047292889618,1.2367176790874077,-0.17040917128806277,1.3568978621508168,1.1374038106517543,0.1398156425171342,1.222623431990022,-0.17040917128806254,none,True,True,True,False,False,False
U56,BEST,10,0,46,0.16,0.03,-0.19361465606023442,False,17,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.11526778159274076,1.005427253903897,-0.16786844057469208,1.0021655665219735,1.0085890186368662,0.12255247142247816,1.083466957253193,-0.1678684405746922,none,True,True,True,False,False,False
U56,BEST_IS,10,0,46,0.16,0.05,-0.16551694472329104,False,3,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12282179775276325,1.0354591377367695,-0.17097694241764205,0.9515422677059824,1.1151165217217986,0.13980463025908652,1.1683180039995815,-0.1709769424176415,L1_H1,False,True,False,False,False,False
U56,WORST,10,0,46,0.1,0.16,0.024006211193440333,False,27,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13700636798193777,1.2760199456693113,-0.13964158286918693,1.3848188791613738,1.1760693021711475,0.14386685833548296,1.3170014776857837,-0.13964158286918515,none,True,True,True,False,False,True
U56,RANDOM,10,0,46,0.12,0.05,0.008403707467581956,False,35,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1395368174770084,1.2267708654481737,-0.16757201084958118,1.2306823250209464,1.2239357292815554,0.15118662601826305,1.3183928099456168,-0.16757201084958218,none,True,True,True,False,False,False
U56,RANDOM,10,1,46,0.12,0.25,0.009218168804011675,False,30,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.11658487200994738,1.1387830613087193,-0.16377915549564703,1.2816231691026017,1.0265899138094203,0.11877267867824903,1.1137911213434484,-0.16377915549564714,none,True,True,True,False,False,False
U56,RANDOM,10,2,46,0.1,0.2,0.023638747733495558,False,42,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12651267820467327,1.2456635122402355,-0.14454029295184934,1.3948244468143003,1.104593728585638,0.12468676756809538,1.2344932092798122,-0.14454029295184967,none,True,True,True,False,False,False
U56,RANDOM,10,3,46,0.12,0.25,0.01339105922569346,False,37,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1274983857282308,1.156797788060186,-0.16627302258352572,1.1926804550813583,1.1233100099192297,0.13528273678518965,1.2270697158014847,-0.1662730225835255,none,True,True,True,False,False,False
U56,RANDOM,10,4,46,0.1,0.16,0.023236711542293856,False,22,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1316792466925354,1.2719391076356017,-0.15531676574451347,1.3841350057014805,1.1691729507006272,0.13475610951368178,1.289039674305435,-0.15531676574451292,none,True,True,True,False,False,False
U56,RANDOM,10,5,46,0.16,0.25,0.010109316029997817,False,34,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1451216419467749,1.1653894808449827,-0.2058793755409255,1.2499019347108022,1.1011963359783783,0.1516154250656132,1.1685415649417399,-0.2058793755409256,L4_DD,False,False,False,False,False,False
U56,RANDOM,10,6,46,0.16,0.25,0.026419311320158234,False,36,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14036186100045356,1.2268973250466753,-0.18441517691291853,1.369239016362894,1.1188658229973536,0.142539281465901,1.1904205201903972,-0.1844151769129181,none,True,True,True,False,False,False
U56,RANDOM,10,7,46,0.16,0.25,0.00739565197205444,False,39,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13653323239733384,1.1899255878728285,-0.1750654479367868,1.2184909005127549,1.1723072850246121,0.14673191140950537,1.2288482515075962,-0.17506544793678636,none,True,True,True,False,False,False
U56,BEST,20,0,36,0.16,0.05,-0.4324345797656275,False,0,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08919477705359657,0.8312071825852816,-0.17467835700810552,0.7992449184283247,0.8625548301183437,0.09675124124928125,0.9180126451054365,-0.17467835700810486,L1_H1|L5_CAGR,False,False,False,False,False,False
U56,BEST_IS,20,0,36,0.16,0.2,-0.41777731748860714,False,0,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.10452737095539466,0.9163433031544667,-0.20046651782671565,0.787318303247818,1.0371739459765283,0.12455906192231825,1.0720715359939488,-0.20046651782671532,L1_H1|L5_CAGR,False,True,False,False,False,False
U56,WORST,20,0,36,0.1,0.16,0.04007113624544273,False,30,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1488271322688659,1.3490248296332197,-0.1582239587362988,1.5228329047087956,1.1912035383915103,0.15024957542312145,1.334762640956964,-0.15822395873629735,none,True,True,True,False,False,False
U56,RANDOM,20,0,36,0.1,0.16,0.012790947428809776,False,38,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13589452058226192,1.2875027933863687,-0.14165107757411077,1.2692150406831735,1.3058689023085612,0.15124303931087657,1.4070478511862652,-0.14165107757410866,none,True,True,True,False,False,False
U56,RANDOM,20,1,36,0.12,0.25,0.006170640869303579,False,35,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1313437407080178,1.204913303307355,-0.16561941558170068,1.2449403441880063,1.1707413221398448,0.13901425292615244,1.2542470639353984,-0.16561941558170057,none,True,True,True,False,False,False
U56,RANDOM,20,2,36,0.16,0.25,0.0013897705336091692,False,36,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14653260863897177,1.2072102200411863,-0.18394127452385078,1.1907509736898103,1.2260560456206269,0.16033031332538794,1.2794123479699058,-0.18394127452385056,none,True,True,True,False,False,False
U56,RANDOM,20,3,36,0.1,0.2,0.03287648649719628,False,31,9,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14535659959837566,1.3443590531737857,-0.14630870181537625,1.4736413493915481,1.228728926404357,0.1517836573422371,1.3674305485109544,-0.14630870181537514,none,True,True,True,False,False,False
