CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_CAGR,base_Sharpe,base_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,dd_cap,cagr_floor,L_H1,L_H2,L_DD,L_CAGR,P4a,P4b_FULL,P4b_OOS,P4b_BOTH,BOTH_LEVEL,panel,d,kind,scheme,seed,r,gross,mean_admitted
0.10693271152980977,1.0289040130837641,-0.15160274948929497,1.1604372636343352,0.9202937479463732,0.10384582430151634,0.9635300959238101,-0.15160274948929497,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,False,False,True,U56,0.0,NONE,NONE,0,0.2,0.75,55.0
0.1426426051667662,1.0305038615002524,-0.19804885469587163,1.1623155729403485,0.9210633374304933,0.1378416692453477,0.9644488157127048,-0.19804885469587163,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.2,1.0,55.0
0.11650719438854407,1.1468146962009222,-0.12919082996115983,1.2411152593108112,1.069972525355863,0.11945196203566533,1.1291498076568274,-0.12919082996116027,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.35,0.75,55.0
0.15599219699190647,1.148342656553741,-0.16865431915750484,1.243013891616679,1.070920919520546,0.15962919711087165,1.1301717074323725,-0.16865431915750473,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.35,1.0,55.0
0.11781993972331128,1.1472101487557347,-0.12821024087108512,1.2250454298459847,1.0810764001772373,0.12122404783149587,1.1490117272584974,-0.1282102408710849,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.5,0.75,55.0
0.15783380471674335,1.1487978346782992,-0.16741782039334674,1.2266679163151757,1.0824245734813065,0.1622427717985937,1.1504516167845693,-0.16741782039334685,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.5,1.0,55.0
0.11784440379285321,1.142314495277129,-0.17419456277555723,1.199664332913928,1.0960307674281111,0.124292513435458,1.1649136510672622,-0.17419456277555745,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,True,True,False,True,True,True,True,U56,0.0,NONE,NONE,0,0.75,0.75,55.0
0.15799085657300949,1.1440478567638739,-0.22662101181077987,1.2018830391718114,1.0973049178347403,0.1666277572561845,1.1661828187097651,-0.2266210118107802,0.08618487105855244,1.2009973252288961,-0.12054956914840909,0.1512259848581483,0.8843388013887913,-0.3371728920067375,0.8736611364726746,-0.2023037352040425,0.10585818940070381,True,True,False,True,False,False,False,False,False,U56,0.0,NONE,NONE,0,0.75,1.0,55.0
0.1036163989390162,0.9970319180324861,-0.16312593044742085,1.1596882622258204,0.85506673714111,0.10004908461947748,0.9419905681585313,-0.16312593044742063,0.07958992027840184,1.0972023061715337,-0.12241069123223436,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.8736721309012504,-0.20229571984435812,0.10586020506004694,True,True,True,False,False,False,False,False,False,B136,0.0,NONE,NONE,0,0.2,0.75,135.0
0.13837161636637707,1.0005902327439098,-0.21268680059508982,1.1629842012527283,0.8585457425025713,0.133199329160391,0.9454771802187301,-0.21268680059509004,0.07958992027840184,1.0972023061715337,-0.12241069123223436,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.8736721309012504,-0.20229571984435812,0.10586020506004694,True,True,False,True,False,False,False,False,False,B136,0.0,NONE,NONE,0,0.2,1.0,135.0
