panel,ladder,rung,synthetic,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4a,KEEP_4b,KEEP_4b_OOS
U56,N,5,False,0.17793757695658097,0.9845779852208087,-0.2585359705801561,1.1946871113185662,0.82659164077933,0.17000779023074886,0.8979211902800313,-0.2585359705801552,False,False,False
U56,N,10,False,0.16989393351160098,1.102125285006788,-0.20771054445737913,1.233065488884459,0.9943300349821675,0.17560887511881296,1.0889536729651967,-0.2077105444573789,False,False,False
U56,N,15,False,0.1706567433587769,1.1675385661685824,-0.20144579389406292,1.2595582596358081,1.1090861149743518,0.18871877652037616,1.1893551717984185,-0.20144579389406259,False,True,True
U56,N,20,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
U56,N,30,False,0.14533784407427497,1.1447142970000956,-0.2207393564442267,1.2278822592558516,1.0934893123830065,0.15980449449807077,1.1667122859523231,-0.2207393564442267,False,False,False
U56,N,40,False,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,False,False,False
U56,H,21,False,0.14123707709310707,1.1044364232896318,-0.20192300816867648,1.188265079554216,1.047643894101646,0.15058134694477343,1.1011999367907357,-0.20192300816867648,False,True,True
U56,H,63,False,0.1520482092189397,1.116814285371604,-0.2553328837786629,1.2146075522397595,1.0567435376650582,0.16637338264787993,1.1246694417898497,-0.2553328837786629,False,False,False
U56,H,126,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
U56,H,252,False,0.15897901257906644,1.1629926087489342,-0.2184353096668985,1.2249776243377413,1.1232722396920856,0.17330929033385956,1.1899719103842925,-0.21843530966689828,False,False,False
U56,CADENCE,W,False,0.15714672654911843,1.1479799954464627,-0.19127561830465023,1.2126871756821322,1.1050095733306262,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True,True
